t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
218.215;16;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.077;1.05;2.14;-1000.00;-1000.00
218.275;20;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.035;1.05;2.14;-1000.00;-1000.00
218.395;35;1.09;-0.30;0.19;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.12;-0.08;0.00;-0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.048;1.05;2.14;-1000.00;-1000.00
218.465;39;1.09;-0.30;0.24;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.15;-0.10;-0.00;-0.00;-0.03;-0.05;0.00;0.95;-0.35;0.00;0.00;-0.50;0.022;1.05;2.14;-1000.00;-1000.00
218.555;47;1.08;-0.30;0.32;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.18;-0.15;0.00;0.00;0.00;0.01;0.04;0.95;-0.35;0.00;0.00;-0.50;0.018;1.05;2.14;-1000.00;-1000.00
218.675;62;1.05;-0.30;0.63;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.09;-0.21;-0.18;0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.035;1.05;2.14;-1000.00;-1000.00
218.775;71;1.04;-0.30;0.82;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.08;-0.23;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.029;1.05;2.14;-1000.00;-1000.00
218.875;80;1.02;-0.30;0.96;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.07;-0.25;-0.23;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.028;1.05;2.14;-1000.00;-1000.00
218.965;91;0.99;-0.30;1.08;0.76;-0.35;-0.00;0.00;-0.50;396;2;1;2;-0.06;-0.27;-0.25;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.019;1.05;2.14;-1000.00;-1000.00
219.065;99;0.97;-0.30;1.14;0.76;-0.35;-0.00;0.00;-0.50;396;2;1;2;-0.06;-0.28;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.022;1.05;2.14;-1000.00;-1000.00
