t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595607436.932;11;1.18;-0.30;3.36;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.04;-0.05;-0.00;0.00;0.00;-0.00;0.01;0.00;0.95;-0.35;0.00;0.00;-0.50;0.012;1.14;2.37;1.38;-1.07
1595607437.026;21;1.18;-0.30;3.37;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.04;-0.10;-0.00;0.00;0.00;-0.00;0.01;0.00;0.95;-0.35;0.00;0.00;-0.50;0.006;1.14;2.37;1.38;-1.07
1595607437.126;31;1.18;-0.30;3.33;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.04;-0.14;-0.00;0.00;0.00;-0.00;0.01;0.00;0.95;-0.35;0.00;0.00;-0.50;0.006;1.14;2.37;1.38;-1.07
1595607437.226;41;1.17;-0.30;3.05;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.02;-0.19;-0.01;0.00;0.00;0.00;0.04;-0.09;0.95;-0.35;0.00;0.00;-0.50;0.006;1.14;2.37;1.38;-1.07
1595607437.326;51;1.16;-0.30;3.28;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.03;-0.22;-0.05;0.00;0.00;0.00;-0.02;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.006;1.14;2.37;1.38;-1.07
1595607437.426;61;1.14;-0.30;2.99;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.02;-0.26;-0.13;0.00;0.00;-0.00;0.01;-0.05;0.95;-0.35;0.00;0.00;-0.50;0.006;1.14;2.37;1.38;-1.07
1595607437.525;71;1.12;-0.30;2.96;0.95;-0.35;0.00;0.00;-0.50;363;0;1;2;0.02;-0.29;-0.20;0.00;0.00;0.00;-0.00;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.005;1.14;2.37;1.38;-1.07
1595607437.626;81;1.09;-0.30;2.96;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.03;-0.32;-0.24;0.00;0.00;0.00;0.00;-0.02;0.95;-0.35;0.00;0.00;-0.50;0.006;1.14;2.37;1.38;-1.07
1595607437.731;91;1.07;-0.30;2.77;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.02;-0.34;-0.26;0.00;0.00;0.00;0.01;-0.02;0.95;-0.35;0.00;0.00;-0.50;0.011;1.14;2.37;1.38;-1.07
1595607437.832;101;1.04;-0.30;2.70;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.02;-0.36;-0.30;0.00;0.00;0.00;0.02;-0.02;0.95;-0.35;0.00;0.00;-0.50;0.012;1.13;2.37;1.38;-1.07
1595607437.932;111;1.01;-0.30;2.56;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.02;-0.37;-0.32;0.00;0.00;0.00;0.02;-0.03;0.95;-0.35;0.00;0.00;-0.50;0.011;1.14;2.37;1.38;-1.07
1595607438.028;121;0.97;-0.31;2.54;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.02;-0.38;-0.33;0.00;0.00;-0.00;0.01;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.008;1.14;2.37;1.38;-1.07
1595607438.129;131;0.94;-0.31;2.48;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.02;-0.38;-0.35;0.00;0.00;-0.01;0.03;-0.01;0.94;-0.35;-0.00;0.00;-0.50;0.009;1.14;2.37;1.38;-1.07
1595607438.252;143;0.90;-0.31;2.35;0.65;-0.35;0.00;0.00;-0.50;205;0;1;2;0.01;-0.39;-0.37;0.00;0.00;0.01;-0.00;-0.03;0.91;-0.35;-0.00;0.00;-0.50;0.022;1.14;2.37;1.38;-1.07
1595607438.352;153;0.86;-0.31;2.35;0.35;-0.35;0.00;-0.00;0.37;909;0;1;7;0.02;-0.42;-0.37;0.00;0.00;0.01;-0.00;-0.01;0.65;-0.35;0.00;0.00;-0.50;0.017;1.14;2.37;1.38;-1.07
1595607438.429;161;0.83;-0.31;2.23;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.40;-0.38;0.00;0.00;-0.01;0.02;-0.02;0.80;-0.26;35.43;0.79;0.50;0.009;1.14;2.37;1.38;-1.07
1595607438.524;171;0.79;-0.31;1.95;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.32;-0.30;0.00;0.00;-0.00;0.04;-0.14;0.77;-0.28;30.48;0.79;0.50;0.004;1.14;2.37;1.38;-1.07
1595607438.624;180;0.75;-0.32;-3.10;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.25;-0.41;0.00;0.00;0.01;0.00;-0.83;0.74;-0.29;25.52;0.79;0.50;0.005;1.13;2.37;1.38;-1.07
1595607438.725;191;0.72;-0.33;-8.66;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.18;-0.36;0.00;0.00;0.00;-0.00;-0.80;0.72;-0.30;23.09;0.76;0.50;0.005;1.13;2.37;1.38;-1.07
1595607438.824;200;0.69;-0.33;-12.48;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.11;-0.28;0.00;0.00;0.00;-0.02;-0.68;0.69;-0.32;18.67;0.70;0.49;0.004;1.14;2.37;1.38;-1.07
1595607438.925;211;0.67;-0.33;-15.17;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.05;-0.24;0.00;0.00;0.00;0.00;-0.41;0.67;-0.32;16.67;0.67;0.48;0.005;1.14;2.37;1.38;-1.07
1595607439.024;220;0.67;-0.33;-16.46;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.01;-0.15;0.00;0.00;0.00;-0.01;-0.20;0.67;-0.32;16.67;0.67;0.48;0.004;1.14;2.37;1.38;-1.07
1595607439.125;231;0.67;-0.33;-16.41;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.07;-0.05;0.00;0.00;-0.00;0.02;-0.01;0.67;-0.32;16.67;0.67;0.48;0.004;1.13;2.37;1.38;-1.07
1595607439.225;241;0.67;-0.33;-16.24;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.13;-0.01;0.00;0.00;-0.00;-0.01;0.06;0.67;-0.32;16.67;0.67;0.48;0.004;1.13;2.37;1.38;-1.07
1595607439.325;251;0.68;-0.33;-14.99;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.18;0.03;0.00;0.00;0.00;-0.01;0.21;0.67;-0.32;16.67;0.67;0.48;0.005;1.13;2.37;1.38;-1.07
1595607439.424;260;0.69;-0.33;-12.91;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.23;0.09;0.00;0.00;0.01;-0.04;0.40;0.69;-0.32;18.67;0.70;0.49;0.004;1.13;2.37;1.38;-1.07
1595607439.525;271;0.71;-0.33;-9.45;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.28;0.20;0.00;0.00;-0.01;-0.02;0.60;0.70;-0.31;20.80;0.73;0.49;0.005;1.13;2.37;1.38;-1.07
1595607439.625;281;0.73;-0.33;-5.05;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.32;0.20;0.00;0.00;0.00;-0.01;0.71;0.72;-0.30;23.09;0.76;0.50;0.004;1.13;2.37;1.38;-1.07
1595607439.724;290;0.75;-0.34;-0.69;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.36;0.19;0.00;0.00;0.00;-0.02;0.84;0.74;-0.29;25.52;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607439.824;300;0.78;-0.33;4.98;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.40;0.38;0.00;0.00;-0.00;-0.02;0.99;0.75;-0.29;28.00;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607439.925;311;0.82;-0.33;12.15;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.43;0.33;0.00;0.00;-0.01;0.01;1.15;0.78;-0.27;32.96;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.024;320;0.85;-0.32;18.63;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.46;0.37;0.00;0.00;-0.01;-0.01;1.22;0.80;-0.26;35.43;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.125;331;0.89;-0.30;27.20;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.48;0.41;0.00;0.00;-0.02;-0.01;1.38;0.83;-0.24;40.39;0.79;0.50;0.005;1.13;2.37;1.38;-1.07
1595607440.224;340;0.92;-0.28;34.68;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.50;0.44;0.00;0.00;0.00;-0.01;1.49;0.85;-0.21;45.35;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.325;351;0.96;-0.25;44.87;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.50;0.46;0.00;0.00;-0.00;-0.01;1.60;0.88;-0.18;50.30;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.424;360;0.99;-0.22;53.37;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.50;0.48;0.00;0.00;-0.01;0.01;1.62;0.90;-0.15;55.26;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.525;371;1.02;-0.18;63.59;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.73;0.50;0.49;0.00;0.00;0.00;0.01;1.63;0.92;-0.12;60.21;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.624;380;1.04;-0.14;72.04;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.58;0.50;0.49;0.00;0.00;-0.02;0.04;1.61;0.94;-0.09;65.17;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.725;391;1.05;-0.10;81.43;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.45;0.49;0.49;0.00;0.00;-0.00;-0.00;1.36;0.95;-0.06;70.12;0.79;0.50;0.004;1.13;2.37;1.38;-1.07
1595607440.825;401;1.06;-0.06;87.24;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.42;0.48;0.48;0.00;0.00;-0.01;0.01;1.02;0.96;-0.02;75.08;0.79;0.50;0.005;1.13;2.37;1.38;-1.07
1595607440.924;410;1.06;-0.02;91.01;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.46;0.47;0.48;0.00;0.00;0.00;0.01;0.78;0.97;0.01;80.03;0.79;0.50;0.004;1.14;2.37;1.38;-1.07
1595607441.024;420;1.06;0.03;94.67;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.52;0.46;0.47;0.00;0.00;-0.01;0.01;0.72;0.97;0.05;84.99;0.79;0.50;0.004;1.14;2.37;1.38;-1.07
1595607441.122;430;1.05;0.07;99.10;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.27;0.45;0.46;0.00;0.00;-0.02;0.02;0.77;0.97;0.07;87.47;0.78;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.222;440;1.05;0.11;103.19;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.32;0.44;0.45;0.00;0.00;0.00;-0.01;0.60;0.97;0.10;92.39;0.78;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.322;450;1.04;0.15;105.33;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.45;0.44;0.44;0.00;0.00;0.00;0.01;0.46;0.97;0.14;97.26;0.78;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.422;460;1.02;0.19;108.52;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.53;0.44;0.44;0.00;0.00;0.01;-0.02;0.59;0.97;0.17;102.10;0.77;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.523;470;1.01;0.23;112.52;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.57;0.44;0.44;0.00;0.00;-0.02;0.02;0.73;0.96;0.21;106.88;0.77;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.622;480;0.99;0.27;117.41;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.57;0.44;0.43;0.00;0.00;-0.00;0.00;0.82;0.94;0.24;111.63;0.76;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.723;490;0.97;0.30;122.55;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.55;0.43;0.43;0.00;0.00;-0.01;0.00;0.87;0.93;0.28;116.33;0.76;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.823;500;0.95;0.33;127.32;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.54;0.43;0.42;0.00;0.00;-0.01;0.02;0.84;0.91;0.31;120.99;0.75;0.50;0.003;1.14;2.37;1.38;-1.07
1595607441.922;510;0.92;0.36;132.07;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.54;0.43;0.42;0.00;0.00;-0.00;0.02;0.82;0.89;0.34;125.60;0.75;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.022;520;0.89;0.39;136.75;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.53;0.42;0.42;0.00;0.00;-0.01;0.01;0.81;0.87;0.37;130.18;0.74;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.122;530;0.86;0.42;141.17;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.52;0.42;0.42;0.00;0.00;-0.00;0.01;0.78;0.85;0.39;134.71;0.74;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.222;540;0.83;0.44;145.51;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.51;0.41;0.41;0.00;0.00;-0.00;-0.02;0.75;0.82;0.42;139.20;0.73;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.322;550;0.80;0.46;149.84;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.51;0.41;0.41;0.00;0.00;-0.00;-0.02;0.74;0.79;0.44;143.65;0.73;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.422;560;0.77;0.47;153.97;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.48;0.41;0.41;0.00;0.00;-0.00;0.01;0.71;0.76;0.46;147.96;0.70;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.522;570;0.73;0.49;157.78;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.44;0.40;0.40;0.00;0.00;-0.00;0.01;0.66;0.73;0.48;151.99;0.66;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.622;580;0.70;0.50;161.24;0.79;0.44;144.20;0.73;0.50;909;3;1;7;0.41;0.40;0.40;0.00;0.00;0.00;0.01;0.61;0.70;0.50;155.74;0.63;0.50;0.003;1.14;2.37;1.38;-1.07
1595607442.738;592;0.66;0.51;164.95;0.24;0.55;174.96;-0.49;0.50;456;1;1;6;0.38;0.40;0.40;0.00;0.00;-0.02;0.01;0.54;0.66;0.51;159.23;0.59;0.50;0.015;1.14;2.37;1.38;-1.07
1595607442.829;601;0.62;0.52;167.51;0.24;0.55;174.96;-0.49;0.50;456;1;1;6;0.79;0.41;0.40;0.00;0.00;-0.01;0.01;0.50;0.35;0.55;180.00;-0.05;0.05;0.009;1.14;2.37;1.38;-1.07
1595607442.929;611;0.59;0.53;171.03;0.24;0.55;174.96;-0.49;0.50;456;1;1;6;0.70;0.42;0.39;0.00;0.00;0.00;0.01;0.75;0.35;0.55;180.00;-0.05;0.05;0.009;1.14;2.37;1.38;-1.07
1595607443.029;621;0.55;0.53;177.93;0.24;0.55;174.96;-0.49;0.50;456;1;1;6;0.36;0.43;0.40;0.00;0.00;-0.00;-0.00;1.08;0.35;0.55;180.00;-0.05;0.05;0.009;1.14;2.37;1.38;-1.07
1595607443.129;631;0.51;0.53;183.77;0.03;0.61;153.79;-0.75;0.50;456;2;1;6;0.05;0.43;0.41;0.00;0.00;0.01;-0.01;0.87;0.35;0.55;180.00;-0.05;0.05;0.009;1.14;2.37;1.38;-1.07
1595607443.226;641;0.47;0.53;185.60;0.03;0.61;153.79;-0.75;0.50;456;2;1;6;0.05;0.43;0.41;0.00;0.00;-0.00;-0.01;0.38;0.35;0.55;180.00;-0.05;0.05;0.006;1.14;2.37;1.38;-1.07
1595607443.326;651;0.43;0.52;185.60;0.03;0.61;153.79;-0.75;0.50;456;2;1;6;-0.07;0.43;0.42;0.00;0.00;0.01;0.02;0.09;0.35;0.55;180.00;-0.05;0.05;0.006;1.14;2.37;1.38;-1.07
1595607443.426;661;0.38;0.52;185.62;0.03;0.61;153.79;-0.75;0.50;456;2;1;6;-0.19;0.42;0.42;0.00;0.00;0.00;-0.00;0.00;0.35;0.55;180.00;-0.05;0.05;0.006;1.13;2.37;1.38;-1.07
1595607443.525;670;0.35;0.52;185.31;0.03;0.61;153.79;-0.75;0.50;456;2;1;6;-0.31;0.41;0.42;0.00;0.00;-0.01;-0.00;-0.05;0.35;0.55;179.99;-0.07;0.08;0.005;1.14;2.37;1.38;-1.07
1595607443.626;681;0.30;0.52;183.71;-0.13;0.74;127.77;-0.70;0.50;456;3;1;6;-0.53;0.41;0.42;0.00;0.00;-0.01;0.03;-0.24;0.31;0.55;178.95;-0.29;0.30;0.006;1.14;2.37;1.38;-1.07
1595607443.723;690;0.27;0.52;181.56;-0.13;0.74;127.77;-0.70;0.50;456;3;1;6;-0.61;0.42;0.41;0.00;0.00;0.00;0.00;-0.41;0.27;0.55;176.86;-0.42;0.43;0.003;1.14;2.37;1.38;-1.07
1595607443.823;700;0.23;0.52;176.95;-0.13;0.74;127.77;-0.70;0.50;456;3;1;6;-0.62;0.43;0.41;0.00;0.00;0.02;0.01;-0.77;0.23;0.56;174.00;-0.50;0.50;0.003;1.14;2.37;1.38;-1.07
1595607443.923;710;0.19;0.53;171.60;-0.13;0.74;127.77;-0.70;0.50;456;3;1;6;-0.56;0.44;0.41;0.00;0.00;0.01;0.00;-0.89;0.20;0.56;171.43;-0.54;0.50;0.003;1.13;2.37;1.38;-1.07
1595607444.023;720;0.15;0.54;166.44;-0.23;0.94;106.78;-0.54;0.50;456;4;1;6;-0.55;0.44;0.31;0.00;0.00;-0.01;0.01;-0.86;0.15;0.57;167.62;-0.60;0.50;0.003;1.13;2.37;1.38;-1.07
1595607444.121;730;0.11;0.56;161.81;-0.23;0.94;106.78;-0.54;0.50;456;4;1;6;-0.57;0.44;0.43;0.00;0.00;0.02;0.00;-0.82;0.11;0.58;163.34;-0.65;0.50;0.001;1.13;2.37;1.38;-1.07
1595607444.221;740;0.07;0.57;157.06;-0.23;0.94;106.78;-0.54;0.50;456;4;1;6;-0.58;0.44;0.43;0.00;0.00;0.00;-0.01;-0.84;0.08;0.59;159.81;-0.69;0.50;0.001;1.14;2.37;1.38;-1.07
