t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
246967.445;10;-0.30;-2.24;-177.59;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.00;0.00;-0.00;0.00;-0.00;0.01;0.01;0.00;-0.31;-2.28;180.00;0.00;0.07;0.033
246967.515;16;-0.30;-2.24;-177.58;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.00;0.01;-0.00;-0.00;0.00;0.01;0.00;0.00;-0.31;-2.28;180.00;0.00;0.07;0.006
246967.615;24;-0.30;-2.24;-177.57;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.00;0.01;-0.00;-0.00;0.00;-0.01;-0.00;0.01;-0.31;-2.28;180.00;0.00;0.07;0.008
246967.715;33;-0.30;-2.24;-177.56;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.02;0.01;0.00;0.00;-0.01;-0.01;0.01;-0.31;-2.28;180.00;0.00;0.07;0.006
246967.835;48;-0.31;-2.24;-177.55;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.02;0.02;-0.01;0.01;0.01;-0.01;-0.00;-0.31;-2.28;180.00;0.00;0.07;0.026
246967.915;53;-0.31;-2.24;-177.55;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.02;0.02;-0.00;-0.00;0.01;0.01;0.00;-0.31;-2.28;180.00;0.00;0.07;0.009
246968.015;63;-0.31;-2.24;-177.53;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.03;0.02;-0.00;-0.00;0.01;0.01;0.01;-0.31;-2.28;180.00;0.00;0.07;0.012
246968.115;76;-0.31;-2.24;-177.52;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.03;0.03;-0.00;0.00;-0.00;-0.02;0.00;-0.31;-2.28;180.00;0.00;0.07;0.007
246968.215;86;-0.32;-2.24;-177.51;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.03;0.03;0.00;0.00;0.00;-0.04;0.01;-0.31;-2.28;180.00;0.00;0.07;0.006
246968.325;95;-0.32;-2.24;-177.50;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.04;0.04;0.00;-0.03;-0.01;0.24;-0.00;-0.32;-2.28;180.00;0.00;0.14;0.011
246968.415;105;-0.32;-2.24;-177.51;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.04;0.04;-0.00;-0.00;0.04;-0.06;-0.00;-0.32;-2.28;180.00;0.00;0.18;0.007
246968.515;114;-0.33;-2.24;-177.51;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.05;0.04;0.00;0.00;0.00;-0.00;-0.01;-0.33;-2.28;180.00;0.00;0.21;0.011
246968.625;124;-0.33;-2.24;-177.52;-0.39;-2.28;180.00;0.00;0.50;876;1;1;0;-0.01;0.06;0.05;0.00;-0.00;-0.01;0.01;-0.01;-0.33;-2.28;180.00;0.00;0.25;0.012
246968.715;133;-0.34;-2.24;-177.52;-0.54;-2.28;180.00;-0.00;0.50;876;2;1;0;-0.01;0.07;0.06;0.00;0.00;0.00;-0.00;-0.00;-0.34;-2.28;180.00;0.00;0.28;0.008
246968.805;143;-0.34;-2.24;-177.53;-0.54;-2.28;180.00;-0.00;0.50;876;2;1;0;-0.01;0.08;0.08;0.00;-0.03;-0.01;0.24;-0.00;-0.34;-2.28;180.00;0.00;0.32;0.003
