t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
159215.005;16;-0.30;-2.25;179.98;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.22;0.02;-0.00;0.00;-0.00;0.01;0.01;-0.00;-0.29;-2.16;180.00;0.00;0.50;0.085
159215.055;20;-0.30;-2.25;179.98;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.22;0.05;0.02;0.00;-0.00;0.01;0.03;-0.02;-0.29;-2.16;180.00;0.00;0.50;0.030
159215.145;29;-0.30;-2.25;179.90;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.22;0.07;0.05;0.01;-0.06;-0.29;0.00;-0.02;-0.31;-2.16;180.00;0.00;0.50;0.018
159215.255;39;-0.31;-2.25;179.67;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.21;0.09;0.07;-0.00;0.00;0.03;-0.05;-0.03;-0.31;-2.16;180.00;0.00;0.50;0.033
159215.335;47;-0.31;-2.25;179.51;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.20;0.11;0.09;0.00;0.00;0.00;-0.01;-0.04;-0.32;-2.16;180.00;0.00;0.50;0.014
159215.435;57;-0.32;-2.25;179.25;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.19;0.13;0.11;0.00;0.00;0.00;-0.00;-0.05;-0.33;-2.16;180.00;0.00;0.50;0.013
159215.535;67;-0.34;-2.25;178.99;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.17;0.15;0.13;-0.00;0.00;-0.00;-0.00;-0.04;-0.34;-2.16;180.00;0.00;0.50;0.016
159215.655;80;-0.36;-2.25;178.70;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.16;0.16;0.15;0.00;0.00;-0.00;-0.00;-0.04;-0.34;-2.16;180.00;0.00;0.50;0.028
159215.755;90;-0.37;-2.25;178.52;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.15;0.18;0.16;0.00;0.00;0.00;-0.00;-0.03;-0.37;-2.16;180.00;0.00;0.50;0.033
159215.875;103;-0.39;-2.25;178.33;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.14;0.19;0.18;0.00;-0.00;0.00;0.00;-0.02;-0.38;-2.16;180.00;0.00;0.50;0.019
159215.945;109;-0.40;-2.25;178.24;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.13;0.21;0.19;-0.00;-0.00;0.00;0.00;-0.02;-0.40;-2.16;180.00;0.00;0.50;0.018
