t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1544.655;16;1.10;-0.30;0.39;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.04;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.108;1.78;2.05;-1000.00;-1000.00
1544.685;20;1.10;-0.30;0.39;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.08;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.026;1.78;2.05;-1000.00;-1000.00
1544.775;29;1.10;-0.30;0.47;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.12;-0.08;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.024;1.78;2.05;-1000.00;-1000.00
1544.875;38;1.09;-0.30;0.60;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.15;-0.12;-0.00;-0.00;0.03;0.05;0.02;0.95;-0.35;0.00;0.00;-0.50;0.025;1.78;2.05;-1000.00;-1000.00
1544.965;49;1.07;-0.30;0.78;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.18;-0.15;-0.00;0.00;-0.00;0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.021;1.78;2.05;-1000.00;-1000.00
1545.105;62;1.05;-0.31;0.94;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.06;-0.21;-0.18;-0.00;0.00;0.00;0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.049;1.78;2.05;-1000.00;-1000.00
1545.225;71;1.03;-0.31;1.03;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.06;-0.23;-0.21;-0.00;-0.00;0.02;0.04;0.01;0.95;-0.35;0.00;0.00;-0.50;0.065;1.78;2.05;-1000.00;-1000.00
1545.285;82;1.01;-0.31;1.12;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.25;-0.23;-0.00;0.00;-0.01;-0.03;0.02;0.95;-0.35;0.00;0.00;-0.50;0.026;1.78;2.05;-1000.00;-1000.00
1545.365;86;1.00;-0.31;1.14;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.27;-0.25;-0.00;0.00;-0.01;-0.03;0.01;0.95;-0.35;0.00;0.00;-0.50;0.012;1.78;2.05;-1000.00;-1000.00
1545.465;97;0.97;-0.31;1.21;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.28;-0.27;0.00;-0.00;0.02;0.03;0.01;0.95;-0.35;0.00;0.00;-0.50;0.016;1.78;2.05;-1000.00;-1000.00
1545.575;110;0.94;-0.31;1.27;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.04;-0.29;-0.28;-0.00;0.00;-0.01;-0.03;0.01;0.95;-0.35;0.00;0.00;-0.50;0.019;1.78;2.05;-1000.00;-1000.00
