t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595362627.777;220;1.52;2.07;81.52;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.05;0.33;0.30;0.00;0.00;-0.01;-0.01;0.01;1.67;2.06;90.00;-0.00;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362627.877;230;1.53;2.10;81.64;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.05;0.33;0.31;0.00;0.00;-0.01;-0.01;0.02;1.67;2.09;90.00;-0.00;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362627.977;240;1.53;2.13;81.80;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.34;0.31;0.00;0.00;-0.00;-0.00;0.03;1.67;2.12;90.00;-0.00;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362628.077;250;1.54;2.16;82.02;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.35;0.32;0.00;0.00;0.00;-0.01;0.03;1.67;2.15;90.00;0.00;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362628.177;260;1.54;2.19;82.25;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.35;0.33;0.00;0.00;0.00;0.02;0.05;1.67;2.18;90.00;0.00;0.50;0.008;0.58;-1.02;-100.00;-100.00
1595362628.277;269;1.55;2.22;82.38;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.07;0.36;0.34;0.00;0.00;-0.01;0.00;0.03;1.67;2.21;90.00;0.00;0.50;0.008;0.58;-1.02;-100.00;-100.00
1595362628.377;279;1.55;2.26;82.69;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.07;0.37;0.34;0.00;0.00;-0.01;0.00;0.05;1.67;2.25;90.00;0.00;0.50;0.008;0.58;-1.02;-100.00;-100.00
1595362628.476;289;1.56;2.29;82.99;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.37;0.35;0.00;0.00;-0.00;-0.00;0.05;1.67;2.28;90.00;0.00;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362628.577;300;1.56;2.33;83.34;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.38;0.36;0.00;0.00;-0.00;0.01;0.05;1.67;2.31;90.00;0.00;0.50;0.008;0.58;-1.02;-100.00;-100.00
1595362628.676;309;1.57;2.36;83.55;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.38;0.37;0.00;0.00;-0.01;0.02;0.04;1.67;2.35;90.00;0.00;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362628.776;319;1.57;2.39;83.88;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.05;0.39;0.37;0.00;0.00;-0.01;0.02;0.05;1.67;2.39;90.00;0.00;0.50;0.008;0.58;-1.01;-100.00;-100.00
1595362628.877;330;1.58;2.43;84.19;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.05;0.39;0.37;0.00;0.00;-0.00;0.02;0.05;1.67;2.42;90.00;0.00;0.50;0.008;0.58;-1.02;-100.00;-100.00
1595362628.976;339;1.58;2.46;84.29;1.67;1.62;90.00;0.00;0.50;907;0;1;0;0.06;0.40;0.38;0.00;0.00;0.00;0.01;0.04;1.67;2.46;90.00;0.00;0.50;0.008;0.58;-1.02;-100.00;-100.00
1595362629.097;351;1.59;2.51;84.64;1.67;2.62;90.00;-0.00;0.50;911;0;1;2;0.06;0.40;0.39;0.00;0.00;-0.00;0.01;0.04;1.67;2.49;90.00;0.00;0.50;0.020;0.58;-1.02;-100.00;-100.00
1595362629.204;362;1.59;2.55;84.96;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;0.05;0.42;0.39;0.00;0.00;0.00;0.01;0.05;1.67;2.62;90.00;-0.00;0.50;0.019;0.58;-1.01;-100.00;-100.00
1595362629.284;370;1.60;2.58;85.20;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;-0.04;0.46;0.39;0.00;0.00;0.00;-0.00;0.05;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.02;-100.00;-100.00
1595362629.384;380;1.60;2.62;85.40;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;-0.03;0.49;0.40;0.00;0.00;0.00;0.00;0.04;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.02;-100.00;-100.00
1595362629.484;390;1.61;2.66;85.08;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;0.01;0.50;0.44;0.00;0.00;-0.01;0.01;-0.04;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.02;-100.00;-100.00
1595362629.584;400;1.61;2.71;85.10;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;0.04;0.50;0.46;0.00;0.00;-0.01;0.01;0.01;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.01;-100.00;-100.00
1595362629.684;411;1.62;2.76;85.16;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;0.07;0.50;0.49;0.00;0.00;0.01;0.01;0.01;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.01;-100.00;-100.00
1595362629.784;420;1.62;2.80;85.46;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;0.08;0.50;0.49;0.00;0.00;-0.01;0.03;0.08;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.02;-100.00;-100.00
1595362629.884;430;1.63;2.84;85.86;1.67;2.88;90.00;-0.00;0.50;912;0;1;7;0.09;0.50;0.49;0.00;0.00;-0.01;-0.01;0.07;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.01;-100.00;-100.00
1595362629.985;441;1.63;2.89;86.55;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.10;0.50;0.49;0.00;0.00;-0.01;-0.01;0.11;1.67;2.88;90.00;-0.00;0.50;0.015;0.58;-1.01;-100.00;-100.00
1595362630.080;449;1.63;2.93;87.10;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.19;0.50;0.49;0.00;0.00;-0.02;0.00;0.12;1.67;2.93;90.33;0.09;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.180;459;1.64;2.98;88.04;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.25;0.50;0.49;0.00;0.00;-0.01;-0.02;0.20;1.67;2.97;90.92;0.15;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.280;469;1.64;3.02;89.63;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.30;0.50;0.49;0.00;0.00;0.00;0.00;0.30;1.67;3.01;91.85;0.21;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.380;479;1.64;3.07;91.89;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.35;0.50;0.50;0.00;0.00;0.01;-0.00;0.41;1.67;3.07;93.90;0.30;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.480;489;1.63;3.11;94.79;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.39;0.50;0.50;0.00;0.00;-0.00;0.01;0.49;1.67;3.11;95.74;0.36;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.580;499;1.63;3.16;98.07;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.42;0.50;0.50;0.00;0.00;-0.01;-0.01;0.57;1.66;3.15;97.97;0.42;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.681;509;1.62;3.20;101.76;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.50;0.50;0.50;0.00;0.00;0.00;0.00;0.63;1.65;3.21;102.11;0.51;0.50;0.011;0.58;-1.02;-100.00;-100.00
1595362630.781;520;1.61;3.25;106.20;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.54;0.50;0.50;0.00;0.00;-0.01;0.01;0.73;1.64;3.25;105.42;0.57;0.50;0.011;0.58;-1.02;-100.00;-100.00
1595362630.880;529;1.60;3.29;110.36;1.60;3.35;117.60;0.74;0.50;912;1;1;7;0.65;0.50;0.50;0.00;0.00;-0.00;0.00;0.83;1.62;3.31;111.26;0.66;0.50;0.011;0.58;-1.01;-100.00;-100.00
1595362630.980;539;1.58;3.33;115.64;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.70;0.50;0.49;0.00;0.00;-0.02;0.02;0.99;1.61;3.34;115.78;0.72;0.50;0.011;0.58;-1.02;-100.00;-100.00
1595362631.075;549;1.55;3.37;122.80;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.79;0.49;0.49;0.00;0.00;-0.01;0.01;1.19;1.58;3.39;123.20;0.75;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362631.176;560;1.52;3.41;131.45;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.77;0.50;0.49;0.00;0.00;-0.01;-0.01;1.40;1.53;3.45;133.27;0.75;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362631.277;570;1.49;3.45;140.41;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.59;0.49;0.49;0.00;0.00;-0.01;0.00;1.51;1.52;3.47;135.81;0.75;0.50;0.007;0.58;-1.02;-100.00;-100.00
1595362631.376;580;1.46;3.47;148.40;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.49;0.48;0.49;0.00;0.00;0.00;-0.00;1.27;1.49;3.49;140.92;0.76;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362631.476;589;1.42;3.50;153.48;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.55;0.47;0.49;0.00;0.00;-0.01;0.01;0.95;1.44;3.53;148.65;0.76;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362631.576;600;1.38;3.52;158.74;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.58;0.47;0.47;0.00;0.00;-0.02;0.03;0.89;1.40;3.55;153.85;0.77;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362631.676;610;1.33;3.53;163.83;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.60;0.46;0.47;0.00;0.00;-0.02;0.01;0.91;1.37;3.56;159.08;0.77;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362631.776;619;1.30;3.54;168.85;1.20;3.59;181.73;0.79;0.50;912;2;1;7;0.66;0.46;0.46;0.00;0.00;-0.03;0.03;0.95;1.31;3.58;167.00;0.78;0.50;0.007;0.58;-1.01;-100.00;-100.00
1595362631.876;630;1.25;3.54;175.38;0.80;3.35;235.92;0.57;0.50;912;3;1;7;0.64;0.46;0.45;0.00;0.00;-0.02;0.02;1.04;1.27;3.59;172.32;0.78;0.50;0.007;0.58;-1.02;-100.00;-100.00
