t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
549.595;16;1.10;-0.30;0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.109;1.29;2.24;-1000.00;-1000.00
549.635;20;1.10;-0.30;0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;-0.02;-0.00;0.00;0.00;0.02;0.01;0.95;-0.35;0.00;0.00;-0.50;0.046;1.29;2.24;-1000.00;-1000.00
549.755;34;1.09;-0.30;0.23;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.12;-0.08;0.00;-0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.068;1.29;2.24;-1000.00;-1000.00
549.835;39;1.09;-0.30;0.27;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.11;0.00;-0.00;-0.01;-0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.047;1.30;2.23;-1000.00;-1000.00
549.935;48;1.08;-0.30;0.39;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;0.00;0.00;0.01;0.01;0.04;0.95;-0.35;0.00;0.00;-0.50;0.041;1.30;2.23;-1000.00;-1000.00
550.035;58;1.06;-0.30;0.56;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;0.00;-0.00;0.02;0.04;0.03;0.95;-0.35;0.00;0.00;-0.50;0.039;1.30;2.23;-1000.00;-1000.00
550.145;69;1.04;-0.30;0.80;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.23;-0.21;0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.051;1.30;2.23;-1000.00;-1000.00
550.245;80;1.01;-0.30;0.99;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.25;-0.23;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.049;1.30;2.23;-1000.00;-1000.00
550.345;89;0.99;-0.30;1.09;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.25;-0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.045;1.30;2.23;-1000.00;-1000.00
550.435;100;0.96;-0.30;1.17;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.28;-0.27;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.041;1.30;2.23;-1000.00;-1000.00
550.505;105;0.95;-0.30;1.20;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.28;0.00;0.00;0.00;0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.014;1.29;2.23;-1000.00;-1000.00
550.705;125;0.89;-0.30;1.27;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.05;-0.30;-0.30;-0.00;-0.00;0.00;0.00;0.00;0.92;-0.35;-0.00;0.00;-0.50;0.076;1.29;2.23;-1000.00;-1000.00
550.785;134;0.86;-0.30;1.29;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.30;0.00;-0.00;0.00;-0.00;0.00;0.91;-0.34;10.05;0.54;0.46;0.086;1.29;2.23;-1000.00;-1000.00
550.835;139;0.85;-0.30;1.30;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.30;-0.00;-0.00;0.00;-0.00;0.00;0.87;-0.34;7.48;0.48;0.45;0.044;1.29;2.23;-1000.00;-1000.00
550.935;148;0.84;-0.30;0.90;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.01;-0.00;-0.00;0.00;0.02;-0.04;0.84;-0.35;5.36;0.41;0.44;0.041;1.29;2.23;-1000.00;-1000.00
551.035;159;0.84;-0.30;0.70;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.02;0.84;-0.35;5.36;0.41;0.44;0.045;1.29;2.23;-1000.00;-1000.00
551.135;168;0.84;-0.30;0.61;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.02;0.84;-0.35;5.36;0.41;0.44;0.047;1.29;2.23;-1000.00;-1000.00
551.215;179;0.84;-0.30;0.52;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.86;-0.34;6.37;0.44;0.44;0.026;1.29;2.23;-1000.00;-1000.00
551.335;188;0.84;-0.30;0.48;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;0.00;-0.00;0.01;-0.01;0.86;-0.34;6.37;0.44;0.44;0.037;1.29;2.23;-1000.00;-1000.00
551.435;198;0.84;-0.30;0.45;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.02;0.86;-0.34;6.37;0.44;0.44;0.043;1.29;2.23;-1000.00;-1000.00
551.535;209;0.84;-0.30;0.45;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;-0.00;0.01;0.84;-0.35;5.36;0.41;0.44;0.047;1.29;2.23;-1000.00;-1000.00
551.635;221;0.84;-0.30;0.45;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;-0.00;-0.01;-0.00;0.01;0.84;-0.35;5.36;0.41;0.44;0.037;1.29;2.23;-1000.00;-1000.00
551.755;232;0.84;-0.30;0.45;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;0.00;0.00;0.01;0.01;0.01;0.84;-0.35;5.36;0.41;0.44;0.064;1.29;2.23;-1000.00;-1000.00
551.825;240;0.84;-0.30;0.46;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.84;-0.35;5.36;0.41;0.44;0.034;1.29;2.23;-1000.00;-1000.00
551.925;251;0.84;-0.30;0.47;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.84;-0.35;5.36;0.41;0.44;0.034;1.29;2.23;-1000.00;-1000.00
552.025;259;0.84;-0.30;0.49;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;0.00;-0.00;-0.01;-0.01;-0.00;0.84;-0.35;5.36;0.41;0.44;0.031;1.29;2.23;-1000.00;-1000.00
552.135;269;0.84;-0.30;0.51;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;-0.00;-0.01;-0.01;0.01;0.84;-0.35;5.36;0.41;0.44;0.036;1.29;2.23;-1000.00;-1000.00
552.235;282;0.84;-0.30;0.52;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.84;-0.35;5.36;0.41;0.44;0.042;1.29;2.23;-1000.00;-1000.00
552.355;291;0.84;-0.30;0.53;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.84;-0.35;5.36;0.41;0.44;0.066;1.29;2.23;-1000.00;-1000.00
552.425;296;0.84;-0.30;0.55;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.84;-0.35;5.36;0.41;0.44;0.024;1.29;2.23;-1000.00;-1000.00
552.525;310;0.84;-0.30;0.57;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.84;-0.35;5.36;0.41;0.44;0.031;1.29;2.23;-1000.00;-1000.00
552.655;323;0.84;-0.31;0.59;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.58;-0.26;-0.00;-0.00;-0.00;-0.01;-0.00;0.01;0.84;-0.35;5.36;0.41;0.44;0.054;1.29;2.23;-1000.00;-1000.00
552.725;329;0.84;-0.30;-0.18;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.60;-0.23;-0.18;0.01;-0.05;-0.25;0.04;-0.61;0.84;-0.35;5.36;0.41;0.44;0.031;1.29;2.23;-1000.00;-1000.00
552.815;338;0.82;-0.30;-3.04;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.63;-0.19;-0.23;0.01;-0.01;0.04;-0.08;-0.48;0.83;-0.35;4.46;0.38;0.43;0.023;1.29;2.23;-1000.00;-1000.00
552.915;347;0.80;-0.30;-4.90;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.63;-0.15;-0.20;-0.01;-0.01;-0.02;0.05;-0.27;0.81;-0.35;3.66;0.35;0.43;0.026;1.29;2.23;-1000.00;-1000.00
553.035;358;0.78;-0.30;-6.15;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.59;-0.12;-0.15;0.00;-0.01;-0.02;0.05;-0.10;0.78;-0.35;2.32;0.29;0.42;0.025;1.29;2.23;-1000.00;-1000.00
553.145;372;0.76;-0.30;-6.41;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.55;-0.08;-0.11;-0.00;-0.01;0.01;0.00;0.01;0.76;-0.35;1.79;0.25;0.41;0.039;1.29;2.23;-1000.00;-1000.00
553.225;377;0.76;-0.30;-6.23;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.52;-0.05;-0.09;-0.00;-0.01;-0.00;0.01;0.11;0.76;-0.35;1.79;0.25;0.41;0.028;1.29;2.23;-1000.00;-1000.00
553.335;387;0.75;-0.30;-5.60;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.47;-0.03;-0.05;-0.00;-0.01;0.03;-0.05;0.10;0.75;-0.35;1.33;0.22;0.40;0.030;1.29;2.23;-1000.00;-1000.00
553.435;398;0.74;-0.30;-4.76;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.43;0.00;-0.03;0.00;-0.01;-0.02;0.05;0.19;0.75;-0.35;1.33;0.22;0.40;0.032;1.29;2.23;-1000.00;-1000.00
553.525;407;0.74;-0.30;-4.02;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.39;0.02;-0.01;-0.00;-0.01;-0.01;0.03;0.18;0.75;-0.35;1.33;0.22;0.40;0.024;1.29;2.23;-1000.00;-1000.00
553.635;421;0.75;-0.30;-2.91;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.35;0.05;0.03;0.00;-0.00;0.02;-0.03;0.14;0.75;-0.35;1.33;0.22;0.40;0.033;1.29;2.23;-1000.00;-1000.00
553.715;426;0.75;-0.30;-2.50;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.34;0.07;0.04;-0.01;-0.00;0.01;-0.03;0.12;0.75;-0.35;1.33;0.22;0.40;0.022;1.29;2.23;-1000.00;-1000.00
553.815;436;0.75;-0.30;-1.96;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.34;0.08;0.07;0.00;0.00;0.00;0.00;0.10;0.75;-0.35;1.33;0.22;0.40;0.024;1.29;2.23;-1000.00;-1000.00
553.945;450;0.76;-0.30;-1.25;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.35;0.10;0.08;0.00;0.00;0.00;0.01;0.08;0.76;-0.35;1.79;0.25;0.41;0.039;1.29;2.23;-1000.00;-1000.00
554.035;460;0.77;-0.30;-0.78;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.35;0.11;0.10;-0.00;-0.00;0.01;0.05;0.06;0.76;-0.35;1.79;0.25;0.41;0.036;1.29;2.23;-1000.00;-1000.00
554.125;470;0.78;-0.30;-0.38;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.38;0.13;0.12;-0.00;-0.00;-0.01;-0.01;0.07;0.78;-0.35;2.32;0.29;0.42;0.026;1.29;2.23;-1000.00;-1000.00
554.235;480;0.80;-0.30;0.09;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.41;0.14;0.13;-0.00;-0.00;-0.01;-0.02;0.08;0.79;-0.35;2.95;0.32;0.42;0.037;1.29;2.23;-1000.00;-1000.00
554.335;490;0.81;-0.30;0.59;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.45;0.16;0.15;-0.00;-0.01;-0.03;-0.05;0.11;0.81;-0.35;3.66;0.35;0.43;0.035;1.29;2.23;-1000.00;-1000.00
554.445;500;0.83;-0.30;1.30;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.49;0.17;0.16;0.00;-0.01;0.02;0.03;0.12;0.83;-0.35;4.46;0.38;0.43;0.053;1.29;2.23;-1000.00;-1000.00
554.525;511;0.85;-0.30;2.16;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.53;0.19;0.19;-0.01;-0.01;-0.05;-0.09;0.18;0.84;-0.35;5.36;0.41;0.44;0.030;1.29;2.23;-1000.00;-1000.00
554.645;520;0.86;-0.30;3.11;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.56;0.20;0.20;-0.00;-0.01;-0.04;-0.06;0.20;0.86;-0.34;6.37;0.44;0.44;0.050;1.29;2.23;-1000.00;-1000.00
554.735;531;0.88;-0.29;4.32;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.61;0.21;0.20;0.01;-0.01;0.03;0.07;0.18;0.87;-0.34;7.48;0.48;0.45;0.033;1.29;2.23;-1000.00;-1000.00
554.815;536;0.89;-0.29;4.96;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.69;0.23;0.22;-0.00;-0.01;-0.03;-0.04;0.25;0.91;-0.34;10.05;0.54;0.46;0.020;1.29;2.23;-1000.00;-1000.00
554.925;548;0.92;-0.29;6.96;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.73;0.25;0.25;-0.02;-0.01;-0.07;-0.07;0.41;0.92;-0.33;11.51;0.57;0.46;0.028;1.29;2.23;-1000.00;-1000.00
555.015;556;0.94;-0.29;8.94;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.26;0.25;-0.05;-0.01;-0.04;-0.06;0.53;0.95;-0.33;14.82;0.63;0.47;0.018;1.29;2.23;-1000.00;-1000.00
555.115;566;0.96;-0.29;12.05;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.27;0.28;-0.06;-0.00;-0.07;-0.07;0.68;0.97;-0.32;16.67;0.67;0.48;0.016;1.29;2.23;-1000.00;-1000.00
555.225;581;1.00;-0.29;17.78;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.28;0.27;-0.11;-0.01;-0.02;-0.14;0.71;1.00;-0.31;20.80;0.73;0.49;0.043;1.29;2.23;-1000.00;-1000.00
555.305;585;1.02;-0.29;19.22;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.30;0.25;-0.06;-0.00;0.01;0.12;0.61;1.02;-0.30;23.09;0.76;0.50;0.012;1.29;2.23;-1000.00;-1000.00
555.415;596;1.05;-0.29;23.72;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.31;0.27;-0.08;-0.01;-0.01;0.01;0.69;1.05;-0.29;28.00;0.79;0.50;0.024;1.29;2.23;-1000.00;-1000.00
555.515;605;1.07;-0.29;27.43;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.33;0.25;-0.10;-0.06;0.19;0.11;0.71;1.07;-0.28;30.48;0.79;0.50;0.015;1.29;2.23;-1000.00;-1000.00
555.645;621;1.12;-0.28;34.72;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.75;0.33;0.28;-0.09;-0.01;-0.03;0.08;0.75;1.08;-0.27;32.96;0.79;0.50;0.048;1.29;2.23;-1000.00;-1000.00
555.725;630;1.14;-0.27;38.71;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.77;0.34;0.30;-0.11;-0.01;0.01;-0.12;0.79;1.11;-0.25;37.91;0.79;0.50;0.031;1.29;2.23;-1000.00;-1000.00
555.815;637;1.16;-0.26;41.79;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.79;0.35;0.30;-0.09;-0.01;0.01;-0.06;0.81;1.14;-0.22;42.87;0.79;0.50;0.018;1.29;2.23;-1000.00;-1000.00
