t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1578083657.567;227;0.76;-2.01;96.13;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.13;0.17;0.13;0.00;0.00;-0.00;-0.00;-0.03;0.69;-2.01;90.00;0.00;0.57
1578083657.667;239;0.76;-2.00;95.94;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.12;0.19;0.14;0.00;0.00;-0.00;-0.00;-0.04;0.69;-1.99;90.00;0.00;0.71
1578083657.767;251;0.76;-1.98;95.63;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.10;0.22;0.16;0.00;0.00;-0.01;-0.01;-0.04;0.69;-1.99;90.00;0.00;0.78
1578083657.867;263;0.76;-1.96;95.49;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.09;0.25;0.18;0.00;0.00;-0.01;0.01;-0.04;0.69;-1.97;90.00;0.00;0.92
1578083657.967;275;0.76;-1.94;95.17;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.07;0.29;0.19;0.00;0.00;-0.01;0.00;-0.05;0.69;-1.95;90.00;0.00;1.00
1578083658.067;287;0.76;-1.92;94.97;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.06;0.32;0.23;0.00;0.00;0.00;-0.00;-0.03;0.69;-1.93;90.00;0.00;1.00
1578083658.167;299;0.76;-1.90;94.74;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;-0.04;0.36;0.26;0.00;0.00;-0.00;0.01;-0.04;0.69;-1.89;90.00;0.00;1.00
1578083658.267;311;0.77;-1.87;94.32;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;-0.02;0.39;0.29;0.00;0.00;0.00;0.01;-0.05;0.69;-1.87;90.00;0.00;1.00
1578083658.367;323;0.77;-1.84;94.11;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;-0.00;0.41;0.33;0.00;0.00;0.00;-0.00;-0.05;0.69;-1.84;90.00;0.00;1.00
1578083658.467;335;0.77;-1.80;93.92;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.01;0.44;0.36;0.00;0.00;0.00;0.02;-0.04;0.69;-1.81;90.00;0.00;1.00
1578083658.567;347;0.77;-1.77;93.80;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.03;0.47;0.39;0.00;0.00;-0.00;0.02;-0.03;0.69;-1.76;90.00;0.00;1.00
1578083658.667;359;0.78;-1.73;93.77;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.03;0.49;0.41;0.00;0.00;0.01;0.03;-0.01;0.69;-1.73;90.00;0.00;1.00
1578083658.767;371;0.78;-1.69;93.83;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.04;0.50;0.56;0.00;0.00;-0.01;0.02;0.00;0.69;-1.69;90.00;0.00;1.00
1578083658.867;383;0.78;-1.64;93.93;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.04;0.50;0.47;0.00;0.00;0.01;0.01;0.01;0.69;-1.65;90.00;0.00;1.00
1578083658.967;395;0.79;-1.60;93.99;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.05;0.50;0.48;0.00;0.00;-0.00;-0.00;0.02;0.69;-1.60;90.00;0.00;1.00
1578083659.067;407;0.79;-1.56;94.18;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;0.01;0.03;0.69;-1.56;90.00;0.00;1.00
1578083659.167;419;0.79;-1.52;94.23;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.05;0.50;0.49;0.00;0.00;0.00;0.02;0.03;0.69;-1.52;90.00;0.00;1.00
1578083659.267;431;0.80;-1.47;94.46;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;-0.01;0.03;0.69;-1.47;90.00;0.00;1.00
1578083659.367;443;0.80;-1.43;94.64;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.04;0.50;0.49;0.00;0.00;-0.01;-0.00;0.03;0.69;-1.43;90.00;0.00;1.00
1578083659.467;455;0.80;-1.39;94.89;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.04;0.50;0.49;0.00;0.00;-0.00;-0.01;0.03;0.69;-1.39;90.00;0.00;1.00
1578083659.567;467;0.80;-1.35;95.04;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.04;0.50;0.49;0.00;0.00;0.00;-0.00;0.04;0.69;-1.34;90.00;0.00;1.00
1578083659.667;479;0.81;-1.31;95.25;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.03;0.50;0.49;0.00;0.00;-0.00;-0.01;0.03;0.69;-1.30;90.00;0.00;1.00
1578083659.767;491;0.81;-1.26;95.39;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.03;0.50;0.49;0.00;0.00;-0.00;0.01;0.03;0.69;-1.26;90.00;0.00;1.00
1578083659.867;503;0.81;-1.22;95.56;0.67;-0.87;102.44;0.74;1.00;1;1;1;5;0.03;0.50;0.37;0.00;0.00;-0.00;0.01;0.02;0.69;-1.23;90.00;0.00;1.00
1578083659.967;515;0.81;-1.18;95.62;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.33;0.50;0.49;0.00;0.00;0.00;0.01;0.01;0.69;-1.03;89.99;0.05;0.06
1578083660.067;527;0.81;-1.13;94.81;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.21;0.49;0.49;0.00;0.00;-0.01;0.04;-0.20;0.69;-1.03;89.99;0.05;0.06
1578083660.167;539;0.82;-1.09;93.19;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.05;0.48;0.37;0.00;0.00;0.00;0.01;-0.22;0.69;-1.03;89.99;0.05;0.06
1578083660.267;551;0.82;-1.05;92.44;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.07;0.46;0.49;0.00;0.00;-0.01;0.00;-0.12;0.69;-1.03;89.99;0.05;0.06
1578083660.367;563;0.83;-1.01;92.25;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.38;0.46;0.47;0.00;0.00;-0.00;0.01;-0.05;0.69;-1.01;90.47;0.29;0.39
1578083660.467;575;0.83;-0.97;92.98;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.58;0.47;0.46;0.00;0.00;0.00;0.02;0.20;0.69;-0.98;91.94;0.43;0.58
1578083660.567;587;0.83;-0.93;95.94;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.69;0.48;0.46;0.00;0.00;0.00;0.02;0.44;0.69;-0.95;94.34;0.54;0.73
1578083660.667;599;0.83;-0.89;100.11;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.75;0.49;0.46;0.00;0.00;-0.00;0.02;0.71;0.68;-0.92;97.26;0.63;0.85
1578083660.767;611;0.83;-0.85;105.23;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.60;0.50;0.47;0.00;0.00;-0.00;-0.00;0.87;0.67;-0.88;101.25;0.72;0.97
1578083660.867;623;0.82;-0.81;110.25;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.60;0.50;0.48;0.00;0.00;0.01;0.02;0.84;0.67;-0.85;104.89;0.75;1.00
1578083660.967;635;0.81;-0.77;114.61;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.65;0.50;0.49;0.00;0.00;0.02;-0.00;0.74;0.66;-0.82;109.85;0.75;1.00
1578083661.067;647;0.80;-0.73;118.77;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.67;0.50;0.49;0.00;0.00;-0.00;0.02;0.75;0.65;-0.79;113.60;0.76;1.00
1578083661.167;659;0.78;-0.69;123.32;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.68;0.50;0.62;0.00;0.00;-0.00;-0.00;0.79;0.63;-0.76;117.39;0.76;1.00
1578083661.267;671;0.76;-0.65;128.15;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.67;0.50;0.49;0.00;0.00;-0.01;0.01;0.82;0.62;-0.74;121.22;0.77;1.00
1578083661.367;683;0.74;-0.62;133.45;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.50;0.37;0.00;0.00;-0.01;-0.00;0.85;0.60;-0.71;125.08;0.77;1.00
1578083661.467;695;0.71;-0.58;138.20;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.50;0.49;0.00;0.00;-0.01;-0.01;0.82;0.59;-0.69;128.98;0.78;1.00
1578083661.567;707;0.68;-0.55;142.51;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.70;0.50;0.50;0.00;0.00;-0.01;-0.01;0.79;0.56;-0.66;134.24;0.78;1.00
1578083661.667;719;0.65;-0.52;146.99;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.71;0.50;0.49;0.00;0.00;-0.00;-0.00;0.83;0.54;-0.64;138.22;0.79;1.00
1578083661.767;731;0.62;-0.49;152.28;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.68;0.50;0.62;0.00;0.00;0.00;0.01;0.89;0.52;-0.62;142.24;0.79;1.00
1578083661.867;743;0.58;-0.47;157.32;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.65;0.50;0.49;0.00;0.00;-0.00;0.01;0.86;0.49;-0.61;146.28;0.79;1.00
1578083661.967;755;0.54;-0.45;161.88;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.61;0.50;0.37;0.00;0.00;-0.01;0.01;0.82;0.47;-0.59;150.19;0.76;1.00
1578083662.067;767;0.50;-0.44;166.28;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.60;0.50;0.50;0.00;0.00;-0.02;0.02;0.77;0.43;-0.57;155.11;0.73;1.00
1578083662.167;779;0.46;-0.42;170.48;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.55;0.50;0.50;0.00;0.00;-0.01;0.02;0.72;0.41;-0.56;158.60;0.71;1.00
1578083662.267;791;0.42;-0.41;174.27;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.42;0.50;0.50;0.00;0.00;-0.00;-0.01;0.65;0.38;-0.55;161.92;0.68;1.00
1578083662.367;803;0.38;-0.40;177.34;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.43;0.50;0.62;0.00;0.00;-0.01;-0.01;0.52;0.34;-0.54;166.10;0.65;1.00
1578083662.467;815;0.33;-0.40;179.95;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.45;0.50;0.49;0.00;0.00;-0.00;-0.00;0.47;0.30;-0.53;170.00;0.62;1.00
1578083662.567;827;0.29;-0.39;182.70;0.11;-0.53;180.00;0.00;1.00;2;1;1;0;0.44;0.50;0.49;0.00;0.00;-0.00;0.02;0.49;0.27;-0.53;172.76;0.59;1.00
1578083662.667;839;0.24;-0.39;185.60;0.11;-0.53;180.00;0.00;1.00;2;1;0;0;0.07;0.49;0.50;0.00;0.00;0.00;0.01;0.49;0.19;-0.53;180.00;0.00;0.07
1578083662.767;851;0.20;-0.39;187.04;0.11;-0.53;180.00;0.00;1.00;2;1;0;0;-0.00;0.47;0.50;0.00;0.00;-0.00;0.01;0.37;0.19;-0.53;180.00;0.00;0.07
1578083662.867;863;0.16;-0.39;187.11;0.11;-0.53;180.00;0.00;1.00;2;1;0;0;-0.01;0.48;0.37;0.00;0.00;-0.02;0.02;0.08;0.16;-0.53;180.00;0.00;0.64
1578083662.968;875;0.12;-0.39;187.26;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.02;0.50;0.47;0.00;0.00;-0.00;-0.00;0.03;0.12;-0.53;180.00;0.00;0.92
1578083663.067;887;0.08;-0.39;187.36;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.03;0.50;0.46;0.00;0.00;0.00;0.01;0.02;0.08;-0.53;180.00;0.00;1.00
1578083663.167;899;0.03;-0.39;187.28;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.02;0.50;0.48;0.00;0.00;-0.01;0.02;-0.01;0.04;-0.53;180.00;0.00;1.00
1578083663.267;911;-0.01;-0.40;187.20;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.02;0.50;0.49;0.00;0.00;-0.02;-0.01;-0.01;-0.01;-0.53;180.00;0.00;1.00
1578083663.367;923;-0.05;-0.39;187.05;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.01;0.50;0.49;0.00;0.00;-0.01;-0.00;-0.00;-0.05;-0.53;180.00;0.00;1.00
1578083663.467;935;-0.10;-0.40;187.12;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.02;0.50;0.49;0.00;0.00;-0.00;0.00;-0.00;-0.09;-0.53;180.00;0.00;1.00
1578083663.567;947;-0.14;-0.40;187.11;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.02;0.50;0.49;0.00;0.00;-0.00;0.01;-0.00;-0.15;-0.53;180.00;0.00;1.00
1578083663.667;959;-0.19;-0.40;187.10;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.01;0.50;0.49;0.00;0.00;0.01;-0.01;-0.00;-0.19;-0.53;180.00;0.00;1.00
1578083663.767;971;-0.23;-0.40;187.09;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.02;0.50;0.49;0.00;0.00;-0.01;-0.01;-0.00;-0.23;-0.53;180.00;0.00;1.00
1578083663.867;983;-0.27;-0.40;186.93;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.01;0.50;0.49;0.00;0.00;0.01;0.00;-0.01;-0.28;-0.53;180.00;0.00;1.00
1578083663.967;995;-0.32;-0.39;187.02;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.01;0.50;0.49;0.00;0.00;0.01;0.01;-0.00;-0.32;-0.53;180.00;0.00;1.00
1578083664.067;1007;-0.36;-0.39;186.97;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;-0.01;0.50;0.49;0.00;0.00;-0.01;0.01;-0.01;-0.36;-0.53;180.00;0.00;1.00
1578083664.167;1019;-0.40;-0.39;186.73;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.01;0.50;0.49;0.00;0.00;-0.00;-0.00;-0.03;-0.40;-0.53;180.00;0.00;1.00
1578083664.267;1031;-0.45;-0.39;186.51;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.02;0.50;0.49;0.00;0.00;-0.01;-0.02;-0.04;-0.45;-0.53;180.00;0.00;1.00
1578083664.367;1043;-0.49;-0.39;186.28;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.03;0.50;0.49;0.00;0.00;-0.00;-0.00;-0.03;-0.49;-0.53;180.00;0.00;1.00
1578083664.467;1055;-0.53;-0.39;186.14;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.05;0.50;0.49;0.00;0.00;-0.00;0.00;-0.02;-0.53;-0.53;180.00;0.00;1.00
1578083664.567;1067;-0.58;-0.39;186.10;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;0.01;-0.00;-0.58;-0.53;180.00;0.00;1.00
1578083664.667;1079;-0.62;-0.39;186.32;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.04;0.50;0.50;0.00;0.00;-0.00;0.01;0.03;-0.62;-0.53;180.00;0.00;1.00
1578083664.767;1091;-0.67;-0.38;186.55;-0.97;-0.52;167.56;-0.74;1.00;3;1;1;6;0.04;0.50;0.50;0.00;0.00;0.00;0.01;0.04;-0.66;-0.53;180.00;0.00;1.00
1578083664.867;1103;-0.71;-0.38;186.72;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;0.07;0.49;0.49;0.00;0.00;0.00;0.02;0.03;-0.81;-0.53;180.01;-0.05;0.06
1578083664.967;1115;-0.76;-0.38;186.96;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.03;0.48;0.37;0.00;0.00;0.00;0.00;0.05;-0.81;-0.53;180.01;-0.05;0.06
1578083665.067;1127;-0.80;-0.38;186.99;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.12;0.47;0.49;0.00;0.00;0.00;0.01;0.01;-0.81;-0.53;180.01;-0.05;0.06
1578083665.167;1139;-0.84;-0.38;186.86;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.39;0.46;0.48;0.00;0.00;0.01;-0.00;-0.03;-0.83;-0.53;179.66;-0.27;0.36
1578083665.267;1151;-0.88;-0.37;185.71;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.74;0.48;0.47;0.00;0.00;0.01;0.02;-0.26;-0.90;-0.53;175.66;-0.54;0.73
1578083665.367;1163;-0.92;-0.37;182.39;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.22;0.50;0.46;0.00;0.00;-0.01;0.01;-0.53;-0.95;-0.52;169.86;-0.70;0.94
1578083665.467;1175;-0.96;-0.36;175.69;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.25;0.50;0.47;0.00;0.00;0.01;-0.00;-1.09;-1.01;-0.51;162.64;-0.75;1.00
1578083665.567;1187;-1.00;-0.35;162.39;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.98;0.50;0.48;0.00;0.00;-0.00;-0.01;-2.23;-1.07;-0.48;153.87;-0.76;1.00
1578083665.667;1199;-1.04;-0.32;146.19;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.59;0.50;0.61;0.00;0.00;0.03;0.04;-2.72;-1.13;-0.45;144.92;-0.77;1.00
1578083665.767;1211;-1.08;-0.30;135.25;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.43;0.50;0.50;0.00;0.00;-0.00;0.01;-1.89;-1.18;-0.41;137.08;-0.78;1.00
1578083665.867;1223;-1.10;-0.27;131.05;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.67;0.50;0.49;0.00;0.00;0.03;0.01;-0.83;-1.23;-0.35;126.41;-0.79;1.00
1578083665.967;1235;-1.13;-0.22;127.89;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.85;0.50;0.62;0.00;0.00;0.00;0.00;-0.69;-1.27;-0.30;117.31;-0.75;1.00
1578083666.067;1247;-1.15;-0.18;122.00;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.97;0.50;0.50;0.00;0.00;0.00;0.02;-0.99;-1.29;-0.23;109.16;-0.69;1.00
1578083666.167;1259;-1.16;-0.14;114.58;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.86;0.50;0.50;0.00;0.00;0.01;0.02;-1.27;-1.31;-0.18;102.90;-0.64;1.00
1578083666.267;1271;-1.17;-0.10;106.24;-1.31;0.04;90.00;0.00;1.00;4;1;1;0;-0.68;0.50;0.62;0.00;0.00;-0.00;-0.01;-1.38;-1.32;-0.12;97.24;-0.59;1.00
1578083666.367;1283;-1.18;-0.06;99.25;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.12;0.48;0.50;0.00;0.00;0.00;0.00;-1.16;-1.31;-0.03;90.00;0.00;0.07
1578083666.467;1295;-1.18;-0.01;95.14;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;0.08;0.48;0.50;0.00;0.00;-0.00;-0.01;-0.63;-1.31;-0.01;90.00;0.00;0.49
1578083666.567;1307;-1.17;0.03;95.28;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.08;0.50;0.61;0.00;0.00;-0.00;-0.01;-0.20;-1.31;0.03;90.00;0.00;0.92
1578083666.667;1319;-1.17;0.07;95.63;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.06;0.50;0.48;0.00;0.00;-0.00;0.01;0.01;-1.31;0.07;90.00;0.00;1.00
1578083666.767;1331;-1.17;0.12;95.82;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.06;0.50;0.48;0.00;0.00;0.00;0.01;0.03;-1.31;0.12;90.00;0.00;1.00
1578083666.867;1343;-1.17;0.16;96.08;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;-0.01;0.04;-1.31;0.16;90.00;0.00;1.00
1578083666.967;1355;-1.17;0.20;96.32;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.04;0.50;0.49;0.00;0.00;-0.01;0.01;0.04;-1.31;0.20;90.00;0.00;1.00
1578083667.067;1367;-1.17;0.24;96.47;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.04;0.50;0.49;0.00;0.00;0.00;-0.01;0.03;-1.31;0.25;90.00;0.00;1.00
1578083667.167;1379;-1.17;0.29;96.68;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.03;0.50;0.49;0.00;0.00;0.01;-0.02;0.03;-1.31;0.29;90.00;0.00;1.00
1578083667.267;1391;-1.16;0.33;96.72;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.03;0.50;0.49;0.00;0.00;0.00;-0.01;0.03;-1.31;0.33;90.00;0.00;1.00
1578083667.367;1403;-1.16;0.37;96.74;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.04;0.50;0.37;0.00;0.00;-0.00;-0.02;0.02;-1.31;0.38;90.00;0.00;1.00
1578083667.467;1415;-1.16;0.41;96.93;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.03;0.50;0.50;0.00;0.00;-0.00;-0.01;0.02;-1.31;0.42;90.00;0.00;1.00
1578083667.567;1427;-1.16;0.46;96.95;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.03;0.50;0.49;0.00;0.00;-0.00;-0.00;0.02;-1.31;0.46;90.00;0.00;1.00
1578083667.667;1439;-1.16;0.50;97.19;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;0.03;0.02;-1.31;0.51;90.00;0.00;1.00
1578083667.767;1451;-1.16;0.54;97.15;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.03;0.50;0.49;0.00;0.00;-0.00;0.01;0.01;-1.31;0.55;90.00;0.00;1.00
1578083667.867;1463;-1.16;0.59;97.28;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.49;0.00;0.00;-0.01;0.01;0.01;-1.31;0.59;90.00;0.00;1.00
1578083667.967;1475;-1.16;0.63;97.24;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.03;0.50;0.49;0.00;0.00;-0.00;0.03;0.01;-1.31;0.63;90.00;0.00;1.00
1578083668.067;1487;-1.15;0.68;97.29;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.03;0.50;0.62;0.00;0.00;0.00;0.04;0.02;-1.31;0.68;90.00;0.00;1.00
1578083668.167;1499;-1.15;0.72;97.40;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.50;0.00;0.00;-0.01;0.02;0.02;-1.31;0.72;90.00;0.00;1.00
1578083668.267;1511;-1.15;0.76;97.57;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.50;0.00;0.00;-0.01;0.01;0.02;-1.31;0.76;90.00;0.00;1.00
1578083668.367;1523;-1.15;0.81;97.73;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.01;0.50;0.62;0.00;0.00;0.00;0.01;0.03;-1.31;0.81;90.00;0.00;1.00
1578083668.467;1535;-1.15;0.85;97.85;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.01;0.50;0.50;0.00;0.00;0.01;0.02;0.03;-1.31;0.85;90.00;0.00;1.00
