t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595271806.112;13;-1.18;2.01;0.38;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.68;0.05;0.00;0.00;0.00;0.00;0.00;0.00;-1.18;2.30;0.00;0.00;0.50;0.015
1595271806.212;23;-1.18;2.01;0.35;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.69;0.07;0.00;0.00;0.00;0.00;0.00;0.00;-1.18;2.30;0.00;0.00;0.50;0.015
1595271806.312;33;-1.18;2.01;0.39;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.68;0.09;0.00;0.00;0.00;-0.00;0.00;0.00;-1.18;2.30;0.00;0.00;0.50;0.015
1595271806.412;43;-1.18;2.01;0.90;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.66;0.11;0.00;0.00;0.00;0.00;-0.05;0.14;-1.18;2.30;0.00;0.00;0.50;0.015
1595271806.513;53;-1.17;2.01;1.91;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.61;0.13;0.04;0.00;0.00;-0.02;0.00;0.20;-1.16;2.30;0.00;0.00;0.50;0.015
1595271806.612;63;-1.16;2.01;3.28;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.54;0.14;0.09;0.00;0.00;-0.02;-0.01;0.22;-1.16;2.30;0.00;0.00;0.50;0.015
1595271806.712;73;-1.15;2.01;4.64;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.47;0.16;0.12;0.00;0.00;0.00;-0.01;0.23;-1.15;2.30;0.00;0.00;0.50;0.015
1595271806.812;83;-1.13;2.01;6.05;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.39;0.18;0.16;0.00;0.00;0.01;0.00;0.23;-1.14;2.30;0.00;0.00;0.50;0.015
1595271806.912;93;-1.12;2.02;7.19;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.34;0.19;0.15;0.00;0.00;0.01;-0.01;0.20;-1.13;2.30;0.00;0.00;0.50;0.015
1595271807.012;103;-1.11;2.02;8.19;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.28;0.21;0.16;0.00;0.00;0.01;0.01;0.17;-1.10;2.30;0.00;0.00;0.50;0.015
1595271807.112;113;-1.09;2.02;8.92;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.24;0.22;0.17;0.00;0.00;0.02;0.00;0.15;-1.09;2.30;0.00;0.00;0.50;0.015
1595271807.213;123;-1.07;2.02;9.69;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.20;0.23;0.19;0.00;0.00;0.02;0.00;0.14;-1.07;2.30;0.00;0.00;0.50;0.015
1595271807.312;133;-1.05;2.02;10.50;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.15;0.25;0.21;0.00;0.00;0.01;-0.01;0.11;-1.06;2.30;0.00;0.00;0.50;0.015
1595271807.412;143;-1.03;2.03;11.20;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.11;0.26;0.21;0.00;0.00;-0.01;-0.01;0.10;-1.03;2.30;0.00;0.00;0.50;0.015
1595271807.513;153;-1.01;2.03;11.67;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.07;0.27;0.23;0.00;0.00;-0.01;0.01;0.07;-1.01;2.30;0.00;0.00;0.50;0.015
1595271807.612;163;-0.99;2.04;12.01;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.05;0.28;0.24;0.00;0.00;-0.01;0.02;0.07;-1.00;2.30;0.00;0.00;0.50;0.015
1595271807.712;173;-0.96;2.04;12.24;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.02;0.29;0.26;0.00;0.00;0.00;0.03;0.05;-0.96;2.30;0.00;0.00;0.50;0.015
1595271807.812;183;-0.94;2.05;12.39;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;0.01;0.30;0.26;0.00;0.00;-0.01;-0.00;0.02;-0.94;2.30;0.00;0.00;0.50;0.015
1595271807.913;193;-0.91;2.05;12.63;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.02;0.31;0.27;0.00;0.00;0.00;-0.02;0.02;-0.91;2.30;0.00;0.00;0.50;0.015
1595271808.013;203;-0.89;2.06;12.68;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.03;0.32;0.28;0.00;0.00;0.00;-0.00;0.03;-0.89;2.30;0.00;0.00;0.50;0.015
1595271808.112;213;-0.86;2.06;12.52;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.04;0.33;0.29;0.00;0.00;0.02;-0.01;-0.00;-0.86;2.30;0.00;0.00;0.50;0.015
1595271808.212;223;-0.83;2.07;12.46;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.05;0.33;0.30;0.00;0.00;0.01;-0.03;-0.03;-0.84;2.30;0.00;0.00;0.50;0.015
1595271808.312;233;-0.80;2.07;12.11;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.05;0.34;0.31;0.00;0.00;0.01;-0.03;-0.03;-0.82;2.30;0.00;0.00;0.50;0.015
1595271808.412;243;-0.78;2.08;11.76;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.04;0.35;0.32;0.00;0.00;0.01;-0.01;-0.03;-0.78;2.30;0.00;0.00;0.50;0.015
1595271808.512;253;-0.75;2.09;11.83;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.06;0.35;0.32;0.00;0.00;0.00;-0.01;-0.02;-0.76;2.30;0.00;0.00;0.50;0.015
1595271808.613;263;-0.72;2.09;11.74;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.07;0.36;0.34;0.00;0.00;0.02;-0.02;-0.03;-0.72;2.30;0.00;0.00;0.50;0.015
1595271808.713;273;-0.68;2.10;11.31;-1.20;2.30;0.00;-0.00;0.50;481;0;1;0;-0.06;0.37;0.43;0.00;0.00;0.03;0.02;-0.05;-0.70;2.30;0.00;0.00;0.50;0.015
