t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
4399.415;13;1.10;-0.30;0.14;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;-0.00;-0.01;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.034;0.18;-0.23;-100.00;-100.00
4399.485;20;1.10;-0.30;0.15;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.015;0.18;-0.23;-100.00;-100.00
4399.585;28;1.10;-0.30;0.16;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.010;0.18;-0.23;-100.00;-100.00
4399.685;39;1.10;-0.30;0.18;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.013;0.18;-0.23;-100.00;-100.00
4399.795;48;1.10;-0.30;0.19;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.025;0.18;-0.23;-100.00;-100.00
4399.885;58;1.10;-0.30;0.21;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.009;0.18;-0.23;-100.00;-100.00
4399.985;66;1.10;-0.30;0.22;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.012;0.18;-0.22;-100.00;-100.00
4400.085;77;1.10;-0.30;0.23;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.012;0.18;-0.22;-100.00;-100.00
4400.185;86;1.10;-0.30;0.26;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.010;0.18;-0.22;-100.00;-100.00
4400.305;100;1.10;-0.30;0.28;0.85;-0.35;-0.00;0.00;-0.50;403;1;0;2;0.00;0.00;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.030;0.18;-0.22;-100.00;-100.00
