t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
63242.225;11;0.70;-2.20;90.02;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.03;-0.00;-0.00;-0.00;0.00;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.063
63242.285;16;0.70;-2.20;90.03;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.06;-0.00;-0.00;0.00;-0.02;0.00;0.00;0.66;-2.16;90.00;-0.00;0.50;0.026
63242.375;24;0.70;-2.20;90.04;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.08;-0.00;-0.00;0.00;-0.00;0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.021
63242.475;35;0.70;-2.20;90.14;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.11;0.09;-0.00;0.00;0.02;0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.025
63242.585;43;0.70;-2.19;90.22;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.08;0.13;0.11;0.00;0.00;-0.01;0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.026
63242.675;52;0.70;-2.18;90.32;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.08;0.15;0.13;0.00;0.00;-0.00;0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.023
63242.785;66;0.70;-2.16;90.48;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.17;0.15;-0.00;0.00;-0.00;-0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.028
63242.875;76;0.70;-2.14;90.56;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.18;0.17;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.15;90.00;0.00;0.50;0.023
63242.985;85;0.70;-2.13;90.63;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.20;0.18;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.13;90.00;0.00;0.50;0.025
63243.095;94;0.70;-2.11;90.68;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.06;0.21;0.20;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.11;90.00;0.00;0.50;0.034
63243.175;105;0.70;-2.09;90.74;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.22;0.21;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.09;90.00;0.00;0.50;0.021
63243.275;113;0.70;-2.07;90.78;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.24;0.22;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.07;90.00;0.00;0.50;0.017
63243.365;123;0.70;-2.05;90.82;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.25;0.24;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.05;90.00;0.00;0.50;0.015
63243.465;133;0.70;-2.02;90.85;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.26;0.25;-0.00;0.00;-0.00;-0.00;0.01;0.66;-2.03;90.00;0.00;0.50;0.015
63243.575;141;0.70;-2.00;90.88;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.27;0.26;0.00;0.00;-0.00;-0.00;0.00;0.66;-2.00;90.00;0.00;0.50;0.015
63243.705;156;0.70;-1.96;90.92;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.28;0.27;-0.00;0.00;-0.00;-0.00;0.00;0.66;-1.97;90.00;0.00;0.50;0.047
63243.795;167;0.70;-1.93;90.94;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.29;0.28;-0.00;0.00;-0.00;-0.00;0.00;0.66;-1.94;90.00;0.00;0.50;0.031
63243.885;175;0.70;-1.91;90.94;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.30;0.29;-0.00;-0.00;-0.00;-0.00;0.00;0.66;-1.92;90.00;0.00;0.50;0.035
63243.975;184;0.70;-1.88;90.95;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.30;0.30;0.00;-0.00;-0.00;-0.00;0.00;0.66;-1.89;90.00;0.00;0.50;0.018
63244.075;194;0.70;-1.85;90.96;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;-0.00;-0.00;-0.00;-0.00;0.00;0.66;-1.85;90.00;0.00;0.50;0.019
63244.165;203;0.69;-1.82;90.96;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;0.66;-1.82;90.00;0.00;0.50;0.016
63244.285;217;0.69;-1.78;90.96;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.03;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;0.66;-1.80;90.00;0.00;0.50;0.035
