t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
161329.155;16;0.70;-2.20;90.02;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.03;-0.00;-0.00;0.00;-0.02;0.00;0.00;0.66;-2.16;90.00;-0.00;0.50;0.079
161329.205;19;0.70;-2.20;90.03;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.06;-0.00;-0.00;-0.00;0.01;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.033
161329.305;29;0.70;-2.20;90.04;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.08;-0.00;-0.00;-0.00;0.00;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.027
161329.435;43;0.70;-2.19;90.21;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.08;0.11;0.09;0.00;-0.00;-0.04;0.03;0.01;0.66;-2.16;90.00;-0.00;0.50;0.064
161329.525;53;0.70;-2.18;90.33;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.08;0.13;0.11;0.00;0.00;-0.00;0.00;0.02;0.66;-2.16;90.00;-0.00;0.50;0.046
161329.635;61;0.70;-2.17;90.39;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.15;0.13;-0.00;0.00;0.02;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.064
161329.715;72;0.70;-2.16;90.45;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.16;0.15;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.16;90.00;-0.00;0.50;0.047
161329.825;80;0.70;-2.15;90.50;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.18;0.16;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.16;90.00;-0.00;0.50;0.050
161329.915;91;0.70;-2.13;90.58;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.19;0.18;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.13;90.00;0.00;0.50;0.045
161330.015;99;0.70;-2.11;90.63;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.06;0.21;0.19;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.12;90.00;0.00;0.50;0.041
161330.095;110;0.70;-2.09;90.69;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.06;0.22;0.21;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.10;90.00;0.00;0.50;0.023
161330.235;125;0.70;-2.06;90.78;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.23;0.22;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.07;90.00;0.00;0.50;0.037
161330.295;129;0.70;-2.05;90.79;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.25;0.23;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.05;90.00;0.00;0.50;0.017
161330.395;138;0.70;-2.03;90.83;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.26;0.24;0.00;-0.00;-0.03;0.02;0.00;0.66;-2.03;90.00;0.00;0.50;0.024
161330.495;149;0.70;-2.00;90.88;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.27;0.26;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.00;90.00;0.00;0.50;0.023
161330.615;163;0.70;-1.96;90.93;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.28;0.27;-0.00;0.00;0.03;-0.01;0.01;0.66;-1.98;90.00;0.00;0.50;0.037
161330.705;168;0.70;-1.95;90.93;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.29;0.28;0.00;-0.00;-0.03;0.01;-0.00;0.66;-1.95;90.00;0.00;0.50;0.031
161330.825;182;0.70;-1.91;90.96;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.30;0.29;0.00;-0.00;-0.03;0.02;0.00;0.66;-1.92;90.00;0.00;0.50;0.042
161330.895;187;0.70;-1.89;90.98;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;-0.00;0.00;0.03;-0.01;0.01;0.66;-1.89;90.00;0.00;0.50;0.023
161330.995;197;0.69;-1.86;90.99;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;-0.00;0.00;0.03;-0.01;0.01;0.66;-1.87;90.00;0.00;0.50;0.026
161331.095;208;0.69;-1.83;91.00;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.83;90.00;0.00;0.50;0.023
161331.195;216;0.69;-1.81;91.00;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.03;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.81;90.00;0.00;0.50;0.014
