t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
8095.315;15;1.10;-0.30;-0.10;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.13;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.075;3.95;3.68;-1000.00;-1000.00
8095.355;16;1.10;-0.30;-0.10;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.13;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.025;3.95;3.68;-1000.00;-1000.00
8095.445;24;1.10;-0.30;-0.10;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.13;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.013;3.95;3.68;-1000.00;-1000.00
8095.545;35;1.10;-0.30;0.06;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.15;-0.12;0.00;-0.00;0.00;-0.01;0.05;0.95;-0.35;0.00;0.00;-0.50;0.013;3.95;3.68;-1000.00;-1000.00
8095.675;48;1.08;-0.30;0.32;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.18;-0.15;-0.00;-0.00;0.02;0.04;0.03;0.95;-0.35;0.00;0.00;-0.50;0.035;3.95;3.68;-1000.00;-1000.00
8095.755;58;1.06;-0.30;0.53;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.21;-0.18;0.00;0.00;-0.00;-0.01;0.05;0.95;-0.35;0.00;0.00;-0.50;0.020;3.95;3.68;-1000.00;-1000.00
8095.855;69;1.04;-0.30;0.79;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.24;-0.21;0.00;0.00;-0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.024;3.95;3.68;-1000.00;-1000.00
8095.955;77;1.02;-0.30;0.92;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.020;3.95;3.68;-1000.00;-1000.00
8096.055;87;1.00;-0.30;1.04;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.07;-0.27;-0.26;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.022;3.95;3.68;-1000.00;-1000.00
8096.145;96;0.97;-0.30;1.12;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.013;3.95;3.68;-1000.00;-1000.00
8096.235;107;0.94;-0.30;1.19;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.30;-0.29;0.00;-0.00;0.00;-0.00;0.01;0.94;-0.35;-0.00;0.00;-0.50;0.008;3.95;3.68;-1000.00;-1000.00
8096.395;119;0.91;-0.30;1.23;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.06;-0.31;-0.30;0.00;-0.00;0.00;-0.00;0.01;0.92;-0.35;-0.00;0.00;-0.50;0.039;3.95;3.68;-1000.00;-1000.00
8096.465;130;0.87;-0.30;1.26;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.06;-0.31;-0.31;0.00;-0.00;-0.00;-0.00;0.00;0.89;-0.34;8.71;0.51;0.45;0.031;3.95;3.68;-1000.00;-1000.00
