t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
13844.025;15;-0.29;-2.19;-171.13;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.21;0.01;-0.00;-0.00;0.00;-0.00;-0.02;0.00;-0.31;-2.28;180.00;0.00;0.07;0.077
13844.055;16;-0.29;-2.19;-171.14;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.21;0.01;0.00;0.00;-0.00;0.01;0.02;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.010
13844.155;25;-0.29;-2.19;-171.13;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.21;0.02;-0.00;-0.00;0.00;-0.01;-0.01;0.01;-0.31;-2.28;180.00;0.00;0.07;0.010
13844.255;34;-0.29;-2.19;-171.14;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.21;0.02;0.02;-0.00;-0.00;0.01;0.01;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.013
13844.365;48;-0.29;-2.19;-171.19;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.21;0.03;0.04;-0.00;-0.03;-0.03;0.22;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.018
13844.455;58;-0.29;-2.19;-171.25;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.20;0.03;0.04;0.00;-0.03;-0.03;0.22;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.008
13844.555;67;-0.29;-2.19;-171.31;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.20;0.04;0.04;0.00;0.00;0.00;-0.01;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.013
13844.655;77;-0.30;-2.19;-171.42;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.20;0.04;0.04;-0.02;-0.05;0.26;0.04;-0.04;-0.31;-2.28;180.00;0.00;0.07;0.012
13844.745;86;-0.30;-2.20;-171.55;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.05;0.04;-0.00;-0.00;-0.01;0.02;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.006
13844.855;96;-0.31;-2.20;-171.60;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.05;0.05;0.00;-0.00;-0.02;0.02;-0.00;-0.31;-2.28;180.00;0.00;0.07;0.013
13844.955;105;-0.31;-2.20;-171.65;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.05;0.05;-0.00;0.00;0.01;-0.02;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.014
13845.055;115;-0.32;-2.20;-171.70;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.05;0.05;0.00;-0.00;-0.03;0.04;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.011
13845.165;129;-0.32;-2.20;-171.81;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.05;0.05;0.00;0.00;-0.02;0.02;-0.02;-0.32;-2.28;180.00;0.00;0.14;0.016
13845.265;138;-0.33;-2.20;-171.88;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.06;0.05;-0.00;-0.00;0.02;-0.03;-0.01;-0.32;-2.28;180.00;0.00;0.18;0.019
13845.365;148;-0.33;-2.20;-171.97;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.07;0.06;0.00;0.00;-0.00;0.00;-0.01;-0.33;-2.28;180.00;0.00;0.25;0.021
