t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
159367.475;15;0.70;-2.20;90.02;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.03;-0.01;-0.01;0.00;-0.07;-0.02;0.02;0.66;-2.16;90.00;-0.00;0.50;0.094
159367.505;16;0.70;-2.20;90.02;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.06;0.00;-0.00;0.00;-0.00;0.00;0.00;0.66;-2.16;90.00;-0.00;0.50;0.034
159367.645;29;0.70;-2.20;90.02;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.08;-0.00;0.00;-0.00;0.02;0.00;0.00;0.66;-2.16;90.00;-0.00;0.50;0.062
159367.715;39;0.70;-2.20;90.14;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.09;0.11;0.08;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.16;90.00;-0.00;0.50;0.044
159367.805;47;0.70;-2.19;90.23;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.08;0.13;0.11;0.01;-0.05;0.01;0.30;0.02;0.66;-2.16;90.00;-0.00;0.50;0.029
159367.955;61;0.70;-2.17;90.43;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.15;0.13;0.00;-0.00;-0.04;0.02;0.01;0.66;-2.16;90.00;-0.00;0.50;0.070
159368.025;66;0.70;-2.16;90.48;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.07;0.17;0.15;-0.00;0.00;0.03;-0.01;0.02;0.66;-2.16;90.00;-0.00;0.50;0.047
159368.115;77;0.70;-2.15;90.56;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.18;0.16;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.16;90.00;-0.00;0.50;0.049
159368.225;89;0.70;-2.13;90.65;0.66;-2.16;90.00;-0.00;0.50;726;0;1;0;0.06;0.19;0.18;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.13;90.00;0.00;0.50;0.043
159368.315;99;0.70;-2.11;90.72;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.06;0.21;0.19;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.12;90.00;0.00;0.50;0.045
159368.385;104;0.70;-2.10;90.74;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.22;0.21;-0.00;0.00;0.03;-0.02;0.01;0.66;-2.10;90.00;0.00;0.50;0.016
159368.515;119;0.70;-2.06;90.83;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.23;0.22;0.00;-0.00;-0.03;0.02;0.01;0.66;-2.07;90.00;0.00;0.50;0.035
159368.585;123;0.70;-2.05;90.84;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.05;0.25;0.23;0.00;-0.00;-0.03;0.02;0.00;0.66;-2.05;90.00;0.00;0.50;0.014
159368.705;136;0.70;-2.02;90.90;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.26;0.25;-0.00;0.00;0.03;-0.02;0.01;0.66;-2.04;90.00;0.00;0.50;0.034
159368.795;146;0.70;-2.00;90.94;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.27;0.26;-0.00;0.00;0.03;-0.01;0.01;0.66;-2.01;90.00;0.00;0.50;0.021
159368.895;155;0.70;-1.97;90.95;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.28;0.27;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.99;90.00;0.00;0.50;0.018
159369.005;166;0.70;-1.94;90.98;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.04;0.29;0.28;-0.00;0.00;0.03;-0.01;0.01;0.66;-1.94;90.00;0.00;0.50;0.029
159369.095;174;0.70;-1.92;91.00;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.29;-0.00;0.00;0.03;-0.01;0.00;0.66;-1.92;90.00;0.00;0.50;0.027
159369.195;183;0.70;-1.90;91.01;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.89;90.00;0.00;0.50;0.019
159369.285;193;0.69;-1.87;91.02;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.87;90.00;0.00;0.50;0.010
159369.395;207;0.69;-1.82;91.03;0.66;-1.86;90.00;0.00;0.50;726;1;1;0;0.03;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.83;90.00;0.00;0.50;0.021
159369.505;216;0.69;-1.80;91.03;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.03;0.30;0.30;-0.00;0.00;0.03;-0.01;0.00;0.66;-1.81;90.00;0.00;0.50;0.028
159369.585;225;0.69;-1.77;91.02;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.03;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.77;90.00;0.00;0.50;0.008
159369.695;235;0.69;-1.74;91.01;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.75;90.00;0.00;0.50;0.015
159369.775;245;0.69;-1.71;91.01;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.03;0.02;-0.00;0.66;-1.71;90.00;0.00;0.50;0.006
159369.895;254;0.69;-1.68;91.01;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;0.04;-0.02;-0.01;0.66;-1.68;90.00;0.00;0.50;0.016
159369.975;264;0.69;-1.65;91.01;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.65;90.00;0.00;0.50;0.006
159370.075;275;0.69;-1.62;91.00;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.04;0.02;-0.01;0.66;-1.62;90.00;-0.00;0.50;0.008
159370.185;284;0.69;-1.59;91.00;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;-0.00;0.00;0.02;-0.01;0.00;0.66;-1.59;90.00;-0.00;0.50;0.009
159370.275;294;0.69;-1.56;90.99;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.56;90.00;-0.00;0.50;0.007
159370.395;303;0.69;-1.53;90.98;0.66;-1.56;90.00;-0.00;0.50;726;2;1;0;0.02;0.30;0.30;0.00;-0.00;-0.04;0.02;-0.01;0.66;-1.53;90.00;-0.00;0.50;0.021
159370.485;313;0.69;-1.50;90.97;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.02;0.30;0.30;0.00;-0.00;0.02;-0.01;-0.01;0.66;-1.51;90.00;-0.00;0.50;0.012
159370.585;321;0.69;-1.48;90.96;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.02;0.30;0.30;0.00;-0.00;0.02;-0.01;-0.01;0.66;-1.48;90.00;-0.00;0.50;0.006
159370.675;332;0.69;-1.45;90.96;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;-0.00;0.00;0.02;-0.01;0.00;0.66;-1.45;90.00;-0.00;0.50;0.006
159370.775;345;0.69;-1.41;90.94;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;-0.00;0.02;-0.01;-0.01;0.66;-1.41;90.00;-0.00;0.50;0.003
159370.885;354;0.69;-1.38;90.93;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.38;90.00;-0.00;0.50;0.006
159370.975;365;0.69;-1.35;90.92;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.32;-0.00;-0.03;0.25;0.03;0.01;0.66;-1.35;90.00;-0.00;0.50;0.012
159371.075;373;0.68;-1.32;90.94;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;-0.00;0.00;-0.02;0.01;-0.01;0.66;-1.33;90.00;-0.00;0.50;0.005
159371.175;383;0.68;-1.29;90.96;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;0.00;-0.00;0.00;0.01;0.66;-1.29;90.00;-0.00;0.50;0.003
159371.285;391;0.68;-1.27;90.98;0.66;-1.27;90.00;-0.00;0.50;726;3;1;0;0.01;0.30;0.30;0.00;0.00;-0.01;-0.01;0.01;0.66;-1.27;90.00;-0.00;0.50;0.010
159371.415;407;0.68;-1.22;91.01;0.66;-0.96;90.00;0.00;-0.50;725;0;1;2;0.00;0.30;0.30;0.00;0.00;-0.01;-0.00;0.00;0.66;-1.24;90.00;-0.00;0.50;0.032
159371.525;415;0.68;-1.20;91.02;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.10;0.26;0.30;0.00;0.00;-0.00;-0.00;0.00;0.66;-1.21;90.00;-0.00;-0.50;0.021
159371.615;426;0.68;-1.17;91.35;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.12;0.20;0.26;0.00;0.00;-0.00;0.00;0.09;0.66;-1.36;90.00;0.00;-0.50;0.044
159371.695;434;0.68;-1.15;91.68;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.13;0.14;0.21;-0.00;0.00;-0.00;-0.00;0.06;0.66;-1.36;90.00;0.00;-0.50;0.025
159371.795;443;0.68;-1.13;91.90;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.14;0.09;0.15;0.00;0.00;0.01;-0.00;0.03;0.66;-1.36;90.00;0.00;-0.50;0.017
159371.905;457;0.68;-1.12;91.98;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.14;0.03;0.09;0.00;-0.00;0.00;-0.00;-0.00;0.66;-1.36;90.00;0.00;-0.50;0.028
159372.015;468;0.68;-1.11;91.84;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.14;-0.02;0.03;0.00;-0.00;0.00;-0.00;-0.02;0.66;-1.36;90.00;0.00;-0.50;0.036
159372.105;476;0.68;-1.11;91.65;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.13;-0.07;-0.02;-0.00;-0.00;0.00;0.00;-0.05;0.66;-1.36;90.00;0.00;-0.50;0.036
159372.195;486;0.68;-1.12;91.30;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.11;-0.12;-0.08;-0.00;0.00;-0.07;-0.03;-0.04;0.66;-1.36;90.00;0.00;-0.50;0.025
159372.295;495;0.68;-1.13;91.11;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.10;-0.17;-0.12;-0.00;-0.00;-0.04;-0.03;-0.04;0.66;-1.36;90.00;0.00;-0.50;0.025
159372.415;505;0.68;-1.14;90.92;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.09;-0.21;-0.17;0.00;0.00;-0.00;-0.00;-0.05;0.66;-1.36;90.00;0.00;-0.50;0.042
159372.505;516;0.68;-1.16;90.64;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.08;-0.24;-0.21;0.00;0.00;0.00;-0.00;-0.04;0.66;-1.36;90.00;0.00;-0.50;0.027
159372.595;524;0.68;-1.18;90.46;0.66;-1.36;90.00;0.00;-0.50;728;0;1;2;0.07;-0.28;-0.24;-0.00;0.00;0.00;0.00;-0.03;0.66;-1.36;90.00;0.00;-0.50;0.022
159372.725;539;0.68;-1.22;90.23;0.64;-1.50;103.50;0.54;0.50;729;1;1;5;0.06;-0.30;-0.29;-0.00;0.00;-0.01;-0.00;-0.02;0.66;-1.36;90.00;0.00;-0.50;0.030
159372.815;547;0.68;-1.24;90.14;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.24;-0.30;-0.00;0.00;0.00;-0.00;-0.02;0.55;-1.30;121.29;0.54;0.50;0.033
159372.895;556;0.68;-1.27;87.95;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.17;-0.24;-0.00;-0.01;-0.00;0.01;-0.85;0.56;-1.32;120.03;0.54;0.50;0.022
159372.995;566;0.68;-1.29;84.30;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.10;-0.17;0.01;-0.01;-0.10;0.09;-0.44;0.57;-1.33;118.76;0.54;0.50;0.026
159373.095;574;0.68;-1.30;83.24;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;-0.04;-0.11;0.01;-0.01;0.04;-0.04;-0.07;0.58;-1.35;117.50;0.54;0.50;0.018
159373.185;583;0.68;-1.30;83.50;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.02;-0.05;-0.01;-0.01;-0.01;0.01;0.18;0.58;-1.35;117.50;0.54;0.50;0.012
159373.285;593;0.68;-1.31;85.05;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.08;0.02;-0.01;-0.01;-0.01;0.01;0.36;0.58;-1.36;116.23;0.54;0.50;0.011
159373.395;605;0.68;-1.30;87.83;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.13;0.07;0.01;-0.01;-0.04;0.02;0.48;0.58;-1.35;117.50;0.54;0.50;0.022
159373.495;616;0.68;-1.29;90.52;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.17;0.11;-0.02;-0.00;0.04;0.03;0.43;0.58;-1.35;117.50;0.54;0.50;0.015
159373.605;625;0.68;-1.28;92.81;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.21;0.17;-0.00;-0.01;-0.03;-0.03;0.46;0.58;-1.35;117.50;0.54;0.50;0.023
159373.695;634;0.68;-1.26;95.42;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.25;0.19;-0.03;-0.01;0.05;0.04;0.59;0.56;-1.32;120.03;0.54;0.50;0.013
159373.785;645;0.68;-1.23;98.69;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.29;0.25;-0.01;0.00;-0.07;-0.06;0.53;0.55;-1.30;121.29;0.54;0.50;0.012
159373.915;658;0.67;-1.20;103.96;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.28;-0.02;-0.00;0.02;0.05;0.69;0.55;-1.29;122.56;0.54;0.50;0.031
159373.995;664;0.67;-1.18;106.32;0.35;-1.09;145.14;0.53;0.50;729;2;1;5;0.79;0.30;0.31;0.00;-0.01;-0.12;-0.14;0.78;0.54;-1.28;123.82;0.54;0.50;0.018
