t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595875728.400;15;1.08;2.39;0.54;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.08;-0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.059;-100.00;-100.00;-0.52;-1.92
1595875728.449;20;1.08;2.39;0.51;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.08;-0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875728.549;30;1.08;2.39;0.51;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.08;-0.11;0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875728.649;40;1.08;2.39;0.28;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.09;-0.15;-0.00;0.00;0.00;0.01;0.06;-0.04;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875728.749;50;1.07;2.39;0.46;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.08;-0.18;-0.04;0.00;0.00;0.00;-0.01;0.03;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875728.858;61;1.06;2.39;0.55;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.08;-0.20;-0.12;0.00;0.00;0.00;0.01;0.03;0.95;2.35;0.00;0.00;-0.50;0.018;-100.00;-100.00;-0.52;-1.92
1595875728.958;71;1.04;2.39;0.77;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.07;-0.23;-0.14;0.00;0.00;0.00;-0.02;0.03;0.95;2.35;0.00;0.00;-0.50;0.018;-100.00;-100.00;-0.52;-1.92
1595875729.058;81;1.02;2.39;0.86;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;-0.06;-0.25;-0.16;0.00;0.00;0.02;-0.00;0.02;0.95;2.35;0.00;0.00;-0.50;0.017;-100.00;-100.00;-0.52;-1.92
1595875729.158;91;1.00;2.39;1.05;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;-0.05;-0.27;-0.20;0.00;0.00;0.03;-0.01;0.02;0.95;2.35;0.00;0.00;-0.50;0.018;-100.00;-100.00;-0.52;-1.92
1595875729.252;100;0.98;2.39;1.09;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;-0.04;-0.28;-0.21;0.00;0.00;0.03;0.00;0.03;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595875729.346;110;0.96;2.39;1.44;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;-0.02;-0.29;-0.23;0.00;0.00;0.01;0.01;0.03;0.95;2.35;0.00;0.00;-0.50;0.006;-100.00;-100.00;-0.52;-1.92
1595875729.447;120;0.94;2.39;1.49;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;-0.02;-0.30;-0.25;0.00;0.00;-0.01;0.01;0.01;0.94;2.35;-0.00;0.00;-0.50;0.006;-100.00;-100.00;-0.52;-1.92
1595875729.561;131;0.91;2.39;1.03;0.65;2.35;0.00;0.00;0.50;214;0;1;1;-0.04;-0.31;-0.27;0.00;0.00;0.01;-0.00;0.01;0.91;2.35;-0.00;0.00;-0.50;0.014;-100.00;-100.00;-0.52;-1.92
1595875729.667;142;0.88;2.39;1.54;0.95;2.35;-0.00;0.11;0.00;356;1;1;5;-0.16;-0.27;-0.21;0.00;0.00;0.00;-0.01;0.03;0.89;2.35;0.00;0.00;0.50;0.015;-100.00;-100.00;-0.52;-1.92
1595875729.750;150;0.86;2.39;1.89;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.18;-0.24;-0.28;0.00;0.00;0.00;-0.05;0.04;0.95;2.35;0.04;0.18;0.07;0.009;-100.00;-100.00;-0.52;-1.92
1595875729.847;160;0.83;2.38;2.30;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.24;-0.22;-0.27;0.00;0.00;0.01;-0.01;-0.02;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875729.947;170;0.81;2.38;1.39;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.25;-0.19;-0.18;0.00;0.00;0.01;0.03;0.05;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875730.047;180;0.79;2.38;2.56;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.34;-0.16;-0.22;0.00;0.00;0.03;-0.03;0.09;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875730.147;190;0.78;2.38;3.21;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.41;-0.13;-0.19;0.00;0.00;0.02;-0.00;0.13;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875730.247;200;0.77;2.38;4.17;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.47;-0.10;-0.16;0.00;0.00;0.01;-0.02;0.13;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
