t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
464.085;9;1.10;-0.30;0.00;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.039;0.15;-0.93;-100.00;-100.00
464.155;16;1.10;-0.30;0.00;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.011;0.15;-0.93;-100.00;-100.00
464.255;24;1.10;-0.30;0.00;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.013;0.15;-0.93;-100.00;-100.00
464.355;34;1.10;-0.30;0.18;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.12;0.00;-0.00;0.00;-0.01;0.05;0.95;-0.35;0.00;0.00;-0.50;0.013;0.15;-0.93;-100.00;-100.00
464.455;44;1.08;-0.30;0.34;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;-0.00;-0.00;-0.01;-0.03;0.03;0.95;-0.35;0.00;0.00;-0.50;0.014;0.15;-0.93;-100.00;-100.00
464.575;58;1.06;-0.30;0.68;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.029;0.15;-0.93;-100.00;-100.00
464.665;63;1.05;-0.30;0.77;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.24;-0.21;-0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.016;0.15;-0.93;-100.00;-100.00
464.775;78;1.01;-0.30;0.99;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.026;0.15;-0.93;-100.00;-100.00
464.855;82;1.00;-0.30;1.03;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.07;-0.27;-0.25;-0.00;0.00;0.00;0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.008;0.15;-0.93;-100.00;-100.00
464.955;96;0.97;-0.30;1.14;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.013;0.15;-0.93;-100.00;-100.00
