t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
813.085;10;1.37;-2.11;91.03;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.79;0.02;-0.00;-0.00;0.00;-0.00;-0.01;0.00;0.96;-2.12;90.00;-0.00;0.50;0.033
813.185;16;1.37;-2.11;91.04;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.79;0.05;-0.00;-0.00;0.00;0.00;-0.01;0.01;0.96;-2.12;90.00;-0.00;0.50;0.025
813.285;30;1.37;-2.11;91.06;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.79;0.07;0.00;-0.01;-0.00;-0.06;0.04;0.00;0.96;-2.12;90.00;-0.00;0.50;0.024
813.385;39;1.37;-2.11;92.18;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.79;0.09;0.07;-0.00;0.00;-0.01;0.00;0.26;0.96;-2.11;90.00;-0.00;0.50;0.030
813.465;49;1.37;-2.10;93.81;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.79;0.11;0.09;0.00;-0.00;0.00;-0.00;0.27;0.96;-2.10;90.00;-0.00;0.50;0.021
813.575;58;1.37;-2.09;95.33;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.74;0.13;0.11;-0.00;-0.01;-0.00;-0.00;0.27;0.96;-2.10;90.00;-0.00;0.50;0.024
813.665;68;1.37;-2.08;96.88;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.66;0.14;0.12;-0.02;-0.01;-0.02;-0.02;0.26;0.96;-2.08;90.00;-0.00;0.50;0.017
813.775;77;1.37;-2.07;98.05;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.60;0.16;0.13;-0.01;-0.01;0.06;0.05;0.26;0.96;-2.07;90.00;-0.00;0.50;0.023
813.875;86;1.37;-2.06;98.86;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.56;0.18;0.16;0.00;-0.01;0.04;0.03;0.19;0.96;-2.06;90.00;-0.00;0.50;0.019
813.985;96;1.37;-2.04;99.63;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.51;0.19;0.17;0.00;-0.01;-0.05;-0.04;0.07;0.96;-2.04;90.00;-0.00;0.50;0.024
814.065;107;1.36;-2.02;100.82;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.45;0.21;0.18;-0.01;-0.01;0.01;0.02;0.19;0.96;-2.02;90.00;-0.00;0.50;0.012
814.175;115;1.36;-2.01;101.46;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.41;0.22;0.21;0.00;-0.01;-0.12;-0.13;0.11;0.96;-2.01;90.00;-0.00;0.50;0.014
814.275;129;1.36;-1.98;102.35;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.35;0.23;0.22;0.00;-0.01;-0.07;-0.08;0.04;0.96;-1.99;90.00;0.00;0.50;0.021
814.385;139;1.35;-1.95;102.83;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.32;0.24;0.23;-0.03;-0.01;-0.05;-0.05;0.04;0.96;-1.97;90.00;0.00;0.50;0.024
814.465;145;1.35;-1.94;103.01;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.31;0.26;0.24;-0.01;-0.01;0.05;0.05;0.12;0.96;-1.94;90.00;0.00;0.50;0.014
814.565;154;1.35;-1.92;103.30;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.28;0.27;0.25;0.00;-0.01;-0.04;-0.04;0.01;0.96;-1.92;90.00;0.00;0.50;0.012
814.685;169;1.34;-1.88;103.57;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.25;0.28;0.26;-0.00;-0.01;0.04;0.04;0.08;0.96;-1.89;90.00;0.00;0.50;0.026
814.785;178;1.33;-1.86;103.62;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.23;0.29;0.27;-0.00;-0.01;-0.05;-0.06;-0.05;0.96;-1.87;90.00;0.00;0.50;0.027
814.875;188;1.33;-1.83;103.61;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.22;0.29;0.28;-0.00;-0.01;-0.04;-0.05;-0.04;0.96;-1.87;90.00;0.00;0.50;0.014
814.965;197;1.32;-1.81;103.65;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.21;0.30;0.28;-0.01;-0.01;0.01;0.02;-0.02;0.96;-1.87;90.00;0.00;0.50;0.011
815.075;207;1.32;-1.78;103.57;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.19;0.29;0.27;-0.01;-0.01;0.04;0.05;0.03;0.96;-1.87;90.00;0.00;0.50;0.025
815.175;215;1.31;-1.76;103.42;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.19;0.29;0.28;0.00;-0.01;0.03;0.04;0.02;0.96;-1.87;90.00;0.00;0.50;0.022
815.275;229;1.30;-1.72;103.29;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.17;0.28;0.28;-0.00;-0.01;0.04;0.05;0.03;0.96;-1.87;90.00;0.00;0.50;0.027
815.375;235;1.30;-1.70;103.27;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.17;0.28;0.27;-0.01;-0.01;0.03;0.04;-0.01;0.96;-1.87;90.00;0.00;0.50;0.020
815.485;248;1.29;-1.67;102.98;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.16;0.26;0.26;-0.00;-0.01;0.04;0.04;0.00;0.96;-1.87;90.00;0.00;0.50;0.030
815.585;258;1.29;-1.64;102.81;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.16;0.25;0.25;-0.00;-0.01;0.02;0.03;-0.03;0.96;-1.87;90.00;0.00;0.50;0.028
815.675;267;1.28;-1.62;102.62;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.16;0.23;0.24;-0.00;-0.01;0.02;0.03;-0.03;0.96;-1.87;90.00;0.00;0.50;0.015
815.765;277;1.28;-1.60;102.40;0.96;-2.26;90.00;0.00;0.50;426;0;1;0;0.16;0.21;0.22;-0.00;-0.01;0.02;0.02;-0.03;0.96;-1.87;90.00;0.00;0.50;0.014
