t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
485.885;16;1.10;-0.30;0.13;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.114;1.26;2.23;-1000.00;-1000.00
485.915;20;1.10;-0.30;0.13;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.08;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.029;1.26;2.23;-1000.00;-1000.00
486.005;31;1.09;-0.30;0.25;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.12;-0.08;-0.00;-0.00;0.01;-0.03;0.03;0.95;-0.35;0.00;0.00;-0.50;0.033;1.26;2.23;-1000.00;-1000.00
486.105;40;1.08;-0.30;0.44;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.15;-0.11;0.00;-0.00;-0.02;-0.05;0.02;0.95;-0.35;0.00;0.00;-0.50;0.034;1.26;2.23;-1000.00;-1000.00
486.205;50;1.07;-0.30;0.58;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.18;-0.15;-0.00;0.00;-0.01;-0.02;0.03;0.95;-0.35;0.00;0.00;-0.50;0.033;1.26;2.23;-1000.00;-1000.00
486.315;59;1.06;-0.30;0.73;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.21;-0.18;-0.00;-0.00;-0.03;-0.06;0.02;0.95;-0.35;0.00;0.00;-0.50;0.036;1.26;2.23;-1000.00;-1000.00
486.405;68;1.04;-0.30;0.90;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.23;-0.21;-0.00;0.00;0.00;0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.024;1.26;2.23;-1000.00;-1000.00
486.505;81;1.01;-0.30;1.13;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.06;-0.25;-0.23;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.033;1.26;2.23;-1000.00;-1000.00
486.595;87;1.00;-0.30;1.20;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.25;-0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.025;1.26;2.23;-1000.00;-1000.00
486.705;100;0.96;-0.30;1.30;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.28;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.027;1.26;2.23;-1000.00;-1000.00
486.785;108;0.94;-0.30;1.34;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.29;-0.28;-0.00;-0.00;0.00;-0.00;0.01;0.94;-0.35;-0.00;0.00;-0.50;0.018;1.26;2.23;-1000.00;-1000.00
