t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1578083973.949;133;0.74;-2.05;91.07;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.08;0.14;0.12;0.00;0.00;-0.01;0.01;0.01;0.69;-2.03;90.00;0.00;0.07
1578083974.049;145;0.74;-2.04;91.19;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.08;0.13;0.12;0.00;0.00;-0.01;0.01;0.01;0.69;-2.03;90.00;0.00;0.07
1578083974.149;157;0.74;-2.03;91.24;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.08;0.14;0.12;0.00;0.00;-0.00;0.01;0.01;0.69;-2.03;90.00;0.00;0.28
1578083974.249;169;0.75;-2.02;91.16;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.09;0.15;0.12;0.00;0.00;0.00;0.00;0.01;0.69;-2.02;90.00;0.00;0.42
1578083974.349;181;0.75;-2.01;91.25;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.09;0.17;0.13;0.00;0.00;0.00;0.01;0.01;0.69;-2.01;90.00;0.00;0.57
1578083974.450;193;0.75;-1.99;91.42;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.08;0.20;0.14;0.00;0.00;-0.00;-0.00;0.02;0.69;-1.99;90.00;0.00;0.71
1578083974.549;205;0.75;-1.98;91.42;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.09;0.23;0.16;0.00;0.00;-0.00;0.01;0.02;0.69;-1.98;90.00;0.00;0.85
1578083974.649;217;0.75;-1.96;91.50;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.09;0.27;0.19;0.00;0.00;-0.01;0.01;0.02;0.69;-1.96;90.00;0.00;0.99
1578083974.749;229;0.75;-1.94;91.64;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.08;0.30;0.22;0.00;0.00;-0.01;-0.00;0.04;0.69;-1.94;90.00;0.00;1.00
1578083974.849;241;0.76;-1.92;91.80;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.08;0.33;0.25;0.00;0.00;-0.00;0.02;0.04;0.69;-1.91;90.00;0.00;1.00
1578083974.949;253;0.76;-1.89;92.05;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.08;0.37;0.29;0.00;0.00;-0.01;0.01;0.04;0.69;-1.89;90.00;0.00;1.00
1578083975.049;265;0.76;-1.86;92.30;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.07;0.40;0.32;0.00;0.00;-0.00;0.02;0.04;0.69;-1.86;90.00;0.00;1.00
1578083975.149;277;0.77;-1.83;92.49;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.07;0.42;0.35;0.00;0.00;0.00;0.01;0.04;0.69;-1.83;90.00;0.00;1.00
1578083975.249;289;0.77;-1.79;92.72;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.07;0.45;0.38;0.00;0.00;-0.01;0.03;0.04;0.69;-1.80;90.00;0.00;1.00
1578083975.349;301;0.77;-1.75;92.96;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.06;0.48;0.40;0.00;0.00;-0.00;0.01;0.04;0.69;-1.75;90.00;0.00;1.00
1578083975.449;313;0.78;-1.72;93.21;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.06;0.50;0.42;0.00;0.00;0.00;0.00;0.05;0.69;-1.71;90.00;0.00;1.00
1578083975.549;325;0.78;-1.67;93.57;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.05;0.50;0.45;0.00;0.00;-0.00;0.01;0.06;0.69;-1.68;90.00;0.00;1.00
1578083975.649;337;0.78;-1.63;93.76;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.05;0.50;0.48;0.00;0.00;0.00;0.01;0.03;0.69;-1.63;90.00;0.00;1.00
1578083975.749;349;0.79;-1.59;93.88;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.05;0.50;0.49;0.00;0.00;-0.00;-0.01;0.03;0.69;-1.59;90.00;0.00;1.00
1578083975.849;361;0.79;-1.55;94.12;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.05;0.50;0.48;0.00;0.00;0.00;0.00;0.03;0.69;-1.55;90.00;0.00;1.00
1578083975.949;373;0.79;-1.51;94.25;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.05;0.50;0.49;0.00;0.00;-0.00;0.01;0.03;0.69;-1.51;90.00;0.00;1.00
1578083976.049;385;0.80;-1.46;94.48;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.04;0.50;0.48;0.00;0.00;0.00;0.01;0.03;0.69;-1.46;90.00;0.00;1.00
1578083976.149;397;0.80;-1.42;94.64;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.04;0.50;0.48;0.00;0.00;-0.01;0.01;0.03;0.69;-1.42;90.00;0.00;1.00
1578083976.249;409;0.80;-1.38;94.85;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.04;0.50;0.48;0.00;0.00;-0.01;0.02;0.04;0.69;-1.38;90.00;0.00;1.00
1578083976.349;421;0.80;-1.34;95.09;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.03;0.50;0.49;0.00;0.00;-0.01;0.01;0.04;0.69;-1.33;90.00;0.00;1.00
1578083976.449;433;0.81;-1.29;95.25;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.03;0.50;0.48;0.00;0.00;-0.01;0.00;0.02;0.69;-1.29;90.00;0.00;1.00
1578083976.549;445;0.81;-1.25;95.50;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.02;0.50;0.48;0.00;0.00;-0.00;0.02;0.03;0.69;-1.25;90.00;0.00;1.00
1578083976.649;457;0.81;-1.21;95.53;0.67;-0.87;102.44;0.74;1.00;1;1;1;5;0.03;0.50;0.48;0.00;0.00;0.01;0.00;0.02;0.69;-1.21;90.00;0.00;1.00
1578083976.749;469;0.81;-1.17;95.71;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.32;0.50;0.49;0.00;0.00;0.00;-0.00;0.03;0.69;-1.03;89.99;0.05;0.06
1578083976.849;481;0.81;-1.13;95.39;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.22;0.49;0.49;0.00;0.00;-0.01;0.00;-0.05;0.69;-1.03;89.99;0.05;0.06
1578083976.949;493;0.82;-1.08;93.89;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.06;0.47;0.48;0.00;0.00;-0.00;-0.00;-0.18;0.69;-1.03;89.99;0.05;0.06
1578083977.049;505;0.82;-1.04;92.96;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.15;0.46;0.48;0.00;0.00;-0.00;0.02;-0.13;0.69;-1.03;89.99;0.14;0.18
1578083977.149;517;0.82;-1.00;93.08;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.38;0.46;0.47;0.00;0.00;0.01;-0.00;-0.03;0.69;-1.00;90.63;0.32;0.42
1578083977.249;529;0.83;-0.96;94.22;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.56;0.47;0.46;0.00;0.00;-0.00;0.05;0.21;0.69;-0.97;92.32;0.45;0.61
1578083977.349;541;0.83;-0.92;97.00;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.69;0.48;0.45;0.00;0.00;0.00;0.02;0.50;0.68;-0.94;94.98;0.56;0.76
1578083977.449;553;0.83;-0.88;101.11;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.76;0.50;0.46;0.00;0.00;-0.01;0.02;0.71;0.68;-0.91;98.15;0.65;0.88
1578083977.549;565;0.82;-0.84;106.41;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.62;0.50;0.47;0.00;0.00;-0.01;0.01;0.91;0.67;-0.87;102.44;0.74;1.00
1578083977.649;577;0.82;-0.80;111.42;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.59;0.50;0.48;0.00;0.00;-0.00;0.01;0.84;0.67;-0.84;106.12;0.75;1.00
1578083977.749;589;0.80;-0.76;115.70;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.61;0.50;0.49;0.00;0.00;0.00;-0.01;0.76;0.66;-0.82;109.85;0.75;1.00
1578083977.849;601;0.79;-0.72;119.79;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.50;0.49;0.00;0.00;0.00;0.00;0.72;0.65;-0.79;113.60;0.76;1.00
1578083977.949;613;0.77;-0.68;124.05;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.69;0.50;0.49;0.00;0.00;0.00;-0.00;0.76;0.63;-0.76;118.67;0.76;1.00
1578083978.049;624;0.75;-0.65;128.76;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.69;0.50;0.49;0.00;0.00;-0.00;0.01;0.84;0.61;-0.73;122.50;0.77;1.00
1578083978.149;637;0.73;-0.61;134.39;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.65;0.50;0.49;0.00;0.00;0.00;-0.01;0.87;0.60;-0.71;126.38;0.77;1.00
1578083978.249;649;0.70;-0.58;139.10;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.65;0.50;0.49;0.00;0.00;-0.02;0.00;0.82;0.58;-0.68;130.29;0.78;1.00
1578083978.349;660;0.67;-0.55;142.99;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.68;0.50;0.49;0.00;0.00;-0.02;0.02;0.80;0.56;-0.66;134.24;0.78;1.00
1578083978.449;673;0.64;-0.52;148.29;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.70;0.50;0.49;0.00;0.00;-0.01;0.00;0.84;0.53;-0.63;139.55;0.79;1.00
1578083978.549;685;0.60;-0.49;153.34;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.68;0.50;0.50;0.00;0.00;-0.01;0.01;0.88;0.51;-0.62;143.59;0.79;1.00
1578083978.649;697;0.57;-0.47;158.26;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.65;0.50;0.50;0.00;0.00;-0.00;-0.01;0.86;0.48;-0.60;147.60;0.78;1.00
1578083978.749;709;0.53;-0.45;162.85;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.60;0.50;0.50;0.00;0.00;-0.00;-0.00;0.81;0.46;-0.59;151.45;0.75;1.00
1578083978.849;721;0.49;-0.44;167.28;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.59;0.50;0.49;0.00;0.00;0.00;0.02;0.73;0.42;-0.57;156.30;0.72;1.00
1578083978.949;733;0.44;-0.42;171.25;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.55;0.50;0.49;0.00;0.00;-0.01;0.00;0.71;0.40;-0.56;159.73;0.70;1.00
1578083979.049;745;0.40;-0.41;175.03;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.44;0.50;0.49;0.00;0.00;-0.01;0.01;0.64;0.36;-0.55;164.05;0.67;1.00
1578083979.149;757;0.36;-0.41;178.13;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.43;0.50;0.49;0.00;0.00;-0.02;0.01;0.53;0.33;-0.54;167.10;0.64;1.00
1578083979.249;769;0.32;-0.40;180.84;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.44;0.50;0.49;0.00;0.00;-0.02;0.01;0.49;0.29;-0.53;170.94;0.61;1.00
1578083979.350;781;0.27;-0.40;183.63;0.11;-0.53;180.00;0.00;1.00;2;1;1;0;0.42;0.50;0.49;0.00;0.00;-0.01;0.02;0.48;0.26;-0.53;173.64;0.59;1.00
1578083979.450;793;0.23;-0.40;186.20;0.11;-0.53;180.00;0.00;1.00;2;1;0;0;0.03;0.48;0.49;0.00;0.00;-0.01;0.01;0.46;0.19;-0.53;180.00;0.00;0.07
1578083979.550;805;0.19;-0.40;187.51;0.11;-0.53;180.00;0.00;1.00;2;1;0;0;-0.04;0.47;0.49;0.00;0.00;-0.01;0.00;0.14;0.19;-0.53;180.00;0.00;0.07
1578083979.650;817;0.15;-0.40;187.51;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.04;0.48;0.49;0.00;0.00;-0.01;0.01;0.06;0.15;-0.53;180.00;0.00;0.71
1578083979.750;829;0.11;-0.40;187.61;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.05;0.50;0.46;0.00;0.00;0.00;-0.00;0.02;0.10;-0.53;180.00;0.00;1.00
1578083979.849;841;0.06;-0.40;187.40;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.04;0.50;0.46;0.00;0.00;0.01;0.01;-0.01;0.07;-0.53;180.00;0.00;1.00
1578083979.950;853;0.02;-0.40;187.30;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.03;0.50;0.48;0.00;0.00;0.00;0.02;-0.02;0.02;-0.53;180.00;0.00;1.00
1578083980.050;865;-0.03;-0.40;187.12;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.03;0.50;0.49;0.00;0.00;-0.01;-0.00;-0.01;-0.03;-0.53;180.00;0.00;1.00
1578083980.149;877;-0.07;-0.40;187.03;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.02;0.50;0.49;0.00;0.00;-0.01;0.01;-0.02;-0.07;-0.53;180.00;0.00;1.00
1578083980.249;889;-0.11;-0.40;186.97;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.02;0.50;0.49;0.00;0.00;-0.01;0.00;-0.02;-0.11;-0.53;180.00;0.00;1.00
1578083980.349;901;-0.15;-0.40;186.97;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.02;0.50;0.49;0.00;0.00;0.00;0.01;-0.00;-0.16;-0.53;180.00;0.00;1.00
1578083980.449;913;-0.20;-0.40;186.91;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.02;0.50;0.49;0.00;0.00;-0.01;-0.02;-0.00;-0.20;-0.53;180.00;0.00;1.00
1578083980.549;925;-0.24;-0.40;186.86;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.01;0.50;0.49;0.00;0.00;-0.00;-0.00;0.00;-0.24;-0.53;180.00;0.00;1.00
1578083980.649;937;-0.29;-0.40;186.90;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.01;0.50;0.49;0.00;0.00;-0.00;0.01;0.00;-0.29;-0.53;180.00;0.00;1.00
1578083980.749;949;-0.33;-0.40;186.86;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.01;0.50;0.49;0.00;0.00;0.00;-0.01;-0.01;-0.33;-0.53;180.00;0.00;1.00
1578083980.849;961;-0.37;-0.40;186.81;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;-0.01;0.50;0.49;0.00;0.00;0.00;-0.00;-0.01;-0.37;-0.53;180.00;0.00;1.00
1578083980.949;973;-0.42;-0.40;186.48;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.01;0.50;0.61;0.00;0.00;0.00;-0.01;-0.04;-0.42;-0.53;180.00;0.00;1.00
1578083981.049;985;-0.46;-0.40;186.31;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.02;0.50;0.49;0.00;0.00;0.00;-0.01;-0.03;-0.46;-0.53;180.00;0.00;1.00
1578083981.149;997;-0.50;-0.39;186.12;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.04;0.50;0.49;0.00;0.00;0.02;-0.00;-0.03;-0.50;-0.53;180.00;0.00;1.00
1578083981.249;1009;-0.55;-0.39;186.01;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;0.02;-0.00;-0.54;-0.53;180.00;0.00;1.00
1578083981.349;1021;-0.59;-0.39;186.03;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;0.00;0.00;-0.59;-0.53;180.00;0.00;1.00
1578083981.449;1033;-0.64;-0.39;186.30;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.04;0.50;0.50;0.00;0.00;0.01;0.00;0.04;-0.63;-0.53;180.00;0.00;1.00
1578083981.550;1045;-0.68;-0.39;186.53;-0.97;-0.52;167.56;-0.74;1.00;3;1;1;6;0.03;0.50;0.49;0.00;0.00;-0.01;0.03;0.04;-0.68;-0.53;180.00;0.00;1.00
1578083981.649;1057;-0.72;-0.38;186.69;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;0.04;0.49;0.49;0.00;0.00;-0.01;0.01;0.03;-0.81;-0.53;180.01;-0.05;0.06
1578083981.749;1069;-0.77;-0.38;186.90;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.06;0.48;0.49;0.00;0.00;0.00;0.00;0.04;-0.81;-0.53;180.01;-0.05;0.06
1578083981.849;1081;-0.81;-0.38;186.83;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.14;0.46;0.49;0.00;0.00;-0.01;0.01;-0.00;-0.81;-0.53;180.01;-0.05;0.06
1578083981.949;1093;-0.85;-0.38;186.60;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.52;0.47;0.48;0.00;0.00;0.00;-0.01;-0.04;-0.86;-0.53;178.70;-0.38;0.52
1578083982.049;1105;-0.89;-0.38;185.00;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.81;0.49;0.46;0.00;0.00;0.00;0.00;-0.22;-0.91;-0.53;174.32;-0.59;0.79
1578083982.149;1117;-0.94;-0.37;180.72;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.22;0.50;0.46;0.00;0.00;0.01;0.00;-0.74;-0.96;-0.52;168.75;-0.72;0.97
1578083982.249;1129;-0.98;-0.36;173.38;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.24;0.50;0.47;0.00;0.00;0.02;0.02;-1.33;-1.03;-0.50;160.15;-0.75;1.00
1578083982.349;1141;-1.02;-0.34;159.56;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.95;0.50;0.49;0.00;0.00;-0.01;0.01;-2.28;-1.09;-0.47;151.33;-0.76;1.00
1578083982.449;1153;-1.05;-0.32;143.19;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.53;0.50;0.50;0.00;0.00;0.01;-0.01;-2.73;-1.14;-0.44;143.62;-0.77;1.00
1578083982.549;1165;-1.09;-0.30;133.05;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.44;0.50;0.50;0.00;0.00;-0.02;0.00;-1.73;-1.19;-0.40;134.44;-0.78;1.00
1578083982.649;1177;-1.11;-0.26;129.21;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.65;0.50;0.50;0.00;0.00;0.03;0.02;-0.85;-1.24;-0.35;125.06;-0.80;1.00
1578083982.749;1189;-1.13;-0.22;125.49;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.82;0.50;0.49;0.00;0.00;0.02;0.00;-0.70;-1.27;-0.28;114.89;-0.73;1.00
1578083982.849;1201;-1.15;-0.18;119.89;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.92;0.50;0.50;0.00;0.00;0.01;0.01;-0.88;-1.29;-0.23;108.08;-0.68;1.00
1578083982.949;1213;-1.17;-0.14;112.47;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.80;0.50;0.50;0.00;0.00;0.01;0.01;-1.29;-1.31;-0.17;101.92;-0.63;1.00
1578083983.049;1225;-1.18;-0.10;104.54;-1.31;0.04;90.00;0.00;1.00;4;1;1;0;-0.62;0.50;0.50;0.00;0.00;0.00;-0.01;-1.37;-1.32;-0.12;97.24;-0.59;1.00
1578083983.150;1237;-1.19;-0.06;98.43;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;-0.10;0.48;0.49;0.00;0.00;0.01;-0.01;-1.03;-1.31;-0.03;90.00;0.00;0.07
1578083983.250;1249;-1.19;-0.02;94.98;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;0.07;0.48;0.50;0.00;0.00;0.00;-0.02;-0.50;-1.31;-0.02;90.00;0.00;0.42
1578083983.350;1261;-1.18;0.02;95.09;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.07;0.50;0.49;0.00;0.00;0.01;0.01;-0.09;-1.31;0.02;90.00;0.00;0.85
1578083983.450;1273;-1.18;0.06;95.20;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.07;0.50;0.48;0.00;0.00;-0.01;0.03;0.01;-1.31;0.06;90.00;0.00;1.00
1578083983.550;1285;-1.18;0.11;95.41;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.06;0.50;0.49;0.00;0.00;0.01;0.00;0.02;-1.31;0.11;90.00;0.00;1.00
1578083983.650;1297;-1.18;0.15;95.75;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.05;0.50;0.49;0.00;0.00;-0.01;0.02;0.03;-1.31;0.15;90.00;0.00;1.00
1578083983.750;1309;-1.17;0.20;95.85;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.05;0.50;0.49;0.00;0.00;-0.00;0.01;0.04;-1.31;0.19;90.00;0.00;1.00
1578083983.849;1321;-1.17;0.24;96.49;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;-0.00;0.04;-1.31;0.24;90.00;0.00;1.00
1578083983.949;1333;-1.17;0.28;96.25;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.04;0.50;0.49;0.00;0.00;0.00;-0.01;0.03;-1.31;0.28;90.00;0.00;1.00
1578083984.050;1345;-1.17;0.33;96.56;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.03;0.50;0.49;0.00;0.00;0.01;0.01;0.04;-1.31;0.32;90.00;0.00;1.00
1578083984.149;1357;-1.17;0.37;96.47;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.04;0.50;0.49;0.00;0.00;-0.00;-0.03;0.02;-1.31;0.37;90.00;0.00;1.00
1578083984.249;1369;-1.17;0.41;96.88;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;-0.02;0.02;-1.31;0.41;90.00;0.00;1.00
1578083984.349;1381;-1.17;0.45;96.98;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.02;0.50;0.49;0.00;0.00;0.00;-0.01;0.02;-1.31;0.45;90.00;0.00;1.00
1578083984.449;1393;-1.16;0.50;96.89;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.03;0.50;0.49;0.00;0.00;0.01;0.02;0.01;-1.31;0.49;90.00;0.00;1.00
1578083984.549;1405;-1.16;0.54;96.95;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.03;0.50;0.49;0.00;0.00;0.00;0.00;0.02;-1.31;0.54;90.00;0.00;1.00
1578083984.649;1417;-1.16;0.58;97.08;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.49;0.00;0.00;-0.01;0.02;0.01;-1.31;0.58;90.00;0.00;1.00
1578083984.749;1429;-1.16;0.63;97.09;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.50;0.00;0.00;-0.01;0.03;0.02;-1.31;0.62;90.00;0.00;1.00
1578083984.849;1441;-1.16;0.67;97.10;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.49;0.00;0.00;-0.00;0.04;0.02;-1.31;0.67;90.00;0.00;1.00
1578083984.949;1453;-1.16;0.71;97.16;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.50;0.49;0.00;0.00;-0.02;0.04;0.02;-1.31;0.71;90.00;0.00;1.00
1578083985.049;1465;-1.16;0.76;97.35;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.02;0.50;0.49;0.00;0.00;-0.01;0.03;0.01;-1.31;0.75;90.00;0.00;1.00
1578083985.149;1477;-1.16;0.80;97.41;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.01;0.50;0.49;0.00;0.00;-0.00;0.02;0.01;-1.31;0.80;90.00;0.00;1.00
1578083985.249;1489;-1.16;0.84;97.38;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.02;0.50;0.50;0.00;0.00;-0.00;0.01;0.01;-1.31;0.84;90.00;0.00;1.00
1578083985.349;1501;-1.16;0.89;97.48;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.01;0.50;0.50;0.00;0.00;0.01;-0.00;0.01;-1.31;0.88;90.00;0.00;1.00
1578083985.450;1513;-1.16;0.93;97.51;-1.31;1.04;90.00;0.00;1.00;5;1;1;0;0.01;0.50;0.50;0.00;0.00;-0.00;0.00;0.01;-1.31;0.94;90.00;0.00;1.00
1578083985.550;1525;-1.16;0.97;97.56;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.01;0.49;0.50;0.00;0.00;-0.01;0.02;0.01;-1.31;0.97;90.00;0.00;0.28
1578083985.650;1537;-1.16;1.02;97.53;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.02;0.50;0.49;0.00;0.00;0.00;0.02;0.00;-1.31;1.02;90.00;0.00;0.85
1578083985.750;1549;-1.15;1.06;97.56;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.02;0.50;0.49;0.00;0.00;0.00;0.02;0.01;-1.31;1.06;90.00;0.00;1.00
