t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
20351.795;9;1.22;-2.13;91.24;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.02;0.01;-0.00;-0.00;0.00;-0.04;-0.02;0.01;1.19;-2.03;90.00;-0.00;0.05
20351.895;16;1.22;-2.13;91.25;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.03;0.00;0.00;-0.00;0.03;-0.01;-0.01;1.19;-2.03;90.00;-0.00;0.05
20351.995;29;1.22;-2.13;91.26;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.04;0.00;0.00;0.00;-0.00;-0.00;-0.00;1.19;-2.03;90.00;-0.00;0.05
20352.095;39;1.22;-2.13;91.29;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.05;0.04;0.00;-0.00;0.02;0.02;0.01;1.19;-2.03;90.00;-0.00;0.05
20352.195;48;1.22;-2.12;91.33;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.06;0.05;-0.00;0.00;-0.05;0.02;0.01;1.19;-2.03;90.00;-0.00;0.05
20352.295;58;1.22;-2.12;91.34;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.07;0.07;0.00;-0.00;0.04;0.03;0.01;1.19;-2.03;90.00;-0.00;0.05
20352.395;66;1.22;-2.11;91.36;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.08;0.07;-0.00;0.00;-0.05;0.01;0.01;1.19;-2.03;90.00;-0.00;0.05
20352.495;77;1.22;-2.10;91.34;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.09;0.09;-0.01;-0.03;0.26;0.01;0.01;1.19;-2.03;90.00;-0.00;0.05
20352.595;86;1.22;-2.10;91.39;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.09;0.09;-0.01;0.01;0.00;-0.02;0.00;1.19;-2.03;90.00;-0.00;0.05
20352.695;96;1.22;-2.09;91.40;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.01;0.10;0.09;0.00;0.00;-0.00;0.00;0.00;1.19;-2.03;90.00;-0.00;0.05
20352.795;104;1.22;-2.08;91.41;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.10;0.10;-0.00;-0.00;-0.00;-0.00;0.00;1.19;-2.03;90.00;-0.00;0.05
20352.895;115;1.22;-2.07;91.42;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.10;0.10;0.00;-0.00;-0.00;-0.00;0.00;1.19;-2.03;90.00;-0.00;0.05
20352.995;129;1.22;-2.06;91.42;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.10;0.10;0.00;-0.00;-0.00;-0.00;0.00;1.19;-2.03;90.00;-0.00;0.05
20353.095;138;1.22;-2.05;91.42;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.10;0.10;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-2.03;90.00;-0.00;0.05
20353.195;149;1.22;-2.03;91.42;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.10;0.10;0.00;-0.00;0.00;0.00;-0.00;1.19;-2.03;90.00;-0.00;0.05
20353.295;158;1.22;-2.03;91.41;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.10;0.10;0.00;-0.00;0.00;0.00;-0.00;1.19;-2.03;90.00;-0.00;0.15
20353.395;168;1.22;-2.01;91.41;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.11;0.10;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-2.02;90.00;-0.00;0.23
20353.495;176;1.22;-2.01;91.41;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;0.00;0.12;0.11;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-2.01;90.00;-0.00;0.28
20353.595;187;1.21;-1.99;91.41;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.00;0.13;0.12;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.99;90.00;-0.00;0.35
20353.695;195;1.21;-1.98;91.40;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.00;0.14;0.13;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.98;90.00;-0.00;0.39
20353.795;206;1.21;-1.97;91.40;1.19;-1.79;90.00;0.00;0.50;951;2;1;2;-0.00;0.16;0.14;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.97;90.00;-0.00;0.44
20353.895;218;1.21;-1.95;91.39;1.19;-1.79;90.00;0.00;0.50;951;2;1;2;-0.00;0.17;0.16;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.95;90.00;-0.00;0.50
20353.995;229;1.21;-1.93;91.38;1.19;-1.79;90.00;0.00;0.50;951;2;1;2;-0.00;0.19;0.17;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.93;90.00;0.00;0.50
20354.095;237;1.21;-1.92;91.38;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;-0.00;0.20;0.19;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.92;90.00;0.00;0.50
20354.195;248;1.21;-1.90;91.36;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;-0.25;0.21;0.20;0.00;-0.00;-0.00;-0.00;-0.00;1.19;-1.78;89.97;0.10;0.06
20354.295;256;1.21;-1.88;90.76;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;-0.18;0.21;0.21;0.00;0.00;0.04;0.02;-0.19;1.19;-1.78;89.97;0.10;0.06
20354.395;266;1.21;-1.86;89.90;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;-0.09;0.21;0.21;0.00;0.00;-0.00;-0.00;-0.11;1.19;-1.78;89.97;0.10;0.06
20354.495;275;1.21;-1.84;89.62;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;-0.03;0.22;0.22;-0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.78;89.97;0.10;0.06
20354.595;286;1.21;-1.81;89.77;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.03;0.21;0.22;-0.00;-0.00;0.00;-0.00;0.05;1.19;-1.78;89.97;0.10;0.06
20354.695;299;1.21;-1.79;90.31;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.08;0.21;0.21;-0.00;-0.00;-0.01;-0.00;0.08;1.19;-1.78;89.97;0.10;0.06
20354.795;305;1.21;-1.77;90.68;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.16;0.20;0.21;-0.00;-0.00;0.05;0.03;0.13;1.19;-1.77;89.99;0.17;0.11
20354.895;319;1.21;-1.75;91.47;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.30;0.20;0.20;-0.00;0.00;-0.00;0.00;0.11;1.19;-1.75;90.61;0.31;0.20
20354.995;328;1.21;-1.73;92.52;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.39;0.20;0.20;-0.00;0.00;0.00;0.00;0.21;1.19;-1.73;91.77;0.40;0.26
20355.095;337;1.21;-1.71;93.74;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.44;0.21;0.20;-0.00;-0.01;0.00;0.00;0.23;1.19;-1.71;92.67;0.45;0.29
20355.195;347;1.21;-1.69;95.06;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.52;0.21;0.21;-0.00;-0.01;0.00;0.00;0.22;1.19;-1.69;94.49;0.52;0.33
20355.295;356;1.21;-1.67;96.46;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.58;0.22;0.20;-0.03;-0.01;0.00;0.00;0.30;1.18;-1.67;96.07;0.57;0.36
20355.395;366;1.21;-1.65;98.22;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.64;0.23;0.20;-0.01;-0.01;0.06;0.05;0.39;1.18;-1.65;97.98;0.62;0.39
20355.495;374;1.20;-1.63;99.63;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.67;0.23;0.23;0.00;-0.01;-0.07;-0.07;0.32;1.18;-1.64;99.06;0.64;0.41
20355.595;389;1.20;-1.60;103.56;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.74;0.24;0.23;-0.00;-0.01;-0.07;-0.07;0.42;1.17;-1.61;102.88;0.71;0.45
20355.695;398;1.19;-1.58;106.30;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.79;0.25;0.27;-0.07;-0.06;0.43;0.14;0.76;1.16;-1.59;105.95;0.76;0.48
20355.795;408;1.19;-1.55;110.48;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.26;0.26;0.01;-0.01;-0.24;-0.37;0.78;1.16;-1.56;109.40;0.78;0.50
20355.895;417;1.18;-1.53;114.75;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.68;0.27;0.26;-0.02;-0.01;-0.00;-0.01;0.73;1.15;-1.54;112.89;0.78;0.50
20355.995;428;1.17;-1.50;117.89;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.71;0.29;0.27;-0.05;-0.01;0.03;0.06;0.46;1.14;-1.51;116.37;0.78;0.50
20356.095;436;1.16;-1.48;120.00;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.73;0.30;0.30;-0.04;-0.01;-0.04;-0.09;0.43;1.13;-1.50;118.10;0.78;0.50
20356.195;447;1.15;-1.45;123.21;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.32;-0.04;-0.01;-0.01;-0.02;0.47;1.11;-1.47;123.28;0.78;0.50
20356.295;455;1.14;-1.43;126.02;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.32;-0.06;-0.01;0.04;0.08;0.72;1.10;-1.45;126.72;0.77;0.50
20356.395;469;1.12;-1.38;131.78;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.33;-0.07;-0.01;0.02;0.02;0.71;1.07;-1.42;131.84;0.77;0.50
20356.495;479;1.10;-1.35;136.27;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.33;-0.09;-0.01;0.02;-0.00;0.75;1.06;-1.41;133.54;0.77;0.50
20356.595;489;1.08;-1.33;141.09;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.78;0.30;0.32;-0.10;-0.01;0.01;0.07;0.82;1.04;-1.38;138.61;0.77;0.50
20356.695;498;1.06;-1.30;144.81;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.78;0.30;0.34;-0.10;-0.01;0.05;-0.17;0.70;1.02;-1.37;141.98;0.76;0.50
20356.795;508;1.04;-1.28;149.79;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.73;0.30;0.29;-0.03;-0.11;-0.51;0.05;0.81;0.99;-1.35;145.33;0.76;0.50
20356.895;519;1.01;-1.26;154.95;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.71;0.30;0.30;-0.04;-0.01;-0.03;0.18;0.84;0.96;-1.33;150.32;0.76;0.50
20356.995;527;0.99;-1.25;158.76;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.64;0.30;0.33;-0.04;-0.03;0.06;0.23;0.97;0.95;-1.32;151.98;0.76;0.50
20357.095;538;0.96;-1.24;163.80;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.57;0.30;0.30;-0.01;-0.01;0.03;-0.07;0.74;0.93;-1.31;155.29;0.75;0.50
20357.195;547;0.93;-1.23;166.92;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.57;0.30;0.29;-0.02;-0.01;-0.07;0.17;0.59;0.90;-1.30;158.58;0.75;0.50
20357.295;557;0.90;-1.22;169.79;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.58;0.30;0.30;0.01;-0.01;0.09;-0.20;0.42;0.88;-1.29;161.85;0.75;0.50
20357.395;565;0.88;-1.22;172.28;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.58;0.30;0.29;-0.02;-0.01;-0.05;0.09;0.55;0.86;-1.29;165.08;0.72;0.50
20357.495;576;0.85;-1.21;175.08;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.53;0.30;0.30;0.00;-0.00;0.09;-0.16;0.37;0.83;-1.28;168.03;0.66;0.50
20357.595;589;0.81;-1.21;178.36;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.45;0.29;0.30;0.00;-0.01;0.03;-0.06;0.33;0.81;-1.28;170.68;0.60;0.50
20357.695;595;0.79;-1.21;179.36;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.40;0.30;0.32;-0.04;-0.04;-0.02;0.28;0.44;0.78;-1.27;173.03;0.54;0.50
20357.795;609;0.75;-1.21;181.36;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.34;0.30;0.30;0.00;-0.01;0.11;-0.15;0.16;0.74;-1.27;176.02;0.45;0.50
20357.895;619;0.72;-1.21;182.67;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.29;0.30;0.30;-0.01;-0.01;0.02;-0.02;0.18;0.72;-1.27;177.67;0.39;0.50
20357.995;629;0.69;-1.21;183.52;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.25;0.30;0.30;-0.03;-0.01;-0.06;0.07;0.17;0.69;-1.27;179.05;0.34;0.50
20358.095;637;0.67;-1.21;183.88;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.23;0.30;0.30;-0.01;-0.01;-0.05;0.05;0.12;0.67;-1.27;180.18;0.28;0.50
20358.195;648;0.63;-1.21;184.20;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.19;0.30;0.30;0.00;-0.01;0.07;-0.08;-0.01;0.64;-1.27;181.06;0.22;0.50
20358.295;656;0.61;-1.21;184.34;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.16;0.30;0.28;-0.01;-0.01;-0.03;0.03;0.02;0.61;-1.27;181.70;0.16;0.50
20358.395;667;0.58;-1.22;184.12;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.13;0.30;0.28;-0.00;-0.01;-0.02;0.01;-0.02;0.43;-1.28;179.99;-0.06;0.06
20358.495;675;0.56;-1.22;183.89;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.10;0.30;0.29;0.00;-0.01;-0.02;0.01;-0.04;0.43;-1.28;179.99;-0.06;0.06
20358.595;686;0.53;-1.22;183.50;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.07;0.30;0.29;0.00;-0.01;-0.03;0.02;-0.07;0.43;-1.28;179.99;-0.06;0.06
20358.695;699;0.49;-1.22;182.91;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.03;0.29;0.29;0.00;-0.01;-0.02;0.02;-0.07;0.43;-1.28;179.99;-0.06;0.06
20358.795;705;0.47;-1.22;182.59;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.01;0.29;0.28;0.00;-0.01;-0.02;0.02;-0.10;0.43;-1.28;179.99;-0.06;0.06
20358.895;718;0.44;-1.22;181.93;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.02;0.28;0.28;0.00;-0.00;-0.01;0.00;-0.08;0.43;-1.28;179.99;-0.06;0.06
20358.995;729;0.40;-1.22;181.57;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.15;0.28;0.28;0.00;-0.00;-0.00;-0.01;-0.05;0.40;-1.28;179.51;-0.18;0.20
20359.095;738;0.38;-1.23;180.68;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.20;0.27;0.28;0.00;-0.00;0.01;-0.01;-0.18;0.38;-1.28;178.84;-0.24;0.26
20359.195;748;0.35;-1.23;179.77;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.27;0.28;0.26;0.01;-0.00;0.02;0.01;-0.14;0.35;-1.28;177.74;-0.29;0.32
20359.295;759;0.32;-1.23;178.77;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.35;0.28;0.26;0.01;-0.01;0.01;0.00;-0.18;0.32;-1.28;176.09;-0.35;0.38
20359.395;767;0.30;-1.23;177.84;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.39;0.29;0.29;0.00;-0.01;-0.04;-0.06;-0.21;0.30;-1.28;175.04;-0.38;0.41
20359.495;776;0.28;-1.23;176.54;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.43;0.30;0.29;0.01;-0.01;0.02;0.02;-0.24;0.28;-1.28;173.81;-0.41;0.44
20359.595;786;0.25;-1.23;174.94;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.50;0.30;0.30;0.04;-0.01;0.10;0.11;-0.37;0.24;-1.27;171.60;-0.45;0.48
20359.695;795;0.22;-1.23;173.27;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.51;0.30;0.30;0.02;-0.01;-0.04;-0.05;-0.34;0.22;-1.27;169.92;-0.45;0.50
20359.795;805;0.19;-1.22;171.02;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.47;0.30;0.30;0.01;-0.02;0.13;0.13;-0.50;0.18;-1.26;167.57;-0.40;0.50
20359.895;818;0.15;-1.22;168.53;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.41;0.30;0.30;-0.00;-0.01;-0.11;-0.11;-0.23;0.14;-1.25;165.52;-0.35;0.50
20359.995;828;0.12;-1.21;166.88;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.36;0.30;0.29;0.00;-0.01;0.06;0.05;-0.27;0.12;-1.24;164.30;-0.32;0.50
20360.095;837;0.10;-1.20;166.02;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.35;0.30;0.30;-0.00;-0.01;-0.13;-0.10;-0.11;0.08;-1.23;162.72;-0.27;0.50
20360.195;847;0.07;-1.20;165.19;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.33;0.30;0.29;0.01;-0.01;0.01;0.00;-0.06;0.06;-1.23;161.82;-0.24;0.50
20360.295;857;0.04;-1.19;164.72;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.31;0.30;0.28;0.02;-0.01;0.05;0.05;-0.17;0.03;-1.22;161.03;-0.21;0.50
20360.395;867;0.01;-1.18;164.53;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.31;0.30;0.29;0.01;-0.01;0.04;0.04;-0.09;-0.00;-1.20;160.08;-0.16;0.50
20360.495;875;-0.01;-1.18;164.35;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.30;0.30;0.30;0.00;-0.01;-0.03;-0.03;0.02;-0.02;-1.20;159.83;-0.14;0.50
20360.595;886;-0.04;-1.17;163.98;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.28;0.30;0.30;0.04;-0.01;-0.03;-0.02;-0.03;-0.05;-1.19;159.23;-0.09;0.50
20360.695;898;-0.08;-1.16;163.68;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.25;0.30;0.29;0.01;-0.01;0.01;0.01;-0.01;-0.09;-1.17;158.88;-0.04;0.50
20360.795;909;-0.11;-1.16;163.64;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.22;0.30;0.29;0.00;-0.01;0.02;0.01;0.02;-0.11;-1.16;158.79;-0.01;0.50
20360.895;917;-0.13;-1.15;163.78;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.20;0.30;0.28;0.00;-0.01;0.06;0.04;-0.03;-0.13;-1.15;158.81;0.02;0.50
20360.995;926;-0.16;-1.14;164.07;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.18;0.30;0.29;-0.00;-0.01;0.05;0.04;0.00;-0.16;-1.15;158.94;0.05;0.50
20361.095;936;-0.19;-1.13;164.25;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.15;0.30;0.28;0.01;-0.01;0.04;0.02;0.04;-0.18;-1.14;159.18;0.08;0.50
20361.195;945;-0.21;-1.13;164.68;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.08;0.30;0.30;-0.00;-0.01;-0.01;-0.01;0.08;-0.20;-1.13;159.52;0.12;0.50
20361.295;955;-0.24;-1.12;165.23;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.05;0.30;0.29;0.00;-0.01;0.01;0.01;0.13;-0.24;-1.11;160.24;0.16;0.50
20361.395;967;-0.27;-1.11;166.00;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.01;0.30;0.29;0.00;-0.01;0.04;0.03;0.10;-0.26;-1.11;160.86;0.20;0.50
20361.495;978;-0.30;-1.10;166.78;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.04;0.30;0.29;-0.00;-0.00;0.02;0.01;0.11;-0.30;-1.09;162.01;0.25;0.50
20361.595;987;-0.33;-1.10;167.32;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.09;0.30;0.30;-0.00;-0.00;-0.00;-0.01;0.09;-0.33;-1.09;162.93;0.28;0.50
20361.695;998;-0.36;-1.09;168.00;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.16;0.30;0.30;-0.00;-0.00;-0.00;-0.00;0.11;-0.36;-1.08;164.54;0.33;0.50
20361.795;1006;-0.39;-1.09;168.66;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.21;0.30;0.29;-0.01;-0.00;-0.01;0.01;0.13;-0.39;-1.07;165.77;0.36;0.50
20361.895;1016;-0.41;-1.08;169.42;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.27;0.30;0.28;-0.01;-0.00;-0.01;0.02;0.15;-0.41;-1.06;167.14;0.39;0.50
20361.995;1026;-0.44;-1.07;170.32;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.33;0.30;0.28;-0.01;-0.01;-0.01;0.01;0.19;-0.44;-1.06;168.64;0.42;0.50
20362.095;1035;-0.47;-1.07;171.28;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.49;0.29;0.28;-0.01;-0.01;-0.01;0.01;0.24;-0.57;-1.03;180.03;-0.10;0.06
20362.195;1046;-0.50;-1.06;172.97;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.34;0.28;0.29;-0.00;-0.01;0.00;-0.02;0.34;-0.57;-1.03;180.03;-0.10;0.06
20362.295;1058;-0.53;-1.06;174.68;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.19;0.27;0.28;-0.01;-0.01;-0.01;0.02;0.17;-0.57;-1.03;180.03;-0.10;0.06
20362.395;1069;-0.56;-1.06;174.86;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.10;0.26;0.25;-0.00;-0.01;-0.03;0.06;0.01;-0.57;-1.03;180.03;-0.10;0.06
20362.495;1078;-0.58;-1.06;174.27;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.04;0.25;0.25;0.00;-0.01;-0.02;0.04;-0.11;-0.58;-1.04;179.83;-0.24;0.15
20362.595;1088;-0.61;-1.05;173.16;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.15;0.24;0.23;0.00;-0.01;-0.03;0.05;-0.20;-0.61;-1.04;178.90;-0.36;0.23
20362.695;1097;-0.63;-1.05;171.97;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.22;0.23;0.24;0.01;-0.00;0.00;-0.01;-0.20;-0.63;-1.04;177.81;-0.43;0.27
20362.795;1107;-0.65;-1.05;170.86;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.31;0.23;0.22;0.01;-0.00;0.01;0.00;-0.17;-0.65;-1.03;176.18;-0.50;0.32
20362.895;1116;-0.67;-1.05;169.92;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.38;0.23;0.22;0.01;-0.00;0.01;-0.00;-0.21;-0.67;-1.03;174.76;-0.55;0.35
20362.995;1126;-0.69;-1.04;168.87;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.51;0.24;0.23;0.00;-0.01;0.04;0.04;-0.25;-0.69;-1.03;172.02;-0.62;0.39
20363.095;1139;-0.72;-1.04;166.87;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.59;0.24;0.23;0.01;-0.01;0.02;0.02;-0.27;-0.72;-1.02;169.76;-0.67;0.42
20363.195;1149;-0.75;-1.03;164.93;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.67;0.25;0.25;0.03;-0.02;0.18;0.12;-0.46;-0.74;-1.02;167.12;-0.71;0.45
20363.295;1158;-0.77;-1.03;162.62;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.74;0.26;0.25;0.02;-0.01;-0.02;-0.02;-0.42;-0.76;-1.01;164.05;-0.76;0.48
20363.395;1168;-0.79;-1.02;160.27;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.27;0.28;0.01;-0.00;-0.19;-0.11;-0.34;-0.78;-1.00;160.60;-0.78;0.50
20363.495;1177;-0.82;-1.02;156.69;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.77;0.28;0.29;0.02;-0.01;-0.07;-0.04;-0.68;-0.81;-0.99;157.11;-0.78;0.50
20363.595;1187;-0.85;-1.00;153.40;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.29;0.30;0.07;-0.03;0.11;0.17;-0.67;-0.83;-0.98;153.63;-0.78;0.50
20363.695;1198;-0.88;-0.99;149.16;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.32;0.02;-0.01;-0.12;-0.04;-0.59;-0.87;-0.96;148.44;-0.78;0.50
20363.795;1207;-0.90;-0.98;145.68;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.30;0.08;-0.01;0.09;0.06;-0.82;-0.89;-0.95;145.00;-0.77;0.50
20363.895;1217;-0.93;-0.97;142.02;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.33;0.09;-0.01;-0.11;-0.02;-0.59;-0.91;-0.93;141.57;-0.77;0.50
20363.995;1226;-0.96;-0.96;138.27;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.32;0.10;-0.01;0.12;0.05;-0.75;-0.93;-0.92;138.16;-0.77;0.50
20364.095;1236;-0.99;-0.94;134.52;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.35;0.10;-0.01;-0.09;0.00;-0.63;-0.95;-0.90;134.77;-0.77;0.50
20364.195;1245;-1.02;-0.92;130.44;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.33;0.11;-0.01;0.02;0.01;-0.80;-0.96;-0.88;131.39;-0.77;0.50
20364.295;1259;-1.06;-0.89;124.28;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.37;0.15;-0.09;-0.00;0.37;-0.73;-0.99;-0.85;126.35;-0.76;0.50
20364.395;1269;-1.08;-0.87;119.35;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.32;0.05;-0.01;-0.01;0.02;-0.94;-1.01;-0.82;121.34;-0.76;0.50
20364.495;1278;-1.10;-0.85;114.79;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.75;0.30;0.35;0.10;-0.09;0.05;0.36;-0.82;-1.02;-0.81;119.68;-0.76;0.50
