t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
654.755;16;1.10;2.30;-0.10;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.109;-1.52;-1.75;-1000.00;-1000.00
654.775;16;1.10;2.30;-0.10;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.020;-1.52;-1.75;-1000.00;-1000.00
654.885;29;1.09;2.30;-0.27;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.12;-0.08;-0.00;-0.00;-0.00;-0.00;-0.03;0.95;2.35;0.00;0.00;-0.50;0.037;-1.52;-1.75;-1000.00;-1000.00
654.975;39;1.08;2.30;-0.43;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.10;-0.15;-0.12;0.00;0.00;0.01;-0.02;-0.02;0.95;2.35;0.00;0.00;-0.50;0.032;-1.52;-1.75;-1000.00;-1000.00
655.075;48;1.07;2.30;-0.52;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.09;-0.18;-0.15;-0.00;-0.00;-0.02;0.04;-0.02;0.95;2.35;0.00;0.00;-0.50;0.031;-1.52;-1.75;-1000.00;-1000.00
655.175;57;1.06;2.30;-0.67;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.08;-0.21;-0.18;0.00;0.00;0.01;-0.02;-0.04;0.95;2.35;0.00;0.00;-0.50;0.029;-1.52;-1.75;-1000.00;-1000.00
655.265;67;1.04;2.30;-0.86;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.08;-0.23;-0.21;0.00;0.00;0.00;-0.00;-0.03;0.95;2.35;0.00;0.00;-0.50;0.024;-1.52;-1.75;-1000.00;-1000.00
655.385;76;1.02;2.30;-1.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.07;-0.25;-0.23;-0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.038;-1.52;-1.75;-1000.00;-1000.00
655.495;91;0.98;2.30;-1.15;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.27;-0.25;-0.00;0.00;-0.00;-0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.051;-1.52;-1.75;-1000.00;-1000.00
655.575;95;0.97;2.30;-1.17;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.28;-0.27;0.00;-0.00;-0.00;0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.030;-1.52;-1.75;-1000.00;-1000.00
655.685;108;0.93;2.30;-1.22;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.05;-0.29;-0.28;-0.00;-0.00;-0.00;-0.00;-0.01;0.94;2.35;-0.00;0.00;-0.50;0.027;-1.52;-1.75;-1000.00;-1000.00
655.835;123;0.89;2.30;-1.26;0.65;2.35;-0.00;0.11;0.00;226;1;1;5;0.05;-0.30;-0.30;0.00;-0.00;-0.00;0.00;-0.00;0.91;2.35;-0.00;0.00;-0.50;0.066;-1.52;-1.75;-1000.00;-1000.00
655.875;128;0.87;2.31;-1.27;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.30;-0.00;-0.00;-0.00;-0.00;-0.00;0.86;2.37;15.98;0.65;0.50;0.034;-1.52;-1.75;-1000.00;-1000.00
655.955;134;0.86;2.31;-1.03;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.06;-0.00;-0.00;0.00;-0.03;0.09;0.85;2.37;14.37;0.65;0.50;0.010;-1.52;-1.75;-1000.00;-1000.00
656.055;142;0.86;2.31;-0.84;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;0.01;-0.00;0.00;0.00;0.01;0.03;0.85;2.37;14.37;0.65;0.50;0.008;-1.52;-1.75;-1000.00;-1000.00
656.155;153;0.86;2.31;-0.70;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;0.00;-0.00;-0.00;0.00;-0.00;0.02;0.85;2.37;14.37;0.65;0.50;0.013;-1.52;-1.75;-1000.00;-1000.00
656.285;169;0.86;2.31;-0.57;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;0.00;-0.00;-0.00;0.00;-0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.031;-1.52;-1.75;-1000.00;-1000.00
656.365;175;0.86;2.31;-0.52;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;0.00;0.00;0.00;0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.016;-1.52;-1.75;-1000.00;-1000.00
656.455;184;0.86;2.31;-0.49;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.85;2.37;14.37;0.65;0.50;0.012;-1.52;-1.75;-1000.00;-1000.00
656.575;194;0.86;2.31;-0.44;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;0.00;-0.01;0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.019;-1.52;-1.75;-1000.00;-1000.00
656.655;204;0.86;2.31;-0.43;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;0.00;-0.00;-0.01;-0.01;-0.00;0.85;2.37;14.37;0.65;0.50;0.014;-1.52;-1.75;-1000.00;-1000.00
656.755;214;0.86;2.31;-0.41;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;-0.00;-0.01;-0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.009;-1.52;-1.75;-1000.00;-1000.00
656.855;225;0.86;2.31;-0.39;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.85;2.37;14.37;0.65;0.50;0.008;-1.52;-1.75;-1000.00;-1000.00
656.955;236;0.86;2.31;-0.37;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.85;2.37;14.37;0.65;0.50;0.008;-1.52;-1.75;-1000.00;-1000.00
657.045;244;0.86;2.31;-0.35;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;-0.00;-0.01;-0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.006;-1.52;-1.75;-1000.00;-1000.00
657.145;255;0.86;2.31;-0.34;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.85;2.37;14.37;0.65;0.50;0.010;-1.52;-1.75;-1000.00;-1000.00
657.255;263;0.86;2.31;-0.33;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;0.00;0.01;0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.009;-1.52;-1.75;-1000.00;-1000.00
657.355;273;0.86;2.30;-0.31;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.30;-0.00;-0.00;0.00;0.01;0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.010;-1.52;-1.75;-1000.00;-1000.00
