t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
2562.595;16;1.10;-0.30;0.15;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.04;-0.00;-0.00;-0.00;-0.01;-0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.089;0.41;-1.13;-1000.00;-1000.00
2562.635;20;1.10;-0.30;0.15;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.08;-0.00;0.00;-0.00;-0.01;-0.01;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.041;0.41;-1.13;-1000.00;-1000.00
2562.735;29;1.10;-0.30;0.17;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.12;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.031;0.41;-1.13;-1000.00;-1000.00
2562.835;39;1.09;-0.30;0.32;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.11;-0.15;-0.11;-0.00;0.00;-0.02;0.07;0.06;0.95;-0.35;0.00;0.00;-0.50;0.032;0.41;-1.13;-1000.00;-1000.00
2562.935;47;1.08;-0.30;0.51;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.10;-0.18;-0.15;-0.00;0.00;-0.01;-0.03;0.04;0.95;-0.35;0.00;0.00;-0.50;0.031;0.41;-1.13;-1000.00;-1000.00
2563.025;58;1.06;-0.30;0.73;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.08;-0.21;-0.18;-0.00;-0.00;-0.03;-0.06;0.03;0.95;-0.35;0.00;0.00;-0.50;0.028;0.41;-1.13;-1000.00;-1000.00
2563.155;70;1.04;-0.30;1.02;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.07;-0.24;-0.21;0.00;0.00;-0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.042;0.41;-1.13;-1000.00;-1000.00
2563.235;80;1.02;-0.30;1.17;0.85;-0.35;-0.00;0.00;-0.50;396;1;1;2;-0.06;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.031;0.41;-1.13;-1000.00;-1000.00
2563.325;87;1.00;-0.30;1.24;0.76;-0.35;-0.00;0.00;-0.50;396;2;1;2;-0.06;-0.27;-0.26;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.023;0.41;-1.13;-1000.00;-1000.00
2563.435;99;0.97;-0.30;1.33;0.76;-0.35;-0.00;0.00;-0.50;396;2;1;2;-0.05;-0.29;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.025;0.41;-1.13;-1000.00;-1000.00
2563.525;109;0.94;-0.30;1.37;0.76;-0.35;-0.00;0.00;-0.50;396;2;1;2;-0.05;-0.30;-0.29;-0.00;-0.00;0.00;-0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.020;0.41;-1.13;-1000.00;-1000.00
2563.665;124;0.90;-0.30;1.39;0.65;-0.35;0.00;0.00;0.50;210;0;1;1;-0.04;-0.30;-0.30;-0.00;-0.00;0.00;0.00;0.00;0.93;-0.35;-0.00;0.00;-0.50;0.029;0.41;-1.13;-1000.00;-1000.00
2563.775;135;0.87;-0.30;1.31;0.95;-0.35;0.00;-0.00;0.37;396;0;1;7;-0.04;-0.30;-0.17;0.01;-0.00;-0.00;-0.04;-0.09;0.90;-0.35;0.00;0.00;0.50;0.044;0.41;-1.13;-1000.00;-1000.00
2563.835;139;0.86;-0.30;1.14;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;-0.01;0.00;-0.00;-0.00;0.00;-0.04;0.95;-0.35;0.00;-0.00;0.37;0.035;0.41;-1.13;-1000.00;-1000.00
2563.945;148;0.86;-0.30;0.97;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.01;-0.01;0.00;-0.01;-0.01;-0.03;0.95;-0.35;0.00;-0.00;0.37;0.051;0.41;-1.13;-1000.00;-1000.00
2564.055;159;0.86;-0.30;0.86;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.95;-0.35;0.00;-0.00;0.37;0.046;0.41;-1.13;-1000.00;-1000.00
2564.145;167;0.86;-0.30;0.80;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.95;-0.35;0.00;-0.00;0.37;0.031;0.41;-1.13;-1000.00;-1000.00
2564.275;183;0.86;-0.30;0.72;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.00;0.00;0.00;-0.00;0.00;-0.01;0.95;-0.35;0.00;-0.00;0.37;0.065;0.41;-1.13;-1000.00;-1000.00
2564.355;191;0.86;-0.30;0.70;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.02;0.95;-0.35;0.00;-0.00;0.37;0.046;0.41;-1.13;-1000.00;-1000.00
2564.445;200;0.86;-0.30;0.70;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;-0.00;0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;-0.00;0.37;0.045;0.41;-1.13;-1000.00;-1000.00
2564.525;208;0.86;-0.30;0.70;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;-0.01;-0.00;0.01;0.00;0.04;0.01;0.95;-0.35;0.00;-0.00;0.37;0.022;0.41;-1.13;-1000.00;-1000.00
2564.615;216;0.86;-0.30;0.70;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.00;0.00;0.00;-0.00;0.01;-0.00;0.95;-0.35;0.00;-0.00;0.37;0.016;0.41;-1.13;-1000.00;-1000.00
2564.765;232;0.86;-0.31;0.70;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.95;-0.35;0.00;-0.00;0.37;0.065;0.41;-1.13;-1000.00;-1000.00
2564.855;243;0.86;-0.31;0.73;1.33;-0.30;24.90;0.79;0.50;396;1;1;7;-0.04;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;-0.00;0.37;0.051;0.41;-1.13;-1000.00;-1000.00
