t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1578084134.453;179;0.76;-2.06;92.12;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.12;0.10;0.00;0.00;-0.00;-0.01;0.01;0.69;-2.03;90.00;0.00;0.07
1578084134.553;191;0.76;-2.05;92.13;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.12;0.11;0.00;0.00;-0.00;0.00;0.00;0.69;-2.03;90.00;0.00;0.07
1578084134.653;203;0.76;-2.04;92.17;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.12;0.11;0.00;0.00;-0.00;0.00;0.01;0.69;-2.03;90.00;0.00;0.07
1578084134.753;215;0.76;-2.03;92.20;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.12;0.11;0.00;0.00;-0.00;0.01;0.00;0.69;-2.03;90.00;0.00;0.28
1578084134.853;227;0.76;-2.02;92.27;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.14;0.11;0.00;0.00;-0.00;0.00;0.02;0.69;-2.02;90.00;0.00;0.42
1578084134.953;239;0.76;-2.01;92.33;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.16;0.11;0.00;0.00;0.00;-0.00;0.02;0.69;-2.01;90.00;0.00;0.57
1578084135.053;251;0.76;-2.00;92.50;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.06;0.18;0.13;0.00;0.00;0.00;0.00;0.02;0.69;-1.99;90.00;0.00;0.71
1578084135.153;263;0.77;-1.98;92.57;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.06;0.22;0.15;0.00;0.00;-0.00;0.01;0.03;0.69;-1.98;90.00;0.00;0.85
1578084135.253;275;0.77;-1.97;92.64;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.07;0.25;0.17;0.00;0.00;0.00;-0.01;0.02;0.69;-1.97;90.00;0.00;0.92
1578084135.353;287;0.77;-1.95;92.86;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.06;0.29;0.20;0.00;0.00;-0.01;-0.00;0.03;0.69;-1.95;90.00;0.00;1.00
1578084135.453;299;0.77;-1.92;93.00;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.05;0.32;0.22;0.00;0.00;-0.01;0.02;0.04;0.69;-1.93;90.00;0.00;1.00
1578084135.553;311;0.77;-1.90;93.13;0.69;-1.80;90.00;0.00;1.00;0;2;0;0;0.05;0.35;0.25;0.00;0.00;-0.00;0.01;0.03;0.69;-1.89;90.00;0.00;1.00
1578084135.653;323;0.77;-1.87;93.36;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.05;0.38;0.29;0.00;0.00;-0.00;0.00;0.04;0.69;-1.87;90.00;0.00;1.00
1578084135.753;335;0.78;-1.84;93.44;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.05;0.41;0.32;0.00;0.00;0.01;-0.01;0.03;0.69;-1.84;90.00;0.00;1.00
1578084135.853;347;0.78;-1.81;93.72;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.04;0.44;0.35;0.00;0.00;0.01;0.00;0.05;0.69;-1.81;90.00;0.00;1.00
1578084135.953;359;0.78;-1.77;93.83;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.04;0.47;0.40;0.00;0.00;-0.01;0.02;0.03;0.69;-1.77;90.00;0.00;1.00
1578084136.053;371;0.79;-1.73;94.06;0.69;-1.65;90.00;0.00;1.00;0;3;0;0;0.04;0.49;0.41;0.00;0.00;0.00;0.01;0.04;0.69;-1.73;90.00;0.00;1.00
1578084136.153;383;0.79;-1.69;94.16;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.04;0.52;0.44;0.00;0.00;-0.01;0.02;0.03;0.69;-1.69;90.00;0.00;1.00
1578084136.253;395;0.79;-1.65;94.36;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.04;0.54;0.48;0.00;0.00;-0.01;0.02;0.04;0.69;-1.65;90.00;0.00;1.00
1578084136.353;407;0.79;-1.60;94.54;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.04;0.56;0.50;0.00;0.00;-0.01;0.02;0.03;0.69;-1.60;90.00;0.00;1.00
1578084136.452;419;0.80;-1.56;94.67;0.69;-1.50;90.00;0.00;1.00;0;4;0;0;0.04;0.58;0.52;0.00;0.00;0.01;0.00;0.04;0.69;-1.56;90.00;0.00;1.00
1578084136.553;431;0.80;-1.51;94.89;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.03;0.60;0.54;0.00;0.00;-0.01;-0.00;0.03;0.69;-1.51;90.00;0.00;1.00
1578084136.652;443;0.80;-1.46;95.15;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.03;0.62;0.56;0.00;0.00;0.01;-0.01;0.05;0.69;-1.46;90.00;0.00;1.00
1578084136.752;455;0.81;-1.41;95.43;0.69;-1.35;90.00;0.00;1.00;0;5;0;0;0.02;0.64;0.57;0.00;0.00;-0.01;-0.03;0.04;0.69;-1.41;90.00;0.00;1.00
1578084136.853;467;0.81;-1.35;95.55;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.02;0.66;0.60;0.00;0.00;-0.01;0.01;0.04;0.69;-1.35;90.00;0.00;1.00
1578084136.952;479;0.81;-1.30;95.92;0.69;-1.19;90.00;0.00;1.00;0;6;0;0;0.01;0.67;0.62;0.00;0.00;0.01;0.01;0.04;0.69;-1.30;90.00;0.00;1.00
1578084137.053;491;0.81;-1.24;96.03;0.67;-0.87;102.44;0.74;1.00;1;1;1;5;0.01;0.69;0.64;0.00;0.00;-0.00;0.05;0.02;0.69;-1.24;90.00;0.00;1.00
1578084137.152;503;0.81;-1.18;95.99;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.36;0.68;0.65;0.00;0.00;-0.01;0.01;-0.00;0.69;-1.03;89.99;0.05;0.06
1578084137.252;515;0.82;-1.12;94.74;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;-0.18;0.66;0.67;0.00;0.00;-0.02;0.06;-0.25;0.69;-1.03;89.99;0.05;0.06
1578084137.352;527;0.82;-1.07;92.67;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.03;0.64;0.67;0.00;0.00;-0.00;0.02;-0.35;0.69;-1.03;89.99;0.05;0.06
1578084137.452;539;0.83;-1.01;91.78;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.40;0.63;0.66;0.00;0.00;0.01;-0.02;-0.10;0.69;-1.01;90.47;0.29;0.39
1578084137.552;551;0.83;-0.96;92.79;0.67;-0.87;102.44;0.74;1.00;1;1;0;5;0.68;0.63;0.63;0.00;0.00;0.00;0.00;0.15;0.69;-0.97;92.75;0.47;0.64
1578084137.652;563;0.84;-0.90;97.43;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.81;0.64;0.62;0.00;0.00;-0.01;0.00;0.79;0.68;-0.93;96.44;0.61;0.82
1578084137.752;575;0.83;-0.85;104.57;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.66;0.62;0.00;0.00;-0.00;0.03;1.21;0.67;-0.88;101.25;0.72;0.97
1578084137.852;587;0.83;-0.79;111.96;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.60;0.68;0.62;0.00;0.00;0.00;0.02;1.26;0.67;-0.84;106.12;0.75;1.00
1578084137.952;599;0.81;-0.74;118.29;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.59;0.70;0.65;0.00;0.00;-0.01;0.01;1.07;0.65;-0.81;111.09;0.76;1.00
1578084138.052;611;0.79;-0.69;124.18;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.72;0.66;0.00;0.00;-0.03;0.02;1.04;0.63;-0.76;117.39;0.76;1.00
1578084138.152;623;0.76;-0.63;130.75;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.73;0.69;0.00;0.00;0.00;-0.00;1.08;0.61;-0.73;122.50;0.77;1.00
1578084138.252;635;0.73;-0.58;137.59;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.66;0.74;0.71;0.00;0.00;0.00;-0.01;1.16;0.59;-0.69;128.98;0.78;1.00
1578084138.352;647;0.68;-0.54;144.58;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.64;0.75;0.71;0.00;0.00;-0.01;0.04;1.23;0.56;-0.66;134.24;0.78;1.00
1578084138.452;659;0.64;-0.49;151.80;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.65;0.75;0.72;0.00;0.00;-0.01;0.03;1.25;0.52;-0.63;140.89;0.79;1.00
1578084138.552;671;0.59;-0.46;158.81;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.62;0.75;0.74;0.00;0.00;-0.02;0.03;1.25;0.49;-0.61;146.28;0.79;1.00
1578084138.652;683;0.53;-0.43;166.06;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.55;0.75;0.74;0.00;0.00;-0.02;0.02;1.24;0.45;-0.58;152.69;0.75;1.00
1578084138.752;695;0.48;-0.41;172.58;0.50;-0.61;144.94;0.80;1.00;1;2;0;5;0.47;0.74;0.74;0.00;0.00;-0.01;0.00;1.11;0.42;-0.56;157.46;0.71;1.00
1578084138.852;707;0.41;-0.39;178.31;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.42;0.73;0.74;0.00;0.00;-0.02;-0.02;1.03;0.37;-0.55;163.00;0.67;1.00
1578084138.952;719;0.35;-0.38;182.75;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.33;0.75;0.73;0.00;0.00;0.00;0.00;0.79;0.31;-0.53;169.05;0.63;1.00
1578084139.052;731;0.28;-0.38;186.20;0.20;-0.52;179.43;0.53;1.00;1;3;0;5;0.35;0.75;0.73;0.00;0.00;0.00;0.01;0.64;0.26;-0.53;173.64;0.59;1.00
1578084139.152;743;0.22;-0.38;189.13;0.11;-0.53;180.00;0.00;1.00;2;1;1;0;0.36;0.75;0.73;0.00;0.00;-0.01;0.02;0.54;0.22;-0.52;177.85;0.55;1.00
1578084139.253;755;0.15;-0.39;192.73;0.11;-0.53;180.00;0.00;1.00;2;1;0;0;-0.26;0.74;0.74;0.00;0.00;-0.02;0.03;0.58;0.16;-0.53;180.00;0.00;0.64
1578084139.353;767;0.09;-0.39;194.92;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.38;0.75;0.73;0.00;0.00;-0.01;0.00;0.33;0.09;-0.53;180.00;0.00;1.00
1578084139.452;779;0.02;-0.40;191.94;-0.04;-0.53;180.00;0.00;1.00;2;2;0;0;-0.26;0.75;0.73;0.00;0.00;-0.01;0.01;-0.42;0.03;-0.53;180.00;0.00;1.00
1578084139.553;791;-0.04;-0.40;188.73;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.11;0.75;0.74;0.00;0.00;-0.00;-0.04;-0.46;-0.04;-0.53;180.00;0.00;1.00
1578084139.652;803;-0.11;-0.40;187.18;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.04;0.75;0.74;0.00;0.00;-0.02;0.00;-0.25;-0.10;-0.53;180.00;0.00;1.00
1578084139.752;815;-0.17;-0.40;186.69;-0.19;-0.53;180.00;0.00;1.00;2;3;0;0;-0.01;0.75;0.74;0.00;0.00;0.01;0.01;-0.11;-0.17;-0.53;180.00;0.00;1.00
1578084139.852;827;-0.24;-0.40;186.53;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;-0.00;0.75;0.74;0.00;0.00;0.02;0.01;-0.03;-0.24;-0.53;180.00;0.00;1.00
1578084139.952;839;-0.30;-0.40;186.40;-0.35;-0.53;180.00;0.00;1.00;2;4;0;0;0.00;0.75;0.74;0.00;0.00;0.00;-0.01;-0.03;-0.31;-0.53;180.00;0.00;1.00
1578084140.053;851;-0.37;-0.40;186.21;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.02;0.75;0.74;0.00;0.00;-0.01;-0.01;-0.03;-0.37;-0.53;180.00;0.00;1.00
1578084140.152;863;-0.43;-0.40;185.92;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.04;0.75;0.74;0.00;0.00;-0.01;-0.01;-0.05;-0.44;-0.53;180.00;0.00;1.00
1578084140.252;875;-0.50;-0.40;185.70;-0.50;-0.53;180.00;0.00;1.00;2;5;0;0;0.05;0.75;0.74;0.00;0.00;0.00;-0.02;-0.03;-0.50;-0.53;180.00;0.00;1.00
1578084140.353;887;-0.57;-0.39;185.81;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.06;0.75;0.74;0.00;0.00;0.00;-0.04;0.01;-0.57;-0.53;180.00;0.00;1.00
1578084140.452;899;-0.63;-0.39;186.11;-0.65;-0.53;180.00;0.00;1.00;2;6;0;0;0.05;0.75;0.74;0.00;0.00;-0.00;-0.02;0.06;-0.63;-0.53;180.00;0.00;1.00
1578084140.553;911;-0.70;-0.39;186.53;-0.97;-0.52;167.56;-0.74;1.00;3;1;1;6;0.03;0.75;0.74;0.00;0.00;0.01;0.01;0.07;-0.70;-0.53;180.00;0.00;1.00
1578084140.653;923;-0.76;-0.38;186.83;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.05;0.73;0.74;0.00;0.00;0.02;0.02;0.05;-0.81;-0.53;180.01;-0.05;0.06
1578084140.753;935;-0.83;-0.38;186.72;-0.97;-0.52;167.56;-0.74;1.00;3;1;0;6;-0.17;0.69;0.74;0.00;0.00;0.00;-0.02;-0.00;-0.81;-0.53;180.01;-0.05;0.06
1578084140.852;947;-0.89;-0.38;186.21;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.86;0.71;0.72;0.00;0.00;0.00;0.01;-0.09;-0.91;-0.53;174.32;-0.59;0.79
1578084140.952;959;-0.95;-0.37;183.34;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.40;0.72;0.70;0.00;0.00;-0.01;0.04;-0.64;-0.99;-0.51;165.11;-0.75;1.00
1578084141.052;971;-1.01;-0.36;173.22;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.40;0.75;0.69;0.00;0.00;-0.01;0.03;-1.29;-1.07;-0.48;153.87;-0.76;1.00
1578084141.152;983;-1.07;-0.34;156.63;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-1.23;0.75;0.71;0.00;0.00;0.03;0.00;-2.72;-1.15;-0.44;142.32;-0.78;1.00
1578084141.252;995;-1.12;-0.31;135.93;-1.24;-0.35;125.06;-0.80;1.00;3;2;0;6;-0.80;0.75;0.72;0.00;0.00;0.02;-0.03;-3.50;-1.21;-0.38;130.45;-0.79;1.00
1578084141.352;1007;-1.17;-0.26;114.37;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;-0.26;0.75;0.74;0.00;0.00;0.00;-0.01;-3.65;-1.26;-0.31;119.81;-0.76;1.00
1578084141.452;1019;-1.19;-0.21;98.85;-1.32;-0.04;90.57;-0.53;1.00;3;3;0;6;0.00;0.75;0.74;0.00;0.00;0.02;0.00;-3.37;-1.29;-0.24;110.27;-0.70;1.00
1578084141.553;1031;-1.20;-0.15;93.78;-1.31;0.04;90.00;0.00;1.00;4;1;1;0;-0.01;0.75;0.74;0.00;0.00;-0.00;-0.02;-0.87;-1.31;-0.18;102.90;-0.64;1.00
1578084141.653;1043;-1.20;-0.09;94.10;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;0.08;0.72;0.73;0.00;0.00;-0.01;0.00;-0.24;-1.31;-0.03;90.00;0.00;0.07
1578084141.753;1055;-1.19;-0.02;94.22;-1.31;0.04;90.00;0.00;1.00;4;1;0;0;0.09;0.70;0.73;0.00;0.00;-0.01;0.02;-0.05;-1.31;-0.02;90.00;0.00;0.35
1578084141.853;1067;-1.19;0.04;94.88;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.07;0.72;0.71;0.00;0.00;-0.00;-0.00;0.06;-1.31;0.04;90.00;0.00;0.99
1578084141.953;1079;-1.18;0.10;95.47;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.05;0.73;0.71;0.00;0.00;0.01;-0.03;0.08;-1.31;0.10;90.00;0.00;1.00
1578084142.053;1091;-1.18;0.16;95.81;-1.31;0.20;90.00;0.00;1.00;4;2;0;0;0.04;0.74;0.70;0.00;0.00;0.00;-0.00;0.06;-1.31;0.16;90.00;0.00;1.00
1578084142.153;1103;-1.18;0.23;96.03;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.03;0.75;0.72;0.00;0.00;0.01;-0.00;0.05;-1.31;0.23;90.00;0.00;1.00
1578084142.253;1115;-1.17;0.29;96.32;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.03;0.75;0.72;0.00;0.00;0.01;-0.02;0.05;-1.31;0.29;90.00;0.00;1.00
1578084142.353;1127;-1.17;0.35;96.61;-1.31;0.35;90.00;0.00;1.00;4;3;0;0;0.02;0.75;0.74;0.00;0.00;-0.00;-0.01;0.04;-1.31;0.35;90.00;0.00;1.00
1578084142.453;1139;-1.17;0.42;96.80;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.01;0.75;0.74;0.00;0.00;-0.01;-0.01;0.02;-1.31;0.42;90.00;0.00;1.00
1578084142.553;1151;-1.17;0.48;96.86;-1.31;0.50;90.00;0.00;1.00;4;4;0;0;0.01;0.75;0.74;0.00;0.00;-0.01;0.00;0.02;-1.31;0.48;90.00;0.00;1.00
1578084142.653;1163;-1.17;0.55;96.81;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.02;0.75;0.74;0.00;0.00;0.00;-0.00;0.01;-1.31;0.55;90.00;0.00;1.00
1578084142.753;1175;-1.17;0.61;96.74;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.03;0.75;0.74;0.00;0.00;-0.01;-0.00;0.01;-1.31;0.61;90.00;0.00;1.00
1578084142.853;1187;-1.16;0.68;96.88;-1.31;0.65;90.00;0.00;1.00;4;5;0;0;0.03;0.75;0.74;0.00;0.00;0.01;0.04;0.04;-1.31;0.68;90.00;0.00;1.00
1578084142.953;1199;-1.16;0.74;97.48;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;-0.00;0.75;0.74;0.00;0.00;-0.01;0.03;0.03;-1.31;0.74;90.00;0.00;1.00
1578084143.052;1211;-1.16;0.81;97.39;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.01;0.75;0.74;0.00;0.00;-0.00;0.01;0.02;-1.31;0.81;90.00;0.00;1.00
1578084143.152;1223;-1.16;0.87;97.29;-1.31;0.81;90.00;0.00;1.00;4;6;0;0;0.01;0.75;0.74;0.00;0.00;-0.01;0.00;0.00;-1.31;0.87;90.00;0.00;1.00
1578084143.253;1235;-1.16;0.94;97.35;-1.31;1.04;90.00;0.00;1.00;5;1;1;0;0.01;0.75;0.74;0.00;0.00;-0.01;0.03;0.01;-1.31;0.94;90.00;0.00;1.00
1578084143.353;1247;-1.16;1.00;97.40;-1.31;1.04;90.00;0.00;1.00;5;1;0;0;0.01;0.74;0.74;0.00;0.00;-0.00;0.00;0.01;-1.31;1.00;90.00;0.00;0.64
1578084143.453;1259;-1.16;1.07;97.43;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.01;0.75;0.74;0.00;0.00;0.01;0.05;0.01;-1.31;1.06;90.00;0.00;1.00
1578084143.553;1271;-1.16;1.13;97.52;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.01;0.75;0.74;0.00;0.00;0.00;0.03;0.01;-1.31;1.13;90.00;0.00;1.00
1578084143.653;1283;-1.16;1.20;97.72;-1.31;1.20;90.00;0.00;1.00;5;2;0;0;0.00;0.75;0.74;0.00;0.00;0.01;0.03;-0.00;-1.31;1.20;90.00;0.00;1.00
1578084143.753;1295;-1.16;1.26;97.83;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;-0.00;0.75;0.74;0.00;0.00;0.00;0.01;-0.01;-1.31;1.27;90.00;0.00;1.00
1578084143.853;1307;-1.15;1.33;97.61;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.01;0.75;0.74;0.00;0.00;0.00;0.02;-0.02;-1.31;1.33;90.00;0.00;1.00
1578084143.953;1319;-1.15;1.39;97.26;-1.31;1.35;90.00;0.00;1.00;5;3;0;0;0.03;0.75;0.74;0.00;0.00;-0.00;0.01;-0.01;-1.31;1.40;90.00;0.00;1.00
1578084144.053;1331;-1.15;1.46;97.51;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.02;0.75;0.74;0.00;0.00;-0.01;-0.01;0.03;-1.31;1.45;90.00;0.00;1.00
1578084144.153;1343;-1.15;1.52;97.49;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.02;0.75;0.74;0.00;0.00;0.00;-0.03;0.02;-1.31;1.52;90.00;0.00;1.00
1578084144.253;1355;-1.15;1.59;97.63;-1.31;1.50;90.00;0.00;1.00;5;4;0;0;0.02;0.75;0.74;0.00;0.00;-0.00;0.01;0.02;-1.31;1.58;90.00;0.00;1.00
1578084144.353;1367;-1.15;1.65;97.65;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.02;0.75;0.74;0.00;0.00;-0.00;-0.01;-0.01;-1.31;1.65;90.00;0.00;1.00
1578084144.452;1379;-1.15;1.72;97.69;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.02;0.75;0.74;0.00;0.00;0.01;0.03;0.02;-1.31;1.72;90.00;0.00;1.00
1578084144.553;1391;-1.15;1.78;97.89;-1.31;1.65;90.00;0.00;1.00;5;5;0;0;0.01;0.75;0.74;0.00;0.00;0.01;0.01;0.02;-1.31;1.79;90.00;0.00;1.00
1578084144.653;1403;-1.15;1.85;98.54;-1.30;2.13;77.56;-0.74;1.00;6;1;1;6;-0.02;0.75;0.75;0.00;0.00;-0.02;0.03;0.00;-1.31;1.85;90.00;0.00;1.00
1578084144.753;1415;-1.15;1.91;97.52;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.04;0.73;0.75;0.00;0.00;0.00;0.00;-0.02;-1.31;1.97;90.01;-0.05;0.06
1578084144.852;1427;-1.15;1.97;97.95;-1.30;2.13;77.56;-0.74;1.00;6;1;0;6;-0.19;0.70;0.74;0.00;0.00;-0.01;-0.01;-0.03;-1.31;1.97;90.01;-0.05;0.06
1578084144.952;1439;-1.15;2.04;96.67;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.77;0.70;0.73;0.00;0.00;-0.02;0.01;-0.17;-1.31;2.05;85.66;-0.54;0.73
1578084145.052;1451;-1.14;2.09;93.73;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.40;0.72;0.71;0.00;0.00;-0.02;0.01;-0.43;-1.30;2.13;77.56;-0.74;1.00
1578084145.152;1463;-1.13;2.16;84.24;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.40;0.74;0.70;0.00;0.00;0.01;-0.02;-1.39;-1.27;2.22;65.14;-0.76;1.00
1578084145.252;1475;-1.11;2.21;68.77;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-1.25;0.75;0.70;0.00;0.00;0.01;0.00;-2.56;-1.22;2.29;53.62;-0.77;1.00
1578084145.352;1487;-1.08;2.26;48.46;-1.13;2.39;35.06;-0.80;1.00;6;2;0;6;-0.78;0.75;0.73;0.00;0.00;0.00;-0.00;-3.36;-1.17;2.35;43.11;-0.79;1.00
1578084145.452;1499;-1.05;2.30;27.11;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.26;0.75;0.74;0.00;0.00;0.04;0.03;-3.58;-1.11;2.40;32.40;-0.78;1.00
1578084145.552;1511;-1.00;2.33;11.79;-0.82;2.48;0.57;-0.53;1.00;6;3;0;6;-0.03;0.75;0.74;0.00;0.00;-0.01;-0.02;-2.98;-1.04;2.44;22.54;-0.71;1.00
1578084145.653;1523;-0.94;2.34;6.49;-0.74;2.47;0.00;0.00;1.00;7;1;1;0;-0.07;0.74;0.74;0.00;0.00;0.01;-0.03;-1.22;-0.97;2.46;13.90;-0.65;1.00
1578084145.753;1535;-0.87;2.33;6.79;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;-0.01;0.72;0.74;0.00;0.00;0.00;0.00;-0.25;-0.81;2.47;0.00;0.00;0.07
1578084145.853;1547;-0.81;2.33;6.67;-0.74;2.47;0.00;0.00;1.00;7;1;0;0;0.01;0.70;0.73;0.00;0.00;0.01;-0.01;-0.05;-0.81;2.47;0.00;0.00;0.28
