t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
15506.255;109;0.55;0.70;-178.09;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.28;-0.11;-0.14;-0.00;-0.01;-0.03;0.05;0.08;0.54;0.55;180.00;0.00;0.50;0.039;4.66;5.71;-1000.00;-1000.00
15506.355;118;0.56;0.71;-177.50;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.25;-0.08;-0.12;0.00;-0.01;0.03;-0.05;0.14;0.55;0.55;180.00;0.00;0.50;0.040;4.66;5.71;-1000.00;-1000.00
15506.445;128;0.57;0.71;-176.86;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.22;-0.05;-0.08;0.00;-0.01;-0.03;0.05;0.10;0.57;0.55;180.00;0.00;0.50;0.023;4.66;5.71;-1000.00;-1000.00
15506.555;139;0.58;0.71;-176.17;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.19;-0.03;-0.05;-0.00;-0.01;-0.03;0.04;0.09;0.57;0.55;180.00;0.00;0.50;0.039;4.66;5.71;-1000.00;-1000.00
15506.655;147;0.58;0.71;-175.70;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.17;-0.00;-0.03;0.00;-0.00;0.03;-0.05;0.14;0.58;0.55;180.00;0.00;0.50;0.040;4.66;5.71;-1000.00;-1000.00
15506.745;156;0.58;0.71;-175.26;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.15;0.02;-0.01;-0.00;-0.00;-0.02;0.01;0.08;0.58;0.55;180.00;0.00;0.50;0.022;4.66;5.71;-1000.00;-1000.00
15506.835;166;0.58;0.71;-174.84;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.13;0.04;0.02;0.00;-0.00;0.00;-0.02;0.05;0.58;0.55;180.00;0.00;0.50;0.021;4.66;5.71;-1000.00;-1000.00
15506.935;174;0.58;0.71;-174.63;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.12;0.07;0.05;0.00;-0.00;-0.00;-0.01;0.05;0.58;0.55;180.00;0.00;0.50;0.020;4.66;5.71;-1000.00;-1000.00
15507.035;189;0.57;0.71;-174.28;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.10;0.09;0.07;0.00;-0.00;0.00;-0.00;0.04;0.57;0.55;180.00;0.00;0.50;0.027;4.66;5.71;-1000.00;-1000.00
15507.135;198;0.56;0.71;-174.11;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.09;0.11;0.09;0.00;-0.00;0.00;-0.00;0.03;0.57;0.55;180.00;0.00;0.50;0.020;4.66;5.71;-1000.00;-1000.00
15507.245;209;0.55;0.70;-173.94;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.08;0.12;0.11;0.00;-0.00;0.00;-0.00;0.02;0.56;0.55;180.00;0.00;0.50;0.026;4.66;5.71;-1000.00;-1000.00
15507.335;218;0.54;0.70;-173.83;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.07;0.14;0.13;0.00;-0.00;0.00;-0.00;0.02;0.55;0.55;180.00;0.00;0.50;0.022;4.66;5.71;-1000.00;-1000.00
15507.435;228;0.53;0.70;-173.73;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.06;0.16;0.14;0.00;-0.00;0.00;-0.00;0.02;0.53;0.55;180.00;0.00;0.50;0.020;4.66;5.71;-1000.00;-1000.00
15507.565;242;0.50;0.70;-173.63;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.05;0.17;0.16;0.00;-0.00;0.00;-0.00;0.01;0.52;0.55;180.00;0.00;0.50;0.048;4.66;5.71;-1000.00;-1000.00
15507.685;251;0.49;0.70;-173.59;0.35;0.55;180.00;0.11;0.00;1070;1;1;5;0.05;0.19;0.17;0.00;-0.00;0.00;-0.00;0.01;0.50;0.55;180.00;0.00;0.50;0.032;4.65;5.71;-1000.00;-1000.00
15507.745;260;0.47;0.70;-173.56;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.18;0.20;0.19;0.00;-0.00;0.00;-0.00;0.00;0.35;0.55;180.04;0.18;0.07;0.031;4.65;5.71;-1000.00;-1000.00
15507.825;266;0.46;0.69;-173.36;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;-0.19;0.20;0.20;0.00;0.00;0.00;-0.01;0.10;0.35;0.55;180.04;0.18;0.07;0.010;4.65;5.71;-1000.00;-1000.00
15507.935;277;0.44;0.69;-173.87;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;-0.13;0.20;0.20;0.00;0.00;-0.00;-0.00;-0.17;0.35;0.55;180.04;0.18;0.07;0.016;4.65;5.71;-1000.00;-1000.00
15508.025;285;0.42;0.69;-174.48;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;-0.06;0.20;0.20;-0.00;0.00;0.00;-0.01;-0.08;0.35;0.55;180.04;0.18;0.07;0.011;4.65;5.71;-1000.00;-1000.00
15508.145;297;0.40;0.69;-174.73;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.00;0.19;0.20;-0.00;-0.00;0.00;-0.00;-0.02;0.35;0.55;180.04;0.18;0.07;0.024;4.65;5.71;-1000.00;-1000.00
15508.225;307;0.38;0.69;-174.66;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.05;0.19;0.19;-0.00;-0.00;-0.00;0.00;0.03;0.35;0.55;180.04;0.18;0.07;0.014;4.65;5.71;-1000.00;-1000.00
15508.325;317;0.36;0.68;-174.40;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.08;0.18;0.19;0.00;-0.00;-0.00;-0.00;0.04;0.35;0.55;180.04;0.18;0.07;0.011;4.65;5.71;-1000.00;-1000.00
15508.425;326;0.34;0.68;-174.13;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.16;0.17;0.18;0.00;-0.00;-0.00;0.00;0.05;0.34;0.55;180.26;0.24;0.13;0.010;4.65;5.71;-1000.00;-1000.00
15508.525;336;0.33;0.68;-173.73;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.23;0.17;0.17;0.00;0.00;-0.00;-0.01;0.08;0.32;0.55;180.78;0.31;0.19;0.010;4.65;5.71;-1000.00;-1000.00
15508.635;345;0.31;0.68;-173.27;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.28;0.17;0.17;-0.00;-0.00;0.00;0.01;0.08;0.31;0.55;181.37;0.35;0.23;0.015;4.65;5.71;-1000.00;-1000.00
15508.725;356;0.29;0.68;-172.69;0.16;0.53;193.57;0.65;0.50;1070;2;1;5;0.34;0.17;0.18;-0.00;-0.00;0.01;0.01;0.10;0.29;0.55;182.20;0.40;0.27;0.012;4.65;5.71;-1000.00;-1000.00
15508.835;364;0.28;0.68;-172.20;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.38;0.17;0.18;-0.00;-0.00;0.01;0.02;0.12;0.29;0.55;182.71;0.42;0.29;0.022;4.65;5.71;-1000.00;-1000.00
15508.925;374;0.26;0.67;-171.60;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.22;0.18;0.18;-0.00;-0.00;0.01;0.02;0.11;0.28;0.55;183.30;0.44;0.31;0.004;4.65;5.71;-1000.00;-1000.00
15509.025;384;0.24;0.67;-171.29;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.30;0.19;0.18;0.00;-0.01;0.01;0.02;-0.01;0.26;0.55;184.72;0.49;0.35;0.009;4.65;5.71;-1000.00;-1000.00
15509.115;393;0.23;0.67;-171.22;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.37;0.20;0.19;0.00;-0.01;0.01;0.03;0.07;0.25;0.55;185.56;0.51;0.37;0.005;4.65;5.71;-1000.00;-1000.00
15509.235;408;0.20;0.66;-170.39;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.48;0.22;0.22;-0.00;-0.01;0.02;0.06;0.13;0.22;0.54;187.54;0.55;0.41;0.014;4.65;5.71;-1000.00;-1000.00
15509.325;417;0.18;0.66;-169.44;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.54;0.23;0.23;-0.00;-0.01;0.03;0.07;0.23;0.21;0.54;188.68;0.57;0.43;0.015;4.65;5.71;-1000.00;-1000.00
15509.425;427;0.16;0.65;-168.07;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.58;0.25;0.25;-0.01;-0.01;0.05;0.10;0.26;0.20;0.54;189.93;0.60;0.45;0.015;4.65;5.71;-1000.00;-1000.00
15509.515;437;0.13;0.65;-166.56;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.67;0.26;0.25;0.00;-0.01;-0.01;-0.05;0.25;0.17;0.53;192.78;0.64;0.49;0.008;4.65;5.72;-1000.00;-1000.00
15509.635;446;0.11;0.64;-164.61;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.71;0.28;0.28;-0.03;-0.01;0.04;0.07;0.45;0.14;0.53;195.98;0.65;0.50;0.013;4.65;5.72;-1000.00;-1000.00
15509.725;455;0.09;0.64;-162.25;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.71;0.30;0.27;-0.02;-0.01;-0.04;-0.16;0.44;0.12;0.52;197.60;0.65;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15509.815;465;0.06;0.64;-159.19;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.69;0.31;0.28;-0.05;-0.01;-0.03;-0.17;0.49;0.11;0.52;199.22;0.65;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15509.925;473;0.03;0.63;-156.55;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.70;0.32;0.31;-0.08;-0.01;0.05;0.08;0.61;0.08;0.50;202.48;0.66;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15510.015;484;0.00;0.63;-152.81;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.67;0.33;0.30;-0.06;-0.01;-0.00;-0.03;0.58;0.06;0.50;204.11;0.66;0.50;0.006;4.65;5.72;-1000.00;-1000.00
15510.115;493;-0.02;0.62;-149.68;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.67;0.34;0.30;-0.05;-0.01;0.01;-0.11;0.50;0.04;0.48;207.39;0.66;0.50;0.004;4.65;5.72;-1000.00;-1000.00
15510.225;507;-0.07;0.60;-144.94;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.64;0.35;0.32;-0.05;-0.01;-0.00;-0.06;0.59;0.02;0.48;209.04;0.66;0.50;0.012;4.65;5.72;-1000.00;-1000.00
15510.315;516;-0.09;0.59;-142.14;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.66;0.35;0.33;-0.07;-0.01;0.02;0.08;0.52;-0.00;0.46;212.34;0.66;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15510.415;527;-0.13;0.57;-138.60;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.67;0.35;0.33;-0.07;-0.01;-0.03;0.06;0.62;-0.03;0.44;215.67;0.67;0.50;0.008;4.65;5.72;-1000.00;-1000.00
15510.515;535;-0.15;0.56;-135.92;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.69;0.36;0.32;-0.07;-0.01;0.00;-0.03;0.59;-0.05;0.43;219.00;0.67;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15510.625;546;-0.18;0.54;-131.85;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.66;0.36;0.31;-0.07;-0.01;0.04;-0.09;0.62;-0.07;0.42;220.68;0.67;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15510.725;554;-0.20;0.52;-128.99;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.67;0.36;0.33;-0.06;-0.01;0.01;0.03;0.59;-0.09;0.39;224.05;0.67;0.50;0.008;4.65;5.72;-1000.00;-1000.00
15510.815;565;-0.23;0.50;-125.28;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.64;0.35;0.32;-0.07;-0.01;-0.01;0.04;0.60;-0.10;0.38;225.73;0.67;0.50;0.005;4.65;5.72;-1000.00;-1000.00
15510.925;577;-0.25;0.47;-121.50;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.65;0.35;0.32;-0.06;-0.01;-0.02;0.04;0.53;-0.12;0.36;229.12;0.68;0.50;0.008;4.65;5.72;-1000.00;-1000.00
15511.015;587;-0.27;0.45;-118.55;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.67;0.34;0.31;-0.06;-0.00;0.00;0.03;0.52;-0.14;0.34;232.53;0.68;0.50;0.004;4.65;5.72;-1000.00;-1000.00
15511.125;597;-0.29;0.42;-115.52;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.65;0.33;0.30;-0.06;-0.00;0.01;0.02;0.53;-0.15;0.32;234.24;0.68;0.50;0.005;4.66;5.72;-1000.00;-1000.00
15511.215;603;-0.30;0.41;-113.79;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.65;0.33;0.30;-0.05;-0.00;0.00;0.02;0.48;-0.16;0.31;235.95;0.68;0.50;0.004;4.66;5.72;-1000.00;-1000.00
15511.315;616;-0.32;0.37;-110.45;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.65;0.32;0.30;-0.03;-0.00;0.02;-0.03;0.42;-0.17;0.29;239.28;0.66;0.50;0.007;4.66;5.72;-1000.00;-1000.00
15511.425;626;-0.33;0.34;-107.94;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.66;0.31;0.34;-0.03;0.00;-0.03;0.09;0.48;-0.19;0.26;242.51;0.64;0.50;0.006;4.66;5.72;-1000.00;-1000.00
15511.525;635;-0.35;0.32;-105.05;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.62;0.30;0.29;-0.09;-0.04;-0.10;-0.11;0.63;-0.20;0.25;244.08;0.64;0.50;0.008;4.66;5.72;-1000.00;-1000.00
15511.625;645;-0.36;0.29;-101.58;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.59;0.29;0.29;-0.07;-0.00;0.02;-0.04;0.52;-0.21;0.22;247.16;0.62;0.50;0.013;4.66;5.72;-1000.00;-1000.00
15511.715;654;-0.37;0.27;-98.85;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.55;0.28;0.30;-0.08;-0.01;-0.10;0.06;0.57;-0.22;0.20;248.66;0.61;0.50;0.007;4.66;5.72;-1000.00;-1000.00
15511.825;664;-0.38;0.24;-96.28;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.51;0.27;0.29;-0.05;-0.01;-0.03;0.04;0.41;-0.22;0.19;250.13;0.60;0.50;0.014;4.66;5.72;-1000.00;-1000.00
15511.915;675;-0.39;0.21;-94.12;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.52;0.26;0.27;-0.02;-0.00;0.05;-0.03;0.25;-0.23;0.16;253.00;0.59;0.50;0.004;4.66;5.72;-1000.00;-1000.00
15512.015;683;-0.39;0.19;-92.82;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.52;0.24;0.26;-0.06;-0.01;-0.11;0.06;0.34;-0.23;0.14;254.41;0.58;0.50;0.005;4.66;5.72;-1000.00;-1000.00
15512.135;699;-0.40;0.15;-90.55;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.49;0.23;0.24;-0.03;-0.01;0.05;-0.03;0.21;-0.24;0.13;255.78;0.57;0.50;0.020;4.66;5.72;-1000.00;-1000.00
15512.225;707;-0.40;0.13;-89.79;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.53;0.22;0.23;0.00;-0.01;0.08;-0.04;0.10;-0.25;0.10;258.47;0.56;0.50;0.004;4.66;5.72;-1000.00;-1000.00
15512.325;716;-0.40;0.11;-88.98;-0.15;0.32;234.67;0.68;0.50;1070;3;1;5;0.54;0.21;0.22;0.00;-0.01;0.06;-0.03;0.12;-0.25;0.08;259.77;0.55;0.50;0.005;4.66;5.72;-1000.00;-1000.00
15512.455;731;-0.40;0.07;-87.98;-0.25;-0.16;-95.04;-0.49;0.50;108;1;1;6;0.58;0.21;0.22;0.00;-0.00;-0.02;0.03;0.09;-0.25;0.05;262.32;0.53;0.50;0.029;4.66;5.72;-1000.00;-1000.00
15512.525;735;-0.40;0.06;-87.79;-0.25;-0.16;-95.04;-0.49;0.50;108;1;1;6;0.27;0.22;0.22;0.00;-0.00;-0.02;0.02;0.09;-0.25;-0.05;-90.00;-0.05;0.05;0.015;4.66;5.72;-1000.00;-1000.00
15512.635;746;-0.40;0.04;-88.18;-0.25;-0.16;-95.04;-0.49;0.50;108;1;1;6;0.24;0.22;0.23;0.01;-0.01;-0.02;0.02;-0.16;-0.25;-0.05;-90.00;-0.05;0.05;0.018;4.66;5.72;-1000.00;-1000.00
15512.735;755;-0.39;0.02;-88.90;-0.31;-0.37;-116.21;-0.75;0.50;108;2;1;6;0.23;0.23;0.23;0.01;-0.01;-0.04;0.02;-0.10;-0.25;-0.05;-90.00;-0.05;0.05;0.019;4.66;5.72;-1000.00;-1000.00
15512.825;765;-0.39;-0.00;-89.42;-0.31;-0.37;-116.21;-0.75;0.50;108;2;1;6;0.17;0.22;0.24;0.00;-0.01;-0.04;0.03;-0.05;-0.25;-0.05;-90.00;-0.05;0.05;0.013;4.66;5.72;-1000.00;-1000.00
15512.935;778;-0.39;-0.03;-90.12;-0.31;-0.37;-116.21;-0.75;0.50;108;2;1;6;0.11;0.21;0.22;-0.00;-0.01;0.07;-0.04;-0.14;-0.25;-0.05;-90.00;-0.05;0.05;0.016;4.66;5.72;-1000.00;-1000.00
15513.025;784;-0.39;-0.05;-90.52;-0.31;-0.37;-116.21;-0.75;0.50;108;2;1;6;0.08;0.20;0.22;-0.00;-0.01;-0.06;0.04;-0.11;-0.25;-0.05;-90.00;-0.05;0.05;0.008;4.66;5.72;-1000.00;-1000.00
15513.125;797;-0.39;-0.07;-91.26;-0.31;-0.37;-116.21;-0.75;0.50;108;2;1;6;-0.11;0.20;0.20;0.01;-0.01;-0.02;0.02;-0.09;-0.25;-0.08;-90.59;-0.25;0.25;0.010;4.66;5.72;-1000.00;-1000.00
15513.235;807;-0.39;-0.09;-92.35;-0.31;-0.37;-116.21;-0.75;0.50;108;2;1;6;-0.17;0.20;0.20;0.01;-0.01;-0.03;0.03;-0.19;-0.25;-0.10;-91.36;-0.32;0.33;0.021;4.66;5.72;-1000.00;-1000.00
15513.335;815;-0.39;-0.11;-93.32;-0.44;-0.53;-142.23;-0.70;0.50;108;3;1;6;-0.23;0.21;0.20;-0.01;-0.00;-0.03;0.02;-0.22;-0.25;-0.12;-92.60;-0.39;0.40;0.014;4.66;5.72;-1000.00;-1000.00
15513.425;825;-0.39;-0.13;-94.36;-0.44;-0.53;-142.23;-0.70;0.50;108;3;1;6;-0.43;0.21;0.21;-0.00;-0.00;-0.01;-0.01;-0.16;-0.25;-0.14;-93.75;-0.44;0.45;0.008;4.66;5.72;-1000.00;-1000.00
15513.515;835;-0.40;-0.15;-95.68;-0.44;-0.53;-142.23;-0.70;0.50;108;3;1;6;-0.49;0.21;0.21;0.01;-0.00;0.08;0.03;-0.25;-0.25;-0.16;-95.20;-0.49;0.50;0.007;4.66;5.72;-1000.00;-1000.00
15513.625;848;-0.40;-0.18;-97.58;-0.44;-0.53;-142.23;-0.70;0.50;108;3;1;6;-0.52;0.21;0.22;0.01;-0.01;-0.06;-0.02;-0.25;-0.26;-0.18;-96.83;-0.52;0.50;0.014;4.66;5.72;-1000.00;-1000.00
15513.725;858;-0.40;-0.20;-98.88;-0.44;-0.53;-142.23;-0.70;0.50;108;3;1;6;-0.58;0.22;0.23;0.00;-0.01;-0.07;-0.03;-0.24;-0.26;-0.21;-99.48;-0.56;0.50;0.016;4.66;5.72;-1000.00;-1000.00
15513.815;867;-0.40;-0.22;-100.08;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.68;0.23;0.23;-0.00;-0.01;-0.04;-0.02;-0.24;-0.27;-0.26;-103.41;-0.61;0.50;0.004;4.66;5.72;-1000.00;-1000.00
15513.915;877;-0.41;-0.24;-101.84;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.23;0.23;-0.00;-0.01;0.10;0.03;-0.27;-0.27;-0.27;-104.46;-0.62;0.50;0.003;4.66;5.72;-1000.00;-1000.00
15514.015;885;-0.41;-0.26;-103.97;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.24;0.22;0.03;-0.01;0.14;0.05;-0.43;-0.28;-0.31;-108.98;-0.68;0.50;0.001;4.66;5.72;-1000.00;-1000.00
15514.115;896;-0.41;-0.29;-107.38;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.25;0.23;0.09;-0.01;-0.12;-0.02;-0.60;-0.30;-0.34;-112.72;-0.72;0.50;0.002;4.66;5.72;-1000.00;-1000.00
15514.215;904;-0.41;-0.31;-109.79;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.26;0.24;0.09;-0.01;-0.12;-0.02;-0.61;-0.31;-0.36;-115.38;-0.74;0.50;0.001;4.66;5.72;-1000.00;-1000.00
15514.315;915;-0.41;-0.34;-113.13;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.27;0.24;0.05;-0.01;0.12;0.03;-0.47;-0.32;-0.39;-119.51;-0.74;0.50;0.001;4.66;5.72;-1000.00;-1000.00
15514.415;923;-0.42;-0.36;-115.64;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.28;0.24;0.04;-0.01;0.16;0.00;-0.47;-0.33;-0.41;-122.24;-0.74;0.50;0.001;4.66;5.72;-1000.00;-1000.00
15514.515;933;-0.42;-0.38;-119.07;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.29;0.28;0.13;-0.06;-0.39;0.16;-0.84;-0.35;-0.44;-126.27;-0.73;0.50;0.001;4.66;5.71;-1000.00;-1000.00
15514.615;943;-0.43;-0.41;-122.48;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.31;0.27;0.07;-0.01;-0.06;-0.00;-0.64;-0.37;-0.46;-130.23;-0.72;0.50;0.002;4.66;5.71;-1000.00;-1000.00
15514.715;957;-0.45;-0.44;-127.64;-0.64;-0.63;-163.22;-0.54;0.50;108;4;1;6;-0.79;0.32;0.29;0.08;-0.01;-0.06;0.01;-0.70;-0.40;-0.49;-135.41;-0.71;0.50;0.002;4.66;5.71;-1000.00;-1000.00
15514.815;966;-0.46;-0.47;-131.16;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.79;0.33;0.29;0.10;-0.01;-0.06;0.01;-0.73;-0.42;-0.51;-137.96;-0.70;0.50;0.002;4.66;5.71;-1000.00;-1000.00
15514.915;975;-0.47;-0.49;-134.93;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.79;0.34;0.29;0.10;-0.01;-0.05;0.01;-0.78;-0.44;-0.53;-141.74;-0.70;0.50;0.003;4.66;5.71;-1000.00;-1000.00
15515.015;984;-0.48;-0.52;-138.88;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.79;0.35;0.30;0.10;-0.01;-0.05;0.01;-0.81;-0.46;-0.54;-144.20;-0.68;0.50;0.001;4.66;5.71;-1000.00;-1000.00
15515.115;994;-0.50;-0.54;-143.39;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.79;0.36;0.31;0.09;-0.01;-0.04;0.00;-0.79;-0.49;-0.56;-147.75;-0.66;0.50;0.001;4.66;5.71;-1000.00;-1000.00
15515.215;1005;-0.52;-0.57;-148.37;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.75;0.37;0.30;0.10;-0.01;-0.04;0.01;-0.79;-0.51;-0.58;-151.13;-0.64;0.50;0.002;4.66;5.71;-1000.00;-1000.00
15515.315;1013;-0.54;-0.59;-151.90;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.69;0.38;0.31;0.09;-0.01;-0.02;-0.01;-0.71;-0.53;-0.59;-153.29;-0.62;0.50;0.001;4.66;5.71;-1000.00;-1000.00
15515.415;1024;-0.57;-0.61;-156.00;-0.85;-0.66;-179.43;-0.47;0.50;108;5;1;6;-0.65;0.38;0.32;0.06;-0.00;-0.02;-0.01;-0.57;-0.57;-0.61;-157.39;-0.59;0.50;0.001;4.66;5.71;-1000.00;-1000.00
15515.545;1036;-0.60;-0.63;-159.72;-0.85;-0.65;180.00;0.11;0.00;769;1;1;5;-0.61;0.39;0.34;0.05;-0.00;-0.03;0.00;-0.51;-0.60;-0.62;-160.29;-0.56;0.50;0.029;4.66;5.71;-1000.00;-1000.00
