t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
23.705;1597;-2.32;-0.08;78.46;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;0.00;-2.07;-0.29;89.43;0.23;0.50
23.805;1605;-2.32;-0.08;78.46;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;0.00;-2.07;-0.29;89.43;0.23;0.50
23.905;1616;-2.32;-0.08;78.46;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.005;1625;-2.32;-0.08;78.46;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.105;1635;-2.32;-0.08;78.46;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.205;1649;-2.32;-0.08;78.46;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.305;1658;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.405;1669;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.505;1677;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.605;1686;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.705;1696;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.805;1707;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
24.905;1715;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.005;1726;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.105;1734;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.205;1745;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.305;1757;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.405;1767;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.505;1777;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.605;1785;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.705;1796;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.805;1809;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
25.905;1819;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.005;1828;-2.32;-0.08;78.45;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.105;1839;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.205;1847;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.305;1857;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.405;1867;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.505;1876;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.605;1886;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.705;1895;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.805;1905;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
26.905;1918;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.005;1928;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.105;1936;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.205;1946;-2.32;-0.08;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.305;1956;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.405;1969;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.505;1975;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.605;1989;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.705;1998;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.805;2009;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
27.905;2017;-2.32;-0.07;78.44;-2.06;-0.71;106.51;-0.75;0.50;4;2;0;6;-0.30;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.00;-2.07;-0.29;89.43;0.23;0.50
