t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595606148.429;9;1.07;-0.33;3.21;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.11;-0.04;-0.00;0.00;0.00;-0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.012;1.13;2.22;1.38;-1.07
1595606148.522;18;1.07;-0.33;3.26;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.11;-0.07;-0.00;0.00;0.00;-0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.006;1.13;2.22;1.38;-1.07
1595606148.622;28;1.07;-0.33;3.23;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.11;-0.11;-0.00;0.00;0.00;-0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.006;1.13;2.22;1.38;-1.07
1595606148.722;38;1.07;-0.33;2.95;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.09;-0.14;-0.01;0.00;0.00;0.00;0.02;-0.09;0.95;-0.35;0.00;0.00;-0.50;0.005;1.13;2.22;1.38;-1.07
1595606148.822;48;1.06;-0.33;2.96;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.09;-0.17;-0.06;0.00;0.00;0.00;0.00;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.005;1.13;2.22;1.38;-1.07
1595606148.922;58;1.05;-0.33;2.83;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.09;-0.20;-0.12;0.00;0.00;-0.00;0.02;-0.04;0.95;-0.35;0.00;0.00;-0.50;0.005;1.13;2.22;1.38;-1.07
1595606149.022;68;1.03;-0.33;2.64;0.85;-0.35;-0.00;0.00;-0.50;363;1;1;2;0.08;-0.22;-0.15;0.00;0.00;0.00;-0.00;-0.03;0.95;-0.35;0.00;0.00;-0.50;0.005;1.13;2.22;1.38;-1.07
1595606149.122;78;1.01;-0.33;2.43;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.07;-0.24;-0.13;0.00;0.00;-0.00;0.01;-0.03;0.95;-0.35;0.00;0.00;-0.50;0.006;1.13;2.22;1.38;-1.07
1595606149.220;88;0.99;-0.33;2.15;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.06;-0.26;-0.15;0.00;0.00;-0.01;0.02;-0.04;0.95;-0.35;0.00;0.00;-0.50;0.004;1.13;2.22;1.38;-1.07
1595606149.321;98;0.97;-0.33;1.95;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.05;-0.27;-0.22;0.00;0.00;-0.00;0.02;-0.03;0.95;-0.35;0.00;0.00;-0.50;0.005;1.13;2.22;1.38;-1.07
1595606149.421;108;0.94;-0.33;1.84;0.76;-0.35;-0.00;0.00;-0.50;363;2;1;2;0.05;-0.28;-0.24;0.00;0.00;0.00;0.01;-0.02;0.94;-0.35;-0.00;0.00;-0.50;0.005;1.13;2.22;1.38;-1.07
1595606149.533;120;0.91;-0.33;1.70;0.65;-0.35;0.00;0.00;-0.50;205;0;1;2;0.04;-0.29;-0.25;0.00;0.00;0.00;-0.00;-0.03;0.92;-0.35;-0.00;0.00;-0.50;0.011;1.13;2.22;1.38;-1.07
1595606149.638;130;0.89;-0.33;1.57;0.35;-0.35;0.00;-0.00;0.37;909;0;1;7;0.05;-0.33;-0.27;0.00;0.00;-0.01;0.00;-0.04;0.65;-0.35;0.00;0.00;-0.50;0.014;1.13;2.22;1.38;-1.07
1595606149.726;139;0.86;-0.33;1.32;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.32;-0.28;0.00;0.00;-0.00;-0.00;-0.05;0.80;-0.26;35.43;0.79;0.50;0.009;1.13;2.22;1.38;-1.07
1595606149.821;148;0.83;-0.34;0.77;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.24;-0.29;0.00;0.00;0.01;-0.01;-0.25;0.78;-0.27;32.96;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
1595606149.921;158;0.80;-0.34;-4.30;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.16;-0.32;0.00;0.00;0.00;-0.03;-0.74;0.77;-0.28;30.48;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
1595606150.021;168;0.78;-0.34;-8.28;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.08;-0.25;0.00;0.00;-0.00;-0.02;-0.63;0.75;-0.29;28.00;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
1595606150.121;178;0.77;-0.35;-10.49;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;-0.01;-0.21;0.00;0.00;-0.01;-0.02;-0.36;0.74;-0.29;25.52;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
1595606150.221;188;0.76;-0.34;-11.04;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.06;-0.13;0.00;0.00;-0.00;0.00;-0.07;0.74;-0.29;25.52;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
1595606150.320;198;0.76;-0.35;-10.97;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.12;-0.02;0.00;0.00;0.00;0.01;0.01;0.74;-0.29;25.52;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
1595606150.421;208;0.77;-0.35;-9.67;0.97;0.06;86.23;0.79;0.50;909;2;1;7;0.79;0.18;0.01;0.00;0.00;0.00;-0.01;0.22;0.74;-0.29;25.52;0.79;0.50;0.004;1.13;2.22;1.38;-1.07
