t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
40593.395;12;1.00;-2.19;89.41;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.12;0.03;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.066
40593.465;16;1.00;-2.19;89.41;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.12;0.05;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.023
40593.545;24;1.00;-2.19;89.41;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.12;0.08;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.013
40593.665;37;1.00;-2.19;89.33;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.12;0.10;0.07;-0.00;0.00;-0.04;-0.01;-0.01;1.06;-2.16;90.00;-0.00;0.50;0.027
40593.765;48;1.00;-2.18;89.15;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.11;0.13;0.11;0.00;0.00;-0.01;-0.00;-0.03;1.06;-2.16;90.00;-0.00;0.50;0.030
40593.855;57;1.00;-2.17;89.00;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.10;0.14;0.13;0.00;0.00;-0.00;-0.00;-0.03;1.06;-2.16;90.00;-0.00;0.50;0.025
40593.955;67;1.00;-2.15;88.86;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.09;0.16;0.15;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.16;90.00;-0.00;0.50;0.018
40594.065;77;1.00;-2.14;88.73;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.08;0.18;0.16;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.15;90.00;0.00;0.50;0.035
40594.155;86;1.00;-2.12;88.64;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.08;0.19;0.18;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.12;90.00;0.00;0.50;0.019
40594.245;96;1.00;-2.10;88.56;1.06;-2.16;90.00;-0.00;0.50;931;0;1;0;-0.07;0.21;0.19;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.11;90.00;0.00;0.50;0.017
40594.355;105;1.00;-2.09;88.50;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.07;0.22;0.21;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.09;90.00;0.00;0.50;0.013
40594.435;115;1.00;-2.06;88.44;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.07;0.23;0.22;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.06;90.00;0.00;0.50;0.010
40594.545;124;1.00;-2.04;88.39;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.06;0.25;0.24;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.05;90.00;0.00;0.50;0.012
40594.645;134;1.00;-2.02;88.35;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.06;0.26;0.25;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.03;90.00;0.00;0.50;0.012
40594.755;148;1.01;-1.98;88.30;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.05;0.27;0.26;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.00;90.00;0.00;0.50;0.021
40594.845;153;1.01;-1.97;88.29;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.05;0.28;0.27;-0.00;-0.00;-0.00;0.00;-0.00;1.06;-1.97;90.00;0.00;0.50;0.013
40594.945;166;1.01;-1.94;88.27;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.05;0.29;0.28;0.00;0.00;-0.00;0.00;-0.00;1.06;-1.95;90.00;0.00;0.50;0.013
40595.045;177;1.01;-1.90;88.25;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.05;0.30;0.29;0.00;-0.00;-0.00;0.00;-0.00;1.06;-1.91;90.00;0.00;0.50;0.011
40595.145;185;1.01;-1.88;88.25;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.04;0.30;0.30;0.00;-0.00;-0.00;0.00;-0.00;1.06;-1.88;90.00;0.00;0.50;0.011
40595.255;196;1.01;-1.85;88.25;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.04;0.30;0.30;0.00;-0.00;-0.00;0.00;-0.00;1.06;-1.85;90.00;0.00;0.50;0.021
40595.345;204;1.01;-1.82;88.25;1.06;-1.86;90.00;0.00;0.50;931;1;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.82;90.00;0.00;0.50;0.011
40595.445;215;1.01;-1.79;88.26;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.04;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.78;90.00;0.00;0.50;0.011
40595.545;223;1.01;-1.77;88.27;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.76;90.00;0.00;0.50;0.015
40595.635;234;1.01;-1.73;88.28;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.74;90.00;0.00;0.50;0.010
40595.745;247;1.01;-1.69;88.30;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.71;90.00;0.00;0.50;0.018
40595.845;257;1.01;-1.66;88.31;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.68;90.00;0.00;0.50;0.011
40595.945;265;1.02;-1.64;88.32;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.64;90.00;0.00;0.50;0.010
40596.045;276;1.02;-1.61;88.34;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.60;90.00;-0.00;0.50;0.011
40596.145;284;1.02;-1.58;88.35;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.58;90.00;-0.00;0.50;0.010
40596.235;295;1.02;-1.55;88.36;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.03;0.30;0.30;0.00;-0.00;0.04;-0.03;-0.02;1.06;-1.54;90.00;-0.00;0.50;0.006
40596.335;303;1.02;-1.53;88.35;1.06;-1.56;90.00;-0.00;0.50;931;2;1;0;-0.02;0.30;0.30;-0.01;0.00;-0.06;-0.05;-0.01;1.06;-1.52;90.00;-0.00;0.50;0.006
40596.445;313;1.02;-1.49;88.28;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.02;0.30;0.30;-0.00;0.00;0.02;-0.01;-0.02;1.06;-1.50;90.00;-0.00;0.50;0.007
40596.535;323;1.02;-1.46;88.29;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.02;0.30;0.30;-0.00;-0.00;0.02;0.00;0.01;1.06;-1.46;90.00;-0.00;0.50;0.003
40596.645;336;1.02;-1.43;88.32;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.01;0.30;0.30;0.00;-0.00;-0.04;0.00;0.01;1.06;-1.44;90.00;-0.00;0.50;0.008
40596.735;346;1.02;-1.40;88.32;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.01;0.30;0.30;0.00;0.00;-0.04;-0.00;0.01;1.06;-1.41;90.00;-0.00;0.50;0.005
40596.845;355;1.02;-1.37;88.33;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.01;0.30;0.30;0.00;0.00;0.03;-0.01;-0.01;1.06;-1.36;90.00;-0.00;0.50;0.007
40596.945;365;1.02;-1.34;88.32;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.01;0.30;0.30;0.00;0.00;-0.02;-0.01;-0.00;1.06;-1.34;90.00;-0.00;0.50;0.007
40597.035;373;1.02;-1.31;88.32;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.01;0.30;0.30;0.00;0.00;-0.04;-0.01;-0.01;1.06;-1.32;90.00;-0.00;0.50;0.005
40597.135;384;1.03;-1.28;88.27;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.00;0.30;0.30;-0.01;0.01;0.00;-0.02;-0.01;1.06;-1.28;90.00;-0.00;0.50;0.003
40597.235;392;1.03;-1.26;88.27;1.06;-1.27;90.00;-0.00;0.50;931;3;1;0;-0.00;0.30;0.30;0.00;0.00;-0.00;0.00;0.00;1.06;-1.26;90.00;-0.00;0.50;0.003
40597.355;407;1.03;-1.21;88.28;1.06;-0.96;90.00;0.00;-0.50;939;0;1;2;0.00;0.30;0.30;-0.00;-0.00;-0.00;-0.00;0.00;1.06;-1.22;90.00;-0.00;0.50;0.020
40597.475;418;1.03;-1.18;88.30;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.16;0.26;0.30;-0.00;-0.00;-0.00;0.00;0.00;1.06;-1.19;90.00;-0.00;-0.50;0.019
40597.555;426;1.03;-1.16;87.82;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.19;0.20;0.27;0.00;0.00;0.04;0.02;-0.13;1.06;-1.36;90.00;0.00;-0.50;0.019
40597.645;435;1.03;-1.14;87.37;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.21;0.14;0.21;0.00;-0.00;0.02;0.01;-0.08;1.06;-1.36;90.00;0.00;-0.50;0.013
40597.755;446;1.03;-1.12;86.92;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.23;0.08;0.14;0.00;0.00;0.00;-0.00;-0.05;1.06;-1.36;90.00;0.00;-0.50;0.015
40597.845;454;1.03;-1.11;86.80;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.23;0.03;0.09;-0.00;-0.00;0.01;-0.00;-0.01;1.06;-1.36;90.00;0.00;-0.50;0.014
40597.955;465;1.03;-1.10;86.94;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.22;-0.03;0.03;-0.00;-0.00;0.01;-0.00;0.04;1.06;-1.36;90.00;0.00;-0.50;0.027
40598.055;473;1.03;-1.10;87.18;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.21;-0.08;-0.02;0.00;-0.00;0.00;-0.00;0.08;1.06;-1.36;90.00;0.00;-0.50;0.015
40598.155;484;1.03;-1.11;87.76;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.18;-0.13;-0.07;-0.01;-0.00;0.05;0.02;0.12;1.06;-1.36;90.00;0.00;-0.50;0.023
40598.265;499;1.03;-1.12;88.41;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.15;-0.17;-0.13;-0.00;0.00;-0.02;0.02;0.05;1.06;-1.36;90.00;0.00;-0.50;0.034
40598.345;503;1.03;-1.13;88.50;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.15;-0.22;-0.16;0.00;-0.00;0.02;-0.01;0.04;1.06;-1.36;90.00;0.00;-0.50;0.015
40598.445;517;1.03;-1.16;89.11;1.06;-1.36;90.00;0.00;-0.50;933;0;1;2;-0.12;-0.25;-0.22;0.00;0.00;0.00;-0.00;0.07;1.06;-1.36;90.00;0.00;-0.50;0.017
40598.575;526;1.03;-1.18;89.40;1.04;-1.50;103.50;0.54;0.50;932;1;1;5;-0.10;-0.28;-0.25;0.00;0.00;0.00;-0.00;0.05;1.06;-1.36;90.00;0.00;-0.50;0.019
40598.655;535;1.03;-1.20;89.62;0.75;-1.09;145.14;0.53;0.50;932;2;1;5;0.79;-0.22;-0.28;-0.00;-0.00;0.00;-0.00;0.04;0.93;-1.27;125.08;0.54;0.50;0.020
40598.745;545;1.03;-1.23;87.76;0.75;-1.09;145.14;0.53;0.50;932;2;1;5;0.79;-0.15;-0.24;0.00;-0.09;-0.04;-0.01;-0.82;0.95;-1.29;122.56;0.54;0.50;0.007
