t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
15171.885;10;1.26;-2.14;95.48;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.02;-0.00;0.00;0.00;-0.01;0.01;0.01;1.19;-2.03;90.00;-0.00;0.05;0.022
15171.975;16;1.26;-2.14;95.50;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.09;0.03;-0.00;0.00;0.00;-0.01;0.01;0.01;1.19;-2.03;90.00;-0.00;0.05;0.012
15172.075;29;1.26;-2.14;95.53;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.09;0.04;-0.00;-0.00;-0.00;0.01;-0.00;0.01;1.19;-2.03;90.00;-0.00;0.05;0.014
15172.185;39;1.26;-2.14;95.55;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.09;0.06;0.05;0.00;0.00;-0.01;-0.00;-0.01;1.19;-2.03;90.00;-0.00;0.05;0.016
15172.275;49;1.26;-2.14;95.49;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.09;0.07;0.06;-0.00;-0.00;0.03;-0.01;-0.02;1.19;-2.03;90.00;-0.00;0.05;0.011
15172.375;59;1.26;-2.13;95.45;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.09;0.08;0.07;-0.00;-0.00;-0.04;-0.03;-0.00;1.19;-2.03;90.00;-0.00;0.05;0.011
15172.475;65;1.26;-2.12;95.41;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.09;0.09;0.08;-0.00;-0.00;-0.04;-0.03;-0.01;1.19;-2.03;90.00;-0.00;0.05;0.008
15172.575;78;1.26;-2.11;95.32;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.10;0.09;-0.00;-0.00;-0.03;-0.02;-0.01;1.19;-2.03;90.00;-0.00;0.05;0.015
15172.675;88;1.26;-2.10;95.24;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.10;0.10;-0.00;-0.00;-0.03;-0.02;-0.01;1.19;-2.03;90.00;-0.00;0.05;0.009
15172.775;96;1.26;-2.10;95.18;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.11;0.10;-0.00;-0.00;-0.03;-0.02;-0.01;1.19;-2.03;90.00;-0.00;0.05;0.013
15172.875;107;1.26;-2.08;95.10;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.11;0.11;-0.00;0.00;0.03;0.02;-0.02;1.19;-2.03;90.00;-0.00;0.05;0.007
15172.975;115;1.25;-2.08;95.05;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.11;0.11;-0.00;0.00;0.03;0.02;-0.02;1.19;-2.03;90.00;-0.00;0.05;0.014
15173.085;130;1.25;-2.06;94.97;1.19;-1.95;90.00;-0.00;0.50;951;1;1;2;-0.08;0.11;0.11;-0.00;-0.00;-0.03;-0.02;-0.00;1.19;-2.03;90.00;-0.00;0.05;0.020
