t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595879997.666;11;1.08;2.28;2.58;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.30;-0.04;0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.030;-100.00;-100.00;-0.52;-1.92
1595879997.746;19;1.08;2.28;2.61;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.30;-0.08;0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.011;-100.00;-100.00;-0.52;-1.92
1595879997.846;29;1.08;2.28;2.64;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.30;-0.11;0.00;0.00;0.00;0.00;0.02;-0.02;0.95;2.35;0.00;0.00;-0.50;0.011;-100.00;-100.00;-0.52;-1.92
1595879997.946;39;1.08;2.28;2.24;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.28;-0.15;-0.04;0.00;0.00;0.00;0.03;-0.06;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595879998.046;49;1.07;2.28;1.66;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.25;-0.18;-0.07;0.00;0.00;-0.00;0.02;-0.10;0.95;2.35;0.00;0.00;-0.50;0.011;-100.00;-100.00;-0.52;-1.92
1595879998.143;59;1.06;2.28;1.23;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.23;-0.20;-0.10;0.00;0.00;-0.00;0.02;-0.12;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595879998.243;69;1.04;2.28;0.23;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.18;-0.23;-0.15;0.00;0.00;0.01;-0.00;-0.13;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595879998.343;79;1.02;2.28;-0.42;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.15;-0.25;-0.22;0.00;0.00;0.02;-0.01;-0.12;0.95;2.35;0.00;0.00;-0.50;0.008;-100.00;-100.00;-0.52;-1.92
1595879998.443;89;1.00;2.28;-1.06;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.13;-0.27;-0.19;0.00;0.00;0.02;0.02;-0.10;0.95;2.35;0.00;0.00;-0.50;0.008;-100.00;-100.00;-0.52;-1.92
1595879998.543;99;0.98;2.28;-1.63;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.10;-0.28;-0.16;0.00;0.00;0.00;-0.01;-0.08;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595879998.643;108;0.96;2.28;-2.05;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.08;-0.29;-0.30;0.00;0.00;-0.01;0.00;-0.08;0.95;2.35;0.00;0.00;-0.50;0.008;-100.00;-100.00;-0.52;-1.92
1595879998.740;118;0.94;2.28;-2.42;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.06;-0.30;-0.25;0.00;0.00;-0.01;0.00;-0.07;0.94;2.35;-0.00;0.00;-0.50;0.006;-100.00;-100.00;-0.52;-1.92
1595879998.840;128;0.91;2.28;-2.67;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.04;-0.31;-0.27;0.00;0.00;-0.01;0.00;-0.05;0.91;2.35;-0.00;0.00;-0.50;0.005;-100.00;-100.00;-0.52;-1.92
1595879998.967;141;0.88;2.28;-2.94;0.65;2.35;0.00;0.00;0.50;214;0;1;1;0.02;-0.32;-0.35;0.00;0.00;-0.00;-0.00;-0.03;0.89;2.35;-0.00;0.00;-0.50;0.018;-100.00;-100.00;-0.52;-1.92
1595879999.060;150;0.85;2.28;-3.15;0.95;2.35;-0.00;0.11;0.00;356;1;1;5;0.32;-0.28;-0.29;0.00;0.00;0.01;0.00;-0.04;0.86;2.35;0.00;0.00;0.50;0.014;-100.00;-100.00;-0.52;-1.92
1595879999.143;159;0.83;2.28;-3.78;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.18;-0.25;-0.29;0.00;0.00;0.01;-0.01;-0.08;0.95;2.35;0.04;0.18;0.07;0.008;-100.00;-100.00;-0.52;-1.92
1595879999.240;168;0.81;2.28;-5.14;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.12;-0.22;-0.28;0.00;0.00;0.02;-0.01;-0.18;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595879999.340;178;0.79;2.28;-5.69;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.09;-0.18;-0.18;0.00;0.00;0.01;-0.04;-0.08;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595879999.440;188;0.77;2.29;-5.92;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.05;-0.14;-0.22;0.00;0.00;-0.00;0.00;-0.03;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595879999.540;198;0.76;2.29;-5.87;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.02;-0.10;-0.18;0.00;0.00;-0.00;0.01;-0.01;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595879999.640;208;0.75;2.29;-5.84;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.01;-0.06;-0.14;0.00;0.00;0.00;-0.02;0.00;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595879999.740;218;0.74;2.29;-5.95;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.02;-0.02;-0.08;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595879999.840;228;0.74;2.29;-5.86;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.03;0.01;-0.06;0.00;0.00;0.00;-0.00;0.01;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595879999.940;238;0.74;2.29;-5.78;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.03;0.05;-0.03;0.00;0.00;0.01;0.00;0.02;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595880000.040;248;0.74;2.29;-5.77;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.03;0.08;0.01;0.00;0.00;0.00;-0.01;-0.01;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.140;258;0.74;2.29;-5.87;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.01;0.11;0.03;0.00;0.00;0.01;-0.00;-0.00;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.240;268;0.75;2.29;-6.06;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.02;0.14;0.05;0.00;0.00;0.00;-0.00;-0.00;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.340;278;0.76;2.29;-5.90;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.03;0.16;0.08;0.00;0.00;0.01;0.01;0.01;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.440;288;0.77;2.29;-5.75;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.06;0.18;0.11;0.00;0.00;0.01;0.01;0.01;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.540;298;0.79;2.28;-5.81;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.10;0.20;0.14;0.00;0.00;0.00;0.02;0.00;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.640;308;0.80;2.28;-5.74;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.13;0.22;0.16;0.00;0.00;0.00;0.00;0.04;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595880000.740;318;0.82;2.28;-5.31;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.16;0.24;0.23;0.00;0.00;-0.00;0.02;0.07;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880000.840;328;0.84;2.28;-4.77;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.19;0.25;0.20;0.00;0.00;-0.01;0.00;0.07;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595880000.940;338;0.86;2.28;-4.54;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.23;0.25;0.21;0.00;0.00;-0.01;0.02;0.09;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595880001.040;348;0.88;2.27;-3.65;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.25;0.26;0.29;0.00;0.00;0.01;-0.01;0.13;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
1595880001.140;358;0.91;2.27;-2.87;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.27;0.26;0.24;0.00;0.00;0.01;0.01;0.14;0.95;2.35;0.04;0.18;0.07;0.005;-100.00;-100.00;-0.52;-1.92
