t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
15174.125;13;-0.28;-2.19;-171.58;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.01;-0.00;-0.00;-0.00;0.00;0.01;0.01;-0.31;-2.28;180.00;0.00;0.07;0.059
15174.195;16;-0.28;-2.19;-171.58;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.02;-0.00;0.00;0.00;-0.01;-0.01;0.01;-0.31;-2.28;180.00;0.00;0.07;0.026
15174.295;29;-0.28;-2.19;-171.56;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.02;-0.00;-0.00;-0.00;0.00;0.01;0.01;-0.31;-2.28;180.00;0.00;0.07;0.033
15174.395;39;-0.28;-2.19;-171.63;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.19;0.03;0.02;0.00;-0.00;0.01;0.01;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.029
15174.495;50;-0.28;-2.19;-171.68;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.18;0.03;0.03;0.00;-0.00;-0.01;0.00;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.031
15174.605;58;-0.28;-2.19;-171.74;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.18;0.04;0.03;0.00;0.00;-0.01;-0.00;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.038
15174.705;67;-0.29;-2.19;-171.81;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.18;0.04;0.04;0.00;-0.00;0.04;-0.05;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.035
15174.785;77;-0.29;-2.20;-171.89;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.18;0.05;0.04;-0.00;-0.00;0.03;-0.03;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.026
15174.905;88;-0.30;-2.20;-171.97;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.18;0.05;0.05;-0.00;0.00;-0.02;0.03;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.040
15175.005;101;-0.30;-2.20;-172.07;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.05;0.05;-0.00;-0.00;0.02;-0.03;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.044
15175.075;106;-0.31;-2.20;-172.10;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.06;0.06;-0.00;0.00;-0.02;0.03;-0.02;-0.31;-2.28;180.00;0.00;0.07;0.015
15175.185;117;-0.31;-2.20;-172.18;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.06;0.05;-0.00;-0.00;0.02;-0.03;-0.01;-0.31;-2.28;180.00;0.00;0.07;0.024
15175.315;130;-0.32;-2.20;-172.26;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.06;0.06;0.00;0.00;-0.02;0.03;-0.01;-0.32;-2.28;180.00;0.00;0.11;0.050
15175.395;138;-0.32;-2.20;-172.30;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.06;0.06;-0.00;0.00;-0.02;0.03;-0.01;-0.32;-2.28;180.00;0.00;0.18;0.034
15175.495;149;-0.33;-2.20;-172.36;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.07;0.06;-0.00;-0.00;0.02;-0.03;-0.01;-0.33;-2.28;180.00;0.00;0.21;0.034
15175.585;158;-0.34;-2.20;-172.43;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.17;0.08;0.07;-0.00;0.00;-0.02;0.03;-0.02;-0.33;-2.28;180.00;0.00;0.25;0.027
15175.695;168;-0.34;-2.20;-172.53;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.16;0.09;0.08;0.00;0.00;-0.00;0.00;-0.02;-0.34;-2.28;180.00;0.00;0.32;0.024
15175.775;176;-0.35;-2.20;-172.63;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.16;0.10;0.09;0.00;0.00;-0.00;-0.00;-0.02;-0.35;-2.28;180.00;0.00;0.35;0.009
15175.875;187;-0.36;-2.20;-172.79;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.16;0.12;0.10;0.00;0.00;-0.00;-0.00;-0.02;-0.36;-2.28;180.00;0.00;0.39;0.012
15175.985;195;-0.37;-2.21;-172.91;-0.39;-2.28;180.00;0.00;0.50;874;1;1;0;-0.15;0.13;0.12;0.00;0.00;-0.00;-0.00;-0.03;-0.37;-2.28;180.00;0.00;0.42;0.023
15176.105;210;-0.39;-2.21;-173.13;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.15;0.15;0.13;0.00;0.00;-0.00;-0.00;-0.02;-0.39;-2.28;180.00;0.00;0.49;0.030
15176.225;220;-0.40;-2.21;-173.30;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.15;0.16;0.15;0.00;0.00;-0.00;-0.00;-0.03;-0.40;-2.28;180.00;0.00;0.50;0.063
15176.325;230;-0.42;-2.21;-173.47;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.15;0.18;0.17;0.00;-0.00;-0.00;-0.00;-0.03;-0.41;-2.28;180.00;0.00;0.50;0.063
15176.395;238;-0.43;-2.21;-173.61;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.15;0.19;0.18;-0.00;-0.00;-0.00;0.00;-0.03;-0.43;-2.28;180.00;0.00;0.50;0.035
15176.525;250;-0.46;-2.22;-173.84;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.14;0.21;0.20;0.00;-0.00;-0.00;-0.00;-0.03;-0.45;-2.28;180.00;0.00;0.50;0.057
15176.615;261;-0.48;-2.22;-174.03;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.14;0.22;0.21;0.00;-0.00;-0.00;0.00;-0.03;-0.46;-2.28;180.00;0.00;0.50;0.049
15176.705;269;-0.50;-2.22;-174.15;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.13;0.23;0.22;0.00;-0.00;0.00;0.00;-0.03;-0.48;-2.28;180.00;0.00;0.50;0.044
15176.785;279;-0.52;-2.22;-174.31;-0.54;-2.28;180.00;-0.00;0.50;874;2;1;0;-0.13;0.24;0.23;0.00;-0.00;0.00;0.00;-0.03;-0.51;-2.28;180.00;0.00;0.50;0.019
15176.885;288;-0.54;-2.22;-174.46;-0.69;-2.28;180.00;0.00;0.50;874;3;1;0;-0.13;0.26;0.25;0.00;-0.00;0.00;0.00;-0.03;-0.53;-2.28;180.00;-0.00;0.50;0.018
15177.035;303;-0.58;-2.23;-174.68;-0.69;-2.28;180.00;0.00;0.50;874;3;1;0;-0.13;0.26;0.26;-0.00;-0.00;0.01;0.00;-0.02;-0.56;-2.28;180.00;-0.00;0.50;0.066
15177.095;307;-0.59;-2.23;-174.74;-0.69;-2.28;180.00;0.00;0.50;874;3;1;0;-0.13;0.28;0.26;-0.00;-0.00;0.01;0.00;-0.03;-0.58;-2.28;180.00;-0.00;0.50;0.038
15177.195;319;-0.62;-2.23;-174.91;-0.69;-2.28;180.00;0.00;0.50;874;3;1;0;-0.13;0.29;0.28;-0.00;-0.00;0.01;0.00;-0.03;-0.61;-2.28;180.00;0.00;0.50;0.024
15177.315;330;-0.65;-2.23;-175.08;-0.69;-2.28;180.00;0.00;0.50;874;3;1;0;-0.13;0.29;0.29;-0.00;-0.00;0.01;0.00;-0.03;-0.64;-2.28;180.00;0.00;0.50;0.049
15177.375;334;-0.66;-2.24;-175.14;-0.69;-2.28;180.00;0.00;0.50;874;3;1;0;-0.12;0.30;0.29;-0.00;-0.00;0.01;0.00;-0.02;-0.67;-2.28;180.00;0.00;0.50;0.019
15177.475;345;-0.70;-2.24;-175.30;-0.85;-2.28;180.00;-0.00;0.50;874;4;1;0;-0.12;0.30;0.30;-0.00;-0.00;0.01;0.00;-0.02;-0.70;-2.28;180.00;0.00;0.50;0.015
15177.595;357;-0.73;-2.24;-175.44;-0.85;-2.28;180.00;-0.00;0.50;874;4;1;0;-0.12;0.30;0.30;-0.00;-0.01;0.01;0.00;-0.02;-0.72;-2.28;180.00;0.00;0.50;0.032
15177.685;367;-0.76;-2.24;-175.55;-0.85;-2.28;180.00;-0.00;0.50;874;4;1;0;-0.12;0.30;0.30;-0.00;-0.01;0.01;0.00;-0.02;-0.76;-2.28;180.00;-0.00;0.50;0.015
15177.795;377;-0.79;-2.25;-175.65;-0.85;-2.28;180.00;-0.00;0.50;874;4;1;0;-0.12;0.30;0.30;-0.00;-0.01;0.02;0.00;-0.02;-0.78;-2.28;180.00;-0.00;0.50;0.031
15177.885;389;-0.83;-2.25;-175.77;-0.85;-2.28;180.00;-0.00;0.50;874;4;1;0;-0.13;0.30;0.30;-0.00;-0.01;0.02;0.00;-0.02;-0.82;-2.28;180.00;-0.00;0.50;0.030
15177.995;400;-0.86;-2.25;-175.87;-1.00;-2.28;180.00;0.00;0.50;874;5;1;0;-0.13;0.30;0.30;-0.00;-0.01;0.02;0.00;-0.02;-0.84;-2.28;180.00;-0.00;0.50;0.029
