t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
33268.625;202;1.03;-1.84;91.84;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.86;90.00;0.00;0.50;0.025
33268.725;210;1.03;-1.82;91.79;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.83;90.00;0.00;0.50;0.021
33268.835;221;1.03;-1.79;91.71;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.78;90.00;0.00;0.50;0.024
33268.905;229;1.03;-1.76;91.65;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.76;90.00;0.00;0.50;0.006
33269.015;240;1.03;-1.73;91.57;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.72;90.00;0.00;0.50;0.013
33269.105;248;1.03;-1.71;91.52;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.02;-0.01;1.06;-1.70;90.00;0.00;0.50;0.006
33269.225;262;1.03;-1.66;91.42;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.16;0.30;0.30;-0.00;-0.01;0.00;-0.03;-0.01;1.06;-1.68;90.00;0.00;0.50;0.017
33269.315;267;1.03;-1.65;91.39;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.15;0.30;0.30;-0.00;-0.01;0.00;-0.03;-0.01;1.06;-1.65;90.00;0.00;0.50;0.007
33269.415;281;1.02;-1.61;91.29;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.15;0.30;0.30;-0.00;-0.01;0.00;-0.03;-0.01;1.06;-1.62;90.00;-0.00;0.50;0.010
33269.515;290;1.02;-1.58;91.23;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.15;0.30;0.30;-0.00;-0.01;-0.00;-0.03;-0.01;1.06;-1.59;90.00;-0.00;0.50;0.013
33269.615;299;1.02;-1.55;91.17;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.15;0.30;0.30;-0.00;-0.01;-0.00;-0.03;-0.01;1.06;-1.56;90.00;-0.00;0.50;0.009
33269.705;309;1.02;-1.52;91.10;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.15;0.30;0.30;-0.00;-0.01;-0.00;-0.03;-0.01;1.06;-1.52;90.00;-0.00;0.50;0.006
33269.815;317;1.02;-1.50;91.05;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.15;0.30;0.30;0.00;-0.01;-0.00;-0.03;-0.01;1.06;-1.50;90.00;-0.00;0.50;0.010
33269.905;328;1.02;-1.47;90.98;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.14;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.46;90.00;-0.00;0.50;0.005
33270.005;336;1.02;-1.44;90.93;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.14;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.44;90.00;-0.00;0.50;0.006
33270.105;347;1.02;-1.41;90.87;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.14;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.41;90.00;-0.00;0.50;0.004
33270.215;360;1.02;-1.37;90.79;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.14;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.36;90.00;-0.00;0.50;0.006
33270.315;370;1.02;-1.34;90.74;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.14;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.34;90.00;-0.00;0.50;0.006
33270.405;380;1.02;-1.31;90.69;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.14;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.30;90.00;-0.00;0.50;0.003
33270.505;389;1.02;-1.28;90.64;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.13;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.28;90.00;-0.00;0.50;0.003
33270.605;398;1.02;-1.26;90.60;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.13;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.26;90.00;-0.00;0.50;0.003
33270.725;408;1.02;-1.22;90.55;1.06;-0.96;90.00;0.00;-0.50;754;0;1;2;-0.13;0.30;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.22;90.00;-0.00;0.50;0.020
33270.845;423;1.02;-1.18;90.47;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.08;0.26;0.30;0.00;-0.01;-0.00;-0.02;-0.02;1.06;-1.20;90.00;-0.00;-0.50;0.018
33270.945;431;1.02;-1.16;90.56;1.04;-1.50;103.50;0.54;0.50;747;1;1;5;-0.09;0.20;0.25;0.04;-0.00;0.04;-0.06;0.01;1.06;-1.36;90.00;0.00;-0.50;0.018
33271.025;440;1.01;-1.14;90.72;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.24;0.19;0.01;-0.00;0.04;-0.02;0.03;0.90;-1.23;128.86;0.54;0.50;0.017
33271.115;450;1.01;-1.12;93.40;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.24;-0.01;-0.00;-0.03;-0.05;0.98;0.90;-1.23;128.86;0.54;0.50;0.013
33271.205;459;1.01;-1.09;98.60;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.29;-0.02;-0.01;-0.02;-0.01;0.97;0.88;-1.20;131.38;0.54;0.50;0.005
33271.315;469;1.01;-1.06;103.72;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.28;-0.04;-0.01;0.11;0.14;0.94;0.87;-1.19;132.63;0.54;0.50;0.012
33271.405;477;1.00;-1.04;107.31;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.30;-0.00;-0.00;0.03;0.04;0.64;0.86;-1.18;133.89;0.54;0.50;0.006
33271.515;487;0.99;-1.01;109.87;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.33;-0.01;-0.00;-0.14;-0.21;0.40;0.84;-1.16;136.39;0.53;0.50;0.008
33271.615;497;0.99;-0.98;113.87;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.31;-0.06;-0.01;0.05;0.07;0.76;0.83;-1.15;137.65;0.53;0.50;0.007
33271.705;506;0.98;-0.95;117.17;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.34;-0.04;-0.01;-0.02;-0.07;0.54;0.82;-1.14;138.90;0.53;0.50;0.005
33271.815;521;0.96;-0.90;122.22;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.34;-0.07;-0.01;-0.00;-0.05;0.54;0.79;-1.12;141.40;0.53;0.50;0.012
33271.905;529;0.95;-0.88;125.13;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.34;-0.08;-0.01;0.03;0.06;0.57;0.78;-1.11;142.65;0.53;0.50;0.005
33272.005;540;0.94;-0.84;128.81;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.33;-0.10;-0.01;0.03;0.08;0.78;0.75;-1.09;145.14;0.53;0.50;0.006
33272.115;548;0.92;-0.82;131.61;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.34;-0.08;-0.01;-0.01;-0.04;0.56;0.74;-1.08;146.38;0.53;0.50;0.013
33272.215;559;0.91;-0.79;135.84;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.31;-0.10;-0.01;0.02;0.08;0.78;0.73;-1.07;147.61;0.52;0.50;0.010
33272.305;567;0.89;-0.76;138.65;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.33;-0.08;-0.01;0.00;-0.10;0.59;0.72;-1.07;148.82;0.52;0.50;0.006
33272.425;582;0.86;-0.72;144.66;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.33;-0.08;-0.02;0.03;-0.04;0.61;0.70;-1.06;150.02;0.51;0.50;0.020
33272.505;586;0.85;-0.71;146.16;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.33;-0.09;-0.01;0.00;0.03;0.75;0.68;-1.04;152.38;0.50;0.50;0.006
33272.615;601;0.82;-0.68;152.44;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.31;-0.06;-0.01;-0.02;0.20;0.74;0.66;-1.04;153.55;0.50;0.50;0.015
33272.715;609;0.80;-0.67;156.42;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.31;-0.02;-0.01;0.01;-0.05;0.95;0.63;-1.02;155.83;0.49;0.50;0.012
33272.805;620;0.77;-0.65;161.95;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.29;-0.02;-0.01;-0.05;0.17;0.84;0.62;-1.02;156.95;0.49;0.50;0.007
33272.905;628;0.74;-0.64;166.13;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.79;0.30;0.34;-0.06;-0.03;0.03;0.24;1.08;0.61;-1.01;158.07;0.48;0.50;0.006
33273.005;639;0.71;-0.64;172.28;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.62;0.30;0.29;-0.04;-0.01;-0.10;0.18;0.99;0.58;-1.00;160.25;0.47;0.50;0.008
33273.115;648;0.68;-0.63;175.62;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.52;0.30;0.31;0.01;-0.01;0.10;-0.19;0.40;0.56;-1.00;161.32;0.47;0.50;0.011
33273.215;658;0.65;-0.63;178.30;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.45;0.30;0.29;0.01;-0.01;-0.04;0.05;0.36;0.55;-0.99;162.38;0.46;0.50;0.006
33273.305;667;0.63;-0.63;179.61;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.44;0.30;0.30;0.01;-0.01;0.13;-0.18;0.17;0.53;-0.99;163.43;0.46;0.50;0.006
33273.405;677;0.60;-0.63;181.33;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.43;0.30;0.30;-0.01;-0.01;0.02;-0.03;0.24;0.50;-0.98;165.49;0.45;0.50;0.010
33273.515;691;0.55;-0.63;183.35;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.40;0.30;0.30;-0.03;-0.01;0.06;-0.07;0.21;0.49;-0.97;166.51;0.44;0.50;0.013
33273.615;701;0.53;-0.63;184.43;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.39;0.30;0.29;-0.00;-0.01;-0.00;-0.00;0.11;0.47;-0.97;167.51;0.44;0.50;0.011
33273.715;711;0.50;-0.63;185.47;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.41;0.30;0.29;-0.01;-0.01;-0.06;0.07;0.24;0.44;-0.96;169.47;0.43;0.50;0.012
33273.805;719;0.47;-0.63;186.42;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.40;0.30;0.30;0.00;-0.01;0.10;-0.11;0.19;0.43;-0.96;170.43;0.43;0.50;0.006
33273.915;730;0.44;-0.64;187.82;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.40;0.30;0.30;-0.03;-0.01;0.07;-0.07;0.17;0.40;-0.96;172.33;0.42;0.50;0.007
33274.015;738;0.42;-0.64;188.76;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.40;0.30;0.29;-0.01;-0.01;-0.03;0.03;0.17;0.38;-0.95;173.25;0.41;0.50;0.013
33274.105;749;0.38;-0.64;189.66;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.41;0.30;0.27;-0.01;-0.01;-0.05;0.04;0.19;0.35;-0.95;175.08;0.40;0.50;0.006
33274.205;757;0.36;-0.65;190.03;0.27;-0.95;179.43;0.38;0.50;747;3;1;5;0.42;0.30;0.30;0.00;-0.01;0.09;-0.09;0.06;0.33;-0.95;175.97;0.40;0.50;0.008
33274.355;772;0.32;-0.65;191.88;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.40;0.30;0.30;-0.00;-0.01;0.14;-0.13;0.17;0.32;-0.95;176.85;0.39;0.50;0.037
33274.425;780;0.29;-0.66;192.87;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.04;0.28;0.30;-0.04;-0.01;0.03;-0.03;0.16;0.26;-0.96;180.00;0.06;0.06;0.021
33274.525;790;0.26;-0.66;192.60;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.11;0.26;0.27;-0.01;-0.01;-0.05;0.04;-0.20;0.26;-0.96;180.02;0.08;0.08;0.025
33274.615;800;0.24;-0.67;191.78;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.26;0.25;0.25;-0.00;-0.01;-0.04;0.03;-0.08;0.24;-0.96;180.34;0.18;0.18;0.011
33274.715;809;0.22;-0.67;191.84;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.34;0.24;0.24;-0.01;-0.01;-0.02;0.01;0.08;0.22;-0.96;180.88;0.24;0.24;0.011
33274.825;819;0.19;-0.67;192.34;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.39;0.24;0.24;-0.01;-0.01;0.02;-0.02;0.07;0.20;-0.96;181.45;0.28;0.28;0.019
33274.915;827;0.18;-0.68;192.84;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.41;0.23;0.22;-0.01;-0.01;-0.03;0.02;0.14;0.19;-0.96;181.80;0.30;0.30;0.011
33275.015;838;0.15;-0.68;193.57;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.46;0.23;0.22;-0.00;-0.01;-0.02;0.02;0.09;0.17;-0.96;182.67;0.34;0.34;0.019
33275.115;851;0.12;-0.69;194.27;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.52;0.22;0.22;-0.00;-0.01;0.02;-0.02;0.07;0.15;-0.96;183.79;0.38;0.38;0.010
33275.225;861;0.10;-0.69;195.08;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.54;0.22;0.22;-0.00;-0.01;0.01;-0.01;0.10;0.14;-0.96;184.45;0.40;0.40;0.015
33275.315;870;0.08;-0.70;195.78;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.60;0.22;0.21;-0.01;-0.01;-0.03;0.02;0.11;0.12;-0.96;185.99;0.44;0.44;0.009
33275.425;880;0.06;-0.70;196.79;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.62;0.22;0.21;-0.01;-0.01;-0.09;0.07;0.27;0.10;-0.97;186.88;0.45;0.46;0.023
33275.525;888;0.05;-0.71;197.95;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.63;0.22;0.22;-0.00;-0.01;0.09;-0.07;0.24;0.09;-0.97;187.85;0.47;0.48;0.016
33275.615;898;0.02;-0.71;199.55;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.64;0.23;0.22;-0.04;-0.01;0.04;-0.03;0.25;0.06;-0.97;189.96;0.47;0.50;0.010
33275.725;912;-0.01;-0.72;201.35;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.61;0.23;0.22;-0.00;-0.01;0.03;-0.03;0.14;0.05;-0.97;190.98;0.46;0.50;0.021
33275.835;923;-0.03;-0.73;202.61;0.08;-0.97;188.63;0.49;0.50;780;1;1;3;0.59;0.23;0.22;-0.00;-0.01;-0.00;0.00;0.22;0.03;-0.98;191.97;0.45;0.50;0.025
33275.925;931;-0.04;-0.74;203.48;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.57;0.23;0.22;-0.01;-0.01;-0.05;0.03;0.25;0.02;-0.98;192.94;0.44;0.50;0.022
33276.015;941;-0.06;-0.75;204.32;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.44;0.24;0.22;-0.01;-0.01;-0.04;0.03;0.15;0.00;-0.98;193.87;0.42;0.50;0.012
33276.115;950;-0.08;-0.75;204.36;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.47;0.26;0.24;-0.00;-0.01;0.07;-0.04;-0.07;-0.01;-0.99;194.77;0.41;0.50;0.012
33276.215;959;-0.10;-0.76;204.57;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.51;0.28;0.25;-0.01;-0.01;-0.01;0.00;0.04;-0.04;-1.00;196.48;0.39;0.50;0.009
33276.305;970;-0.13;-0.77;205.26;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.50;0.29;0.27;-0.01;-0.01;-0.02;0.00;0.10;-0.06;-1.00;197.29;0.37;0.50;0.006
33276.415;978;-0.15;-0.78;205.66;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.53;0.30;0.29;-0.01;-0.01;-0.04;0.04;0.15;-0.08;-1.01;198.83;0.35;0.50;0.013
33276.515;987;-0.18;-0.79;206.29;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.52;0.30;0.30;-0.01;-0.01;0.09;-0.05;0.08;-0.10;-1.01;199.55;0.34;0.50;0.012
33276.605;997;-0.20;-0.80;207.11;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.52;0.30;0.30;-0.02;-0.01;0.03;-0.02;0.06;-0.13;-1.02;200.91;0.31;0.50;0.006
33276.715;1010;-0.24;-0.82;207.92;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.51;0.30;0.30;-0.02;-0.01;0.04;-0.02;0.06;-0.14;-1.03;201.55;0.30;0.50;0.011
33276.825;1020;-0.27;-0.83;208.49;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.52;0.30;0.30;-0.02;-0.01;0.02;-0.01;0.07;-0.18;-1.05;203.30;0.26;0.50;0.015
33276.905;1028;-0.29;-0.84;209.15;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.50;0.30;0.30;-0.03;-0.01;-0.03;0.01;0.13;-0.19;-1.05;203.83;0.25;0.50;0.006
33277.005;1038;-0.32;-0.85;209.80;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.49;0.30;0.29;-0.04;-0.01;-0.04;0.03;0.19;-0.22;-1.07;204.80;0.22;0.50;0.006
33277.115;1048;-0.34;-0.87;210.29;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.49;0.30;0.29;-0.02;-0.01;-0.01;-0.01;0.08;-0.25;-1.08;205.67;0.20;0.50;0.010
33277.215;1056;-0.37;-0.88;210.60;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.48;0.30;0.29;-0.01;-0.01;-0.01;0.00;0.09;-0.26;-1.08;206.07;0.19;0.50;0.013
33277.305;1067;-0.39;-0.89;210.97;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.46;0.30;0.29;-0.01;-0.00;-0.01;0.00;0.04;-0.29;-1.10;206.77;0.15;0.50;0.005
33277.415;1080;-0.43;-0.91;211.12;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.44;0.30;0.31;-0.01;-0.00;-0.06;0.02;0.02;-0.31;-1.11;207.34;0.12;0.50;0.008
33277.515;1090;-0.45;-0.92;211.52;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.41;0.30;0.28;-0.03;-0.01;-0.03;0.01;0.06;-0.34;-1.12;207.76;0.09;0.50;0.007
33277.625;1099;-0.48;-0.94;211.54;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.39;0.30;0.28;-0.01;-0.01;-0.01;-0.00;0.03;-0.37;-1.14;208.04;0.05;0.50;0.013
33277.715;1109;-0.50;-0.95;211.59;-0.27;-1.09;206.26;0.18;0.50;780;2;1;3;0.36;0.30;0.28;-0.00;-0.01;-0.02;-0.00;0.02;-0.39;-1.15;208.18;0.02;0.50;0.012
33277.815;1118;-0.52;-0.96;211.45;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.33;0.30;0.28;-0.00;-0.01;-0.02;-0.00;-0.02;-0.42;-1.17;208.18;-0.02;0.50;0.010
33277.915;1128;-0.55;-0.98;211.13;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.30;0.30;0.28;-0.00;-0.01;-0.03;0.00;-0.04;-0.43;-1.17;208.12;-0.04;0.50;0.007
33278.005;1138;-0.57;-0.99;210.76;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.28;0.30;0.28;-0.00;-0.01;-0.03;0.00;-0.04;-0.46;-1.19;207.90;-0.07;0.50;0.003
33278.105;1147;-0.59;-1.00;210.42;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.25;0.30;0.28;-0.00;-0.01;-0.03;-0.00;-0.04;-0.49;-1.20;207.54;-0.11;0.50;0.003
33278.205;1157;-0.62;-1.02;209.80;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.21;0.30;0.30;-0.00;-0.01;-0.02;0.01;-0.11;-0.51;-1.22;207.04;-0.14;0.50;0.003
33278.315;1171;-0.65;-1.04;209.14;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.17;0.30;0.29;-0.01;-0.01;0.05;-0.02;-0.11;-0.54;-1.23;206.39;-0.17;0.50;0.008
33278.405;1176;-0.67;-1.04;208.88;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.12;0.30;0.29;-0.00;-0.01;-0.07;0.03;-0.08;-0.56;-1.24;205.60;-0.21;0.50;0.003
33278.505;1189;-0.70;-1.06;208.01;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;0.05;0.30;0.29;-0.00;-0.01;0.05;-0.02;-0.14;-0.61;-1.26;204.14;-0.26;0.50;0.006
33278.605;1199;-0.73;-1.07;207.26;-0.60;-1.26;204.54;-0.25;0.50;780;3;1;3;-0.03;0.30;0.29;0.00;-0.01;-0.05;0.03;-0.10;-0.65;-1.28;202.38;-0.31;0.50;0.007
33278.715;1207;-0.75;-1.08;206.63;-0.95;-1.35;180.57;-0.63;0.50;780;4;1;3;-0.06;0.30;0.29;0.00;-0.00;-0.03;0.01;-0.16;-0.66;-1.28;201.73;-0.32;0.50;0.007
33278.805;1218;-0.78;-1.10;206.00;-0.95;-1.35;180.57;-0.63;0.50;780;4;1;3;-0.32;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.09;-0.70;-1.30;199.55;-0.37;0.50;0.006
33278.905;1226;-0.80;-1.11;205.03;-0.95;-1.35;180.57;-0.63;0.50;780;4;1;3;-0.36;0.30;0.28;0.01;-0.00;0.01;0.01;-0.31;-0.73;-1.31;197.92;-0.40;0.50;0.003
33279.005;1240;-0.83;-1.13;203.21;-0.95;-1.35;180.57;-0.63;0.50;780;4;1;3;-0.47;0.30;0.29;0.01;-0.01;0.00;0.02;-0.22;-0.79;-1.33;194.20;-0.46;0.50;0.003
