t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
5051.865;13;1.00;-2.19;89.90;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.14;0.03;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.061
5051.925;16;1.00;-2.19;89.90;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.14;0.05;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.018
5052.025;24;1.00;-2.19;89.90;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.14;0.08;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.015
5052.125;35;1.00;-2.19;89.88;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.14;0.10;0.07;0.00;0.01;0.00;0.01;-0.02;1.06;-2.16;90.00;-0.00;0.50;0.015
5052.215;48;1.00;-2.18;89.55;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.13;0.12;0.11;0.00;0.00;-0.00;0.00;-0.05;1.06;-2.16;90.00;-0.00;0.50;0.017
5052.335;58;1.00;-2.16;89.37;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.12;0.14;0.13;0.00;0.00;-0.01;-0.00;-0.03;1.06;-2.16;90.00;-0.00;0.50;0.025
5052.425;67;1.00;-2.15;89.21;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.11;0.16;0.14;0.00;0.00;-0.00;-0.00;-0.03;1.06;-2.16;90.00;-0.00;0.50;0.018
5052.515;77;1.00;-2.14;89.06;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.10;0.17;0.16;0.00;0.00;-0.00;0.00;-0.03;1.06;-2.15;90.00;0.00;0.50;0.018
5052.615;87;1.00;-2.12;88.93;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.09;0.19;0.18;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.12;90.00;0.00;0.50;0.013
5052.725;97;1.00;-2.10;88.82;1.06;-2.16;90.00;-0.00;0.50;1024;0;1;0;-0.09;0.20;0.19;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.10;90.00;0.00;0.50;0.016
5052.825;105;1.00;-2.09;88.75;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.08;0.22;0.21;-0.00;0.00;-0.00;0.00;-0.01;1.06;-2.09;90.00;0.00;0.50;0.022
5052.915;115;1.00;-2.06;88.67;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.08;0.23;0.22;-0.00;0.00;-0.00;0.00;-0.01;1.06;-2.06;90.00;0.00;0.50;0.011
5053.015;125;1.00;-2.04;88.61;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.07;0.25;0.23;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.04;90.00;0.00;0.50;0.012
5053.115;138;1.00;-2.01;88.53;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.07;0.26;0.25;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.03;90.00;0.00;0.50;0.014
5053.225;148;1.00;-1.98;88.50;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.07;0.27;0.26;0.00;0.00;-0.00;0.00;-0.01;1.06;-1.99;90.00;0.00;0.50;0.018
5053.315;157;1.00;-1.96;88.47;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.06;0.28;0.27;0.00;-0.00;-0.00;0.00;-0.01;1.06;-1.97;90.00;0.00;0.50;0.010
5053.415;167;1.01;-1.93;88.44;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.06;0.29;0.28;0.00;-0.00;-0.00;-0.00;-0.00;1.06;-1.94;90.00;0.00;0.50;0.014
5053.515;176;1.01;-1.91;88.42;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.06;0.30;0.29;0.00;-0.00;-0.00;-0.00;-0.00;1.06;-1.91;90.00;0.00;0.50;0.011
5053.615;186;1.01;-1.88;88.40;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.05;0.30;0.30;0.00;-0.00;-0.00;-0.00;-0.00;1.06;-1.88;90.00;0.00;0.50;0.011
5053.715;195;1.01;-1.85;88.39;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.05;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.85;90.00;0.00;0.50;0.010
5053.805;205;1.01;-1.82;88.39;1.06;-1.86;90.00;0.00;0.50;1024;1;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;1.06;-1.82;90.00;0.00;0.50;0.013
5053.915;218;1.01;-1.78;88.39;1.06;-1.56;90.00;-0.00;0.50;1024;2;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;1.06;-1.80;90.00;0.00;0.50;0.016
5054.025;229;1.01;-1.75;88.40;1.06;-1.56;90.00;-0.00;0.50;1024;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;1.06;-1.76;90.00;0.00;0.50;0.024
5054.115;237;1.01;-1.72;88.41;1.06;-1.56;90.00;-0.00;0.50;1024;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.74;90.00;0.00;0.50;0.008
5054.205;247;1.01;-1.69;88.42;1.06;-1.56;90.00;-0.00;0.50;1024;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.69;90.00;0.00;0.50;0.005
5054.305;256;1.01;-1.67;88.43;1.06;-1.56;90.00;-0.00;0.50;1024;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.66;90.00;0.00;0.50;0.006
5054.415;267;1.01;-1.63;88.43;1.06;-1.56;90.00;-0.00;0.50;1024;2;1;0;-0.04;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.63;90.00;-0.00;0.50;0.008
