t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
5813.785;16;1.17;-2.27;5.49;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.31;-0.02;-0.01;-0.00;0.01;-0.00;0.04;0.01;1.17;-2.26;0.00;-0.00;-0.50;0.040
5813.805;16;1.17;-2.27;5.49;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.31;-0.07;-0.01;-0.00;0.01;-0.00;0.04;0.01;0.96;-2.26;0.00;0.00;-0.50;0.020
5813.905;28;1.17;-2.27;5.10;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.29;-0.12;-0.07;0.00;0.00;0.01;-0.02;-0.08;0.96;-2.26;0.00;0.00;-0.50;0.020
5814.005;38;1.16;-2.27;4.54;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.26;-0.16;-0.12;0.00;0.00;-0.00;-0.00;-0.11;0.96;-2.26;0.00;0.00;-0.50;0.019
5814.105;48;1.15;-2.28;3.87;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.23;-0.19;-0.16;-0.00;0.00;0.00;-0.00;-0.11;0.96;-2.26;0.00;0.00;-0.50;0.022
5814.205;57;1.13;-2.28;3.30;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.21;-0.23;-0.19;-0.00;-0.00;0.00;-0.01;-0.10;0.96;-2.26;0.00;0.00;-0.50;0.021
5814.295;68;1.11;-2.28;2.73;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.18;-0.26;-0.23;-0.00;-0.00;0.00;-0.01;-0.08;0.96;-2.26;0.00;0.00;-0.50;0.014
5814.395;76;1.09;-2.28;2.40;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.17;-0.28;-0.26;0.00;-0.01;0.01;-0.01;-0.06;0.96;-2.26;0.00;0.00;-0.50;0.013
5814.495;87;1.06;-2.28;2.04;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.15;-0.30;-0.28;-0.00;-0.01;0.01;-0.00;-0.05;0.96;-2.26;0.00;0.00;-0.50;0.012
5814.605;95;1.03;-2.28;1.85;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.15;-0.30;-0.30;0.00;-0.01;0.01;-0.00;-0.04;0.96;-2.26;0.00;0.00;-0.50;0.019
5814.705;106;1.00;-2.28;1.68;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.14;-0.30;-0.30;0.00;-0.01;0.01;-0.00;-0.02;0.96;-2.26;0.00;0.00;-0.50;0.021
5814.805;119;0.96;-2.28;1.57;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.14;-0.30;-0.30;0.00;-0.01;0.01;-0.00;-0.01;0.96;-2.26;0.00;0.00;-0.50;0.026
5814.895;125;0.94;-2.28;1.53;0.96;-2.26;0.00;0.00;-0.50;62;0;1;1;0.14;-0.30;-0.30;0.00;-0.01;0.01;-0.00;-0.01;0.94;-2.26;0.00;-0.00;-0.50;0.013
5814.995;138;0.90;-2.28;1.46;0.77;-2.26;0.00;-0.00;-0.50;62;1;1;1;0.14;-0.30;-0.30;0.00;-0.01;0.01;-0.00;-0.01;0.92;-2.26;0.00;-0.00;-0.50;0.017
5815.095;148;0.87;-2.28;1.40;0.77;-2.26;0.00;-0.00;-0.50;62;1;1;1;0.13;-0.30;-0.30;0.00;-0.01;0.02;-0.00;-0.01;0.89;-2.26;0.00;-0.00;-0.50;0.014
5815.205;157;0.85;-2.29;1.35;0.77;-2.26;0.00;-0.00;-0.50;62;1;1;1;0.13;-0.30;-0.30;0.00;-0.01;0.02;-0.00;-0.01;0.85;-2.26;0.00;-0.00;-0.50;0.020
5815.315;167;0.82;-2.29;1.29;0.56;-2.26;0.00;0.00;-0.50;359;0;1;1;0.13;-0.30;-0.30;0.00;-0.01;0.02;-0.00;-0.01;0.82;-2.26;0.00;-0.00;-0.50;0.017
5815.395;176;0.79;-2.29;1.24;0.56;-2.26;0.00;0.00;-0.50;359;0;1;1;0.13;-0.30;-0.30;0.00;-0.01;0.02;-0.00;-0.01;0.56;-2.26;0.00;0.00;-0.50;0.013
5815.515;186;0.76;-2.29;1.18;0.16;-2.26;0.00;-0.00;0.50;157;0;1;6;0.13;-0.30;-0.30;0.00;-0.01;0.02;-0.00;-0.01;0.56;-2.26;0.00;0.00;-0.50;0.019
5815.605;196;0.73;-2.29;1.12;1.02;-1.91;64.06;0.72;0.50;157;2;1;6;0.79;-0.27;-0.30;0.00;-0.01;0.02;-0.00;-0.01;0.70;-2.19;21.40;0.52;0.50;0.018
5815.695;204;0.71;-2.29;-0.09;1.02;-1.91;64.06;0.72;0.50;157;2;1;6;0.79;-0.21;-0.27;0.02;-0.01;0.04;-0.03;-0.81;0.68;-2.20;19.49;0.51;0.50;0.011
