t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
5280.555;16;-0.33;-0.72;33.64;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.03;0.00;0.00;-0.00;-0.00;0.00;-0.00;-0.25;-0.65;0.00;-0.00;0.50;0.102;2.00;2.58;-1000.00;-1000.00
5280.575;16;-0.33;-0.72;33.64;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.07;0.00;0.00;-0.00;-0.00;0.00;-0.00;-0.25;-0.65;0.00;-0.00;0.50;0.022;2.00;2.58;-1000.00;-1000.00
5280.675;25;-0.33;-0.72;33.05;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.10;0.06;0.00;0.00;0.01;0.00;-0.17;-0.25;-0.65;0.00;-0.00;0.50;0.023;2.00;2.58;-1000.00;-1000.00
5280.815;40;-0.32;-0.71;31.29;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.12;0.11;0.00;-0.01;0.03;-0.02;-0.22;-0.25;-0.65;0.00;-0.00;0.50;0.055;2.00;2.58;-1000.00;-1000.00
5280.875;46;-0.31;-0.71;30.57;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.15;0.12;0.00;-0.01;0.04;-0.02;-0.25;-0.25;-0.65;0.00;-0.00;0.50;0.026;2.00;2.58;-1000.00;-1000.00
5280.995;58;-0.30;-0.70;28.78;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.17;0.15;-0.00;-0.01;-0.02;0.02;-0.26;-0.25;-0.65;0.00;-0.00;0.50;0.046;2.00;2.58;-1000.00;-1000.00
5281.085;68;-0.29;-0.69;27.24;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.19;0.17;-0.01;-0.01;-0.09;0.06;-0.25;-0.25;-0.65;0.00;-0.00;0.50;0.036;2.00;2.58;-1000.00;-1000.00
5281.185;78;-0.27;-0.68;25.64;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.21;0.19;0.00;-0.01;-0.00;0.01;-0.29;-0.25;-0.65;0.00;-0.00;0.50;0.033;2.00;2.58;-1000.00;-1000.00
5281.295;87;-0.26;-0.67;23.89;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.22;0.19;0.04;-0.01;-0.05;0.02;-0.35;-0.25;-0.65;0.00;-0.00;0.50;0.042;2.00;2.58;-1000.00;-1000.00
5281.395;97;-0.24;-0.66;21.49;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.24;0.20;0.05;-0.01;-0.04;0.01;-0.45;-0.24;-0.65;-0.00;-0.00;0.50;0.037;2.00;2.58;-1000.00;-1000.00
5281.485;105;-0.22;-0.65;19.25;-0.25;-0.65;0.00;-0.00;0.50;286;0;1;0;-0.79;0.25;0.21;0.06;-0.01;-0.01;-0.01;-0.53;-0.23;-0.65;-0.00;-0.00;0.50;0.032;2.00;2.58;-1000.00;-1000.00
5281.595;120;-0.19;-0.63;14.71;-0.01;-0.65;-0.00;-0.00;0.50;286;1;1;0;-0.76;0.26;0.24;0.03;0.00;-0.15;0.13;-0.49;-0.20;-0.65;-0.00;-0.00;0.50;0.045;2.00;2.58;-1000.00;-1000.00
5281.675;125;-0.18;-0.63;12.89;-0.01;-0.65;-0.00;-0.00;0.50;286;1;1;0;-0.70;0.27;0.24;0.07;-0.00;-0.02;0.00;-0.59;-0.18;-0.65;-0.00;-0.00;0.50;0.018;2.00;2.58;-1000.00;-1000.00
5281.775;139;-0.15;-0.61;8.05;-0.01;-0.65;-0.00;-0.00;0.50;286;1;1;0;-0.49;0.28;0.26;0.07;-0.00;-0.04;0.03;-0.55;-0.15;-0.65;-0.00;-0.00;0.50;0.022;2.00;2.58;-1000.00;-1000.00
5281.875;147;-0.13;-0.60;6.38;-0.01;-0.65;-0.00;-0.00;0.50;286;1;1;0;-0.43;0.29;0.27;0.06;-0.01;-0.03;0.02;-0.25;-0.14;-0.65;-0.00;-0.00;0.50;0.025;2.00;2.58;-1000.00;-1000.00
5281.975;158;-0.10;-0.59;4.87;-0.01;-0.65;-0.00;-0.00;0.50;286;1;1;0;-0.38;0.30;0.28;0.02;-0.01;-0.12;0.16;-0.16;-0.11;-0.65;-0.00;-0.00;0.50;0.023;2.00;2.58;-1000.00;-1000.00
