t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
499.215;15;1.10;-0.30;0.03;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.086;1.26;2.23;-1000.00;-1000.00
499.255;16;1.10;-0.30;0.03;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.020;1.26;2.23;-1000.00;-1000.00
499.385;31;1.09;-0.30;0.26;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.12;-0.08;0.00;-0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.049;1.26;2.23;-1000.00;-1000.00
499.455;35;1.09;-0.30;0.28;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.10;0.00;-0.00;-0.01;-0.01;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.027;1.26;2.23;-1000.00;-1000.00
499.555;47;1.07;-0.30;0.42;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;-0.00;-0.00;-0.01;-0.03;0.02;0.95;-0.35;0.00;0.00;-0.50;0.029;1.26;2.23;-1000.00;-1000.00
499.655;55;1.06;-0.30;0.60;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;-0.00;0.00;0.00;0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.023;1.26;2.23;-1000.00;-1000.00
499.765;66;1.04;-0.30;0.83;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.23;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.030;1.26;2.23;-1000.00;-1000.00
499.855;75;1.02;-0.30;0.97;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.25;-0.23;-0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.024;1.26;2.23;-1000.00;-1000.00
499.965;89;0.98;-0.30;1.12;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.25;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.034;1.26;2.23;-1000.00;-1000.00
500.075;99;0.96;-0.30;1.17;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.28;-0.27;0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.034;1.26;2.23;-1000.00;-1000.00
500.155;105;0.94;-0.30;1.20;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.28;-0.00;-0.00;0.00;0.00;0.01;0.95;-0.35;-0.00;0.00;-0.50;0.022;1.26;2.23;-1000.00;-1000.00
500.315;123;0.89;-0.30;1.25;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.05;-0.30;-0.30;-0.00;-0.00;0.00;0.00;0.00;0.92;-0.35;-0.00;0.00;-0.50;0.059;1.26;2.23;-1000.00;-1000.00
500.385;129;0.87;-0.30;1.26;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.30;0.00;-0.00;0.00;-0.00;0.00;0.89;-0.34;8.71;0.51;0.45;0.047;1.26;2.23;-1000.00;-1000.00
500.475;137;0.85;-0.30;1.03;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.06;0.00;-0.00;-0.00;-0.03;-0.09;0.87;-0.34;7.48;0.48;0.45;0.040;1.26;2.23;-1000.00;-1000.00
500.555;148;0.85;-0.30;0.75;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.01;-0.01;0.00;-0.01;-0.01;-0.04;0.86;-0.34;6.37;0.44;0.44;0.030;1.26;2.23;-1000.00;-1000.00
500.665;157;0.85;-0.30;0.64;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.02;0.86;-0.34;6.37;0.44;0.44;0.037;1.26;2.23;-1000.00;-1000.00
500.765;166;0.85;-0.30;0.56;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.86;-0.34;6.37;0.44;0.44;0.027;1.26;2.23;-1000.00;-1000.00
500.855;178;0.85;-0.30;0.48;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;-0.01;0.00;0.86;-0.34;6.37;0.44;0.44;0.030;1.26;2.23;-1000.00;-1000.00
500.965;187;0.85;-0.30;0.45;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;0.00;0.01;0.86;-0.34;6.37;0.44;0.44;0.030;1.26;2.23;-1000.00;-1000.00
501.065;197;0.85;-0.30;0.43;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;-0.00;0.01;0.86;-0.34;6.37;0.44;0.44;0.029;1.26;2.23;-1000.00;-1000.00
501.155;205;0.85;-0.30;0.43;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.86;-0.34;6.37;0.44;0.44;0.021;1.26;2.23;-1000.00;-1000.00
501.275;219;0.85;-0.30;0.44;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;0.00;0.01;0.86;-0.34;6.37;0.44;0.44;0.046;1.26;2.23;-1000.00;-1000.00
501.385;229;0.85;-0.30;0.45;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.86;-0.34;6.37;0.44;0.44;0.047;1.26;2.23;-1000.00;-1000.00
501.495;239;0.85;-0.30;0.47;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.86;-0.34;6.37;0.44;0.44;0.059;1.26;2.23;-1000.00;-1000.00
501.585;249;0.85;-0.30;0.49;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.86;-0.34;6.37;0.44;0.44;0.047;1.26;2.23;-1000.00;-1000.00
501.675;260;0.85;-0.30;0.50;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.86;-0.34;6.37;0.44;0.44;0.040;1.26;2.23;-1000.00;-1000.00
501.795;269;0.85;-0.30;0.52;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.86;-0.34;6.37;0.44;0.44;0.047;1.26;2.23;-1000.00;-1000.00
501.885;280;0.85;-0.30;0.53;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;0.00;-0.00;-0.01;-0.01;-0.00;0.86;-0.34;6.37;0.44;0.44;0.047;1.26;2.23;-1000.00;-1000.00
501.955;288;0.85;-0.30;0.54;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.86;-0.34;6.37;0.44;0.44;0.027;1.26;2.23;-1000.00;-1000.00
502.085;298;0.85;-0.30;0.56;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.86;-0.34;6.37;0.44;0.44;0.052;1.26;2.23;-1000.00;-1000.00
502.185;307;0.85;-0.31;0.58;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.86;-0.34;6.37;0.44;0.44;0.049;1.26;2.23;-1000.00;-1000.00
502.275;317;0.85;-0.31;0.59;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.64;-0.26;-0.00;-0.00;0.00;0.00;0.02;0.00;0.86;-0.34;6.37;0.44;0.44;0.040;1.26;2.23;-1000.00;-1000.00
502.355;327;0.85;-0.30;-0.60;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.67;-0.22;-0.20;0.03;0.01;0.02;0.02;-0.65;0.86;-0.34;6.37;0.44;0.44;0.023;1.26;2.23;-1000.00;-1000.00
502.455;336;0.82;-0.30;-3.79;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.68;-0.18;-0.22;0.01;-0.01;0.03;-0.07;-0.53;0.83;-0.35;4.46;0.38;0.43;0.023;1.26;2.23;-1000.00;-1000.00
