t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
4542.375;13;1.10;-0.30;0.22;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;-0.00;-0.00;-0.00;-0.01;-0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.066;1.43;2.10;-1000.00;-1000.00
4542.435;16;1.10;-0.30;0.23;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;-0.03;-0.00;0.00;0.01;0.01;0.03;0.95;-0.35;0.00;0.00;-0.50;0.023;1.43;2.10;-1000.00;-1000.00
4542.545;29;1.10;-0.30;0.27;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;-0.01;-0.00;0.01;0.00;0.04;0.00;0.95;-0.35;0.00;0.00;-0.50;0.029;1.43;2.10;-1000.00;-1000.00
4542.625;35;1.10;-0.30;0.26;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;0.00;0.00;0.00;-0.00;0.01;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.014;1.43;2.10;-1000.00;-1000.00
4542.735;47;1.10;-0.30;0.25;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;0.00;0.00;0.00;-0.00;0.01;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.023;1.43;2.10;-1000.00;-1000.00
4542.835;58;1.10;-0.30;0.24;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;0.00;0.00;0.00;-0.00;0.00;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.016;1.43;2.10;-1000.00;-1000.00
4542.925;66;1.10;-0.30;0.24;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;0.00;0.00;0.00;-0.00;0.00;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.014;1.43;2.10;-1000.00;-1000.00
4543.025;77;1.10;-0.30;0.23;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;-0.01;-0.00;0.01;0.00;0.04;0.01;0.95;-0.35;0.00;0.00;-0.50;0.013;1.43;2.10;-1000.00;-1000.00
4543.135;85;1.10;-0.30;0.22;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;-0.01;-0.00;0.01;0.00;0.04;0.01;0.95;-0.35;0.00;0.00;-0.50;0.015;1.43;2.10;-1000.00;-1000.00
4543.235;99;1.10;-0.30;0.21;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;0.00;0.00;0.00;-0.00;0.01;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.019;1.43;2.10;-1000.00;-1000.00
4543.335;108;1.10;-0.30;0.20;0.85;-0.35;-0.00;0.00;-0.50;398;1;1;2;-0.11;-0.04;0.01;0.00;-0.03;0.00;-0.24;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.021;1.43;2.10;-1000.00;-1000.00
