t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
502.935;20;1.10;-0.30;0.00;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.144;1.26;2.23;-1000.00;-1000.00
502.985;24;1.10;-0.30;0.02;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;-0.03;-0.00;-0.00;0.00;0.01;0.02;0.95;-0.35;0.00;0.00;-0.50;0.044;1.26;2.23;-1000.00;-1000.00
503.015;24;1.10;-0.30;0.02;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;-0.03;-0.00;-0.00;0.00;0.01;0.02;0.95;-0.35;0.00;0.00;-0.50;0.023;1.26;2.23;-1000.00;-1000.00
503.115;35;1.09;-0.30;0.23;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.12;0.00;-0.00;0.00;-0.01;0.05;0.95;-0.35;0.00;0.00;-0.50;0.024;1.26;2.23;-1000.00;-1000.00
503.255;49;1.07;-0.30;0.45;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;-0.00;0.00;-0.01;-0.02;0.03;0.95;-0.35;0.00;0.00;-0.50;0.053;1.27;2.23;-1000.00;-1000.00
503.335;59;1.06;-0.30;0.61;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;0.00;0.00;-0.00;-0.01;0.04;0.95;-0.35;0.00;0.00;-0.50;0.037;1.27;2.23;-1000.00;-1000.00
503.435;68;1.04;-0.30;0.80;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.24;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.038;1.27;2.23;-1000.00;-1000.00
503.535;78;1.02;-0.30;0.96;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.26;-0.23;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.037;1.27;2.23;-1000.00;-1000.00
503.625;89;0.99;-0.30;1.09;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.26;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.032;1.27;2.23;-1000.00;-1000.00
503.715;98;0.97;-0.30;1.15;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.28;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.031;1.27;2.23;-1000.00;-1000.00
503.825;107;0.94;-0.30;1.19;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.28;0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.031;1.27;2.23;-1000.00;-1000.00
503.975;122;0.90;-0.30;1.24;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.05;-0.30;-0.30;-0.00;-0.00;0.00;0.00;0.00;0.91;-0.35;-0.00;0.00;-0.50;0.057;1.27;2.23;-1000.00;-1000.00
504.035;130;0.87;-0.30;1.25;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;-0.30;0.00;-0.00;0.00;-0.00;0.00;0.91;-0.34;10.05;0.54;0.46;0.039;1.27;2.23;-1000.00;-1000.00
504.125;140;0.86;-0.30;0.86;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.01;-0.00;-0.00;0.00;0.02;-0.04;0.87;-0.34;7.48;0.48;0.45;0.029;1.27;2.23;-1000.00;-1000.00
504.245;152;0.87;-0.30;0.65;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.02;0.87;-0.34;7.48;0.48;0.45;0.053;1.27;2.23;-1000.00;-1000.00
504.335;160;0.87;-0.30;0.56;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.02;0.87;-0.34;7.48;0.48;0.45;0.043;1.27;2.23;-1000.00;-1000.00
504.425;168;0.87;-0.30;0.50;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.05;-0.30;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.87;-0.34;7.48;0.48;0.45;0.030;1.27;2.23;-1000.00;-1000.00
