t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
668.275;16;1.10;2.30;-0.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.101;-0.18;-1.39;-1000.00;-1000.00
668.295;16;1.10;2.30;-0.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.014;-0.18;-1.39;-1000.00;-1000.00
668.395;29;1.10;2.30;-0.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.023;-0.18;-1.39;-1000.00;-1000.00
668.485;38;1.09;2.30;-0.21;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.15;-0.12;-0.00;-0.00;-0.00;-0.01;-0.05;0.95;2.35;0.00;0.00;-0.50;0.015;-0.18;-1.39;-1000.00;-1000.00
668.595;47;1.08;2.30;-0.38;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.10;-0.18;-0.15;-0.00;-0.00;0.01;-0.03;-0.03;0.95;2.35;0.00;0.00;-0.50;0.023;-0.18;-1.39;-1000.00;-1000.00
668.695;58;1.06;2.30;-0.63;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.09;-0.21;-0.18;0.00;0.00;-0.00;-0.00;-0.04;0.95;2.35;0.00;0.00;-0.50;0.023;-0.18;-1.40;-1000.00;-1000.00
668.785;66;1.05;2.30;-0.78;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.08;-0.24;-0.21;-0.00;0.00;-0.00;-0.00;-0.03;0.95;2.35;0.00;0.00;-0.50;0.017;-0.18;-1.40;-1000.00;-1000.00
668.895;77;1.02;2.30;-0.95;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.07;-0.26;-0.24;-0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.024;-0.18;-1.40;-1000.00;-1000.00
668.995;85;1.00;2.30;-1.04;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.07;-0.28;-0.26;0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.027;-0.18;-1.40;-1000.00;-1000.00
669.115;100;0.96;2.30;-1.15;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.29;-0.28;-0.00;0.00;-0.00;-0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.034;-0.18;-1.40;-1000.00;-1000.00
669.185;104;0.95;2.30;-1.17;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.30;-0.28;0.00;-0.00;-0.00;0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.016;-0.18;-1.40;-1000.00;-1000.00
669.325;118;0.91;2.30;-1.21;0.65;2.35;-0.00;0.11;0.00;226;1;1;5;0.05;-0.31;-0.30;-0.00;-0.00;-0.00;-0.00;-0.01;0.92;2.35;-0.00;0.00;-0.50;0.028;-0.18;-1.40;-1000.00;-1000.00
669.395;127;0.88;2.30;-1.23;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.31;-0.31;0.00;-0.00;-0.00;-0.00;-0.00;0.86;2.37;15.98;0.65;0.50;0.025;-0.18;-1.40;-1000.00;-1000.00
669.485;135;0.87;2.30;-0.94;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.31;-0.03;-0.00;-0.00;0.00;-0.02;0.07;0.85;2.37;14.37;0.65;0.50;0.011;-0.18;-1.40;-1000.00;-1000.00
669.585;148;0.87;2.30;-0.66;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.31;0.00;-0.00;-0.00;0.00;-0.00;0.02;0.85;2.37;14.37;0.65;0.50;0.011;-0.18;-1.39;-1000.00;-1000.00
669.685;157;0.87;2.30;-0.55;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.31;0.00;-0.00;-0.00;0.00;-0.00;0.02;0.85;2.37;14.37;0.65;0.50;0.015;-0.18;-1.39;-1000.00;-1000.00
669.785;167;0.87;2.30;-0.46;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.05;-0.31;0.00;-0.00;-0.00;0.00;-0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.019;-0.18;-1.39;-1000.00;-1000.00
