t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
6155.625;16;1.10;-0.30;0.16;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.04;-0.00;-0.00;0.00;0.01;0.01;0.01;0.95;-0.35;0.00;0.00;-0.50;0.087;3.89;3.50;-1000.00;-1000.00
6155.665;20;1.10;-0.30;0.17;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.08;-0.00;-0.00;0.00;0.00;0.02;0.00;0.95;-0.35;0.00;0.00;-0.50;0.032;3.89;3.50;-1000.00;-1000.00
6155.765;31;1.10;-0.30;0.18;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.12;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.034;3.89;3.50;-1000.00;-1000.00
6155.875;39;1.09;-0.30;0.31;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.09;-0.01;-0.02;-0.03;-0.18;0.05;0.95;-0.35;0.00;0.00;-0.50;0.034;3.89;3.50;-1000.00;-1000.00
6155.975;49;1.08;-0.30;0.53;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.18;-0.15;-0.00;-0.00;-0.03;-0.06;0.03;0.95;-0.35;0.00;0.00;-0.50;0.035;3.89;3.50;-1000.00;-1000.00
6156.065;59;1.07;-0.30;0.74;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.21;-0.18;-0.00;0.00;-0.03;-0.06;0.03;0.95;-0.35;0.00;0.00;-0.50;0.030;3.89;3.50;-1000.00;-1000.00
6156.155;68;1.05;-0.30;0.96;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.24;-0.21;-0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.019;3.89;3.50;-1000.00;-1000.00
6156.265;79;1.02;-0.30;1.16;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.06;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.025;3.89;3.50;-1000.00;-1000.00
6156.345;87;1.00;-0.30;1.25;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.28;-0.26;-0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.012;3.89;3.50;-1000.00;-1000.00
6156.445;98;0.97;-0.30;1.33;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.29;-0.28;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.011;3.89;3.50;-1000.00;-1000.00
6156.555;109;0.94;-0.30;1.37;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.05;-0.30;-0.29;0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.022;3.89;3.50;-1000.00;-1000.00
6156.685;121;0.91;-0.30;1.40;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.04;-0.31;-0.30;0.00;-0.00;0.00;-0.00;0.00;0.93;-0.35;-0.00;0.00;-0.50;0.025;3.89;3.50;-1000.00;-1000.00
6156.765;129;0.88;-0.30;1.40;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.31;-0.00;-0.00;0.00;-0.00;0.00;0.91;-0.34;10.05;0.54;0.46;0.031;3.89;3.50;-1000.00;-1000.00
6156.855;140;0.86;-0.31;1.08;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.01;-0.00;-0.00;0.02;0.04;-0.06;0.87;-0.34;7.48;0.48;0.45;0.016;3.89;3.50;-1000.00;-1000.00
6156.945;148;0.86;-0.31;0.96;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;0.01;0.00;0.00;-0.00;0.00;-0.02;0.87;-0.34;7.48;0.48;0.45;0.018;3.89;3.50;-1000.00;-1000.00
6157.045;157;0.86;-0.30;0.88;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;0.00;0.00;-0.00;-0.00;-0.00;-0.01;0.87;-0.34;7.48;0.48;0.45;0.015;3.89;3.50;-1000.00;-1000.00
6157.145;167;0.86;-0.31;0.82;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;0.00;-0.00;0.00;-0.00;0.01;-0.01;0.87;-0.34;7.48;0.48;0.45;0.015;3.89;3.50;-1000.00;-1000.00
6157.255;178;0.86;-0.31;0.80;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.00;-0.00;0.00;0.00;0.02;-0.00;0.87;-0.34;7.48;0.48;0.45;0.018;3.89;3.50;-1000.00;-1000.00
6157.345;186;0.86;-0.31;0.79;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.00;-0.00;0.00;0.00;0.02;-0.00;0.87;-0.34;7.48;0.48;0.45;0.014;3.89;3.50;-1000.00;-1000.00
6157.485;201;0.86;-0.31;0.78;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.00;-0.00;0.00;0.01;0.01;0.01;0.87;-0.34;7.48;0.48;0.45;0.047;3.89;3.50;-1000.00;-1000.00
6157.555;209;0.86;-0.31;0.78;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.00;0.00;-0.00;-0.01;-0.01;-0.01;0.87;-0.34;7.48;0.48;0.45;0.023;3.89;3.50;-1000.00;-1000.00
6157.655;220;0.86;-0.31;0.79;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.00;-0.00;-0.00;-0.01;-0.01;0.01;0.87;-0.34;7.48;0.48;0.45;0.019;3.89;3.50;-1000.00;-1000.00
6157.745;228;0.86;-0.31;0.80;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.87;-0.34;7.48;0.48;0.45;0.013;3.89;3.50;-1000.00;-1000.00
6157.845;237;0.86;-0.31;0.82;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.04;-0.31;-0.00;-0.00;0.00;0.01;0.00;0.01;0.87;-0.34;7.48;0.48;0.45;0.014;3.89;3.50;-1000.00;-1000.00
