t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
234.725;12;1.22;-2.11;90.25;1.19;-2.03;90.00;-0.00;0.50;951;0;1;0;0.07;0.03;0.00;0.00;-0.00;0.01;0.01;-0.00;1.19;-2.03;90.00;-0.00;0.50;0.033
234.815;20;1.22;-2.11;90.25;1.19;-2.03;90.00;-0.00;0.50;951;0;1;0;0.07;0.06;-0.00;0.00;-0.00;0.01;-0.01;-0.01;1.19;-2.03;90.00;-0.00;0.50;0.022
234.905;29;1.22;-2.11;90.36;1.19;-2.03;90.00;-0.00;0.50;951;0;1;0;0.07;0.09;0.07;-0.01;0.01;-0.01;-0.01;0.01;1.19;-2.03;90.00;-0.00;0.50;0.010
235.015;39;1.22;-2.10;90.44;1.19;-2.03;90.00;-0.00;0.50;951;0;1;0;0.06;0.12;0.10;0.00;0.00;-0.00;0.00;0.02;1.19;-2.03;90.00;-0.00;0.50;0.019
235.095;47;1.22;-2.09;90.54;1.19;-2.03;90.00;-0.00;0.50;951;0;1;0;0.06;0.14;0.12;0.00;0.00;-0.00;0.00;0.02;1.19;-2.03;90.00;-0.00;0.50;0.009
235.215;57;1.22;-2.08;90.61;1.19;-1.91;90.00;-0.00;0.50;951;1;1;0;0.05;0.17;0.14;0.00;0.00;-0.00;-0.00;0.01;1.19;-2.03;90.00;-0.00;0.50;0.016
235.295;67;1.22;-2.06;90.66;1.19;-1.91;90.00;-0.00;0.50;951;1;1;0;0.05;0.19;0.17;-0.00;0.00;-0.01;0.00;0.01;1.19;-2.03;90.00;-0.00;0.50;0.007
235.405;78;1.22;-2.04;90.74;1.19;-1.91;90.00;-0.00;0.50;951;1;1;0;0.04;0.20;0.19;-0.00;0.00;-0.00;-0.00;0.01;1.19;-2.03;90.00;-0.00;0.50;0.014
235.515;91;1.22;-2.01;90.82;1.19;-1.91;90.00;-0.00;0.50;951;1;1;0;0.04;0.21;0.20;-0.00;0.00;-0.00;-0.00;0.01;1.19;-2.03;90.00;-0.00;0.50;0.017
235.595;96;1.22;-2.00;90.84;1.19;-1.91;90.00;-0.00;0.50;951;1;1;0;0.04;0.23;0.21;0.00;0.00;-0.00;-0.00;0.01;1.19;-2.00;90.00;-0.00;0.50;0.006
235.705;110;1.22;-1.97;90.88;1.19;-1.91;90.00;-0.00;0.50;951;1;1;0;0.04;0.24;0.23;-0.00;0.00;-0.00;-0.00;0.01;1.19;-1.98;90.00;-0.00;0.50;0.010
235.825;119;1.22;-1.95;90.90;1.19;-1.78;90.00;-0.00;0.50;952;0;1;0;0.03;0.25;0.24;-0.00;0.00;-0.00;-0.00;0.00;1.19;-1.96;90.00;-0.00;0.50;0.015
235.905;130;1.22;-1.92;90.92;1.19;-1.78;90.00;-0.00;0.50;952;0;1;0;0.03;0.28;0.25;-0.00;0.00;-0.00;-0.00;0.00;1.19;-1.78;90.00;-0.00;0.50;0.011
236.005;139;1.22;-1.90;90.94;1.19;-1.78;90.00;-0.00;0.50;952;0;1;0;0.03;0.30;0.28;-0.00;0.00;-0.00;-0.00;0.00;1.19;-1.78;90.00;-0.00;0.50;0.012
236.105;149;1.22;-1.87;90.97;1.19;-1.78;90.00;-0.00;0.50;952;0;1;0;0.03;0.30;0.30;-0.00;0.00;-0.00;-0.00;0.00;1.19;-1.78;90.00;-0.00;0.50;0.017
236.215;158;1.22;-1.84;90.98;1.19;-1.78;90.00;-0.00;0.50;952;0;1;0;0.03;0.30;0.30;-0.00;0.00;-0.00;-0.00;0.00;1.19;-1.78;90.00;-0.00;0.50;0.023
236.315;168;1.22;-1.81;90.98;1.19;-1.66;90.00;-0.00;0.50;952;1;1;0;0.02;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.78;90.00;-0.00;0.50;0.021
236.405;177;1.22;-1.79;90.97;1.19;-1.66;90.00;-0.00;0.50;952;1;1;0;0.02;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.78;90.00;-0.00;0.50;0.010
236.495;187;1.22;-1.76;90.97;1.19;-1.66;90.00;-0.00;0.50;952;1;1;0;0.02;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.76;90.00;-0.00;0.50;0.006
236.605;195;1.22;-1.73;90.96;1.19;-1.66;90.00;-0.00;0.50;952;1;1;0;0.02;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.73;90.00;-0.00;0.50;0.007
236.715;211;1.21;-1.68;90.95;1.19;-1.54;90.00;0.00;0.50;952;2;1;0;0.02;0.30;0.30;-0.00;0.00;-0.00;0.00;-0.00;1.19;-1.70;90.00;-0.00;0.50;0.017
236.805;219;1.21;-1.66;90.95;1.19;-1.54;90.00;0.00;0.50;952;2;1;0;0.02;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.67;90.00;-0.00;0.50;0.015
236.915;228;1.21;-1.63;90.94;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.02;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.19;-1.63;90.00;-0.00;0.50;0.015
237.005;238;1.21;-1.60;90.94;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.28;0.30;0.30;-0.00;0.00;-0.00;-0.00;0.00;1.19;-1.53;89.97;0.10;0.06;0.009
237.105;249;1.21;-1.57;92.27;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.13;0.29;0.30;0.00;-0.00;0.00;0.01;0.30;1.19;-1.53;89.97;0.10;0.06;0.012
237.195;258;1.21;-1.54;92.98;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.03;0.29;0.29;0.00;-0.00;0.00;0.01;0.04;1.19;-1.53;89.97;0.10;0.06;0.007
237.305;268;1.21;-1.51;92.67;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.16;0.28;0.29;0.00;-0.00;0.00;0.01;-0.08;1.19;-1.51;90.17;0.24;0.15;0.008
237.405;277;1.21;-1.49;92.81;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.30;0.28;0.28;-0.00;-0.00;0.00;0.01;0.09;1.19;-1.49;91.10;0.36;0.23;0.012
237.505;287;1.21;-1.46;93.82;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.42;0.28;0.28;-0.00;-0.01;0.00;0.01;0.24;1.19;-1.46;92.67;0.45;0.29;0.014
237.595;296;1.21;-1.43;95.32;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.50;0.28;0.26;-0.04;-0.01;0.01;0.01;0.37;1.19;-1.44;94.49;0.52;0.33;0.006
237.705;306;1.20;-1.41;97.39;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.59;0.29;0.28;-0.02;-0.01;0.06;0.05;0.47;1.18;-1.41;96.98;0.59;0.38;0.008
237.815;321;1.20;-1.36;101.19;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.52;0.29;0.27;-0.02;-0.01;0.12;0.13;0.60;1.18;-1.39;99.06;0.64;0.41;0.017
237.905;329;1.19;-1.34;103.18;1.16;-1.32;107.65;0.79;0.50;953;1;1;3;0.68;0.30;0.29;-0.00;-0.01;-0.03;-0.02;0.35;1.17;-1.36;102.88;0.71;0.45;0.014
