t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
6661.535;625;0.33;-0.92;171.62;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.43;0.30;0.30;-0.01;-0.01;0.03;-0.06;0.23;0.16;-1.06;180.00;0.06;0.06;0.018
6661.635;640;0.29;-0.91;174.27;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.40;0.30;0.30;-0.00;-0.01;0.02;-0.03;0.29;0.16;-1.06;180.00;0.06;0.06;0.024
6661.735;649;0.26;-0.91;175.66;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.39;0.30;0.30;-0.03;-0.01;-0.09;0.14;0.36;0.16;-1.06;180.00;0.06;0.06;0.018
6661.845;660;0.23;-0.90;177.18;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.39;0.30;0.30;-0.02;-0.01;-0.02;0.05;0.31;0.16;-1.06;180.00;0.06;0.06;0.022
6661.935;668;0.20;-0.90;178.44;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.38;0.30;0.30;-0.03;-0.01;0.02;-0.03;0.20;0.16;-1.06;180.00;0.06;0.06;0.022
6662.025;679;0.17;-0.90;179.92;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.38;0.29;0.29;-0.04;-0.01;-0.01;0.02;0.23;0.16;-1.06;180.00;0.06;0.06;0.012
6662.125;688;0.14;-0.89;181.02;-0.02;-1.07;188.63;0.49;0.50;539;1;1;2;0.48;0.28;0.29;-0.04;-0.01;-0.10;0.13;0.31;0.14;-1.06;180.34;0.18;0.18;0.010
6662.235;698;0.12;-0.89;182.62;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.49;0.28;0.29;-0.01;-0.01;0.09;-0.11;0.28;0.13;-1.06;180.67;0.22;0.22;0.021
6662.325;706;0.09;-0.89;184.50;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.45;0.29;0.27;-0.01;-0.01;-0.05;0.06;0.39;0.10;-1.06;181.45;0.28;0.28;0.009
6662.425;716;0.06;-0.89;186.23;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.48;0.30;0.29;0.01;-0.01;0.11;-0.13;0.23;0.07;-1.06;182.67;0.34;0.34;0.010
6662.515;726;0.03;-0.90;188.31;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.48;0.30;0.29;-0.01;-0.01;-0.03;0.03;0.39;0.05;-1.06;183.79;0.38;0.38;0.005
6662.625;737;0.00;-0.90;190.48;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.54;0.30;0.33;-0.04;-0.04;-0.08;0.29;0.51;0.02;-1.06;185.99;0.44;0.44;0.007
6662.715;745;-0.02;-0.91;192.53;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.51;0.30;0.30;-0.01;-0.01;0.02;-0.02;0.43;0.00;-1.07;186.88;0.45;0.46;0.005
6662.825;756;-0.05;-0.91;195.05;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.52;0.30;0.29;-0.02;-0.01;-0.13;0.10;0.47;-0.03;-1.07;188.90;0.49;0.50;0.005
6662.925;764;-0.08;-0.92;196.74;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.50;0.30;0.30;-0.00;-0.01;0.06;-0.05;0.32;-0.05;-1.07;190.98;0.46;0.50;0.009
6663.035;780;-0.12;-0.93;199.90;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.40;0.30;0.29;-0.00;-0.01;0.04;-0.03;0.30;-0.07;-1.08;191.97;0.45;0.50;0.018
6663.125;788;-0.15;-0.94;200.73;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.44;0.30;0.33;-0.04;-0.04;-0.12;0.27;0.27;-0.11;-1.09;194.77;0.41;0.50;0.010
6663.225;797;-0.17;-0.95;201.99;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.41;0.30;0.30;-0.00;-0.01;0.09;-0.05;0.23;-0.13;-1.09;195.64;0.40;0.50;0.012
6663.325;807;-0.20;-0.96;203.34;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.40;0.30;0.30;-0.04;-0.01;0.02;-0.02;0.18;-0.16;-1.10;197.29;0.37;0.50;0.010
6663.425;816;-0.22;-0.97;204.21;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.40;0.30;0.28;-0.02;-0.01;-0.07;0.04;0.24;-0.18;-1.11;198.83;0.35;0.50;0.010
6663.515;826;-0.25;-0.98;204.80;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.40;0.30;0.30;-0.01;-0.01;-0.05;0.03;0.16;-0.20;-1.11;199.55;0.34;0.50;0.004
6663.625;839;-0.29;-1.00;205.63;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.41;0.30;0.28;-0.02;-0.01;-0.04;0.02;0.12;-0.23;-1.12;200.91;0.31;0.50;0.011
6663.735;849;-0.31;-1.01;206.03;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.41;0.30;0.28;-0.02;-0.01;-0.06;0.03;0.17;-0.25;-1.14;202.16;0.29;0.50;0.014
6663.825;858;-0.34;-1.02;206.39;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.41;0.30;0.29;-0.02;-0.01;-0.06;0.03;0.15;-0.27;-1.14;202.74;0.27;0.50;0.015
6663.925;868;-0.36;-1.03;206.79;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.43;0.30;0.29;-0.02;-0.01;-0.06;0.03;0.15;-0.31;-1.16;204.33;0.24;0.50;0.006
6664.025;877;-0.39;-1.04;207.21;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.43;0.30;0.29;-0.02;-0.01;-0.06;0.03;0.18;-0.33;-1.17;205.25;0.21;0.50;0.011
6664.125;887;-0.42;-1.05;207.57;-0.37;-1.19;206.26;0.18;0.50;539;2;1;2;0.42;0.30;0.30;-0.02;-0.01;-0.04;0.04;0.10;-0.35;-1.18;205.67;0.20;0.50;0.011
6664.225;896;-0.44;-1.06;207.97;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.41;0.30;0.31;-0.02;-0.01;-0.00;0.00;0.06;-0.37;-1.19;206.44;0.17;0.50;0.005
6664.315;905;-0.47;-1.07;208.37;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.39;0.30;0.30;-0.01;-0.01;0.07;-0.04;-0.00;-0.40;-1.20;207.07;0.14;0.50;0.006
6664.415;916;-0.50;-1.09;208.64;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.37;0.30;0.30;-0.01;-0.01;0.09;-0.04;-0.02;-0.43;-1.22;207.56;0.10;0.50;0.003
6664.525;928;-0.53;-1.10;208.93;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.33;0.30;0.29;-0.01;-0.01;0.02;-0.01;-0.03;-0.45;-1.23;207.92;0.07;0.50;0.007
6664.615;938;-0.55;-1.12;208.79;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.31;0.30;0.30;-0.01;-0.01;-0.05;0.04;0.03;-0.48;-1.25;208.13;0.03;0.50;0.005
6664.715;947;-0.58;-1.13;208.67;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.29;0.30;0.30;-0.01;-0.01;-0.03;0.02;-0.01;-0.51;-1.26;208.19;-0.00;0.50;0.005
6664.815;958;-0.61;-1.14;208.51;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.26;0.30;0.30;-0.00;-0.01;-0.08;0.05;0.01;-0.53;-1.27;208.12;-0.04;0.50;0.003
6664.925;966;-0.63;-1.15;208.33;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.23;0.30;0.29;-0.01;-0.01;-0.01;0.01;-0.03;-0.56;-1.29;207.90;-0.07;0.50;0.003
6665.025;977;-0.66;-1.17;207.98;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.20;0.30;0.30;-0.00;-0.01;-0.08;0.04;-0.04;-0.59;-1.30;207.54;-0.11;0.50;0.003
6665.125;985;-0.68;-1.18;207.64;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.16;0.30;0.29;-0.00;-0.01;-0.08;0.04;-0.05;-0.61;-1.32;207.04;-0.14;0.50;0.007
6665.225;996;-0.71;-1.19;207.07;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.12;0.30;0.29;-0.01;-0.01;0.04;-0.02;-0.12;-0.64;-1.33;206.39;-0.17;0.50;0.006
6665.315;1004;-0.73;-1.20;206.62;-0.70;-1.36;204.54;-0.25;0.50;539;3;1;2;0.08;0.30;0.29;-0.01;-0.01;0.04;-0.02;-0.14;-0.66;-1.34;205.60;-0.21;0.50;0.003
6665.415;1018;-0.76;-1.22;205.68;-1.05;-1.45;180.57;-0.63;0.50;539;4;1;2;0.01;0.30;0.29;-0.00;-0.01;-0.02;0.01;-0.11;-0.71;-1.36;204.14;-0.26;0.50;0.005
6665.525;1027;-0.79;-1.23;205.02;-1.05;-1.45;180.57;-0.63;0.50;539;4;1;2;-0.16;0.30;0.29;0.00;-0.00;-0.03;0.01;-0.12;-0.73;-1.37;203.00;-0.29;0.50;0.004
6665.615;1038;-0.82;-1.25;203.60;-1.05;-1.45;180.57;-0.63;0.50;539;4;1;2;-0.19;0.30;0.29;0.00;-0.00;0.00;0.01;-0.21;-0.76;-1.38;201.73;-0.32;0.50;0.003
6665.715;1046;-0.84;-1.26;202.67;-1.05;-1.45;180.57;-0.63;0.50;539;4;1;2;-0.23;0.29;0.28;0.01;-0.00;0.00;-0.00;-0.18;-0.79;-1.39;200.31;-0.35;0.50;0.004
6665.815;1055;-0.86;-1.27;201.84;-1.05;-1.45;180.57;-0.63;0.50;539;4;1;2;-0.29;0.29;0.28;0.01;0.00;0.00;0.00;-0.14;-0.82;-1.40;198.75;-0.38;0.50;0.003
6665.915;1065;-0.89;-1.28;200.95;-1.05;-1.45;180.57;-0.63;0.50;539;4;1;2;-0.35;0.30;0.28;0.01;-0.01;0.00;0.04;-0.20;-0.84;-1.41;197.05;-0.41;0.50;0.005
6666.045;1078;-0.92;-1.29;199.56;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.42;0.30;0.29;0.01;-0.01;0.01;0.02;-0.19;-0.87;-1.42;195.19;-0.45;0.50;0.020
6666.125;1088;-0.95;-1.30;198.15;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.42;0.30;0.29;0.04;-0.01;0.05;0.12;-0.31;-1.04;-1.46;180.00;-0.07;0.06;0.009
6666.225;1097;-0.97;-1.31;196.91;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.44;0.30;0.30;0.02;-0.01;-0.02;-0.07;-0.21;-1.04;-1.46;180.00;-0.07;0.06;0.009
6666.335;1107;-1.00;-1.32;195.34;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.45;0.30;0.30;0.03;-0.01;0.04;0.09;-0.32;-1.04;-1.46;180.00;-0.07;0.06;0.020
6666.435;1116;-1.03;-1.33;194.01;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.46;0.30;0.30;0.01;-0.01;-0.04;-0.09;-0.23;-1.04;-1.46;180.00;-0.07;0.06;0.016
6666.535;1126;-1.06;-1.34;192.08;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.45;0.30;0.29;0.01;-0.01;0.05;0.11;-0.35;-1.04;-1.46;180.00;-0.07;0.06;0.018
6666.625;1135;-1.08;-1.34;190.49;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.55;0.30;0.31;-0.01;-0.01;-0.12;-0.24;-0.24;-1.08;-1.46;179.14;-0.23;0.21;0.011
6666.725;1145;-1.11;-1.35;187.97;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.56;0.30;0.29;0.01;-0.01;0.02;0.03;-0.48;-1.12;-1.46;178.03;-0.30;0.27;0.009
6666.835;1158;-1.15;-1.35;184.61;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.56;0.30;0.30;0.01;-0.06;0.26;0.12;-0.62;-1.14;-1.46;176.76;-0.35;0.32;0.019
6666.935;1169;-1.18;-1.36;181.61;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.61;0.30;0.30;0.00;-0.01;-0.03;-0.05;-0.39;-1.20;-1.45;173.61;-0.43;0.39;0.020
6667.035;1177;-1.21;-1.36;179.46;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.63;0.30;0.30;0.01;-0.06;0.26;0.08;-0.70;-1.22;-1.45;171.93;-0.46;0.42;0.020
6667.125;1186;-1.24;-1.36;175.85;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.60;0.30;0.30;0.02;-0.01;-0.19;-0.22;-0.72;-1.25;-1.44;169.98;-0.49;0.45;0.009
6667.215;1196;-1.27;-1.36;171.83;-1.29;-1.43;166.50;-0.54;0.50;335;1;1;5;-0.58;0.30;0.30;0.03;-0.01;0.01;-0.00;-0.55;-1.28;-1.44;167.73;-0.53;0.48;0.008
6667.325;1207;-1.30;-1.36;169.12;-1.70;-1.15;124.86;-0.53;0.50;335;2;1;5;-0.62;0.30;0.31;0.01;0.00;0.00;0.02;-0.45;-1.32;-1.43;163.94;-0.54;0.50;0.011
6667.425;1215;-1.32;-1.35;166.49;-1.70;-1.15;124.86;-0.53;0.50;335;2;1;5;-0.70;0.30;0.29;-0.00;-0.01;0.09;0.06;-0.54;-1.35;-1.42;161.39;-0.54;0.50;0.009
6667.525;1229;-1.36;-1.34;162.86;-1.70;-1.15;124.86;-0.53;0.50;335;2;1;5;-0.67;0.30;0.32;0.01;0.00;-0.19;-0.14;-0.36;-1.37;-1.41;160.12;-0.54;0.50;0.014
6667.625;1238;-1.39;-1.34;159.79;-1.70;-1.15;124.86;-0.53;0.50;335;2;1;5;-0.65;0.30;0.29;0.05;-0.01;0.14;0.09;-0.57;-1.41;-1.39;156.31;-0.54;0.50;0.010
