t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
2497.515;16;1.10;2.30;-0.02;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.086;-1.32;0.39;-1000.00;-1000.00
2497.555;20;1.10;2.30;-0.04;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.08;-0.03;0.00;-0.00;0.00;0.01;-0.02;0.95;2.35;0.00;0.00;-0.50;0.016;-1.32;0.39;-1000.00;-1000.00
2497.665;31;1.09;2.30;-0.22;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.12;-0.08;-0.00;-0.00;-0.00;-0.00;-0.03;0.95;2.35;0.00;0.00;-0.50;0.035;-1.32;0.39;-1000.00;-1000.00
2497.755;39;1.09;2.30;-0.30;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.15;-0.12;-0.00;-0.00;-0.03;0.04;-0.01;0.95;2.35;0.00;0.00;-0.50;0.022;-1.32;0.39;-1000.00;-1000.00
2497.845;48;1.07;2.30;-0.41;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.10;-0.18;-0.15;0.00;0.00;-0.00;0.00;-0.04;0.95;2.35;0.00;0.00;-0.50;0.015;-1.32;0.39;-1000.00;-1000.00
2497.945;58;1.06;2.30;-0.62;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.09;-0.21;-0.18;0.00;0.00;-0.00;-0.00;-0.04;0.95;2.35;0.00;0.00;-0.50;0.016;-1.32;0.39;-1000.00;-1000.00
2498.065;72;1.03;2.30;-0.87;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.08;-0.23;-0.21;-0.00;0.00;-0.00;-0.00;-0.03;0.95;2.35;0.00;0.00;-0.50;0.026;-1.32;0.39;-1000.00;-1000.00
2498.145;77;1.02;2.30;-0.93;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.07;-0.25;-0.23;0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.013;-1.32;0.39;-1000.00;-1000.00
2498.255;91;0.98;2.30;-1.07;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.07;-0.27;-0.25;-0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.021;-1.33;0.39;-1000.00;-1000.00
2498.345;96;0.97;2.30;-1.10;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.28;-0.27;0.00;-0.00;-0.00;-0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.009;-1.33;0.39;-1000.00;-1000.00
2498.445;105;0.95;2.30;-1.15;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.29;-0.28;0.00;-0.00;-0.00;-0.00;-0.01;0.95;2.35;-0.00;0.00;-0.50;0.010;-1.33;0.39;-1000.00;-1000.00
2498.575;120;0.90;2.30;-1.21;0.65;2.35;-0.00;0.11;0.00;226;1;1;5;0.05;-0.30;-0.29;-0.00;-0.00;-0.00;-0.00;-0.01;0.91;2.35;-0.00;0.00;-0.50;0.026;-1.33;0.39;-1000.00;-1000.00
2498.665;129;0.88;2.30;-1.23;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.65;-0.27;-0.30;0.00;-0.00;-0.00;-0.00;-0.00;0.86;2.37;15.98;0.65;0.50;0.015;-1.33;0.39;-1000.00;-1000.00
2498.745;139;0.85;2.30;-3.55;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.21;-0.27;-0.01;-0.01;0.01;-0.00;-0.70;0.85;2.37;14.37;0.65;0.50;0.014;-1.33;0.39;-1000.00;-1000.00
2498.835;148;0.83;2.31;-6.84;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.16;-0.22;0.00;-0.01;0.00;-0.01;-0.62;0.82;2.36;11.29;0.62;0.47;0.006;-1.33;0.39;-1000.00;-1000.00
2498.945;158;0.81;2.31;-8.89;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.10;-0.16;-0.01;-0.01;-0.03;-0.02;-0.17;0.80;2.36;9.93;0.60;0.45;0.008;-1.33;0.39;-1000.00;-1000.00
2499.035;169;0.79;2.31;-9.07;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.06;-0.10;-0.01;-0.01;0.09;0.10;0.06;0.79;2.36;8.68;0.57;0.43;0.008;-1.33;0.39;-1000.00;-1000.00
2499.135;177;0.79;2.31;-8.68;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.02;-0.07;0.00;-0.01;-0.12;-0.13;0.05;0.78;2.36;7.54;0.55;0.41;0.005;-1.33;0.39;-1000.00;-1000.00
2499.245;186;0.78;2.31;-8.07;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.02;-0.02;0.00;-0.01;0.07;0.07;0.19;0.78;2.36;7.54;0.55;0.41;0.014;-1.33;0.39;-1000.00;-1000.00
2499.335;196;0.78;2.31;-6.83;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.06;0.02;-0.01;-0.01;-0.01;-0.01;0.28;0.78;2.36;7.54;0.55;0.41;0.005;-1.33;0.39;-1000.00;-1000.00
2499.445;210;0.79;2.31;-4.39;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.09;0.06;-0.00;0.00;-0.04;0.07;0.23;0.78;2.36;7.54;0.55;0.41;0.014;-1.33;0.39;-1000.00;-1000.00
2499.545;219;0.80;2.31;-2.96;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.12;0.08;-0.01;-0.00;0.02;-0.04;0.30;0.79;2.36;8.68;0.57;0.43;0.012;-1.33;0.39;-1000.00;-1000.00
2499.645;228;0.81;2.31;-1.37;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.15;0.12;0.00;-0.01;-0.02;0.02;0.31;0.79;2.36;8.68;0.57;0.43;0.005;-1.33;0.39;-1000.00;-1000.00
2499.745;238;0.82;2.31;0.60;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.18;0.14;-0.01;-0.01;0.02;-0.03;0.35;0.80;2.36;9.93;0.60;0.45;0.009;-1.33;0.39;-1000.00;-1000.00
2499.845;247;0.83;2.31;2.40;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.20;0.16;-0.02;-0.01;0.04;-0.06;0.47;0.82;2.36;11.29;0.62;0.47;0.005;-1.33;0.40;-1000.00;-1000.00
2499.935;257;0.85;2.31;4.51;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.23;0.20;-0.00;-0.00;-0.04;0.06;0.35;0.83;2.37;12.78;0.64;0.49;0.004;-1.33;0.40;-1000.00;-1000.00
2500.045;265;0.87;2.31;6.83;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.25;0.21;-0.01;-0.01;0.12;-0.12;0.56;0.85;2.37;14.37;0.65;0.50;0.008;-1.33;0.40;-1000.00;-1000.00
2500.145;280;0.90;2.31;11.04;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.28;0.26;-0.02;-0.00;-0.17;0.12;0.48;0.88;2.38;17.60;0.65;0.50;0.010;-1.33;0.40;-1000.00;-1000.00
2500.245;289;0.93;2.32;14.33;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.29;0.25;-0.09;-0.01;0.23;-0.19;0.78;0.89;2.38;19.22;0.65;0.50;0.008;-1.33;0.40;-1000.00;-1000.00
2500.345;300;0.96;2.32;19.56;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.31;0.26;-0.02;-0.10;0.48;0.18;0.96;0.92;2.40;22.48;0.66;0.50;0.007;-1.33;0.40;-1000.00;-1000.00
2500.445;308;0.98;2.33;23.33;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.32;0.32;0.01;-0.01;-0.11;0.08;0.71;0.95;2.41;25.75;0.66;0.50;0.010;-1.33;0.40;-1000.00;-1000.00
