t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
416.835;16;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.17;-0.00;-0.00;-0.00;0.01;0.01;0.02;1.19;-1.64;90.00;0.00;0.50;0.100
416.925;24;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.00;0.00;0.00;-0.01;0.01;0.01;1.19;-1.64;90.00;0.00;0.50;0.089
416.985;28;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.06;0.00;0.00;-0.06;0.00;-0.05;1.19;-1.64;90.00;0.00;0.50;0.052
417.105;42;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.31;0.01;-0.01;-0.11;-0.04;-0.97;1.19;-1.64;90.00;0.00;0.50;0.074
417.205;50;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.32;0.05;-0.01;-0.11;-0.03;-0.83;1.19;-1.64;90.00;0.00;0.50;0.066
417.255;55;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.32;0.09;-0.00;-0.02;0.00;-0.81;1.19;-1.64;90.00;0.00;0.50;0.021
417.375;69;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.33;0.12;-0.00;0.00;0.02;-0.80;1.19;-1.64;90.00;0.00;0.50;0.039
417.465;80;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.34;0.10;-0.01;-0.07;0.02;-0.73;1.19;-1.64;90.00;0.00;0.50;0.033
417.575;88;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.33;0.11;-0.01;0.06;0.01;-0.80;1.19;-1.64;90.00;0.00;0.50;0.036
417.685;99;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.34;0.10;-0.01;-0.01;0.02;-0.72;1.19;-1.64;90.00;0.00;0.50;0.051
417.765;108;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.33;0.11;-0.01;0.07;-0.00;-0.77;1.19;-1.64;90.00;0.00;0.50;0.031
417.875;117;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.33;0.11;-0.02;0.10;-0.03;-0.78;1.19;-1.64;90.00;0.00;0.50;0.034
417.955;127;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.35;0.10;-0.01;-0.02;0.02;-0.67;1.19;-1.64;90.00;0.00;0.50;0.022
418.065;137;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.34;0.10;-0.01;0.07;-0.03;-0.74;1.19;-1.64;90.00;0.00;0.50;0.035
418.165;146;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.36;0.09;-0.01;-0.05;0.03;-0.66;1.19;-1.64;90.00;0.00;0.50;0.033
418.275;158;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.37;0.08;-0.01;-0.07;0.05;-0.63;1.19;-1.64;90.00;0.00;0.50;0.037
418.375;171;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.37;0.08;-0.01;0.03;-0.02;-0.65;1.19;-1.64;90.00;0.00;0.50;0.047
418.465;179;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.38;0.09;-0.01;0.02;-0.01;-0.64;1.19;-1.64;90.00;0.00;0.50;0.030
418.555;189;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.38;0.08;-0.01;0.02;-0.01;-0.61;1.19;-1.64;90.00;0.00;0.50;0.023
418.665;199;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.38;0.07;-0.00;0.01;-0.01;-0.57;1.19;-1.64;90.00;0.00;0.50;0.031
418.765;209;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.38;0.07;-0.00;0.01;0.00;-0.53;1.19;-1.64;90.00;0.00;0.50;0.032
418.865;217;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.36;0.06;0.00;-0.02;0.02;-0.71;1.19;-1.64;90.00;0.00;0.50;0.027
418.955;227;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.33;0.10;-0.00;-0.00;-0.05;-0.95;1.19;-1.64;90.00;0.00;0.50;0.028
419.075;237;0.00;0.00;0.00;1.19;-2.03;90.00;0.00;0.50;947;0;1;0;0.79;-0.30;-0.34;0.13;-0.04;-0.15;-0.06;-0.97;1.19;-1.64;90.00;0.00;0.50;0.036
