t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
6791.685;16;1.10;-0.30;-0.06;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;-0.00;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.106;3.93;3.53;-1000.00;-1000.00
6791.715;20;1.10;-0.30;-0.05;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;-0.02;-0.00;0.00;0.00;0.02;0.01;0.95;-0.35;0.00;0.00;-0.50;0.025;3.93;3.53;-1000.00;-1000.00
6791.815;29;1.10;-0.30;0.10;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;-0.08;0.00;-0.00;0.00;-0.01;0.03;0.95;-0.35;0.00;0.00;-0.50;0.026;3.93;3.53;-1000.00;-1000.00
6791.925;39;1.09;-0.30;0.23;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.12;0.00;-0.00;0.02;0.04;0.01;0.95;-0.35;0.00;0.00;-0.50;0.040;3.93;3.53;-1000.00;-1000.00
6792.025;47;1.08;-0.30;0.32;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;0.00;0.00;0.00;0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.032;3.93;3.53;-1000.00;-1000.00
6792.105;58;1.06;-0.30;0.55;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;0.00;0.00;-0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.020;3.93;3.53;-1000.00;-1000.00
6792.195;66;1.04;-0.30;0.72;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.23;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.019;3.93;3.53;-1000.00;-1000.00
6792.325;80;1.01;-0.30;0.94;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.25;-0.23;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.039;3.93;3.53;-1000.00;-1000.00
6792.415;90;0.99;-0.30;1.04;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.07;-0.27;-0.25;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.026;3.93;3.53;-1000.00;-1000.00
6792.495;96;0.97;-0.30;1.08;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.28;-0.27;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.013;3.93;3.53;-1000.00;-1000.00
6792.615;108;0.94;-0.30;1.15;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.28;0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.034;3.93;3.53;-1000.00;-1000.00
6792.735;121;0.90;-0.30;1.19;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.06;-0.30;-0.29;0.00;-0.00;0.00;-0.00;0.00;0.91;-0.35;-0.00;0.00;-0.50;0.032;3.93;3.53;-1000.00;-1000.00
6792.815;127;0.88;-0.30;1.20;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.06;-0.30;-0.30;-0.00;-0.00;0.00;-0.00;0.00;0.89;-0.34;8.71;0.51;0.45;0.031;3.93;3.53;-1000.00;-1000.00
6792.915;141;0.86;-0.30;0.81;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;-0.06;-0.30;0.01;-0.00;-0.00;0.00;0.02;-0.04;0.87;-0.34;7.48;0.48;0.45;0.032;3.93;3.53;-1000.00;-1000.00
