t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595535589.042;12;1.11;2.40;1.88;0.95;2.35;0.00;0.00;-0.50;394;0;1;2;-0.04;-0.04;0.00;0.00;0.00;-0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.029;-100.00;-100.00;-1.95;3.06
1595535589.124;20;1.11;2.40;2.00;0.95;2.35;0.00;0.00;-0.50;394;0;1;2;-0.03;-0.08;0.00;0.00;0.00;-0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.011;-100.00;-100.00;-1.95;3.06
1595535589.225;30;1.11;2.40;1.90;0.95;2.35;0.00;0.00;-0.50;394;0;1;2;-0.04;-0.12;-0.01;0.00;0.00;-0.00;0.03;0.01;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-1.95;3.06
1595535589.324;40;1.11;2.40;1.99;0.85;2.35;-0.00;0.00;-0.50;394;1;1;2;-0.03;-0.16;-0.02;0.00;0.00;0.00;0.01;0.01;0.95;2.35;0.00;0.00;-0.50;0.011;-100.00;-100.00;-1.95;3.06
1595535589.422;50;1.10;2.40;2.14;0.85;2.35;-0.00;0.00;-0.50;394;1;1;2;-0.02;-0.19;-0.07;0.00;0.00;0.00;0.02;0.02;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-1.95;3.06
1595535589.521;60;1.08;2.40;1.99;0.85;2.35;-0.00;0.00;-0.50;394;1;1;2;-0.03;-0.22;-0.13;0.00;0.00;0.00;0.01;0.01;0.95;2.35;0.00;0.00;-0.50;0.008;-100.00;-100.00;-1.95;3.06
1595535589.621;70;1.06;2.40;2.09;0.85;2.35;-0.00;0.00;-0.50;394;1;1;2;-0.02;-0.25;-0.15;0.00;0.00;0.00;0.01;0.01;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-1.95;3.06
1595535589.722;80;1.04;2.40;2.19;0.85;2.35;-0.00;0.00;-0.50;394;1;1;2;-0.02;-0.27;-0.19;0.00;0.00;-0.00;0.00;0.02;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-1.95;3.06
1595535589.822;90;1.02;2.40;2.33;0.85;2.35;-0.00;0.00;-0.50;394;1;1;2;-0.01;-0.29;-0.23;0.00;0.00;-0.01;-0.01;0.02;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-1.95;3.06
1595535589.921;99;0.99;2.40;2.35;0.76;2.35;-0.00;0.00;-0.50;394;2;1;2;-0.01;-0.30;-0.24;0.00;0.00;-0.00;0.00;0.02;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-1.95;3.06
1595535590.019;110;0.96;2.40;2.35;0.76;2.35;-0.00;0.00;-0.50;394;2;1;2;-0.00;-0.31;-0.26;0.00;0.00;0.00;-0.01;0.01;0.95;2.35;0.00;0.00;-0.50;0.006;-100.00;-100.00;-1.95;3.06
1595535590.129;120;0.94;2.40;2.47;0.76;2.35;-0.00;0.00;-0.50;394;2;1;2;0.00;-0.32;-0.29;0.00;0.00;-0.00;0.01;0.02;0.94;2.35;-0.00;0.00;-0.50;0.015;-100.00;-100.00;-1.95;3.06
1595535590.233;131;0.90;2.40;2.48;0.65;2.35;0.00;0.00;-0.50;230;0;1;2;0.01;-0.33;-0.30;0.00;0.00;-0.01;0.01;-0.00;0.91;2.35;-0.00;0.00;-0.50;0.014;-100.00;-100.00;-1.95;3.06
1595535590.339;142;0.87;2.40;2.37;0.35;2.35;-0.00;0.11;0.00;1012;1;1;5;0.01;-0.37;-0.30;0.00;0.00;-0.01;0.01;-0.01;0.65;2.35;0.00;0.00;-0.50;0.014;-100.00;-100.00;-1.95;3.06
1595535590.436;152;0.84;2.40;2.40;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.67;-0.35;-0.32;0.00;0.00;-0.01;-0.00;-0.00;0.77;2.48;40.68;0.67;0.50;0.014;-100.00;-100.00;-1.95;3.06
1595535590.524;160;0.81;2.39;2.04;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;-0.28;-0.34;0.00;0.00;0.00;0.03;-0.16;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535590.624;170;0.78;2.39;-2.80;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;-0.21;-0.35;0.00;0.00;0.01;0.01;-0.74;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535590.724;180;0.75;2.38;-7.43;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;-0.15;-0.33;0.00;0.00;-0.00;-0.02;-0.73;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535590.824;190;0.73;2.38;-10.69;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;-0.09;-0.26;0.00;0.00;0.00;0.01;-0.60;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535590.925;201;0.71;2.38;-12.88;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;-0.03;-0.13;0.00;0.00;0.00;0.01;-0.32;0.95;2.95;90.00;-0.00;0.37;0.012;-100.00;-100.00;-1.95;3.06
1595535591.024;210;0.71;2.38;-13.80;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.02;-0.13;0.00;0.00;0.00;-0.01;-0.16;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.124;220;0.70;2.38;-13.81;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.07;-0.07;0.00;0.00;-0.00;-0.00;0.02;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.224;230;0.71;2.38;-13.47;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.12;-0.02;0.00;0.00;-0.01;0.01;0.06;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.325;240;0.71;2.38;-12.28;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.17;0.03;0.00;0.00;0.00;-0.01;0.20;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.424;250;0.73;2.38;-10.05;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.21;0.08;0.00;0.00;0.00;-0.02;0.40;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.524;260;0.75;2.38;-7.12;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.26;0.09;0.00;0.00;-0.00;-0.01;0.54;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.624;270;0.77;2.38;-3.25;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.30;0.18;0.00;0.00;-0.00;0.00;0.65;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
1595535591.724;280;0.79;2.38;1.21;0.95;2.95;90.00;-0.00;0.37;44;0;1;7;0.79;0.34;0.22;0.00;0.00;0.01;-0.01;0.78;0.95;2.95;90.00;-0.00;0.37;0.011;-100.00;-100.00;-1.95;3.06
