t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595263690.240;11;-1.13;0.10;-177.56;-1.15;0.18;193.50;0.54;0.50;281;1;1;5;-0.14;-0.02;-0.00;0.00;0.00;-0.00;0.01;0.00;-1.13;0.20;180.00;-0.00;-0.50;0.021
1595263690.306;17;-1.13;0.10;-177.48;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.01;-0.00;0.00;0.00;-0.00;0.00;0.00;-1.15;0.18;193.50;0.54;0.50;0.011
1595263690.402;27;-1.13;0.10;-177.56;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.04;-0.00;0.00;0.00;-0.00;0.00;0.00;-1.15;0.18;193.50;0.54;0.50;0.007
1595263690.502;37;-1.13;0.10;-177.25;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.07;-0.00;0.00;0.00;-0.00;0.00;0.07;-1.15;0.18;193.50;0.54;0.50;0.007
1595263690.602;47;-1.13;0.10;-176.60;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.09;0.02;0.00;0.00;-0.01;0.00;0.11;-1.15;0.18;193.50;0.54;0.50;0.007
1595263690.702;57;-1.14;0.09;-175.36;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.12;0.05;0.00;0.00;-0.01;0.00;0.20;-1.15;0.18;193.50;0.54;0.50;0.007
1595263690.802;67;-1.15;0.09;-173.87;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.14;0.06;0.00;0.00;-0.01;0.01;0.24;-1.17;0.17;194.78;0.54;0.50;0.007
1595263690.902;77;-1.16;0.09;-171.90;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.79;0.16;0.10;0.00;0.00;-0.01;0.00;0.34;-1.18;0.17;196.06;0.54;0.50;0.007
1595263691.002;87;-1.17;0.08;-169.50;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.77;0.18;0.12;0.00;0.00;-0.01;0.00;0.40;-1.20;0.16;197.33;0.54;0.50;0.007
1595263691.102;97;-1.18;0.08;-166.73;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.70;0.19;0.10;0.00;0.00;-0.01;-0.00;0.48;-1.21;0.16;198.61;0.54;0.50;0.007
1595263691.202;107;-1.20;0.07;-163.95;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.64;0.21;0.16;0.00;0.00;-0.01;0.00;0.49;-1.23;0.15;199.88;0.54;0.50;0.007
1595263691.302;117;-1.21;0.06;-161.19;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.58;0.22;0.18;0.00;0.00;-0.01;0.00;0.48;-1.24;0.15;201.15;0.54;0.50;0.007
1595263691.403;127;-1.23;0.05;-158.60;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.54;0.23;0.14;0.00;0.00;-0.00;0.00;0.45;-1.27;0.14;203.69;0.54;0.50;0.007
1595263691.502;137;-1.25;0.04;-156.14;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.50;0.24;0.20;0.00;0.00;-0.00;-0.00;0.43;-1.28;0.13;204.96;0.54;0.50;0.007
1595263691.602;147;-1.27;0.03;-153.79;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.48;0.25;0.21;0.00;0.00;-0.00;-0.01;0.41;-1.31;0.12;207.50;0.54;0.50;0.007
1595263691.703;157;-1.29;0.02;-151.42;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.44;0.26;0.22;0.00;0.00;0.00;-0.00;0.40;-1.33;0.11;208.76;0.54;0.50;0.007
1595263691.802;167;-1.30;0.01;-149.35;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.44;0.27;0.17;0.00;0.00;0.00;0.01;0.38;-1.35;0.09;211.29;0.54;0.50;0.007
1595263691.903;177;-1.32;-0.01;-147.23;-1.57;-0.11;235.14;0.53;0.50;281;2;1;5;0.44;0.28;0.25;0.00;0.00;-0.01;0.00;0.37;-1.38;0.08;213.82;0.54;0.50;0.007
