t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
449.485;108;0.94;2.30;-1.14;0.76;2.35;-0.00;0.00;-0.50;391;2;1;2;0.06;-0.29;-0.28;0.00;-0.00;-0.00;-0.00;-0.01;0.95;2.35;-0.00;0.00;-0.50;0.022;0.41;-1.30;-1000.00;-1000.00
449.625;122;0.90;2.30;-1.19;0.65;2.35;-0.00;0.11;0.00;229;1;1;5;0.06;-0.30;-0.29;-0.00;-0.00;-0.00;-0.00;-0.01;0.91;2.35;-0.00;0.00;-0.50;0.052;0.40;-1.28;-1000.00;-1000.00
449.705;132;0.87;2.30;-1.21;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.30;-0.00;-0.00;-0.00;-0.00;-0.00;0.86;2.37;15.98;0.65;0.50;0.053;0.40;-1.27;-1000.00;-1000.00
449.765;136;0.86;2.30;-1.10;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.17;-0.01;-0.00;0.00;-0.04;0.11;0.85;2.37;14.37;0.65;0.50;0.009;0.40;-1.26;-1000.00;-1000.00
449.865;145;0.86;2.30;-0.76;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.01;0.00;-0.01;-0.03;0.06;0.04;0.85;2.37;14.37;0.65;0.50;0.012;0.40;-1.25;-1000.00;-1000.00
449.995;159;0.86;2.30;-0.55;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;-0.00;-0.00;0.00;-0.00;0.02;0.85;2.37;14.37;0.65;0.50;0.036;0.40;-1.23;-1000.00;-1000.00
450.075;168;0.86;2.30;-0.46;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;-0.00;-0.00;0.00;-0.00;0.02;0.85;2.37;14.37;0.65;0.50;0.013;0.39;-1.21;-1000.00;-1000.00
450.205;180;0.86;2.30;-0.37;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;-0.00;-0.00;0.00;-0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.055;0.39;-1.20;-1000.00;-1000.00
450.265;187;0.86;2.30;-0.31;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;-0.00;-0.01;-0.00;0.01;0.85;2.37;14.37;0.65;0.50;0.018;0.38;-1.19;-1000.00;-1000.00
450.365;197;0.86;2.30;-0.27;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.85;2.37;14.37;0.65;0.50;0.016;0.38;-1.17;-1000.00;-1000.00
450.465;205;0.86;2.30;-0.24;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;0.00;-0.00;-0.01;-0.01;-0.00;0.85;2.37;14.37;0.65;0.50;0.008;0.38;-1.16;-1000.00;-1000.00
450.565;216;0.86;2.30;-0.21;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.85;2.37;14.37;0.65;0.50;0.009;0.38;-1.14;-1000.00;-1000.00
450.665;224;0.86;2.30;-0.20;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.85;2.37;14.37;0.65;0.50;0.006;0.37;-1.13;-1000.00;-1000.00
450.765;237;0.86;2.30;-0.18;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.85;2.37;14.37;0.65;0.50;0.006;0.37;-1.11;-1000.00;-1000.00
450.885;248;0.86;2.30;-0.16;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.021;0.36;-1.10;-1000.00;-1000.00
450.965;257;0.86;2.30;-0.15;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.85;2.37;14.37;0.65;0.50;0.013;0.35;-1.08;-1000.00;-1000.00
451.065;267;0.86;2.30;-0.13;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;0.00;0.00;-0.00;-0.01;-0.02;-0.01;0.85;2.37;14.37;0.65;0.50;0.005;0.35;-1.07;-1000.00;-1000.00
451.155;275;0.86;2.30;-0.11;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;-0.00;-0.01;-0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.005;0.34;-1.06;-1000.00;-1000.00
451.265;286;0.86;2.30;-0.10;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;0.00;0.00;0.02;0.00;0.85;2.37;14.37;0.65;0.50;0.007;0.33;-1.04;-1000.00;-1000.00
451.355;294;0.86;2.30;-0.09;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.007;0.33;-1.03;-1000.00;-1000.00
451.475;309;0.86;2.30;-0.07;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;0.00;-0.00;-0.01;-0.01;-0.00;0.85;2.37;14.37;0.65;0.50;0.021;0.32;-1.00;-1000.00;-1000.00
451.565;318;0.86;2.30;-0.05;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.06;-0.30;-0.00;-0.00;0.00;0.01;0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.012;0.31;-0.99;-1000.00;-1000.00
451.665;328;0.86;2.30;-0.03;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;-0.24;-0.00;-0.00;0.00;0.01;0.01;0.01;0.85;2.37;14.37;0.65;0.50;0.012;0.30;-0.97;-1000.00;-1000.00
451.795;339;0.84;2.31;-3.56;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;-0.19;-0.25;0.03;-0.00;-0.07;0.12;-0.88;0.83;2.37;12.78;0.64;0.49;0.038;0.29;-0.95;-1000.00;-1000.00
451.875;347;0.82;2.31;-6.75;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;-0.13;-0.20;0.01;-0.01;0.02;-0.03;-0.48;0.82;2.36;11.29;0.62;0.47;0.020;0.28;-0.94;-1000.00;-1000.00
451.965;356;0.81;2.31;-8.32;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;-0.08;-0.14;-0.01;-0.01;0.00;0.01;-0.13;0.80;2.36;9.93;0.60;0.45;0.013;0.27;-0.92;-1000.00;-1000.00
452.065;366;0.80;2.31;-8.49;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;-0.04;-0.09;0.00;-0.01;-0.03;0.07;0.09;0.79;2.36;8.68;0.57;0.43;0.006;0.26;-0.90;-1000.00;-1000.00
452.185;377;0.79;2.31;-7.66;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.00;-0.04;-0.00;-0.01;-0.03;0.08;0.21;0.78;2.36;7.54;0.55;0.41;0.026;0.25;-0.88;-1000.00;-1000.00
452.265;386;0.79;2.31;-6.70;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.04;-0.01;-0.00;-0.01;0.00;0.01;0.28;0.78;2.36;7.54;0.55;0.41;0.012;0.24;-0.86;-1000.00;-1000.00
452.365;396;0.79;2.31;-4.98;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.07;0.03;0.00;-0.01;-0.02;0.05;0.35;0.78;2.36;7.54;0.55;0.41;0.011;0.22;-0.84;-1000.00;-1000.00
452.475;407;0.80;2.31;-2.89;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.10;0.07;0.00;0.01;0.02;0.03;0.33;0.79;2.36;8.68;0.57;0.43;0.017;0.21;-0.82;-1000.00;-1000.00
452.555;415;0.80;2.31;-1.52;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.13;0.10;-0.00;0.00;0.03;0.06;0.32;0.79;2.36;8.68;0.57;0.43;0.007;0.19;-0.80;-1000.00;-1000.00
452.675;428;0.82;2.31;1.05;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.16;0.13;0.00;-0.01;0.05;0.09;0.33;0.80;2.36;9.93;0.60;0.45;0.012;0.17;-0.77;-1000.00;-1000.00
452.755;435;0.83;2.31;2.50;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.19;0.18;-0.01;-0.01;-0.06;-0.11;0.42;0.82;2.36;11.29;0.62;0.47;0.007;0.16;-0.76;-1000.00;-1000.00
452.855;446;0.85;2.31;4.83;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.21;0.21;-0.02;-0.01;-0.08;-0.10;0.44;0.83;2.37;12.78;0.64;0.49;0.004;0.13;-0.74;-1000.00;-1000.00
452.955;457;0.87;2.31;7.79;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.24;0.22;-0.07;-0.06;0.13;-0.15;0.59;0.85;2.37;14.37;0.65;0.50;0.005;0.10;-0.72;-1000.00;-1000.00
453.055;465;0.89;2.31;10.33;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.26;0.25;-0.09;-0.04;0.00;-0.26;0.70;0.86;2.37;15.98;0.65;0.50;0.006;0.08;-0.70;-1000.00;-1000.00
453.155;476;0.92;2.31;14.01;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.28;0.25;-0.08;-0.01;-0.00;-0.04;0.64;0.89;2.38;19.22;0.65;0.50;0.006;0.04;-0.68;-1000.00;-1000.00
453.295;490;0.95;2.31;19.31;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.29;0.26;-0.08;-0.01;0.01;0.02;0.65;0.91;2.39;20.85;0.66;0.50;0.039;-0.01;-0.66;-1000.00;-1000.00
453.355;494;0.96;2.31;20.93;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.79;0.31;0.28;-0.13;-0.04;0.07;-0.30;0.90;0.92;2.40;22.48;0.66;0.50;0.004;-0.03;-0.65;-1000.00;-1000.00
453.475;508;1.00;2.31;26.81;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.74;0.32;0.28;-0.08;-0.01;-0.02;0.02;0.73;0.95;2.41;25.75;0.66;0.50;0.020;-0.10;-0.65;-1000.00;-1000.00
453.575;517;1.03;2.32;30.54;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.72;0.33;0.28;-0.11;-0.01;0.00;-0.11;0.75;0.96;2.42;27.39;0.66;0.50;0.007;-0.14;-0.66;-1000.00;-1000.00
453.675;529;1.06;2.33;34.98;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.67;0.33;0.29;-0.06;-0.01;-0.03;0.18;0.58;0.99;2.43;30.69;0.66;0.50;0.021;-0.20;-0.67;-1000.00;-1000.00
453.775;538;1.09;2.34;38.26;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.67;0.34;0.32;-0.06;-0.01;0.01;-0.07;0.63;1.02;2.45;34.00;0.67;0.50;0.023;-0.24;-0.66;-1000.00;-1000.00
453.865;548;1.12;2.36;41.57;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.65;0.34;0.32;-0.06;-0.01;0.02;-0.04;0.60;1.03;2.46;35.67;0.67;0.50;0.009;-0.29;-0.66;-1000.00;-1000.00
453.955;556;1.14;2.37;44.07;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.68;0.34;0.32;-0.07;-0.01;0.02;-0.05;0.57;1.05;2.47;39.00;0.67;0.50;0.004;-0.33;-0.65;-1000.00;-1000.00
454.065;567;1.17;2.39;47.63;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.69;0.35;0.30;-0.07;-0.01;-0.03;0.07;0.57;1.08;2.49;42.36;0.67;0.50;0.011;-0.38;-0.66;-1000.00;-1000.00
454.155;575;1.19;2.40;50.44;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.68;0.35;0.31;-0.07;-0.01;-0.01;0.02;0.63;1.09;2.51;44.05;0.67;0.50;0.007;-0.42;-0.67;-1000.00;-1000.00
454.265;587;1.22;2.43;54.23;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.68;0.34;0.31;-0.06;-0.01;-0.00;-0.04;0.58;1.11;2.53;47.43;0.68;0.50;0.008;-0.48;-0.69;-1000.00;-1000.00
454.365;598;1.24;2.45;58.20;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.68;0.34;0.30;-0.07;-0.01;0.01;-0.04;0.58;1.13;2.55;50.83;0.68;0.50;0.008;-0.54;-0.69;-1000.00;-1000.00
454.465;607;1.26;2.47;61.08;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.66;0.34;0.30;-0.07;-0.01;0.01;-0.03;0.56;1.14;2.56;52.53;0.68;0.50;0.012;-0.58;-0.68;-1000.00;-1000.00
454.565;617;1.28;2.50;64.09;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.67;0.33;0.30;-0.06;-0.01;0.01;-0.03;0.51;1.16;2.59;55.95;0.68;0.50;0.009;-0.63;-0.67;-1000.00;-1000.00
454.675;626;1.29;2.52;66.67;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.66;0.33;0.30;-0.06;-0.00;0.01;-0.03;0.51;1.17;2.60;57.63;0.67;0.50;0.015;-0.67;-0.68;-1000.00;-1000.00
454.765;636;1.31;2.55;69.44;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.62;0.32;0.29;-0.04;-0.00;-0.01;-0.01;0.46;1.17;2.61;59.28;0.66;0.50;0.006;-0.72;-0.68;-1000.00;-1000.00
454.885;649;1.33;2.58;72.90;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.61;0.31;0.30;-0.07;-0.01;0.06;-0.04;0.52;1.19;2.64;62.51;0.64;0.50;0.028;-0.79;-0.68;-1000.00;-1000.00
454.955;655;1.34;2.60;74.54;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.61;0.30;0.32;-0.05;0.00;-0.01;-0.07;0.52;1.20;2.65;64.08;0.64;0.50;0.004;-0.82;-0.67;-1000.00;-1000.00
455.075;666;1.35;2.63;78.02;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.58;0.29;0.29;-0.07;-0.00;-0.01;0.03;0.51;1.21;2.68;67.16;0.62;0.50;0.023;-0.87;-0.66;-1000.00;-1000.00
455.165;677;1.36;2.66;81.28;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.56;0.28;0.31;-0.05;-0.00;0.05;-0.07;0.52;1.22;2.71;70.13;0.60;0.50;0.009;-0.92;-0.66;-1000.00;-1000.00
455.275;687;1.37;2.69;83.82;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.52;0.27;0.29;-0.04;-0.00;-0.02;0.01;0.39;1.23;2.73;71.58;0.60;0.50;0.017;-0.97;-0.68;-1000.00;-1000.00
455.365;695;1.38;2.71;85.61;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.54;0.26;0.27;-0.05;-0.00;-0.02;0.02;0.32;1.23;2.76;74.41;0.58;0.50;0.009;-1.01;-0.69;-1000.00;-1000.00
455.465;706;1.38;2.74;87.54;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.52;0.25;0.25;-0.03;-0.01;-0.11;0.08;0.24;1.24;2.77;75.78;0.57;0.50;0.015;-1.06;-0.69;-1000.00;-1000.00
455.585;721;1.39;2.78;90.25;1.15;2.58;54.67;0.68;0.50;229;3;1;5;0.51;0.24;0.24;-0.03;-0.01;-0.11;0.07;0.23;1.25;2.80;78.47;0.56;0.50;0.030;-1.14;-0.68;-1000.00;-1000.00
455.685;729;1.39;2.80;91.33;1.25;2.95;90.00;-0.00;0.37;988;0;1;7;0.53;0.23;0.25;-0.00;-0.01;0.00;-0.02;0.21;1.25;2.82;79.77;0.55;0.50;0.035;-1.18;-0.67;-1000.00;-1000.00
455.785;738;1.39;2.82;92.24;1.25;2.95;90.00;-0.00;0.37;988;0;1;7;0.02;0.25;0.24;0.01;-0.01;0.02;-0.03;0.16;1.25;2.95;90.00;-0.00;0.37;0.025;-1.22;-0.68;-1000.00;-1000.00
455.905;749;1.39;2.85;91.56;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.05;0.27;0.25;0.02;-0.01;0.00;-0.01;-0.36;1.25;2.95;90.00;-0.00;0.37;0.038;-1.27;-0.69;-1000.00;-1000.00
455.975;757;1.39;2.87;90.18;1.20;3.33;114.90;0.79;0.50;988;1;1;7;-0.16;0.29;0.27;0.01;-0.01;0.07;-0.04;-0.20;1.25;2.95;90.00;-0.00;0.37;0.023;-1.31;-0.70;-1000.00;-1000.00
456.065;768;1.39;2.90;88.21;1.20;3.33;114.90;0.79;0.50;988;1;1;7;-0.01;0.30;0.28;0.00;-0.01;-0.04;0.02;-0.39;1.25;2.95;90.00;-0.00;0.37;0.017;-1.37;-0.72;-1000.00;-1000.00
456.185;781;1.39;2.94;86.80;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.09;0.32;0.30;-0.00;-0.00;0.03;-0.02;-0.09;1.25;2.95;90.00;-0.00;0.37;0.029;-1.43;-0.70;-1000.00;-1000.00
456.265;787;1.39;2.95;86.74;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.19;0.33;0.31;0.00;-0.00;0.01;-0.01;0.04;1.25;2.95;90.00;-0.00;0.37;0.017;-1.46;-0.69;-1000.00;-1000.00
456.395;800;1.39;3.00;87.54;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.26;0.33;0.33;-0.00;-0.00;-0.06;0.03;0.12;1.25;2.98;90.09;0.06;0.38;0.047;-1.52;-0.67;-1000.00;-1000.00
456.515;814;1.40;3.04;88.98;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.31;0.34;0.34;0.00;-0.01;-0.02;0.01;0.18;1.25;3.02;90.64;0.16;0.39;0.056;-1.59;-0.66;-1000.00;-1000.00
456.585;820;1.40;3.06;89.72;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.37;0.35;0.34;0.01;-0.01;-0.09;0.06;0.21;1.25;3.05;91.33;0.22;0.40;0.026;-1.61;-0.67;-1000.00;-1000.00
456.685;829;1.39;3.10;91.09;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.43;0.36;0.35;0.01;-0.01;-0.06;0.03;0.26;1.25;3.08;92.32;0.29;0.42;0.029;-1.66;-0.69;-1000.00;-1000.00
456.785;839;1.39;3.13;92.82;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.49;0.37;0.38;-0.01;-0.01;0.09;-0.07;0.36;1.25;3.11;93.66;0.35;0.43;0.033;-1.71;-0.70;-1000.00;-1000.00
456.915;852;1.39;3.18;95.63;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.55;0.37;0.36;-0.01;-0.01;-0.18;0.09;0.34;1.25;3.14;95.36;0.41;0.44;0.059;-1.77;-0.70;-1000.00;-1000.00
456.975;857;1.39;3.20;97.10;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.61;0.38;0.36;-0.06;-0.01;-0.01;0.01;0.51;1.24;3.17;97.48;0.48;0.45;0.026;-1.80;-0.69;-1000.00;-1000.00
457.085;868;1.39;3.24;100.99;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.65;0.38;0.37;-0.09;-0.05;0.13;0.14;0.75;1.24;3.21;100.05;0.54;0.46;0.031;-1.85;-0.70;-1000.00;-1000.00
457.185;881;1.39;3.29;106.45;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.61;0.38;0.39;-0.13;-0.04;0.28;0.04;0.95;1.23;3.22;101.51;0.57;0.46;0.032;-1.92;-0.70;-1000.00;-1000.00
457.295;890;1.39;3.32;109.87;1.20;3.33;114.90;0.79;0.50;988;1;1;7;0.67;0.38;0.36;-0.09;-0.01;0.01;0.01;0.62;1.23;3.25;104.82;0.63;0.47;0.037;-1.96;-0.69;-1000.00;-1000.00
457.395;903;1.38;3.37;114.78;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.73;0.37;0.35;-0.08;-0.01;0.00;0.01;0.70;1.22;3.29;108.67;0.70;0.49;0.051;-2.03;-0.69;-1000.00;-1000.00
457.485;907;1.38;3.38;116.59;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.36;0.39;0.37;-0.13;-0.04;0.29;0.08;1.01;1.20;3.32;113.09;0.76;0.50;0.023;-2.05;-0.69;-1000.00;-1000.00
457.575;918;1.37;3.42;120.03;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.38;0.41;0.37;-0.02;-0.01;-0.15;0.00;0.04;1.19;3.34;115.52;0.79;0.50;0.022;-2.10;-0.70;-1000.00;-1000.00
457.685;929;1.35;3.46;120.99;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.50;0.43;0.40;0.01;-0.01;-0.19;0.00;0.13;1.19;3.35;118.00;0.79;0.50;0.031;-2.16;-0.71;-1000.00;-1000.00
457.775;937;1.33;3.49;122.26;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.64;0.45;0.42;0.00;-0.01;-0.10;-0.00;0.35;1.17;3.38;122.96;0.79;0.50;0.021;-2.19;-0.71;-1000.00;-1000.00
457.895;950;1.31;3.54;126.84;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.65;0.46;0.38;-0.10;-0.05;-0.12;0.16;0.70;1.16;3.40;125.43;0.79;0.50;0.038;-2.26;-0.70;-1000.00;-1000.00
457.975;956;1.30;3.56;129.58;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.70;0.48;0.42;-0.12;-0.01;0.15;0.04;0.87;1.14;3.43;130.39;0.79;0.50;0.020;-2.29;-0.69;-1000.00;-1000.00
458.095;971;1.27;3.62;137.64;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.59;0.49;0.42;-0.13;-0.01;0.03;-0.01;1.08;1.12;3.44;132.87;0.79;0.50;0.029;-2.36;-0.69;-1000.00;-1000.00
458.175;979;1.24;3.65;141.56;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.64;0.50;0.44;-0.10;-0.01;0.05;0.00;0.74;1.10;3.47;137.82;0.79;0.50;0.027;-2.40;-0.70;-1000.00;-1000.00
458.295;990;1.21;3.68;146.60;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.61;0.50;0.44;-0.10;-0.01;0.04;0.01;0.87;1.08;3.48;140.30;0.79;0.50;0.033;-2.45;-0.70;-1000.00;-1000.00
458.365;994;1.20;3.69;148.57;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.68;0.50;0.44;-0.10;-0.01;0.04;0.01;0.86;1.05;3.50;145.26;0.79;0.50;0.008;-2.47;-0.70;-1000.00;-1000.00
458.485;1010;1.14;3.74;156.36;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.62;0.50;0.48;-0.09;-0.01;0.11;0.07;1.01;1.04;3.51;147.73;0.79;0.50;0.036;-2.55;-0.68;-1000.00;-1000.00
458.565;1015;1.12;3.75;159.49;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.66;0.50;0.46;-0.07;-0.01;-0.07;-0.05;0.97;1.01;3.53;152.69;0.79;0.50;0.017;-2.57;-0.67;-1000.00;-1000.00
458.685;1029;1.06;3.78;167.52;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.62;0.49;0.46;-0.12;-0.00;-0.02;0.01;1.09;0.97;3.54;157.64;0.79;0.50;0.024;-2.58;-0.66;-1000.00;-1000.00
458.785;1040;1.01;3.80;174.50;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.54;0.47;0.46;-0.15;-0.01;0.02;0.06;1.13;0.96;3.55;160.12;0.79;0.50;0.027;-2.60;-0.66;-1000.00;-1000.00
458.895;1051;0.96;3.82;180.54;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.54;0.46;0.48;-0.15;-0.03;0.03;0.23;1.04;0.92;3.56;165.08;0.79;0.50;0.034;-2.62;-0.65;-1000.00;-1000.00
459.005;1059;0.93;3.83;184.43;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.58;0.44;0.44;-0.11;-0.01;-0.03;-0.02;0.79;0.89;3.57;170.03;0.79;0.50;0.043;-2.61;-0.65;-1000.00;-1000.00
459.085;1068;0.89;3.83;188.59;0.84;3.57;176.23;0.79;0.50;988;2;1;7;0.57;0.42;0.45;-0.10;-0.00;0.07;0.05;0.90;0.87;3.57;172.51;0.79;0.50;0.025;-2.63;-0.66;-1000.00;-1000.00
