t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
14778.505;14;0.45;0.70;-171.63;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.78;-0.02;-0.00;0.00;-0.00;0.01;0.01;-0.01;0.45;0.55;180.00;0.00;-0.50;0.067;4.63;5.67;-1000.00;-1000.00
14778.555;16;0.45;0.70;-171.66;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.78;-0.05;-0.01;0.00;0.00;0.00;-0.01;-0.05;0.45;0.55;180.00;0.00;-0.50;0.016;4.63;5.67;-1000.00;-1000.00
14778.665;28;0.45;0.70;-172.46;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.74;-0.07;-0.05;0.00;0.00;0.00;0.00;-0.15;0.45;0.55;180.00;0.00;-0.50;0.026;4.63;5.67;-1000.00;-1000.00
14778.765;39;0.46;0.70;-173.50;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.69;-0.09;-0.07;-0.00;-0.00;-0.00;0.01;-0.16;0.46;0.55;180.00;0.00;-0.50;0.021;4.63;5.67;-1000.00;-1000.00
14778.865;48;0.47;0.70;-174.37;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.65;-0.11;-0.09;-0.00;-0.00;-0.00;0.00;-0.16;0.47;0.55;180.00;0.00;-0.50;0.020;4.63;5.67;-1000.00;-1000.00
14778.985;58;0.48;0.71;-175.29;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.61;-0.13;-0.11;-0.00;-0.01;-0.00;0.00;-0.15;0.48;0.55;180.00;0.00;-0.50;0.040;4.63;5.67;-1000.00;-1000.00
14779.085;71;0.49;0.71;-176.32;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.56;-0.14;-0.13;-0.00;-0.01;-0.00;0.00;-0.13;0.48;0.55;180.00;0.00;-0.50;0.034;4.63;5.67;-1000.00;-1000.00
14779.165;77;0.50;0.71;-176.77;0.35;0.55;180.00;0.00;-0.50;1070;0;1;2;0.54;-0.16;-0.14;0.01;-0.01;0.03;-0.03;-0.12;0.50;0.55;180.00;0.00;-0.50;0.021;4.63;5.67;-1000.00;-1000.00
14779.295;90;0.52;0.71;-177.66;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.49;-0.18;-0.15;0.00;-0.01;-0.03;0.04;-0.13;0.51;0.55;180.00;0.00;-0.50;0.027;4.63;5.67;-1000.00;-1000.00
14779.375;100;0.53;0.71;-178.25;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.30;-0.14;-0.16;0.00;-0.01;-0.04;0.06;-0.12;0.53;0.55;180.00;0.00;0.50;0.026;4.63;5.67;-1000.00;-1000.00
14779.465;108;0.55;0.71;-178.08;0.65;0.55;180.00;0.00;0.50;450;0;1;1;0.29;-0.11;-0.14;-0.00;-0.01;-0.04;0.05;0.09;0.54;0.55;180.00;0.00;0.50;0.029;4.63;5.67;-1000.00;-1000.00
