t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595951705.989;180;0.77;-0.36;-9.48;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.72;-0.21;-0.32;0.00;0.00;-0.00;0.01;-0.62;0.78;-0.35;2.32;0.29;0.42;0.009;1.07;2.39;-100.00;-100.00
1595951706.088;190;0.75;-0.36;-12.88;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.77;-0.17;-0.27;0.00;0.00;-0.01;0.00;-0.56;0.75;-0.35;1.33;0.22;0.40;0.008;1.07;2.39;-100.00;-100.00
1595951706.189;200;0.73;-0.36;-15.67;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;-0.12;-0.22;0.00;0.00;-0.00;-0.00;-0.49;0.73;-0.35;0.95;0.19;0.40;0.008;1.07;2.39;-100.00;-100.00
1595951706.288;210;0.72;-0.36;-17.87;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;-0.07;-0.17;0.00;0.00;-0.00;0.01;-0.38;0.72;-0.35;0.64;0.16;0.39;0.008;1.07;2.39;-100.00;-100.00
1595951706.389;220;0.71;-0.35;-19.36;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;-0.03;-0.13;0.00;0.00;-0.00;0.00;-0.24;0.71;-0.35;0.40;0.13;0.39;0.009;1.07;2.39;-100.00;-100.00
1595951706.489;230;0.70;-0.35;-20.21;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;0.01;-0.09;0.00;0.00;-0.00;-0.00;-0.11;0.71;-0.35;0.40;0.13;0.39;0.008;1.07;2.39;-100.00;-100.00
1595951706.589;240;0.70;-0.35;-20.26;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;0.05;-0.05;0.00;0.00;-0.00;-0.00;0.01;0.71;-0.35;0.40;0.13;0.39;0.009;1.07;2.39;-100.00;-100.00
1595951706.689;250;0.70;-0.35;-19.98;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;0.09;-0.02;0.00;0.00;-0.00;0.00;0.05;0.71;-0.35;0.40;0.13;0.39;0.009;1.07;2.39;-100.00;-100.00
1595951706.788;260;0.71;-0.35;-19.21;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;0.13;0.03;0.00;0.00;-0.00;-0.02;0.14;0.71;-0.35;0.40;0.13;0.39;0.008;1.07;2.39;-100.00;-100.00
1595951706.888;270;0.72;-0.36;-17.74;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;0.16;0.07;0.00;0.00;0.00;-0.02;0.26;0.72;-0.35;0.64;0.16;0.39;0.008;1.07;2.39;-100.00;-100.00
1595951706.988;280;0.73;-0.36;-15.76;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;0.19;0.09;0.00;0.00;-0.01;-0.01;0.37;0.73;-0.35;0.95;0.19;0.40;0.008;1.07;2.39;-100.00;-100.00
1595951707.088;290;0.75;-0.36;-13.16;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.77;0.22;0.14;0.00;0.00;-0.00;-0.01;0.46;0.75;-0.35;1.33;0.22;0.40;0.008;1.07;2.39;-100.00;-100.00
1595951707.188;300;0.76;-0.37;-10.13;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.71;0.24;0.17;0.00;0.00;0.00;-0.02;0.55;0.76;-0.35;1.79;0.25;0.41;0.008;1.07;2.39;-100.00;-100.00
1595951707.288;310;0.78;-0.37;-6.43;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.64;0.26;0.24;0.00;0.00;0.00;-0.02;0.58;0.78;-0.35;2.32;0.29;0.42;0.008;1.07;2.39;-100.00;-100.00
1595951707.388;320;0.81;-0.37;-3.03;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.60;0.27;0.22;0.00;0.00;0.00;-0.01;0.57;0.81;-0.35;3.66;0.35;0.43;0.008;1.07;2.39;-100.00;-100.00
1595951707.489;330;0.83;-0.37;-0.01;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.57;0.29;0.24;0.00;0.00;0.01;0.01;0.56;0.83;-0.35;4.46;0.38;0.43;0.008;1.07;2.39;-100.00;-100.00
1595951707.589;340;0.86;-0.37;3.17;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.58;0.30;0.32;0.00;0.00;-0.01;0.02;0.57;0.86;-0.34;6.37;0.44;0.44;0.009;1.07;2.39;-100.00;-100.00
1595951707.689;350;0.89;-0.37;6.55;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.55;0.30;0.27;0.00;0.00;-0.01;0.01;0.60;0.87;-0.34;7.48;0.48;0.45;0.008;1.07;2.39;-100.00;-100.00
1595951707.789;360;0.92;-0.36;10.17;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.57;0.31;0.28;0.00;0.00;-0.01;0.01;0.61;0.91;-0.34;10.05;0.54;0.46;0.009;1.07;2.39;-100.00;-100.00
1595951707.889;370;0.94;-0.36;13.54;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.61;0.32;0.36;0.00;0.00;-0.01;-0.01;0.60;0.94;-0.33;13.10;0.60;0.47;0.009;1.07;2.39;-100.00;-100.00
1595951707.986;380;0.97;-0.35;17.19;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.52;0.33;0.30;0.00;0.00;-0.02;0.02;0.66;0.95;-0.33;14.82;0.63;0.47;0.006;1.07;2.39;-100.00;-100.00
1595951708.086;390;1.00;-0.35;20.86;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.57;0.33;0.31;0.00;0.00;0.01;-0.01;0.62;0.99;-0.32;18.67;0.70;0.49;0.006;1.07;2.39;-100.00;-100.00
1595951708.190;400;1.03;-0.33;24.44;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.66;0.34;0.39;0.00;0.00;-0.00;-0.01;0.63;1.02;-0.30;23.09;0.76;0.50;0.010;1.07;2.39;-100.00;-100.00
1595951708.286;410;1.06;-0.32;28.35;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.65;0.35;0.33;0.00;0.00;0.00;0.00;0.71;1.04;-0.29;25.52;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.386;420;1.08;-0.30;33.06;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.65;0.36;0.34;0.00;0.00;-0.01;0.01;0.79;1.07;-0.28;30.48;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.486;430;1.11;-0.29;37.84;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.60;0.36;0.34;0.00;0.00;-0.00;-0.01;0.84;1.08;-0.27;32.96;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.586;440;1.13;-0.27;42.58;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.60;0.36;0.35;0.00;0.00;0.01;0.00;0.81;1.11;-0.25;37.91;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.686;450;1.16;-0.24;47.08;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.61;0.37;0.35;0.00;0.00;-0.00;0.02;0.79;1.14;-0.22;42.87;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.786;460;1.18;-0.22;51.61;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.62;0.37;0.36;0.00;0.00;-0.01;0.03;0.79;1.17;-0.20;47.82;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.886;470;1.20;-0.19;56.23;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.58;0.37;0.36;0.00;0.00;-0.01;0.02;0.81;1.18;-0.18;50.30;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951708.986;480;1.22;-0.16;60.83;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.58;0.37;0.36;0.00;0.00;-0.00;0.01;0.77;1.20;-0.15;55.26;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951709.086;490;1.23;-0.13;65.23;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.59;0.37;0.36;0.00;0.00;-0.00;0.02;0.77;1.22;-0.12;60.21;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951709.186;500;1.25;-0.11;69.84;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.55;0.37;0.36;0.00;0.00;-0.01;0.02;0.81;1.23;-0.11;62.69;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951709.286;510;1.26;-0.08;74.34;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.55;0.37;0.37;0.00;0.00;0.01;0.01;0.75;1.24;-0.07;67.64;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951709.386;520;1.27;-0.04;78.39;1.27;0.06;86.23;0.79;0.50;217;2;1;7;0.57;0.37;0.36;0.00;0.00;0.00;0.00;0.70;1.26;-0.04;72.60;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951709.486;530;1.27;-0.01;82.41;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.60;0.37;0.36;0.00;0.00;-0.00;-0.00;0.73;1.27;-0.01;77.56;0.79;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951709.583;539;1.28;0.02;86.31;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.53;0.37;0.36;0.00;0.00;0.01;-0.00;0.77;1.27;0.01;80.03;0.79;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951709.683;549;1.28;0.05;90.59;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.56;0.37;0.36;0.00;0.00;0.01;0.01;0.73;1.27;0.05;84.99;0.79;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951709.783;559;1.28;0.09;94.58;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.60;0.37;0.37;0.00;0.00;-0.01;0.03;0.73;1.28;0.08;89.93;0.78;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951709.883;569;1.27;0.12;99.00;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.61;0.37;0.36;0.00;0.00;0.00;0.02;0.77;1.27;0.12;94.83;0.78;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951709.983;579;1.27;0.16;103.47;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.61;0.37;0.36;0.00;0.00;-0.01;0.01;0.80;1.27;0.16;99.69;0.77;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.083;589;1.26;0.19;108.19;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.61;0.37;0.36;0.00;0.00;-0.02;0.01;0.82;1.26;0.19;104.50;0.77;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.183;599;1.25;0.22;112.97;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.60;0.38;0.37;0.00;0.00;-0.01;0.01;0.84;1.25;0.23;109.26;0.76;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.283;609;1.23;0.25;117.77;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.58;0.38;0.37;0.00;0.00;-0.00;-0.01;0.82;1.24;0.26;113.98;0.76;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.383;619;1.21;0.28;122.37;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.57;0.38;0.37;0.00;0.00;-0.00;-0.01;0.79;1.22;0.29;118.66;0.75;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.483;628;1.20;0.31;126.32;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.58;0.38;0.37;0.00;0.00;-0.01;-0.01;0.77;1.20;0.32;123.30;0.75;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.583;639;1.17;0.34;131.12;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.57;0.38;0.37;0.00;0.00;-0.02;0.01;0.77;1.18;0.35;127.90;0.75;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.683;649;1.15;0.37;135.60;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.56;0.39;0.37;0.00;0.00;0.01;-0.00;0.78;1.16;0.38;132.45;0.74;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.783;659;1.12;0.39;140.07;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.55;0.39;0.38;0.00;0.00;-0.01;0.03;0.77;1.13;0.41;136.96;0.74;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.883;669;1.09;0.41;144.44;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.55;0.39;0.38;0.00;0.00;-0.00;0.02;0.76;1.10;0.43;141.43;0.73;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951710.983;679;1.06;0.43;148.79;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.53;0.39;0.38;0.00;0.00;-0.02;0.02;0.75;1.08;0.45;145.84;0.72;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951711.083;689;1.03;0.45;153.08;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.49;0.39;0.38;0.00;0.00;-0.01;0.03;0.74;1.05;0.47;150.01;0.68;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951711.183;699;0.99;0.47;156.96;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.48;0.40;0.39;0.00;0.00;-0.00;0.02;0.69;1.00;0.50;155.74;0.63;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951711.283;709;0.96;0.48;160.92;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.43;0.40;0.39;0.00;0.00;-0.00;0.00;0.67;0.96;0.51;159.23;0.59;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951711.383;719;0.92;0.49;164.25;1.09;0.44;144.20;0.73;0.50;217;3;1;7;0.38;0.41;0.39;0.00;0.00;0.00;-0.01;0.59;0.93;0.52;162.46;0.56;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951711.498;731;0.88;0.50;167.89;0.51;0.56;171.38;-0.63;0.50;489;1;1;4;0.34;0.41;0.40;0.00;0.00;-0.01;-0.02;0.52;0.90;0.53;165.44;0.52;0.50;0.015;1.07;2.39;-100.00;-100.00
1595951711.589;740;0.85;0.51;170.21;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;0.69;0.40;0.40;0.00;0.00;-0.00;-0.02;0.47;0.65;0.55;180.00;-0.08;0.06;0.009;1.07;2.39;-100.00;-100.00
1595951711.686;750;0.81;0.51;173.06;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;0.35;0.40;0.41;0.00;0.00;0.00;-0.00;0.62;0.65;0.55;180.00;-0.08;0.06;0.006;1.07;2.39;-100.00;-100.00
1595951711.786;760;0.77;0.51;178.81;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;0.06;0.39;0.41;0.00;0.00;-0.00;0.02;0.82;0.65;0.55;180.00;-0.08;0.06;0.005;1.07;2.39;-100.00;-100.00
1595951711.886;770;0.73;0.51;180.46;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.08;0.39;0.40;0.00;0.00;-0.01;0.02;0.28;0.65;0.55;180.00;-0.08;0.06;0.006;1.07;2.39;-100.00;-100.00
1595951711.986;780;0.70;0.51;180.56;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.12;0.38;0.39;0.00;0.00;-0.01;0.01;0.06;0.65;0.55;180.00;-0.08;0.06;0.006;1.07;2.39;-100.00;-100.00
1595951712.086;790;0.66;0.51;180.21;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.14;0.37;0.38;0.00;0.00;-0.00;0.01;-0.02;0.65;0.55;180.00;-0.08;0.06;0.006;1.07;2.39;-100.00;-100.00
1595951712.186;800;0.63;0.52;179.71;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.32;0.37;0.37;0.00;0.00;-0.01;0.02;-0.05;0.63;0.55;179.57;-0.25;0.20;0.006;1.07;2.39;-100.00;-100.00
1595951712.286;809;0.59;0.52;178.41;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.49;0.37;0.37;0.00;0.00;0.00;0.02;-0.25;0.59;0.55;177.88;-0.41;0.32;0.006;1.07;2.39;-100.00;-100.00
1595951712.386;820;0.55;0.52;175.71;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.57;0.37;0.36;0.00;0.00;0.00;0.02;-0.45;0.56;0.55;175.63;-0.51;0.40;0.006;1.07;2.39;-100.00;-100.00
1595951712.486;830;0.52;0.53;171.95;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.59;0.38;0.36;0.00;0.00;0.01;0.02;-0.69;0.53;0.56;173.17;-0.58;0.46;0.006;1.07;2.39;-100.00;-100.00
1595951712.585;839;0.49;0.53;167.59;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.58;0.38;0.36;0.00;0.00;0.00;-0.00;-0.80;0.49;0.56;168.99;-0.59;0.50;0.005;1.07;2.39;-100.00;-100.00
1595951712.685;849;0.45;0.54;162.60;0.25;0.65;154.12;-0.22;0.50;489;2;1;4;-0.43;0.39;0.37;0.00;0.00;0.01;-0.00;-0.85;0.46;0.57;166.08;-0.54;0.50;0.005;1.07;2.39;-100.00;-100.00
1595951712.786;860;0.41;0.55;157.86;0.01;0.77;155.85;0.31;0.50;489;3;1;4;-0.28;0.39;0.37;0.00;0.00;0.00;0.03;-0.66;0.42;0.58;163.48;-0.49;0.50;0.006;1.07;2.39;-100.00;-100.00
1595951712.883;869;0.38;0.57;155.15;0.01;0.77;155.85;0.31;0.50;489;3;1;4;-0.24;0.40;0.38;0.00;0.00;-0.00;0.01;-0.47;0.39;0.59;161.18;-0.44;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951712.983;879;0.35;0.58;153.25;0.01;0.77;155.85;0.31;0.50;489;3;1;4;-0.19;0.41;0.39;0.00;0.00;0.01;-0.00;-0.34;0.36;0.60;159.15;-0.39;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.083;889;0.32;0.60;152.16;0.01;0.77;155.85;0.31;0.50;489;3;1;4;-0.16;0.41;0.39;0.00;0.00;0.00;-0.00;-0.24;0.32;0.62;156.88;-0.33;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.183;899;0.28;0.62;150.98;0.01;0.77;155.85;0.31;0.50;489;3;1;4;-0.11;0.42;0.40;0.00;0.00;-0.01;0.01;-0.19;0.29;0.63;155.46;-0.28;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.283;909;0.25;0.64;150.11;0.01;0.77;155.85;0.31;0.50;489;3;1;4;-0.06;0.42;0.41;0.00;0.00;0.01;-0.01;-0.12;0.25;0.65;153.96;-0.21;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.383;919;0.22;0.67;149.68;0.01;0.77;155.85;0.31;0.50;489;3;1;4;0.00;0.43;0.41;0.00;0.00;0.01;-0.00;-0.08;0.22;0.66;153.13;-0.14;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.483;929;0.18;0.69;149.68;0.01;0.77;155.85;0.31;0.50;489;3;1;4;0.06;0.43;0.42;0.00;0.00;0.00;-0.00;0.01;0.18;0.68;152.50;-0.06;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.583;938;0.15;0.71;149.84;0.01;0.77;155.85;0.31;0.50;489;3;1;4;0.13;0.44;0.42;0.00;0.00;0.02;-0.01;0.04;0.15;0.70;152.37;0.00;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.683;948;0.12;0.73;150.34;0.01;0.77;155.85;0.31;0.50;489;3;1;4;0.20;0.44;0.42;0.00;0.00;0.00;0.02;0.11;0.11;0.72;152.66;0.09;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.783;959;0.08;0.75;151.35;-0.26;0.84;179.43;0.79;0.50;489;4;1;4;0.28;0.44;0.43;0.00;0.00;-0.01;0.03;0.22;0.07;0.74;153.48;0.18;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.883;968;0.04;0.77;152.95;-0.26;0.84;179.43;0.79;0.50;489;4;1;4;0.31;0.45;0.43;0.00;0.00;0.00;-0.00;0.30;0.04;0.76;154.45;0.24;0.50;0.003;1.07;2.39;-100.00;-100.00
1595951713.997;981;-0.01;0.79;156.02;-0.25;0.85;180.00;0.11;0.00;469;1;1;5;0.37;0.45;0.44;0.00;0.00;-0.00;0.00;0.40;-0.00;0.77;156.22;0.32;0.50;0.014;1.07;2.39;-100.00;-100.00
1595951714.089;990;-0.04;0.81;158.41;-0.44;0.83;193.57;0.65;0.50;469;2;1;5;0.18;0.46;0.45;0.00;0.00;-0.02;0.01;0.49;-0.25;0.85;180.04;0.18;0.07;0.008;1.07;2.39;-100.00;-100.00
1595951714.185;999;-0.08;0.82;161.29;-0.44;0.83;193.57;0.65;0.50;469;2;1;5;0.48;0.48;0.45;0.00;0.00;-0.00;0.00;0.43;-0.25;0.85;180.04;0.18;0.07;0.005;1.07;2.39;-100.00;-100.00
1595951714.285;1009;-0.12;0.83;163.13;-0.44;0.83;193.57;0.65;0.50;469;2;1;5;0.52;0.49;0.45;0.00;0.00;-0.01;0.00;0.52;-0.25;0.85;180.04;0.18;0.07;0.005;1.07;2.39;-100.00;-100.00
1595951714.385;1019;-0.16;0.84;167.72;-0.44;0.83;193.57;0.65;0.50;469;2;1;5;0.45;0.49;0.46;0.00;0.00;0.01;0.00;0.76;-0.25;0.85;180.04;0.18;0.07;0.005;1.07;2.39;-100.00;-100.00
1595951714.486;1030;-0.21;0.85;172.74;-0.44;0.83;193.57;0.65;0.50;469;2;1;5;0.38;0.49;0.47;0.00;0.00;-0.00;-0.01;0.74;-0.25;0.85;180.04;0.18;0.07;0.005;1.07;2.39;-100.00;-100.00
1595951714.586;1040;-0.26;0.86;176.68;-0.44;0.83;193.57;0.65;0.50;469;2;1;5;0.33;0.47;0.49;0.00;0.00;-0.00;-0.02;0.67;-0.25;0.85;180.04;0.18;0.07;0.006;1.07;2.39;-100.00;-100.00
1595951714.686;1050;-0.30;0.86;179.80;-0.75;0.62;234.67;0.68;0.50;469;3;1;5;0.47;0.46;0.49;0.00;0.00;-0.01;0.02;0.54;-0.30;0.85;181.75;0.38;0.25;0.006;1.07;2.39;-100.00;-100.00
1595951714.783;1059;-0.34;0.86;182.28;-0.75;0.62;234.67;0.68;0.50;469;3;1;5;0.58;0.46;0.47;0.00;0.00;-0.01;-0.01;0.57;-0.34;0.85;184.72;0.49;0.35;0.003;1.07;2.39;-100.00;-100.00
1595951714.895;1070;-0.39;0.85;187.46;-0.75;0.62;234.67;0.68;0.50;469;3;1;5;0.58;0.45;0.47;0.00;0.00;-0.02;-0.01;0.82;-0.38;0.84;187.54;0.55;0.41;0.014;1.07;2.39;-100.00;-100.00
1595951714.983;1079;-0.43;0.84;192.31;-0.75;0.62;234.67;0.68;0.50;469;3;1;5;0.59;0.45;0.45;0.00;0.00;-0.03;0.01;0.91;-0.42;0.84;191.29;0.62;0.47;0.003;1.07;2.39;-100.00;-100.00
