t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
85056.885;395;1.19;-1.59;104.41;1.16;-1.57;107.65;0.79;0.50;952;1;1;5;0.76;0.24;0.22;-0.00;-0.01;-0.04;-0.04;0.50;1.17;-1.60;104.36;0.74;0.47;0.007
85057.005;409;1.18;-1.56;108.89;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.25;0.23;-0.01;-0.01;0.06;0.09;0.62;1.16;-1.57;107.65;0.79;0.50;0.017
85057.105;420;1.17;-1.54;112.37;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.71;0.26;0.26;-0.00;-0.00;-0.08;-0.13;0.43;1.16;-1.56;109.40;0.78;0.50;0.025
85057.195;428;1.16;-1.52;114.39;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.77;0.27;0.24;-0.02;-0.01;0.07;0.11;0.51;1.15;-1.54;112.89;0.78;0.50;0.015
85057.315;437;1.16;-1.50;117.32;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.77;0.28;0.27;-0.01;-0.01;-0.03;-0.05;0.52;1.14;-1.51;116.37;0.78;0.50;0.038
85057.375;447;1.14;-1.47;120.57;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.28;-0.06;-0.01;0.04;0.09;0.69;1.12;-1.48;121.56;0.78;0.50;0.005
85057.485;457;1.13;-1.44;124.30;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.32;-0.05;-0.01;-0.02;-0.08;0.65;1.11;-1.47;123.28;0.78;0.50;0.019
85057.585;466;1.12;-1.42;127.90;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.33;-0.06;-0.01;0.02;-0.01;0.69;1.09;-1.44;128.43;0.77;0.50;0.007
85057.685;478;1.10;-1.38;133.01;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.34;-0.08;-0.01;0.01;-0.02;0.67;1.07;-1.42;131.84;0.77;0.50;0.013
85057.775;486;1.09;-1.36;136.51;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.33;-0.11;-0.01;0.00;-0.03;0.76;1.04;-1.39;136.92;0.77;0.50;0.007
85057.885;497;1.07;-1.32;141.63;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.32;-0.13;-0.01;0.01;0.06;0.90;1.03;-1.37;140.29;0.76;0.50;0.010
85057.995;505;1.05;-1.30;145.47;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.79;0.30;0.33;-0.12;-0.01;0.01;0.05;0.73;1.01;-1.36;143.65;0.76;0.50;0.020
85058.095;518;1.02;-1.27;151.55;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.74;0.30;0.32;-0.08;-0.01;-0.00;0.16;0.88;0.98;-1.34;146.99;0.76;0.50;0.017
85058.185;528;1.00;-1.25;156.84;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.67;0.30;0.31;-0.03;-0.01;0.02;-0.05;0.92;0.96;-1.33;150.32;0.76;0.50;0.014
85058.285;537;0.97;-1.24;160.47;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.66;0.30;0.29;-0.01;-0.06;-0.22;0.17;0.78;0.94;-1.32;153.64;0.76;0.50;0.014
85058.405;548;0.94;-1.23;164.89;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.62;0.30;0.31;0.00;-0.01;0.10;-0.27;0.56;0.92;-1.31;156.93;0.75;0.50;0.032
85058.485;556;0.92;-1.22;168.40;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.60;0.30;0.30;-0.04;-0.07;0.18;-0.20;0.73;0.89;-1.30;160.22;0.75;0.50;0.010
85058.585;567;0.89;-1.21;172.78;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.56;0.29;0.30;-0.04;-0.01;0.00;-0.00;0.57;0.87;-1.29;163.49;0.75;0.50;0.016
85058.685;575;0.86;-1.20;174.83;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.54;0.29;0.30;0.00;-0.01;0.09;-0.16;0.37;0.84;-1.28;166.59;0.69;0.50;0.009
85058.785;583;0.84;-1.20;177.27;0.87;-1.29;163.49;0.75;0.50;952;2;1;5;0.49;0.29;0.28;-0.01;-0.01;-0.04;0.06;0.44;0.82;-1.28;169.39;0.63;0.50;0.010
85058.885;598;0.80;-1.20;180.30;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.42;0.29;0.28;-0.02;-0.01;-0.09;0.13;0.43;0.79;-1.27;171.89;0.57;0.50;0.016
85058.975;606;0.77;-1.20;181.48;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.33;0.30;0.29;-0.00;-0.01;0.06;-0.08;0.18;0.77;-1.27;174.09;0.51;0.50;0.005
85059.085;617;0.74;-1.20;182.79;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.31;0.30;0.29;-0.01;-0.01;-0.01;0.02;0.19;0.73;-1.27;176.88;0.42;0.50;0.005
85059.185;625;0.72;-1.20;183.41;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.28;0.30;0.30;0.00;-0.01;0.14;-0.16;0.11;0.72;-1.27;177.67;0.39;0.50;0.007
85059.285;634;0.69;-1.20;184.21;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.24;0.30;0.30;-0.03;-0.01;0.06;-0.07;0.08;0.69;-1.27;179.05;0.34;0.50;0.009
85059.375;644;0.66;-1.20;184.74;0.45;-1.27;180.57;-0.23;0.50;952;3;1;5;0.21;0.30;0.29;-0.00;-0.01;-0.01;0.00;0.02;0.67;-1.27;180.18;0.28;0.50;0.007
85059.525;659;0.62;-1.20;184.84;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.17;0.30;0.29;-0.00;-0.01;-0.01;-0.00;-0.03;0.64;-1.27;181.06;0.22;0.50;0.020
85059.615;668;0.59;-1.21;184.67;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.14;0.30;0.28;-0.00;-0.01;-0.04;0.04;0.00;0.43;-1.28;179.99;-0.06;0.06;0.034
85059.685;677;0.57;-1.21;184.45;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.11;0.30;0.28;-0.00;-0.01;-0.02;0.01;-0.04;0.43;-1.28;179.99;-0.06;0.06;0.014
85059.795;687;0.54;-1.21;184.05;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.08;0.30;0.29;0.00;-0.01;-0.03;0.02;-0.07;0.43;-1.28;179.99;-0.06;0.06;0.018
85059.895;697;0.51;-1.21;183.57;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.05;0.30;0.29;0.00;-0.01;-0.03;0.02;-0.08;0.43;-1.28;179.99;-0.06;0.06;0.016
85059.985;706;0.48;-1.21;183.14;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;0.02;0.29;0.29;0.00;-0.01;-0.02;0.02;-0.08;0.43;-1.28;179.99;-0.06;0.06;0.012
85060.085;717;0.45;-1.22;182.60;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.01;0.28;0.28;0.00;-0.00;-0.02;0.00;-0.08;0.43;-1.28;179.99;-0.06;0.06;0.013
85060.185;725;0.43;-1.22;182.22;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.03;0.27;0.28;0.00;-0.00;0.00;-0.02;-0.06;0.43;-1.28;179.99;-0.06;0.06;0.013
85060.285;734;0.40;-1.22;181.93;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.16;0.27;0.28;0.00;-0.00;-0.00;-0.01;-0.06;0.40;-1.28;179.51;-0.18;0.20;0.011
85060.385;747;0.37;-1.22;180.96;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.23;0.27;0.27;0.00;-0.00;0.01;0.00;-0.16;0.37;-1.28;178.61;-0.25;0.27;0.017
85060.485;757;0.34;-1.22;180.00;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.28;0.27;0.26;0.01;-0.01;0.01;0.00;-0.17;0.35;-1.28;177.74;-0.29;0.32;0.014
85060.595;768;0.31;-1.22;179.03;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.39;0.28;0.26;0.01;-0.01;0.03;0.05;-0.20;0.31;-1.28;175.59;-0.36;0.39;0.018
85060.685;776;0.29;-1.22;178.05;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.43;0.29;0.28;0.00;-0.01;-0.04;-0.05;-0.25;0.29;-1.28;174.44;-0.39;0.42;0.008
85060.775;787;0.26;-1.22;176.22;0.23;-1.27;170.76;-0.46;0.50;1338;1;1;4;-0.49;0.30;0.29;0.00;-0.01;-0.02;-0.02;-0.25;0.25;-1.27;172.39;-0.43;0.47;0.008
85060.895;795;0.24;-1.22;174.70;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.53;0.30;0.27;0.03;-0.01;0.04;0.06;-0.44;0.23;-1.27;170.76;-0.46;0.50;0.020
85060.985;804;0.21;-1.22;173.17;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.51;0.30;0.30;0.01;-0.00;-0.05;-0.06;-0.28;0.20;-1.26;169.10;-0.43;0.50;0.009
85061.085;815;0.18;-1.21;170.63;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.46;0.30;0.29;0.01;-0.01;0.04;0.04;-0.35;0.17;-1.26;166.85;-0.38;0.50;0.009
85061.195;828;0.14;-1.21;168.80;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.40;0.30;0.32;0.01;0.00;0.01;0.02;-0.27;0.14;-1.25;165.52;-0.35;0.50;0.022
85061.285;834;0.12;-1.21;167.58;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.38;0.30;0.29;0.04;-0.01;0.13;0.11;-0.26;0.12;-1.24;164.30;-0.32;0.50;0.005
85061.395;847;0.08;-1.20;165.89;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.32;0.30;0.30;0.04;-0.01;0.03;0.03;-0.22;0.09;-1.24;163.22;-0.29;0.50;0.023
85061.495;857;0.05;-1.19;165.02;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.32;0.30;0.31;0.04;-0.01;0.14;0.11;-0.19;0.06;-1.23;161.82;-0.24;0.50;0.020
85061.585;867;0.02;-1.19;164.46;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.31;0.30;0.30;0.01;-0.01;-0.09;-0.07;-0.07;0.02;-1.21;160.69;-0.19;0.50;0.010
85061.715;877;-0.01;-1.18;163.71;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.28;0.30;0.30;0.03;-0.01;-0.02;-0.02;-0.10;-0.02;-1.20;159.83;-0.14;0.50;0.039
85061.785;886;-0.03;-1.18;163.18;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.25;0.30;0.29;0.01;-0.01;0.07;0.05;-0.15;-0.04;-1.19;159.40;-0.11;0.50;0.012
85061.885;896;-0.06;-1.17;162.99;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.23;0.30;0.29;0.00;-0.01;0.05;0.04;-0.07;-0.06;-1.18;159.08;-0.08;0.50;0.016
85061.985;905;-0.09;-1.16;163.05;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.21;0.30;0.30;0.00;-0.01;-0.08;-0.06;0.07;-0.09;-1.17;158.88;-0.04;0.50;0.011
85062.085;915;-0.11;-1.15;163.14;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.18;0.30;0.30;0.00;-0.01;-0.06;-0.05;0.08;-0.12;-1.16;158.79;0.00;0.50;0.012
85062.185;928;-0.15;-1.14;163.43;-0.17;-1.14;159.05;0.07;0.50;1338;2;1;4;-0.17;0.30;0.30;-0.00;-0.01;0.06;0.04;0.03;-0.13;-1.15;158.81;0.02;0.50;0.010
85062.285;938;-0.18;-1.14;163.69;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.14;0.30;0.30;0.00;-0.01;-0.04;-0.03;0.09;-0.17;-1.14;159.05;0.07;0.50;0.014
85062.385;947;-0.20;-1.13;164.06;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.06;0.30;0.29;-0.00;-0.01;0.06;0.04;0.04;-0.19;-1.13;159.34;0.10;0.50;0.009
85062.485;958;-0.24;-1.12;164.83;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.04;0.30;0.29;0.00;-0.01;-0.03;-0.02;0.15;-0.23;-1.12;159.97;0.15;0.50;0.006
85062.585;966;-0.26;-1.11;165.35;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;-0.01;0.30;0.29;0.00;-0.01;0.04;0.03;0.09;-0.25;-1.11;160.53;0.18;0.50;0.012
85062.695;977;-0.29;-1.11;166.00;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.04;0.30;0.29;-0.00;-0.00;0.02;0.01;0.09;-0.29;-1.10;161.60;0.23;0.50;0.013
85062.775;985;-0.31;-1.10;166.38;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.08;0.30;0.30;-0.00;-0.00;-0.01;-0.01;0.08;-0.31;-1.09;162.45;0.26;0.50;0.005
85062.875;996;-0.34;-1.09;167.01;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.14;0.30;0.30;-0.00;-0.00;-0.00;-0.00;0.11;-0.34;-1.08;163.43;0.29;0.50;0.003
85062.985;1004;-0.37;-1.09;167.63;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.19;0.30;0.29;-0.00;-0.00;-0.01;0.01;0.12;-0.36;-1.08;164.54;0.33;0.50;0.012
85063.075;1015;-0.40;-1.08;168.33;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.27;0.30;0.28;-0.01;-0.00;-0.01;0.01;0.13;-0.40;-1.07;166.44;0.37;0.50;0.003
85063.175;1023;-0.42;-1.07;169.05;-0.57;-1.04;179.43;0.60;0.50;1338;3;1;4;0.30;0.30;0.28;-0.01;-0.01;-0.01;0.01;0.21;-0.41;-1.06;167.14;0.39;0.50;0.004
85063.315;1039;-0.46;-1.07;170.66;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.39;0.30;0.28;-0.00;-0.01;-0.02;0.01;0.18;-0.45;-1.06;169.44;0.44;0.50;0.023
85063.385;1045;-0.48;-1.06;171.39;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.45;0.29;0.29;-0.00;-0.01;-0.02;0.00;0.24;-0.57;-1.03;180.03;-0.10;0.06;0.010
85063.475;1053;-0.50;-1.06;172.55;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.34;0.28;0.31;-0.05;-0.04;0.02;0.28;0.44;-0.57;-1.03;180.03;-0.10;0.06;0.007
85063.585;1064;-0.54;-1.05;173.98;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.21;0.27;0.28;-0.02;-0.01;-0.02;0.05;0.19;-0.57;-1.03;180.03;-0.10;0.06;0.011
85063.685;1077;-0.57;-1.04;174.44;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;0.10;0.25;0.26;-0.01;-0.01;0.02;-0.03;-0.07;-0.57;-1.03;180.03;-0.10;0.06;0.012
85063.805;1087;-0.60;-1.04;173.79;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.09;0.24;0.24;0.00;-0.01;0.02;-0.02;-0.16;-0.60;-1.04;179.39;-0.31;0.20;0.029
85063.885;1096;-0.62;-1.04;172.82;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.16;0.24;0.23;0.01;-0.01;-0.03;0.06;-0.27;-0.61;-1.04;178.59;-0.38;0.24;0.017
85063.995;1106;-0.64;-1.04;171.31;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.26;0.23;0.24;0.01;-0.00;0.01;-0.02;-0.22;-0.64;-1.03;176.79;-0.48;0.30;0.018
85064.085;1115;-0.66;-1.03;170.23;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.32;0.23;0.22;0.01;-0.00;0.02;0.00;-0.22;-0.66;-1.03;175.51;-0.52;0.33;0.010
85064.195;1126;-0.68;-1.03;169.02;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.44;0.24;0.22;0.01;-0.00;0.00;-0.01;-0.18;-0.69;-1.03;173.02;-0.59;0.38;0.025
85064.295;1136;-0.71;-1.03;167.93;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.53;0.24;0.23;0.00;-0.01;-0.01;-0.01;-0.25;-0.70;-1.03;170.94;-0.64;0.41;0.022
85064.395;1145;-0.73;-1.02;166.47;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.62;0.25;0.23;0.00;-0.01;-0.01;-0.01;-0.30;-0.73;-1.02;168.49;-0.69;0.44;0.022
85064.485;1155;-0.75;-1.02;164.62;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.71;0.26;0.24;0.01;-0.01;-0.02;-0.02;-0.34;-0.75;-1.01;165.64;-0.74;0.47;0.017
85064.575;1164;-0.77;-1.01;162.34;-0.77;-1.01;162.35;-0.79;0.50;1634;1;1;6;-0.79;0.27;0.24;0.01;-0.01;0.13;0.10;-0.57;-0.77;-1.01;162.35;-0.79;0.50;0.007
85064.695;1178;-0.81;-1.00;157.98;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.78;0.28;0.29;0.02;0.00;-0.01;-0.01;-0.50;-0.80;-1.00;158.85;-0.78;0.50;0.023
85064.785;1187;-0.83;-0.99;154.50;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.73;0.28;0.28;0.02;-0.01;0.11;0.07;-0.62;-0.81;-0.99;157.11;-0.78;0.50;0.015
85064.895;1197;-0.86;-0.98;151.83;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.29;0.32;0.02;-0.01;-0.27;-0.12;-0.37;-0.84;-0.98;151.90;-0.78;0.50;0.021
85064.985;1205;-0.88;-0.97;149.08;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.32;0.07;-0.01;-0.01;0.03;-0.58;-0.88;-0.96;146.72;-0.78;0.50;0.006
85065.085;1216;-0.91;-0.96;145.14;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.34;0.07;-0.01;0.06;0.03;-0.56;-0.90;-0.94;143.28;-0.77;0.50;0.012
85065.185;1224;-0.94;-0.95;142.49;-1.06;-0.71;106.51;-0.75;0.50;1634;2;1;6;-0.79;0.30;0.36;0.09;-0.01;-0.18;-0.03;-0.56;-0.92;-0.93;139.87;-0.77;0.50;0.011
