t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
372.425;13;1.20;-2.18;80.50;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.79;0.02;0.00;-0.00;-0.00;-0.00;0.00;0.00;0.96;-2.18;90.00;-0.00;0.50;0.049
372.495;20;1.20;-2.18;80.50;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.79;0.05;0.00;-0.00;-0.00;-0.00;0.00;0.00;0.96;-2.18;90.00;-0.00;0.50;0.027
372.615;29;1.20;-2.18;80.50;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.79;0.07;0.00;-0.00;-0.00;-0.00;0.00;0.00;0.96;-2.18;90.00;-0.00;0.50;0.033
372.695;38;1.20;-2.18;81.14;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.79;0.09;0.06;0.00;-0.00;-0.04;0.03;0.25;0.96;-2.18;90.00;-0.00;0.50;0.018
372.785;49;1.20;-2.17;82.99;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.79;0.11;0.09;-0.00;-0.00;-0.00;-0.00;0.28;0.96;-2.17;90.00;-0.00;0.50;0.014
372.905;57;1.20;-2.16;84.41;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.79;0.13;0.11;-0.00;-0.01;-0.00;-0.00;0.30;0.96;-2.16;90.00;-0.00;0.50;0.026
372.985;68;1.21;-2.15;86.27;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.77;0.14;0.13;-0.01;-0.01;-0.04;0.03;0.31;0.96;-2.15;90.00;-0.00;0.50;0.013
373.085;76;1.21;-2.14;87.64;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.71;0.16;0.14;0.00;-0.01;-0.11;0.07;0.28;0.96;-2.14;90.00;-0.00;0.50;0.016
373.185;87;1.21;-2.12;89.28;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.63;0.18;0.18;0.00;-0.01;0.03;-0.04;0.22;0.96;-2.12;90.00;-0.00;0.50;0.012
373.285;95;1.21;-2.11;90.35;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.58;0.19;0.16;-0.03;-0.01;0.02;-0.01;0.20;0.96;-2.11;90.00;-0.00;0.50;0.012
373.405;110;1.21;-2.08;92.17;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.50;0.21;0.19;-0.02;-0.01;-0.12;0.07;0.18;0.96;-2.09;90.00;-0.00;0.50;0.027
373.485;119;1.21;-2.06;93.30;0.96;-2.26;90.00;0.00;0.50;421;0;1;0;0.45;0.22;0.20;-0.02;-0.01;-0.10;0.06;0.15;0.96;-2.07;90.00;-0.00;0.50;0.015
373.625;129;1.21;-2.04;94.09;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.41;0.23;0.22;0.01;-0.01;-0.06;0.02;0.09;0.96;-2.05;90.00;-0.00;0.50;0.024
373.685;137;1.21;-2.02;94.50;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;-0.14;0.24;0.23;0.01;-0.01;-0.07;0.03;0.04;0.96;-1.85;90.00;0.07;0.06;0.008
373.785;148;1.21;-1.99;92.94;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;-0.02;0.25;0.25;0.02;-0.01;0.08;-0.05;-0.42;0.96;-1.85;90.00;0.07;0.06;0.010
373.885;156;1.21;-1.97;91.46;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.08;0.25;0.25;0.00;-0.01;-0.01;-0.00;-0.24;0.96;-1.85;90.00;0.07;0.06;0.009
373.995;166;1.21;-1.95;90.81;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.16;0.26;0.25;0.00;-0.01;0.03;-0.02;-0.03;0.96;-1.85;90.00;0.07;0.06;0.018
374.085;176;1.21;-1.92;90.85;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.22;0.26;0.26;-0.00;-0.01;0.01;-0.01;0.06;0.96;-1.85;90.00;0.07;0.06;0.010
374.195;190;1.21;-1.89;91.45;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.25;0.25;0.27;-0.01;-0.01;0.04;-0.03;0.09;0.96;-1.85;90.00;0.07;0.06;0.010
374.295;199;1.20;-1.86;91.99;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.32;0.25;0.26;0.00;-0.01;-0.00;-0.00;0.09;0.96;-1.85;90.04;0.10;0.09;0.020
374.385;209;1.20;-1.84;92.75;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.38;0.24;0.25;0.00;-0.01;-0.00;-0.00;0.14;0.96;-1.84;90.19;0.15;0.14;0.015
374.485;218;1.20;-1.82;93.57;0.94;-1.60;103.50;0.54;0.50;422;1;1;4;0.42;0.24;0.24;0.00;-0.01;-0.04;0.02;0.15;0.96;-1.82;90.51;0.20;0.18;0.013
