t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
974.545;11;1.10;2.30;-0.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.047;-0.49;-1.27;-1000.00;-1000.00
974.635;20;1.10;2.30;-0.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.027;-0.49;-1.23;-1000.00;-1000.00
974.755;29;1.10;2.30;-0.00;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.048;-0.49;-1.19;-1000.00;-1000.00
974.835;39;1.10;2.30;-0.13;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.15;-0.11;-0.00;-0.00;-0.00;-0.01;-0.05;0.95;2.35;0.00;0.00;-0.50;0.030;-0.49;-1.15;-1000.00;-1000.00
974.925;48;1.08;2.30;-0.33;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.11;-0.19;-0.15;-0.00;-0.00;0.02;-0.05;-0.03;0.95;2.35;0.00;0.00;-0.50;0.021;-0.49;-1.11;-1000.00;-1000.00
975.045;58;1.07;2.30;-0.55;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.09;-0.21;-0.18;0.00;0.00;-0.00;0.00;-0.04;0.95;2.35;0.00;0.00;-0.50;0.030;-0.49;-1.07;-1000.00;-1000.00
975.125;69;1.05;2.30;-0.79;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.08;-0.24;-0.21;-0.00;0.00;-0.00;-0.00;-0.03;0.95;2.35;0.00;0.00;-0.50;0.021;-0.49;-1.02;-1000.00;-1000.00
975.225;78;1.02;2.30;-0.93;0.85;2.35;-0.00;0.00;-0.50;395;1;1;2;0.07;-0.26;-0.24;-0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.020;-0.49;-0.99;-1000.00;-1000.00
975.325;89;1.00;2.30;-1.05;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.07;-0.28;-0.26;-0.00;0.00;-0.00;-0.00;-0.02;0.95;2.35;0.00;0.00;-0.50;0.024;-0.48;-0.94;-1000.00;-1000.00
975.425;97;0.97;2.30;-1.11;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.29;-0.28;-0.00;0.00;-0.00;-0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.026;-0.48;-0.91;-1000.00;-1000.00
975.525;106;0.95;2.30;-1.16;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.06;-0.30;-0.29;0.00;-0.00;-0.00;-0.00;-0.01;0.95;2.35;0.00;0.00;-0.50;0.021;-0.47;-0.88;-1000.00;-1000.00
975.625;116;0.92;2.30;-1.20;0.76;2.35;-0.00;0.00;-0.50;395;2;1;2;0.05;-0.31;-0.30;0.00;-0.00;-0.00;-0.00;-0.01;0.92;2.35;-0.00;0.00;-0.50;0.025;-0.45;-0.84;-1000.00;-1000.00
975.795;135;0.86;2.30;-1.24;0.65;2.35;-0.00;0.11;0.00;226;1;1;5;0.05;-0.32;-0.32;0.00;-0.00;-0.00;-0.00;-0.00;0.89;2.35;-0.00;0.00;-0.50;0.054;-0.41;-0.77;-1000.00;-1000.00
975.825;135;0.86;2.30;-1.24;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.65;-0.29;-0.32;0.00;-0.00;-0.00;-0.00;-0.00;0.85;2.37;14.37;0.65;0.50;0.013;-0.41;-0.77;-1000.00;-1000.00
975.905;144;0.83;2.31;-2.37;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.23;-0.29;0.00;-0.00;0.01;-0.00;-0.75;0.82;2.36;11.29;0.62;0.47;0.005;-0.39;-0.75;-1000.00;-1000.00
976.005;154;0.81;2.31;-6.57;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.18;-0.24;-0.01;-0.01;0.05;0.06;-0.68;0.80;2.36;9.93;0.60;0.45;0.004;-0.36;-0.72;-1000.00;-1000.00
976.125;167;0.78;2.31;-9.69;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.13;-0.18;-0.01;-0.00;-0.01;0.00;-0.22;0.78;2.36;7.54;0.55;0.41;0.014;-0.32;-0.68;-1000.00;-1000.00
976.205;177;0.76;2.31;-10.20;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.09;-0.13;-0.01;-0.00;0.12;0.11;0.01;0.77;2.35;6.50;0.53;0.39;0.007;-0.29;-0.66;-1000.00;-1000.00
976.305;186;0.76;2.31;-10.34;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.04;-0.10;0.00;-0.01;-0.08;-0.07;0.00;0.75;2.35;5.56;0.51;0.37;0.004;-0.26;-0.64;-1000.00;-1000.00
976.405;196;0.75;2.32;-9.87;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;-0.01;-0.04;-0.00;-0.01;0.14;0.13;0.15;0.74;2.35;4.72;0.49;0.35;0.004;-0.22;-0.62;-1000.00;-1000.00
976.525;206;0.75;2.32;-8.91;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.03;-0.01;0.00;-0.01;-0.05;-0.05;0.16;0.74;2.35;4.72;0.49;0.35;0.019;-0.18;-0.61;-1000.00;-1000.00
976.605;214;0.75;2.32;-7.95;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.06;0.01;0.01;-0.00;-0.01;-0.01;0.29;0.74;2.35;4.72;0.49;0.35;0.004;-0.14;-0.59;-1000.00;-1000.00
976.705;225;0.75;2.32;-6.12;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.08;0.04;0.01;-0.04;0.05;0.32;0.30;0.74;2.35;4.72;0.49;0.35;0.004;-0.09;-0.57;-1000.00;-1000.00
976.805;233;0.76;2.31;-4.96;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.11;0.08;-0.01;0.00;0.01;-0.02;0.27;0.75;2.35;5.56;0.51;0.37;0.007;-0.06;-0.56;-1000.00;-1000.00
976.915;244;0.77;2.31;-3.26;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.14;0.11;0.00;-0.00;-0.01;0.01;0.28;0.77;2.35;6.50;0.53;0.39;0.008;-0.01;-0.55;-1000.00;-1000.00
977.025;257;0.78;2.31;-1.12;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.16;0.13;-0.00;-0.01;-0.02;0.03;0.28;0.77;2.35;6.50;0.53;0.39;0.019;0.04;-0.56;-1000.00;-1000.00
977.115;267;0.80;2.31;0.66;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.18;0.15;-0.00;-0.01;0.01;-0.00;0.29;0.78;2.36;7.54;0.55;0.41;0.015;0.08;-0.56;-1000.00;-1000.00
977.215;275;0.81;2.31;2.18;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.21;0.20;-0.04;-0.04;0.04;-0.32;0.56;0.80;2.36;9.93;0.60;0.45;0.009;0.11;-0.56;-1000.00;-1000.00
977.305;286;0.83;2.31;5.15;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.23;0.20;-0.00;-0.01;-0.00;0.02;0.44;0.82;2.36;11.29;0.62;0.47;0.007;0.15;-0.56;-1000.00;-1000.00
977.405;295;0.85;2.32;7.33;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.25;0.23;0.00;-0.00;-0.14;0.16;0.41;0.83;2.37;12.78;0.64;0.49;0.005;0.19;-0.56;-1000.00;-1000.00
977.515;305;0.87;2.32;10.94;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.27;0.25;-0.03;-0.01;-0.06;0.07;0.67;0.86;2.37;15.98;0.65;0.50;0.011;0.22;-0.56;-1000.00;-1000.00
977.605;313;0.89;2.32;13.35;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.29;0.27;0.00;0.00;-0.17;0.15;0.49;0.88;2.38;17.60;0.65;0.50;0.004;0.25;-0.56;-1000.00;-1000.00
977.705;324;0.92;2.32;17.81;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.30;0.29;-0.04;-0.07;-0.26;0.06;0.75;0.91;2.39;20.85;0.66;0.50;0.007;0.29;-0.56;-1000.00;-1000.00
977.815;337;0.96;2.33;23.79;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.70;0.31;0.30;0.00;-0.01;-0.04;0.03;0.70;0.92;2.40;22.48;0.66;0.50;0.012;0.34;-0.55;-1000.00;-1000.00
977.905;343;0.98;2.34;25.73;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.73;0.33;0.32;0.01;-0.01;-0.21;0.11;0.44;0.95;2.41;25.75;0.66;0.50;0.005;0.36;-0.55;-1000.00;-1000.00
978.005;357;1.02;2.36;30.41;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.72;0.33;0.34;-0.02;-0.01;-0.16;0.07;0.55;0.98;2.42;29.04;0.66;0.50;0.005;0.41;-0.53;-1000.00;-1000.00
978.115;366;1.05;2.37;33.33;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.74;0.34;0.33;-0.06;-0.01;0.04;-0.02;0.61;1.00;2.44;32.34;0.66;0.50;0.009;0.44;-0.52;-1000.00;-1000.00
978.205;377;1.08;2.39;36.82;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.77;0.35;0.35;-0.07;-0.01;0.08;-0.04;0.71;1.03;2.46;35.67;0.67;0.50;0.007;0.48;-0.50;-1000.00;-1000.00
978.305;386;1.11;2.41;39.93;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.35;0.37;-0.07;-0.01;-0.11;0.04;0.59;1.05;2.47;39.00;0.67;0.50;0.004;0.51;-0.49;-1000.00;-1000.00
978.425;396;1.15;2.43;44.19;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.79;0.36;0.39;-0.08;-0.01;0.04;-0.02;0.74;1.08;2.49;42.36;0.67;0.50;0.016;0.55;-0.47;-1000.00;-1000.00
978.515;405;1.18;2.45;48.36;1.15;2.58;54.67;0.68;0.50;226;3;1;5;0.78;0.36;0.38;-0.11;-0.01;0.02;-0.00;0.90;1.10;2.52;45.73;0.67;0.50;0.014;0.58;-0.46;-1000.00;-1000.00
