t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1595875514.991;13;1.08;2.29;5.50;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.41;-0.08;0.00;0.00;0.00;0.00;0.00;-0.00;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595875515.091;23;1.08;2.29;5.42;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.41;-0.11;0.00;0.00;0.00;0.00;0.01;0.00;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595875515.191;33;1.08;2.29;5.39;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.41;-0.15;0.00;0.00;0.00;0.00;0.00;0.00;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595875515.291;43;1.08;2.29;5.34;0.95;2.35;0.00;0.00;-0.50;356;0;1;2;0.40;-0.18;-0.01;0.00;0.00;0.01;0.09;-0.12;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595875515.391;53;1.07;2.29;4.17;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.35;-0.21;-0.04;0.00;0.00;0.00;-0.03;-0.18;0.95;2.35;0.00;0.00;-0.50;0.012;-100.00;-100.00;-0.52;-1.92
1595875515.489;63;1.05;2.29;2.85;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.29;-0.23;-0.12;0.00;0.00;0.02;0.05;-0.21;0.95;2.35;0.00;0.00;-0.50;0.010;-100.00;-100.00;-0.52;-1.92
1595875515.589;73;1.04;2.29;1.59;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.23;-0.26;-0.18;0.00;0.00;-0.00;0.00;-0.20;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875515.688;83;1.02;2.29;0.51;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.17;-0.27;-0.21;0.00;0.00;0.00;0.01;-0.18;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875515.788;93;0.99;2.29;-0.40;0.85;2.35;-0.00;0.00;-0.50;356;1;1;2;0.13;-0.29;-0.22;0.00;0.00;-0.00;-0.00;-0.15;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875515.889;103;0.97;2.29;-1.19;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.09;-0.30;-0.24;0.00;0.00;0.01;-0.00;-0.11;0.95;2.35;0.00;0.00;-0.50;0.009;-100.00;-100.00;-0.52;-1.92
1595875515.985;113;0.94;2.29;-1.73;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.06;-0.31;-0.27;0.00;0.00;0.01;-0.01;-0.08;0.95;2.35;-0.00;0.00;-0.50;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.085;123;0.92;2.29;-2.03;0.76;2.35;-0.00;0.00;-0.50;356;2;1;2;0.05;-0.32;-0.27;0.00;0.00;0.02;-0.01;-0.06;0.92;2.35;-0.00;0.00;-0.50;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.200;134;0.89;2.29;-2.24;0.65;2.35;0.00;0.00;0.50;214;0;1;1;0.04;-0.33;-0.29;0.00;0.00;0.03;0.00;-0.05;0.89;2.35;-0.00;0.00;-0.50;0.014;-100.00;-100.00;-0.52;-1.92
1595875516.305;145;0.86;2.29;-2.61;0.95;2.35;-0.00;0.11;0.00;356;1;1;5;0.28;-0.29;-0.30;0.00;0.00;-0.01;-0.00;-0.04;0.87;2.35;0.00;0.00;0.50;0.014;-100.00;-100.00;-0.52;-1.92
1595875516.388;153;0.83;2.29;-2.91;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.18;-0.26;-0.30;0.00;0.00;-0.02;-0.02;-0.16;0.95;2.35;0.04;0.18;0.07;0.009;-100.00;-100.00;-0.52;-1.92
1595875516.486;163;0.81;2.29;-4.27;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.08;-0.22;-0.28;0.00;0.00;-0.00;0.02;-0.13;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.586;173;0.79;2.29;-4.84;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.05;-0.18;-0.24;0.00;0.00;0.02;-0.03;-0.07;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.685;183;0.77;2.29;-5.03;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.02;-0.15;-0.23;0.00;0.00;0.01;-0.01;-0.03;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.786;193;0.76;2.29;-5.19;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.01;-0.11;-0.17;0.00;0.00;0.01;-0.03;-0.03;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.885;203;0.75;2.29;-5.14;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.04;-0.07;-0.14;0.00;0.00;0.01;-0.00;-0.01;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875516.985;213;0.74;2.30;-5.06;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.06;-0.03;-0.12;0.00;0.00;0.00;-0.01;0.01;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875517.085;223;0.73;2.29;-5.10;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.07;0.00;-0.08;0.00;0.00;0.00;0.00;0.01;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875517.185;233;0.73;2.30;-4.94;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.08;0.04;-0.03;0.00;0.00;0.00;-0.00;0.01;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875517.285;243;0.73;2.29;-5.09;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.07;0.07;0.00;0.00;0.00;0.01;-0.01;-0.00;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875517.394;254;0.74;2.30;-5.15;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.06;0.10;0.01;0.00;0.00;0.01;-0.01;-0.02;0.95;2.35;0.04;0.18;0.07;0.014;-100.00;-100.00;-0.52;-1.92
1595875517.486;263;0.75;2.29;-5.27;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.04;0.13;0.04;0.00;0.00;0.00;-0.02;-0.03;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875517.585;273;0.75;2.29;-5.35;1.14;2.37;13.57;0.65;0.50;356;2;1;5;-0.01;0.15;0.09;0.00;0.00;-0.00;-0.00;-0.03;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875517.694;284;0.77;2.29;-5.58;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.03;0.18;0.10;0.00;0.00;0.00;0.00;-0.01;0.95;2.35;0.04;0.18;0.07;0.014;-100.00;-100.00;-0.52;-1.92
1595875517.785;293;0.78;2.29;-5.51;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.06;0.20;0.13;0.00;0.00;-0.00;0.01;-0.00;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.93
1595875517.896;304;0.80;2.29;-5.47;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.10;0.22;0.16;0.00;0.00;-0.00;0.01;-0.00;0.95;2.35;0.04;0.18;0.07;0.016;-100.00;-100.00;-0.52;-1.92
1595875517.985;313;0.81;2.29;-5.50;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.14;0.23;0.17;0.00;0.00;0.01;-0.03;0.03;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875518.085;323;0.83;2.29;-5.14;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.17;0.24;0.19;0.00;0.00;0.02;-0.02;0.07;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875518.186;333;0.85;2.28;-4.72;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.21;0.25;0.21;0.00;0.00;0.02;-0.02;0.08;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875518.285;343;0.87;2.28;-4.19;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.24;0.26;0.23;0.00;0.00;0.01;0.01;0.09;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
1595875518.386;353;0.90;2.28;-3.68;1.14;2.37;13.57;0.65;0.50;356;2;1;5;0.28;0.26;0.23;0.00;0.00;-0.00;0.00;0.12;0.95;2.35;0.04;0.18;0.07;0.006;-100.00;-100.00;-0.52;-1.92
