t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
68.165;14;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.079;-0.51;-1.01;-100.00;-100.00
68.195;16;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.009;-0.51;-1.01;-100.00;-100.00
68.295;24;1.10;-0.30;-0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.011;-0.51;-1.01;-100.00;-100.00
68.395;35;1.10;-0.30;0.17;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.12;0.00;-0.00;0.00;-0.01;0.05;0.95;-0.35;0.00;0.00;-0.50;0.010;-0.51;-1.01;-100.00;-100.00
68.495;43;1.08;-0.30;0.33;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.19;-0.15;0.00;-0.00;-0.01;-0.03;0.02;0.95;-0.35;0.00;0.00;-0.50;0.012;-0.51;-1.01;-100.00;-100.00
68.615;58;1.06;-0.30;0.63;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.19;-0.00;0.00;0.00;0.00;0.05;0.95;-0.35;0.00;0.00;-0.50;0.024;-0.51;-1.01;-100.00;-100.00
68.705;66;1.04;-0.30;0.81;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.24;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.019;-0.51;-1.01;-100.00;-100.00
68.805;77;1.02;-0.30;0.99;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.018;-0.51;-1.01;-100.00;-100.00
68.915;85;1.00;-0.30;1.08;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.26;-0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.018;-0.51;-1.01;-100.00;-100.00
68.985;94;0.97;-0.30;1.16;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.27;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.006;-0.51;-1.01;-100.00;-100.00
69.085;104;0.95;-0.30;1.22;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.30;-0.29;0.00;-0.00;0.00;-0.00;0.01;0.95;-0.35;-0.00;0.00;-0.50;0.008;-0.50;-1.01;-100.00;-100.00
69.225;119;0.90;-0.30;1.27;0.65;-0.35;0.00;-0.00;0.37;217;0;1;7;-0.05;-0.31;-0.30;0.00;-0.00;0.00;-0.00;0.00;0.92;-0.35;-0.00;0.00;-0.50;0.023;-0.50;-1.01;-100.00;-100.00
69.295;127;0.88;-0.30;1.27;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.75;-0.27;-0.31;-0.00;-0.00;0.00;-0.00;0.00;0.89;-0.34;8.71;0.51;0.45;0.015;-0.50;-1.01;-100.00;-100.00
69.395;136;0.85;-0.30;-1.94;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.77;-0.23;-0.27;0.01;-0.00;-0.00;0.03;-0.90;0.87;-0.34;7.48;0.48;0.45;0.016;-0.50;-1.01;-100.00;-100.00
69.495;146;0.83;-0.30;-5.97;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;-0.18;-0.23;0.00;-0.01;-0.03;0.06;-0.56;0.84;-0.35;5.36;0.41;0.44;0.014;-0.50;-1.01;-100.00;-100.00
69.605;155;0.81;-0.30;-8.40;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.79;-0.14;-0.20;0.04;-0.01;0.01;-0.03;-0.36;0.81;-0.35;3.66;0.35;0.43;0.023;-0.50;-1.01;-100.00;-100.00
69.705;165;0.79;-0.29;-9.76;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.78;-0.10;-0.12;0.03;-0.01;0.06;-0.08;-0.23;0.79;-0.35;2.95;0.32;0.42;0.021;-0.50;-1.02;-100.00;-100.00
69.815;178;0.78;-0.28;-10.72;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.78;-0.06;-0.08;0.05;-0.04;-0.00;-0.29;-0.20;0.79;-0.35;2.95;0.32;0.42;0.025;-0.50;-1.02;-100.00;-100.00
69.895;184;0.77;-0.28;-10.87;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.75;-0.03;-0.08;0.02;-0.01;-0.01;0.02;0.05;0.78;-0.35;2.32;0.29;0.42;0.009;-0.50;-1.02;-100.00;-100.00
69.995;197;0.77;-0.28;-10.13;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.71;0.00;-0.02;-0.01;-0.01;0.03;-0.07;0.09;0.78;-0.35;2.32;0.29;0.42;0.016;-0.50;-1.02;-100.00;-100.00
70.095;207;0.77;-0.28;-9.16;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.67;0.03;0.01;-0.00;-0.01;0.02;-0.05;0.16;0.76;-0.35;1.79;0.25;0.41;0.010;-0.50;-1.02;-100.00;-100.00
70.195;215;0.77;-0.28;-8.06;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.62;0.06;0.04;0.00;-0.00;0.02;-0.04;0.22;0.76;-0.35;1.79;0.25;0.41;0.013;-0.50;-1.02;-100.00;-100.00
70.295;225;0.78;-0.28;-6.86;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.60;0.08;0.06;0.00;0.00;0.00;0.01;0.20;0.78;-0.35;2.32;0.29;0.42;0.014;-0.51;-1.02;-100.00;-100.00
70.395;235;0.78;-0.28;-5.83;1.03;-0.30;24.90;0.79;0.50;217;1;1;7;0.58;0.10;0.08;-0.00;0.00;0.02;0.03;0.16;0.78;-0.35;2.32;0.29;0.42;0.011;-0.51;-1.02;-100.00;-100.00
