t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
1553.705;12;0.05;-1.25;90.09;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;0.00;0.00;-0.04;-0.00;0.01;0.05;-1.25;90.00;-0.00;0.50;0.065;0.08;-0.04;-1000.00;-1000.00
1553.755;16;0.05;-1.25;90.09;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;0.00;0.00;-0.00;0.04;0.03;0.00;0.05;-1.25;90.00;-0.00;0.50;0.006;0.08;-0.04;-1000.00;-1000.00
1553.865;24;0.05;-1.25;90.11;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;-0.00;0.00;-0.01;0.00;0.00;0.05;-1.25;90.00;-0.00;0.50;0.016;0.08;-0.04;-1000.00;-1000.00
1553.965;33;0.05;-1.25;90.11;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;0.00;0.00;-0.01;0.01;0.01;0.05;-1.25;90.00;-0.00;0.50;0.017;0.08;-0.04;-1000.00;-1000.00
1554.045;43;0.05;-1.25;90.13;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;0.00;0.00;-0.04;-0.01;0.01;0.05;-1.25;90.00;-0.00;0.50;0.006;0.08;-0.04;-1000.00;-1000.00
1554.145;56;0.05;-1.25;90.14;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;0.00;0.00;-0.04;-0.00;0.01;0.05;-1.25;90.00;-0.00;0.50;0.016;0.08;-0.04;-1000.00;-1000.00
1554.255;67;0.05;-1.25;90.14;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;-0.01;0.01;-0.01;-0.01;-0.00;0.05;-1.25;90.00;-0.00;0.50;0.010;0.08;-0.04;-1000.00;-1000.00
1554.345;75;0.05;-1.25;90.16;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;-0.00;-0.00;0.01;0.01;0.01;0.05;-1.25;90.00;-0.00;0.50;0.008;0.08;-0.04;-1000.00;-1000.00
1554.455;84;0.05;-1.25;90.17;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;0.00;0.00;0.00;-0.01;-0.00;-0.00;0.05;-1.25;90.00;-0.00;0.50;0.007;0.08;-0.04;-1000.00;-1000.00
1554.555;94;0.05;-1.25;90.18;0.05;-1.01;90.00;-0.00;0.50;321;1;0;0;0.00;0.00;-0.00;-0.00;0.00;-0.02;0.00;0.00;0.05;-1.25;90.00;-0.00;0.50;0.007;0.08;-0.04;-1000.00;-1000.00
