t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
2442.315;15;1.10;-0.30;0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.04;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.059;2.86;3.30;-1000.00;-1000.00
2442.395;20;1.10;-0.30;0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.08;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.036;2.86;3.30;-1000.00;-1000.00
2442.475;28;1.10;-0.30;0.01;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.12;-0.12;0.00;0.00;-0.00;0.00;0.00;0.00;0.95;-0.35;0.00;0.00;-0.50;0.019;2.86;3.30;-1000.00;-1000.00
2442.585;42;1.09;-0.30;0.25;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.11;-0.15;-0.12;0.00;-0.00;0.03;0.03;0.03;0.95;-0.35;0.00;0.00;-0.50;0.033;2.86;3.30;-1000.00;-1000.00
2442.665;48;1.08;-0.30;0.34;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.10;-0.18;-0.15;-0.00;-0.00;-0.01;-0.02;0.02;0.95;-0.35;0.00;0.00;-0.50;0.013;2.86;3.30;-1000.00;-1000.00
2442.785;61;1.06;-0.30;0.66;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.09;-0.21;-0.18;0.00;0.00;0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.021;2.86;3.30;-1000.00;-1000.00
2442.885;71;1.04;-0.30;0.86;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.08;-0.24;-0.21;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.031;2.86;3.30;-1000.00;-1000.00
2442.975;80;1.02;-0.30;0.98;0.85;-0.35;-0.00;0.00;-0.50;403;1;1;2;-0.07;-0.26;-0.24;0.00;0.00;0.00;-0.00;0.02;0.95;-0.35;0.00;0.00;-0.50;0.027;2.86;3.30;-1000.00;-1000.00
2443.075;91;0.99;-0.30;1.08;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.27;-0.26;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.018;2.86;3.30;-1000.00;-1000.00
2443.165;99;0.97;-0.30;1.14;0.76;-0.35;-0.00;0.00;-0.50;403;2;1;2;-0.06;-0.29;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.011;2.86;3.30;-1000.00;-1000.00
