t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
35612.685;12;1.00;-2.20;89.97;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.15;0.03;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.048
35612.755;16;1.00;-2.20;89.97;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.15;0.06;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.026
35612.865;29;1.00;-2.20;89.97;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.15;0.08;0.00;0.00;-0.00;-0.00;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.029
35612.955;39;1.00;-2.19;89.84;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.14;0.11;0.08;0.00;-0.00;-0.00;-0.02;-0.02;1.06;-2.16;90.00;-0.00;0.50;0.020
35613.065;48;1.00;-2.18;89.65;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.13;0.13;0.11;0.00;0.00;-0.01;-0.00;-0.04;1.06;-2.16;90.00;-0.00;0.50;0.031
35613.155;57;1.00;-2.17;89.45;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.12;0.15;0.13;0.00;0.00;-0.00;-0.00;-0.04;1.06;-2.16;90.00;-0.00;0.50;0.019
35613.255;69;1.00;-2.16;89.22;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.11;0.16;0.15;0.00;0.00;-0.00;0.00;-0.03;1.06;-2.16;90.00;-0.00;0.50;0.022
35613.365;78;1.00;-2.14;89.08;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.10;0.18;0.16;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.15;90.00;0.00;0.50;0.027
35613.465;88;1.00;-2.12;88.96;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.10;0.19;0.18;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.13;90.00;0.00;0.50;0.025
35613.555;96;1.00;-2.11;88.88;1.06;-2.16;90.00;-0.00;0.50;746;0;1;0;-0.09;0.21;0.19;-0.00;0.00;-0.00;0.00;-0.02;1.06;-2.12;90.00;0.00;0.50;0.026
35613.655;106;1.00;-2.09;88.79;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.09;0.22;0.21;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.09;90.00;0.00;0.50;0.013
35613.755;116;1.00;-2.07;88.71;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.08;0.23;0.22;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.06;90.00;0.00;0.50;0.020
35613.855;124;1.00;-2.05;88.66;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.08;0.25;0.23;-0.00;0.00;-0.00;0.00;-0.01;1.06;-2.05;90.00;0.00;0.50;0.019
35613.955;139;1.00;-2.01;88.57;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.07;0.26;0.25;0.00;0.00;-0.00;0.00;-0.01;1.06;-2.03;90.00;0.00;0.50;0.024
35614.045;144;1.00;-2.00;88.55;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.07;0.27;0.26;-0.00;0.00;-0.00;0.00;-0.01;1.06;-2.00;90.00;0.00;0.50;0.011
35614.155;157;1.00;-1.97;88.50;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.07;0.28;0.27;0.00;0.00;-0.00;0.00;-0.01;1.06;-1.98;90.00;0.00;0.50;0.021
35614.245;167;1.01;-1.94;88.47;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.06;0.29;0.28;0.00;-0.00;-0.00;0.00;-0.00;1.06;-1.95;90.00;0.00;0.50;0.017
35614.345;176;1.01;-1.91;88.45;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.06;0.30;0.29;0.00;-0.00;-0.00;0.00;-0.00;1.06;-1.92;90.00;0.00;0.50;0.011
35614.445;186;1.01;-1.88;88.43;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.06;0.30;0.30;0.00;-0.00;-0.00;-0.00;-0.00;1.06;-1.88;90.00;0.00;0.50;0.010
35614.555;195;1.01;-1.86;88.42;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.05;0.30;0.30;0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.86;90.00;0.00;0.50;0.020
35614.655;209;1.01;-1.81;88.41;1.06;-1.86;90.00;0.00;0.50;746;1;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.82;90.00;0.00;0.50;0.025
35614.745;214;1.01;-1.80;88.41;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;1.06;-1.80;90.00;0.00;0.50;0.010
35614.835;224;1.01;-1.77;88.42;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.77;90.00;0.00;0.50;0.006
35614.945;238;1.01;-1.73;88.43;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.74;90.00;0.00;0.50;0.009
35615.045;247;1.01;-1.70;88.43;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.71;90.00;0.00;0.50;0.014
35615.145;258;1.01;-1.67;88.44;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.66;90.00;0.00;0.50;0.008
35615.245;266;1.01;-1.64;88.45;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.64;90.00;0.00;0.50;0.010
35615.345;277;1.01;-1.61;88.46;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.60;90.00;-0.00;0.50;0.013
35615.445;285;1.01;-1.58;88.47;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;-0.00;-0.00;0.00;0.00;0.00;1.06;-1.58;90.00;-0.00;0.50;0.012
35615.535;294;1.02;-1.56;88.48;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.56;90.00;-0.00;0.50;0.006
35615.645;305;1.02;-1.52;88.49;1.06;-1.56;90.00;-0.00;0.50;746;2;1;0;-0.04;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.52;90.00;-0.00;0.50;0.008
35615.745;317;1.02;-1.49;88.50;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.03;0.30;0.30;0.00;-0.00;0.00;0.00;0.00;1.06;-1.50;90.00;-0.00;0.50;0.016
35615.845;328;1.02;-1.46;88.47;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.03;0.30;0.30;0.01;-0.00;-0.04;0.02;0.00;1.06;-1.46;90.00;-0.00;0.50;0.008
35615.945;336;1.02;-1.43;88.44;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.03;0.30;0.30;0.01;0.00;-0.01;0.01;-0.01;1.06;-1.44;90.00;-0.00;0.50;0.007
35616.045;347;1.02;-1.40;88.37;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.02;0.30;0.30;-0.00;0.00;0.00;0.00;-0.01;1.06;-1.40;90.00;-0.00;0.50;0.005
35616.135;355;1.02;-1.37;88.37;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.02;0.30;0.30;0.00;0.00;-0.00;0.00;-0.00;1.06;-1.38;90.00;-0.00;0.50;0.003
35616.245;364;1.02;-1.35;88.36;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.02;0.30;0.30;0.00;0.00;-0.00;-0.00;-0.00;1.06;-1.35;90.00;-0.00;0.50;0.006
35616.335;374;1.02;-1.32;88.36;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.02;0.30;0.30;0.00;0.00;-0.00;-0.00;0.00;1.06;-1.32;90.00;-0.00;0.50;0.003
35616.445;388;1.02;-1.27;88.41;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.02;0.30;0.30;-0.00;0.00;0.02;-0.02;0.00;1.06;-1.28;90.00;-0.00;0.50;0.007
35616.545;397;1.02;-1.25;88.43;1.06;-1.27;90.00;-0.00;0.50;746;3;1;0;-0.02;0.30;0.30;0.00;-0.00;-0.02;0.02;0.01;1.06;-1.24;90.00;-0.00;0.50;0.007
35616.655;406;1.02;-1.22;88.44;1.06;-0.96;90.00;0.00;-0.50;754;0;1;2;-0.02;0.30;0.30;-0.00;0.00;0.02;-0.02;-0.00;1.06;-1.22;90.00;-0.00;0.50;0.023
35616.775;420;1.02;-1.18;88.46;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.17;0.26;0.30;-0.00;0.00;0.02;-0.02;-0.00;1.06;-1.19;90.00;-0.00;-0.50;0.024
35616.855;425;1.02;-1.16;88.12;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.18;0.20;0.26;0.01;0.00;0.00;-0.01;-0.15;1.06;-1.36;90.00;0.00;-0.50;0.015
35616.955;435;1.03;-1.14;87.45;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.21;0.14;0.21;-0.00;0.00;0.01;0.00;-0.09;1.06;-1.36;90.00;0.00;-0.50;0.014
35617.045;444;1.03;-1.12;87.11;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.23;0.09;0.15;-0.00;0.00;0.00;0.00;-0.04;1.06;-1.36;90.00;0.00;-0.50;0.013
35617.145;454;1.03;-1.11;87.00;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.23;0.03;0.09;-0.00;-0.00;0.01;0.00;0.01;1.06;-1.36;90.00;0.00;-0.50;0.013
35617.255;469;1.03;-1.10;87.28;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.22;-0.02;0.03;-0.00;-0.00;0.00;-0.00;0.04;1.06;-1.36;90.00;0.00;-0.50;0.026
35617.365;477;1.03;-1.10;87.62;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.20;-0.08;-0.02;0.00;-0.00;0.01;-0.00;0.08;1.06;-1.36;90.00;0.00;-0.50;0.027
35617.445;488;1.03;-1.11;88.19;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.17;-0.12;-0.08;0.00;-0.00;0.03;-0.03;0.11;1.06;-1.36;90.00;0.00;-0.50;0.015
35617.555;497;1.03;-1.12;88.64;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.15;-0.17;-0.13;-0.00;0.00;-0.01;-0.00;0.08;1.06;-1.36;90.00;0.00;-0.50;0.016
35617.645;507;1.03;-1.14;89.05;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.13;-0.21;-0.17;-0.00;0.00;-0.01;-0.00;0.07;1.06;-1.36;90.00;0.00;-0.50;0.013
35617.745;515;1.03;-1.15;89.36;1.06;-1.36;90.00;0.00;-0.50;748;0;1;2;-0.12;-0.25;-0.21;0.00;0.00;0.00;-0.00;0.07;1.06;-1.36;90.00;0.00;-0.50;0.014
35617.865;530;1.03;-1.19;89.84;1.04;-1.50;103.50;0.54;0.50;747;1;1;5;-0.10;-0.28;-0.26;-0.00;0.00;-0.01;-0.00;0.04;1.06;-1.36;90.00;0.00;-0.50;0.020
35617.945;535;1.03;-1.20;89.95;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;-0.22;-0.28;0.00;-0.00;0.01;-0.00;0.04;0.93;-1.27;125.08;0.54;0.50;0.011
35618.045;545;1.03;-1.23;88.13;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;-0.15;-0.24;-0.02;-0.06;-0.14;-0.24;-0.81;0.94;-1.28;123.82;0.54;0.50;0.012
35618.145;553;1.03;-1.24;84.69;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;-0.08;-0.17;-0.02;-0.01;0.05;-0.04;-0.53;0.95;-1.29;122.56;0.54;0.50;0.011
35618.235;564;1.03;-1.26;82.77;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;-0.02;-0.09;-0.00;-0.01;-0.07;0.07;-0.08;0.95;-1.30;121.29;0.54;0.50;0.005
35618.335;577;1.02;-1.26;83.37;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.04;-0.02;0.01;-0.01;0.00;-0.01;0.22;0.95;-1.30;121.29;0.54;0.50;0.011
35618.445;587;1.02;-1.26;85.15;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.10;0.05;-0.01;-0.00;0.03;-0.04;0.33;0.95;-1.30;121.29;0.54;0.50;0.013
35618.545;596;1.03;-1.26;87.21;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.15;0.10;-0.00;0.00;-0.05;-0.04;0.38;0.95;-1.30;121.29;0.54;0.50;0.012
35618.635;606;1.03;-1.24;89.59;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.20;0.15;-0.00;-0.01;-0.02;-0.02;0.44;0.95;-1.29;122.56;0.54;0.50;0.006
35618.745;615;1.03;-1.23;92.25;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.25;0.18;-0.02;-0.01;0.06;0.04;0.59;0.94;-1.28;123.82;0.54;0.50;0.011
35618.835;625;1.03;-1.21;95.24;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.29;0.24;-0.00;-0.00;-0.04;-0.02;0.54;0.93;-1.27;125.08;0.54;0.50;0.005
35618.945;634;1.02;-1.18;98.57;0.75;-1.09;145.14;0.53;0.50;747;2;1;5;0.79;0.30;0.27;-0.07;-0.01;0.24;0.23;0.87;0.92;-1.25;126.34;0.54;0.50;0.007
