t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1190.135;15;1.01;-2.18;90.12;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.10;0.02;0.01;-0.02;-0.06;0.10;-0.27;0.00;0.96;-2.18;90.00;-0.00;0.50;0.063
1190.185;20;1.01;-2.18;90.15;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.10;0.05;0.00;-0.01;-0.00;-0.05;0.03;0.00;0.96;-2.18;90.00;-0.00;0.50;0.011
1190.295;29;1.01;-2.18;90.29;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.10;0.07;0.04;-0.01;0.00;0.00;-0.01;0.03;0.96;-2.18;90.00;-0.00;0.50;0.013
1190.385;39;1.01;-2.17;90.43;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.09;0.09;0.07;0.00;0.00;-0.01;0.00;0.02;0.96;-2.17;90.00;-0.00;0.50;0.017
1190.485;47;1.01;-2.16;90.54;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.08;0.11;0.09;0.00;0.00;-0.00;0.00;0.02;0.96;-2.16;90.00;-0.00;0.50;0.012
1190.585;58;1.01;-2.15;90.66;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.08;0.13;0.11;0.00;-0.00;-0.05;0.03;0.01;0.96;-2.15;90.00;-0.00;0.50;0.017
1190.675;66;1.01;-2.14;90.72;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.08;0.14;0.13;-0.00;-0.00;-0.04;0.02;0.01;0.96;-2.14;90.00;-0.00;0.50;0.007
1190.785;80;1.01;-2.12;90.82;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.07;0.16;0.14;0.00;-0.00;-0.04;0.02;0.01;0.96;-2.13;90.00;-0.00;0.50;0.015
1190.885;89;1.01;-2.11;90.88;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.07;0.18;0.16;-0.00;0.00;0.03;-0.01;0.01;0.96;-2.12;90.00;-0.00;0.50;0.013
1190.985;98;1.01;-2.09;90.94;0.96;-2.06;90.00;-0.00;0.50;426;1;1;0;0.06;0.19;0.17;0.00;-0.00;-0.03;0.02;0.01;0.96;-2.09;90.00;-0.00;0.50;0.011
1191.095;108;1.01;-2.08;91.01;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.06;0.21;0.19;0.00;-0.00;-0.03;0.02;0.01;0.96;-2.08;90.00;-0.00;0.50;0.014
1191.185;117;1.01;-2.06;91.07;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.37;0.22;0.21;-0.00;0.00;0.03;-0.01;0.01;0.96;-1.85;90.00;0.07;0.06;0.012
1191.285;127;1.01;-2.04;90.06;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.28;0.24;0.21;0.01;0.00;-0.06;-0.03;-0.34;0.96;-1.85;90.00;0.07;0.06;0.010
1191.385;135;1.00;-2.02;88.71;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.18;0.25;0.24;0.01;0.00;-0.01;-0.00;-0.23;0.96;-1.85;90.00;0.07;0.06;0.008
1191.485;146;1.01;-1.99;87.72;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.08;0.26;0.25;-0.00;-0.00;0.00;-0.00;-0.08;0.96;-1.85;90.00;0.07;0.06;0.010
1191.585;159;1.01;-1.96;87.67;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;-0.00;0.26;0.26;0.00;-0.00;0.00;-0.00;0.04;0.96;-1.85;90.00;0.07;0.06;0.008
1191.685;169;1.01;-1.93;88.18;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.04;0.26;0.26;-0.00;-0.00;0.00;-0.00;0.10;0.96;-1.85;90.00;0.07;0.06;0.009
1191.785;177;1.01;-1.91;88.68;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.06;0.26;0.26;-0.00;-0.00;-0.00;0.00;0.11;0.96;-1.85;90.00;0.07;0.06;0.013
1191.875;187;1.01;-1.89;89.32;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.09;0.26;0.26;-0.00;-0.01;-0.05;-0.03;0.12;0.96;-1.85;90.00;0.07;0.06;0.007
1191.985;197;1.01;-1.86;89.93;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.12;0.25;0.25;0.00;0.00;-0.01;0.01;0.09;0.96;-1.85;90.00;0.07;0.06;0.010
1192.095;210;1.01;-1.83;90.58;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.23;0.24;0.25;-0.00;0.00;-0.01;0.00;0.10;0.96;-1.83;90.27;0.16;0.15;0.014
1192.185;216;1.01;-1.81;91.11;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.28;0.24;0.24;-0.00;0.00;0.00;0.00;0.20;0.96;-1.81;90.86;0.23;0.21;0.009
1192.295;229;1.01;-1.78;92.53;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.32;0.24;0.24;0.00;-0.00;0.00;0.00;0.18;0.96;-1.79;91.64;0.28;0.26;0.021
1192.385;239;1.01;-1.76;93.56;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.37;0.24;0.24;-0.00;-0.01;0.00;0.00;0.18;0.96;-1.76;92.77;0.33;0.30;0.010
1192.485;248;1.01;-1.73;94.57;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.43;0.25;0.24;-0.01;-0.01;-0.00;-0.01;0.21;0.96;-1.73;94.33;0.38;0.35;0.012
1192.585;259;1.01;-1.71;96.01;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.47;0.25;0.25;-0.00;-0.01;-0.07;-0.07;0.22;0.96;-1.71;95.64;0.41;0.38;0.013
1192.685;267;1.00;-1.69;97.40;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.48;0.26;0.25;-0.04;-0.01;0.02;0.03;0.31;0.96;-1.70;96.39;0.43;0.39;0.015
1192.795;281;1.00;-1.65;99.72;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.51;0.26;0.25;-0.01;-0.01;0.03;0.03;0.27;0.95;-1.67;98.07;0.46;0.42;0.019
1192.895;290;1.00;-1.63;101.07;0.94;-1.60;103.50;0.54;0.50;427;1;1;4;0.57;0.27;0.29;-0.04;-0.04;0.30;0.08;0.44;0.95;-1.65;100.02;0.49;0.45;0.018
1192.995;300;0.99;-1.60;103.47;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.55;0.28;0.27;-0.00;-0.01;-0.03;-0.03;0.41;0.94;-1.63;101.11;0.51;0.47;0.023
1193.095;310;0.99;-1.58;105.63;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.52;0.29;0.25;0.01;-0.09;-0.16;0.45;0.52;0.94;-1.60;103.50;0.54;0.50;0.014
1193.185;319;0.98;-1.55;107.63;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.53;0.30;0.28;-0.00;-0.01;-0.04;-0.04;0.33;0.93;-1.57;106.06;0.54;0.50;0.010
1193.285;329;0.97;-1.52;109.65;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.53;0.30;0.28;-0.02;-0.01;0.09;0.13;0.44;0.92;-1.56;107.33;0.54;0.50;0.012
1193.385;338;0.96;-1.50;111.69;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.55;0.30;0.29;-0.00;-0.01;-0.04;-0.05;0.36;0.91;-1.52;111.15;0.54;0.50;0.010
1193.485;348;0.95;-1.47;113.82;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.55;0.30;0.28;-0.01;-0.01;0.07;0.11;0.44;0.90;-1.50;112.42;0.54;0.50;0.008
1193.585;356;0.94;-1.45;115.68;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.56;0.30;0.29;0.00;-0.01;-0.04;-0.07;0.37;0.89;-1.47;114.96;0.54;0.50;0.011
1193.685;366;0.93;-1.42;117.66;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.58;0.30;0.27;-0.02;-0.01;0.05;0.08;0.44;0.88;-1.45;117.50;0.54;0.50;0.010
1193.775;377;0.92;-1.40;120.15;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.59;0.30;0.31;-0.00;-0.01;-0.06;-0.15;0.32;0.86;-1.42;120.03;0.54;0.50;0.007
1193.875;385;0.90;-1.38;121.83;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.59;0.30;0.29;-0.02;-0.01;0.01;0.03;0.34;0.85;-1.40;121.29;0.54;0.50;0.005
1193.995;400;0.88;-1.33;124.61;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.62;0.30;0.31;-0.03;-0.01;0.01;0.01;0.29;0.84;-1.38;123.82;0.54;0.50;0.015
1194.085;409;0.87;-1.31;126.47;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.65;0.30;0.30;-0.06;-0.01;0.03;0.08;0.53;0.82;-1.35;126.34;0.54;0.50;0.010
1194.175;419;0.85;-1.28;128.77;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.65;0.30;0.33;-0.05;-0.01;-0.02;-0.13;0.38;0.81;-1.34;127.60;0.54;0.50;0.007
1194.275;428;0.84;-1.26;131.15;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.68;0.30;0.32;-0.06;-0.01;0.04;0.08;0.54;0.78;-1.30;131.38;0.54;0.50;0.005
1194.375;438;0.82;-1.23;133.94;0.65;-1.19;145.14;0.53;0.50;427;2;1;4;0.68;0.30;0.33;-0.06;-0.01;-0.00;-0.06;0.41;0.76;-1.28;133.89;0.54;0.50;0.005
1194.485;447;0.81;-1.20;136.60;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.66;0.30;0.33;-0.08;-0.01;0.01;-0.03;0.48;0.75;-1.27;135.14;0.54;0.50;0.009
1194.585;457;0.79;-1.18;139.79;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.54;0.30;0.31;-0.07;-0.01;0.01;0.07;0.53;0.73;-1.25;137.65;0.53;0.50;0.006
1194.685;465;0.77;-1.16;141.48;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.57;0.30;0.32;-0.04;-0.01;-0.00;-0.13;0.25;0.70;-1.23;140.15;0.53;0.50;0.005
1194.785;480;0.74;-1.12;144.25;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.57;0.30;0.31;-0.05;-0.01;0.04;0.08;0.42;0.69;-1.22;141.40;0.53;0.50;0.011
1194.875;485;0.73;-1.11;145.34;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.60;0.30;0.29;-0.04;-0.01;-0.01;0.07;0.37;0.67;-1.20;143.89;0.53;0.50;0.005
1194.985;499;0.70;-1.09;148.19;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.61;0.30;0.29;-0.01;-0.01;-0.01;0.06;0.42;0.64;-1.18;146.38;0.53;0.50;0.010
1195.085;508;0.67;-1.07;150.14;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.61;0.30;0.32;-0.02;-0.00;-0.01;0.02;0.43;0.62;-1.17;148.82;0.52;0.50;0.008
1195.185;518;0.65;-1.06;153.43;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.57;0.30;0.31;-0.02;-0.01;0.06;-0.30;0.58;0.59;-1.15;151.21;0.51;0.50;0.005
1195.285;528;0.62;-1.04;156.61;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.51;0.30;0.30;-0.02;-0.01;0.01;-0.04;0.40;0.58;-1.14;152.38;0.50;0.50;0.006
1195.385;539;0.59;-1.02;158.86;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.50;0.30;0.29;-0.02;-0.01;-0.03;0.13;0.38;0.55;-1.13;154.69;0.50;0.50;0.008
1195.485;547;0.57;-1.02;160.34;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.51;0.30;0.30;0.00;-0.01;0.02;-0.07;0.29;0.52;-1.12;156.95;0.49;0.50;0.008
1195.585;556;0.54;-1.01;162.09;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.50;0.30;0.29;-0.02;-0.01;-0.05;0.15;0.43;0.51;-1.11;158.07;0.48;0.50;0.010
1195.675;566;0.52;-1.00;164.09;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.49;0.30;0.30;0.00;-0.01;0.03;-0.10;0.29;0.48;-1.10;160.25;0.47;0.50;0.004
1195.785;580;0.48;-0.99;166.94;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.47;0.30;0.29;-0.01;-0.01;-0.00;0.00;0.33;0.45;-1.09;162.38;0.46;0.50;0.006
1195.885;589;0.45;-0.98;168.34;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.46;0.30;0.31;-0.02;-0.00;-0.00;0.03;0.36;0.43;-1.09;163.43;0.46;0.50;0.009
1195.985;600;0.42;-0.97;170.59;0.17;-1.05;179.43;0.38;0.50;427;3;1;4;0.44;0.30;0.30;-0.00;-0.01;0.02;-0.04;0.29;0.40;-1.08;165.49;0.45;0.50;0.008
1196.125;614;0.38;-0.97;173.13;-0.02;-1.05;171.37;-0.49;0.50;541;1;1;3;0.44;0.30;0.29;-0.01;-0.01;-0.02;0.04;0.33;0.37;-1.07;167.51;0.44;0.50;0.035
1196.185;619;0.36;-0.96;173.98;-0.02;-1.05;171.37;-0.49;0.50;541;1;1;3;0.79;0.30;0.30;-0.00;-0.01;0.04;-0.07;0.28;0.16;-1.06;180.00;-0.06;0.06;0.008
1196.285;628;0.33;-0.96;177.60;-0.02;-1.05;171.37;-0.49;0.50;541;1;1;3;0.58;0.30;0.29;-0.04;-0.02;-0.11;0.17;1.12;0.16;-1.06;180.00;-0.06;0.06;0.009
1196.385;638;0.30;-0.96;182.40;-0.02;-1.05;171.37;-0.49;0.50;541;1;1;3;0.31;0.30;0.34;0.00;-0.00;-0.02;0.03;0.71;0.16;-1.06;180.00;-0.06;0.06;0.013
