t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur;obs1x;obs1y;obs2x;obs2y
607.075;16;1.10;-0.30;-0.13;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.13;-0.04;0.01;0.00;-0.03;-0.00;-0.24;-0.00;0.95;-0.35;0.00;0.00;-0.50;0.101;1.32;2.24;-1000.00;-1000.00
607.105;19;1.10;-0.30;-0.13;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.13;-0.08;0.00;0.00;0.00;-0.00;0.01;-0.01;0.95;-0.35;0.00;0.00;-0.50;0.022;1.32;2.24;-1000.00;-1000.00
607.205;30;1.10;-0.30;0.00;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.12;-0.12;-0.08;0.00;0.00;0.00;0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.021;1.32;2.24;-1000.00;-1000.00
607.295;39;1.09;-0.30;0.19;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.11;-0.15;-0.12;-0.02;-0.05;-0.28;0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.015;1.32;2.24;-1000.00;-1000.00
607.405;49;1.07;-0.30;0.40;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.10;-0.18;-0.15;-0.00;-0.00;0.02;0.04;0.03;0.95;-0.35;0.00;0.00;-0.50;0.026;1.32;2.24;-1000.00;-1000.00
607.495;58;1.06;-0.30;0.56;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.09;-0.21;-0.18;0.00;-0.00;0.02;0.04;0.03;0.95;-0.35;0.00;0.00;-0.50;0.020;1.32;2.24;-1000.00;-1000.00
607.595;68;1.04;-0.30;0.80;0.85;-0.35;-0.00;0.00;-0.50;389;1;1;2;-0.08;-0.23;-0.21;0.00;0.00;-0.00;-0.00;0.04;0.95;-0.35;0.00;0.00;-0.50;0.023;1.32;2.24;-1000.00;-1000.00
607.705;82;1.01;-0.30;1.05;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.07;-0.25;-0.23;0.00;0.00;0.00;-0.00;0.03;0.95;-0.35;0.00;0.00;-0.50;0.038;1.32;2.24;-1000.00;-1000.00
607.785;87;1.00;-0.30;1.10;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.06;-0.27;-0.25;-0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.010;1.32;2.24;-1000.00;-1000.00
607.895;101;0.96;-0.30;1.21;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.06;-0.28;-0.27;0.00;0.00;0.00;-0.00;0.01;0.95;-0.35;0.00;0.00;-0.50;0.022;1.32;2.24;-1000.00;-1000.00
607.985;106;0.94;-0.30;1.23;0.76;-0.35;-0.00;0.00;-0.50;389;2;1;2;-0.06;-0.29;-0.28;-0.00;-0.00;0.00;-0.00;0.01;0.94;-0.35;-0.00;0.00;-0.50;0.009;1.32;2.24;-1000.00;-1000.00
608.125;121;0.90;-0.30;1.28;0.65;-0.35;0.00;0.00;-0.50;206;0;1;2;-0.05;-0.30;-0.29;0.00;-0.00;0.00;-0.00;0.01;0.91;-0.35;-0.00;0.00;-0.50;0.028;1.32;2.24;-1000.00;-1000.00
608.235;134;0.86;-0.30;1.30;0.65;-0.35;0.00;0.00;-0.50;206;0;1;2;-0.05;-0.30;-0.30;0.00;-0.00;0.00;-0.00;0.00;0.65;-0.35;0.00;0.00;-0.50;0.054;1.32;2.24;-1000.00;-1000.00
608.305;140;0.85;-0.30;1.06;0.65;-0.35;0.00;0.00;-0.50;206;0;1;2;-0.05;-0.30;-0.06;0.00;-0.00;-0.00;-0.03;-0.09;0.65;-0.35;0.00;0.00;-0.50;0.031;1.32;2.24;-1000.00;-1000.00
608.405;148;0.85;-0.30;0.85;0.65;-0.35;0.00;0.00;-0.50;206;0;1;2;-0.05;-0.30;0.01;-0.01;0.00;-0.01;-0.01;-0.04;0.65;-0.35;0.00;0.00;-0.50;0.024;1.32;2.24;-1000.00;-1000.00
