t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
28920.045;13;1.01;-2.20;90.87;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.18;0.03;0.00;0.00;-0.00;0.02;-0.01;-0.01;1.06;-2.16;90.00;-0.00;0.50;0.058
28920.105;16;1.01;-2.20;90.88;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.18;0.06;-0.00;-0.00;0.00;-0.02;0.00;0.00;1.06;-2.16;90.00;-0.00;0.50;0.028
28920.205;29;1.01;-2.20;90.90;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.18;0.08;-0.00;-0.00;-0.00;0.01;-0.01;0.01;1.06;-2.16;90.00;-0.00;0.50;0.021
28920.295;38;1.01;-2.20;90.75;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.18;0.11;0.08;-0.00;0.00;-0.01;-0.00;-0.05;1.06;-2.16;90.00;-0.00;0.50;0.016
28920.405;49;1.01;-2.19;90.44;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.16;0.13;0.11;0.00;0.00;-0.01;-0.00;-0.05;1.06;-2.16;90.00;-0.00;0.50;0.027
28920.505;57;1.01;-2.18;90.22;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.15;0.15;0.13;0.00;0.00;-0.00;-0.00;-0.04;1.06;-2.16;90.00;-0.00;0.50;0.022
28920.605;66;1.01;-2.16;90.01;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.14;0.17;0.15;-0.00;0.00;-0.00;0.00;-0.04;1.06;-2.16;90.00;-0.00;0.50;0.026
28920.695;76;1.01;-2.15;89.80;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.13;0.18;0.17;0.00;0.00;-0.00;0.00;-0.03;1.06;-2.15;90.00;0.00;0.50;0.014
28920.805;85;1.01;-2.13;89.65;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.12;0.20;0.18;0.00;0.00;-0.00;0.00;-0.03;1.06;-2.13;90.00;0.00;0.50;0.018
28920.895;96;1.01;-2.11;89.49;1.06;-2.16;90.00;-0.00;0.50;781;0;1;0;-0.11;0.21;0.20;0.00;0.00;-0.00;0.00;-0.02;1.06;-2.11;90.00;0.00;0.50;0.016
28920.995;104;1.01;-2.09;89.40;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.11;0.23;0.21;0.00;0.00;-0.00;-0.00;-0.02;1.06;-2.10;90.00;0.00;0.50;0.014
28921.105;119;1.01;-2.06;89.25;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.10;0.24;0.23;0.00;-0.00;0.00;-0.00;-0.02;1.06;-2.07;90.00;0.00;0.50;0.025
28921.205;127;1.01;-2.04;89.20;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.09;0.25;0.24;0.00;-0.00;0.00;-0.00;-0.01;1.06;-2.05;90.00;0.00;0.50;0.025
28921.295;138;1.01;-2.02;89.13;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.09;0.26;0.25;0.00;-0.00;0.00;-0.00;-0.01;1.06;-2.01;90.00;0.00;0.50;0.015
28921.405;146;1.01;-1.99;89.08;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.09;0.27;0.26;-0.00;-0.00;0.00;-0.00;-0.01;1.06;-1.99;90.00;0.00;0.50;0.012
28921.495;155;1.01;-1.97;89.03;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.08;0.28;0.27;-0.00;-0.00;0.00;-0.00;-0.01;1.06;-1.97;90.00;0.00;0.50;0.013
28921.605;166;1.01;-1.94;88.97;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.08;0.29;0.29;-0.00;-0.00;0.00;-0.00;-0.01;1.06;-1.94;90.00;0.00;0.50;0.020
28921.695;174;1.01;-1.92;88.93;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.08;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.01;1.06;-1.92;90.00;0.00;0.50;0.013
28921.805;185;1.01;-1.88;88.89;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.01;1.06;-1.88;90.00;0.00;0.50;0.021
28921.905;197;1.01;-1.85;88.86;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.86;90.00;0.00;0.50;0.021
28922.015;208;1.01;-1.81;88.86;1.06;-1.86;90.00;0.00;0.50;781;1;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.82;90.00;0.00;0.50;0.028
28922.095;216;1.01;-1.79;88.85;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.78;90.00;0.00;0.50;0.015
28922.195;227;1.01;-1.76;88.85;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.76;90.00;0.00;0.50;0.011
28922.285;236;1.01;-1.73;88.85;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.72;90.00;0.00;0.50;0.007
28922.395;246;1.01;-1.70;88.84;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.70;90.00;0.00;0.50;0.009
28922.495;257;1.01;-1.67;88.84;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.01;-0.00;1.06;-1.66;90.00;0.00;0.50;0.010
28922.595;265;1.01;-1.64;88.84;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.64;90.00;0.00;0.50;0.014
28922.695;274;1.01;-1.62;88.84;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.62;90.00;-0.00;0.50;0.014
28922.795;285;1.02;-1.58;88.83;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.58;90.00;-0.00;0.50;0.009
28922.895;294;1.02;-1.56;88.83;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.56;90.00;-0.00;0.50;0.010
28923.005;308;1.02;-1.51;88.83;1.06;-1.56;90.00;-0.00;0.50;781;2;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.52;90.00;-0.00;0.50;0.016
28923.095;318;1.02;-1.48;88.83;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.48;90.00;-0.00;0.50;0.013
28923.195;328;1.02;-1.45;88.83;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;1.06;-1.47;90.00;-0.00;0.50;0.012
28923.295;334;1.02;-1.44;88.83;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;0.00;1.06;-1.44;90.00;-0.00;0.50;0.005
28923.395;347;1.02;-1.40;88.84;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.00;-0.00;-0.00;1.06;-1.41;90.00;-0.00;0.50;0.006
28923.495;353;1.02;-1.38;88.86;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.05;0.30;0.31;0.02;-0.06;0.05;0.29;0.04;1.06;-1.38;90.00;-0.00;0.50;0.003
28923.585;367;1.02;-1.33;88.80;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.05;0.30;0.31;0.03;-0.06;0.04;0.29;0.01;1.06;-1.34;90.00;-0.00;0.50;0.006
28923.685;376;1.02;-1.31;88.70;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.04;0.30;0.31;0.01;0.00;0.03;-0.01;-0.04;1.06;-1.30;90.00;-0.00;0.50;0.003
28923.795;387;1.02;-1.27;88.55;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.03;0.30;0.30;0.00;0.00;-0.00;-0.00;-0.02;1.06;-1.27;90.00;-0.00;0.50;0.005
28923.885;395;1.02;-1.25;88.50;1.06;-1.27;90.00;-0.00;0.50;781;3;1;0;-0.03;0.30;0.30;0.00;0.00;-0.00;-0.00;-0.01;1.06;-1.24;90.00;-0.00;0.50;0.005
28924.015;410;1.02;-1.20;88.46;1.06;-0.96;90.00;0.00;-0.50;789;0;1;2;-0.02;0.30;0.30;-0.00;0.00;0.00;0.00;-0.00;1.06;-1.22;90.00;-0.00;0.50;0.033
28924.175;423;1.02;-1.17;88.41;1.06;-1.36;90.00;0.00;-0.50;783;0;1;2;-0.17;0.26;0.28;0.00;-0.00;-0.01;-0.00;-0.09;1.06;-1.19;90.00;-0.00;-0.50;0.043
28924.215;429;1.02;-1.15;87.93;1.06;-1.36;90.00;0.00;-0.50;783;0;1;2;-0.20;0.20;0.26;0.00;0.00;0.00;-0.00;-0.13;1.06;-1.36;90.00;0.00;-0.50;0.023
