t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
1595271810.476;659;-1.98;-1.65;-98.59;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.28;0.48;0.47;0.00;0.00;-0.01;0.00;0.39;-2.00;-1.70;-90.00;0.07;0.06;0.005
1595271810.577;669;-1.98;-1.69;-96.42;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.30;0.46;0.48;0.00;0.00;-0.00;-0.00;0.41;-2.00;-1.70;-90.00;0.07;0.06;0.005
1595271810.677;679;-1.99;-1.74;-93.98;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.39;0.45;0.48;0.00;0.00;-0.00;-0.02;0.41;-2.00;-1.74;-89.33;0.21;0.20;0.005
1595271810.777;689;-1.99;-1.78;-91.21;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.44;0.45;0.47;0.00;0.00;-0.01;-0.00;0.50;-2.00;-1.79;-87.65;0.31;0.29;0.005
1595271810.876;699;-1.99;-1.82;-87.79;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.45;0.45;0.46;0.00;0.00;-0.01;-0.01;0.60;-2.00;-1.82;-85.67;0.38;0.35;0.005
1595271810.977;709;-1.99;-1.87;-83.84;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.47;0.45;0.45;0.00;0.00;0.01;-0.01;0.66;-1.99;-1.87;-82.80;0.44;0.41;0.005
1595271811.076;719;-1.98;-1.91;-79.96;-1.98;-1.95;-76.50;0.54;0.50;169;1;1;5;0.48;0.45;0.45;0.00;0.00;-0.03;0.02;0.68;-1.99;-1.91;-79.98;0.49;0.45;0.005
1595271811.182;730;-1.97;-1.95;-75.50;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.49;0.45;0.45;0.00;0.00;-0.01;-0.01;0.71;-1.98;-1.95;-76.50;0.54;0.50;0.011
1595271811.278;739;-1.96;-1.99;-72.11;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.47;0.45;0.44;0.00;0.00;-0.01;0.00;0.73;-1.97;-1.98;-73.94;0.54;0.50;0.006
1595271811.378;749;-1.94;-2.03;-67.70;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.43;0.45;0.45;0.00;0.00;-0.02;0.01;0.73;-1.95;-2.03;-70.12;0.54;0.50;0.006
1595271811.478;759;-1.93;-2.06;-63.58;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.40;0.45;0.45;0.00;0.00;-0.01;0.00;0.71;-1.94;-2.07;-66.31;0.54;0.50;0.006
1595271811.578;769;-1.91;-2.10;-59.93;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.37;0.45;0.45;0.00;0.00;-0.00;0.01;0.66;-1.92;-2.10;-63.77;0.54;0.50;0.006
1595271811.678;779;-1.89;-2.14;-56.58;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.38;0.45;0.45;0.00;0.00;-0.00;0.00;0.60;-1.90;-2.14;-59.97;0.54;0.50;0.007
1595271811.778;789;-1.86;-2.17;-53.68;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.40;0.45;0.45;0.00;0.00;-0.00;-0.01;0.56;-1.88;-2.18;-56.18;0.54;0.50;0.006
1595271811.878;799;-1.84;-2.20;-50.16;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.40;0.45;0.45;0.00;0.00;0.00;-0.00;0.58;-1.85;-2.22;-52.40;0.54;0.50;0.006
1595271811.978;809;-1.81;-2.23;-46.87;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.38;0.44;0.45;0.00;0.00;0.01;0.01;0.59;-1.83;-2.24;-49.88;0.54;0.50;0.006
1595271812.078;819;-1.78;-2.26;-43.42;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.38;0.44;0.44;0.00;0.00;-0.01;0.02;0.58;-1.80;-2.28;-46.11;0.54;0.50;0.007
1595271812.178;829;-1.75;-2.29;-40.18;-1.69;-2.37;-34.86;0.53;0.50;169;2;1;5;0.39;0.45;0.44;0.00;0.00;-0.01;0.02;0.56;-1.77;-2.31;-42.35;0.53;0.50;0.006
1595271812.278;839;-1.72;-2.32;-36.93;-1.21;-2.51;-0.57;0.38;0.50;169;3;1;5;0.40;0.45;0.44;0.00;0.00;-0.01;0.01;0.57;-1.73;-2.34;-38.60;0.53;0.50;0.007
1595271812.377;849;-1.69;-2.34;-33.25;-1.21;-2.51;-0.57;0.38;0.50;169;3;1;5;0.39;0.45;0.45;0.00;0.00;-0.01;0.02;0.59;-1.71;-2.36;-36.11;0.53;0.50;0.006
1595271812.478;859;-1.65;-2.36;-29.90;-1.21;-2.51;-0.57;0.38;0.50;169;3;1;5;0.39;0.44;0.45;0.00;0.00;0.00;0.03;0.58;-1.67;-2.38;-32.39;0.52;0.50;0.007
1595271812.578;869;-1.61;-2.38;-26.51;-1.21;-2.51;-0.57;0.38;0.50;169;3;1;5;0.37;0.44;0.45;0.00;0.00;0.00;0.01;0.57;-1.63;-2.41;-28.79;0.51;0.50;0.007
1595271812.678;879;-1.58;-2.40;-23.56;-1.21;-2.51;-0.57;0.38;0.50;169;3;1;5;0.37;0.44;0.44;0.00;0.00;0.00;0.00;0.54;-1.59;-2.43;-25.31;0.50;0.50;0.006
1595271812.778;889;-1.54;-2.42;-20.42;-1.21;-2.51;-0.57;0.38;0.50;169;3;1;5;0.35;0.44;0.44;0.00;0.00;-0.01;-0.00;0.53;-1.54;-2.45;-21.93;0.48;0.50;0.006
1595271812.898;901;-1.49;-2.43;-17.19;-1.02;-2.51;-8.63;-0.49;0.50;376;1;1;4;0.34;0.44;0.44;0.00;0.00;0.00;0.01;0.50;-1.51;-2.46;-19.75;0.47;0.50;0.020
1595271812.982;910;-1.46;-2.44;-14.83;-1.02;-2.51;-8.63;-0.49;0.50;376;1;1;4;0.79;0.43;0.44;0.00;0.00;0.01;-0.01;0.46;-1.20;-2.50;-0.00;-0.06;0.06;0.011
1595271813.081;920;-1.42;-2.45;-11.56;-1.02;-2.51;-8.63;-0.49;0.50;376;1;1;4;0.78;0.42;0.44;0.00;0.00;-0.01;0.03;0.76;-1.20;-2.50;-0.00;-0.06;0.06;0.010
1595271813.177;929;-1.38;-2.45;-4.95;-1.02;-2.51;-8.63;-0.49;0.50;376;1;1;4;0.41;0.42;0.44;0.00;0.00;-0.01;0.02;1.11;-1.20;-2.50;-0.00;-0.06;0.06;0.005
1595271813.276;939;-1.34;-2.45;2.14;-1.02;-2.51;-8.63;-0.49;0.50;376;1;1;4;0.00;0.42;0.42;0.00;0.00;-0.03;0.03;1.09;-1.20;-2.50;-0.00;-0.06;0.06;0.005
1595271813.376;949;-1.30;-2.45;4.87;-1.02;-2.51;-8.63;-0.49;0.50;376;1;1;4;-0.20;0.42;0.42;0.00;0.00;-0.02;0.02;0.43;-1.20;-2.50;-0.00;-0.06;0.06;0.005
1595271813.477;959;-1.26;-2.45;4.41;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.26;0.41;0.52;0.00;0.00;-0.01;0.02;0.04;-1.20;-2.50;-0.00;-0.06;0.06;0.005
1595271813.575;969;-1.22;-2.45;3.38;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.29;0.40;0.42;0.00;0.00;-0.01;0.01;-0.19;-1.20;-2.50;-0.00;-0.06;0.06;0.003
1595271813.674;979;-1.18;-2.45;1.67;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.35;0.40;0.42;0.00;0.00;-0.00;-0.02;-0.27;-1.18;-2.50;-0.23;-0.16;0.16;0.003
1595271813.774;989;-1.14;-2.45;-0.37;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.40;0.40;0.42;0.00;0.00;0.00;0.00;-0.36;-1.15;-2.50;-1.14;-0.26;0.26;0.003
1595271813.875;999;-1.11;-2.45;-2.64;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.44;0.40;0.40;0.00;0.00;-0.01;-0.03;-0.44;-1.11;-2.50;-2.67;-0.34;0.34;0.003
1595271813.974;1009;-1.07;-2.45;-5.60;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.45;0.40;0.40;0.00;0.00;-0.01;-0.00;-0.52;-1.08;-2.50;-4.45;-0.40;0.40;0.003
1595271814.074;1019;-1.03;-2.46;-8.82;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.46;0.40;0.40;0.00;0.00;-0.00;-0.02;-0.55;-1.04;-2.51;-6.88;-0.45;0.46;0.003
1595271814.174;1029;-1.00;-2.47;-12.18;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.46;0.41;0.40;0.00;0.00;0.01;0.00;-0.60;-1.00;-2.51;-9.96;-0.47;0.50;0.003
1595271814.274;1039;-0.96;-2.48;-15.69;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.36;0.41;0.40;0.00;0.00;0.01;0.00;-0.60;-0.97;-2.52;-11.97;-0.45;0.50;0.003
1595271814.374;1049;-0.92;-2.49;-18.66;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.30;0.42;0.41;0.00;0.00;0.00;-0.01;-0.50;-0.93;-2.53;-14.77;-0.41;0.50;0.003
1595271814.475;1059;-0.89;-2.51;-21.23;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.23;0.42;0.41;0.00;0.00;0.00;-0.00;-0.44;-0.90;-2.54;-16.48;-0.39;0.50;0.003
1595271814.574;1069;-0.85;-2.52;-23.06;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.20;0.42;0.42;0.00;0.00;-0.00;-0.01;-0.33;-0.86;-2.55;-18.83;-0.35;0.50;0.003
1595271814.675;1079;-0.81;-2.54;-24.64;-0.67;-2.63;-26.26;-0.18;0.50;376;2;1;4;-0.17;0.42;0.42;0.00;0.00;-0.02;0.01;-0.27;-0.83;-2.56;-20.25;-0.32;0.50;0.003
1595271814.775;1089;-0.78;-2.56;-25.90;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;-0.15;0.43;0.42;0.00;0.00;-0.01;0.00;-0.21;-0.79;-2.58;-22.16;-0.29;0.50;0.004
1595271814.873;1099;-0.74;-2.58;-27.02;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;-0.14;0.43;0.32;0.00;0.00;0.01;-0.03;-0.19;-0.74;-2.60;-23.83;-0.25;0.50;0.002
1595271814.973;1109;-0.71;-2.60;-27.97;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;-0.09;0.43;0.43;0.00;0.00;-0.01;0.00;-0.17;-0.72;-2.61;-24.80;-0.22;0.50;0.002
1595271815.073;1119;-0.67;-2.62;-28.83;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;-0.07;0.44;0.43;0.00;0.00;-0.01;-0.01;-0.12;-0.68;-2.63;-26.07;-0.19;0.50;0.002
1595271815.173;1129;-0.64;-2.64;-29.31;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;-0.04;0.44;0.43;0.00;0.00;-0.02;0.00;-0.09;-0.64;-2.65;-27.07;-0.14;0.50;0.002
1595271815.273;1139;-0.60;-2.67;-29.88;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;0.01;0.45;0.44;0.00;0.00;-0.01;0.01;-0.07;-0.60;-2.67;-27.76;-0.09;0.50;0.002
1595271815.373;1149;-0.57;-2.69;-29.91;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;0.05;0.45;0.45;0.00;0.00;0.00;0.01;-0.03;-0.56;-2.69;-28.13;-0.03;0.50;0.002
1595271815.473;1159;-0.53;-2.71;-29.89;-0.34;-2.80;-24.54;0.25;0.50;376;3;1;4;0.10;0.45;0.45;0.00;0.00;0.01;0.00;0.00;-0.53;-2.70;-28.19;0.00;0.50;0.002
1595271815.573;1169;-0.49;-2.73;-29.43;0.01;-2.89;-0.57;0.63;0.50;376;4;1;4;0.14;0.45;0.44;0.00;0.00;0.01;0.00;0.04;-0.49;-2.72;-28.03;0.05;0.50;0.002
1595271815.673;1179;-0.46;-2.76;-28.94;0.01;-2.89;-0.57;0.63;0.50;376;4;1;4;0.18;0.46;0.44;0.00;0.00;0.01;0.02;0.12;-0.45;-2.74;-27.54;0.11;0.50;0.002
1595271815.773;1189;-0.42;-2.78;-27.82;0.01;-2.89;-0.57;0.63;0.50;376;4;1;4;0.22;0.46;0.45;0.00;0.00;-0.00;-0.02;0.19;-0.41;-2.76;-26.73;0.16;0.50;0.002
