t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
161160.145;14;-0.30;-2.25;-179.96;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.23;0.02;0.00;0.00;-0.00;-0.00;-0.00;0.00;-0.31;-2.16;180.00;0.00;0.50;0.082
161160.175;16;-0.30;-2.25;-179.96;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.23;0.05;0.01;0.00;-0.00;0.00;0.01;-0.01;-0.31;-2.16;180.00;0.00;0.50;0.016
161160.295;24;-0.30;-2.25;-180.11;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.22;0.07;0.05;-0.00;-0.00;0.00;-0.00;-0.04;-0.31;-2.16;180.00;0.00;0.50;0.031
161160.385;34;-0.31;-2.25;-180.27;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.21;0.09;0.07;-0.00;-0.00;0.02;-0.04;-0.03;-0.31;-2.16;180.00;0.00;0.50;0.026
161160.485;45;-0.32;-2.25;-180.51;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.20;0.11;0.09;0.00;0.00;-0.00;-0.00;-0.04;-0.32;-2.16;180.00;0.00;0.50;0.018
161160.575;54;-0.33;-2.25;-180.73;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.19;0.13;0.11;0.00;0.00;-0.00;-0.00;-0.04;-0.33;-2.16;180.00;0.00;0.50;0.017
161160.675;64;-0.34;-2.25;-180.97;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.18;0.15;0.13;0.00;0.00;-0.00;-0.00;-0.04;-0.34;-2.16;180.00;0.00;0.50;0.019
161160.805;79;-0.36;-2.25;-181.29;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.16;0.16;0.15;0.00;0.00;0.00;-0.00;-0.03;-0.35;-2.16;180.00;0.00;0.50;0.037
161160.905;88;-0.38;-2.25;-181.43;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.15;0.18;0.16;0.00;0.00;0.00;0.00;-0.03;-0.37;-2.16;180.00;0.00;0.50;0.042
161160.985;93;-0.38;-2.25;-181.51;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.15;0.19;0.17;-0.00;-0.00;0.00;0.00;-0.03;-0.38;-2.16;180.00;0.00;0.50;0.022
161161.085;105;-0.40;-2.25;-181.67;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.14;0.21;0.19;0.00;-0.00;0.00;0.00;-0.03;-0.40;-2.16;180.00;0.00;0.50;0.013
161161.205;117;-0.43;-2.25;-181.85;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.13;0.22;0.21;0.00;-0.00;0.00;0.00;-0.02;-0.41;-2.16;180.00;0.00;0.50;0.030
161161.305;127;-0.45;-2.25;-181.95;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.12;0.23;0.22;-0.00;-0.00;0.00;0.00;-0.02;-0.44;-2.16;180.00;0.00;0.50;0.034
161161.385;136;-0.47;-2.25;-182.02;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.12;0.24;0.23;-0.00;-0.00;0.00;0.00;-0.01;-0.47;-2.16;180.00;0.00;0.50;0.016
161161.495;146;-0.50;-2.25;-182.09;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.11;0.26;0.25;-0.00;-0.00;0.01;0.00;-0.01;-0.49;-2.16;180.00;0.00;0.50;0.034
161161.595;157;-0.52;-2.24;-182.17;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.10;0.27;0.26;-0.00;-0.00;0.01;0.00;-0.01;-0.52;-2.16;180.00;0.00;0.50;0.037
161161.705;166;-0.55;-2.24;-182.22;-0.44;-2.16;180.00;0.00;0.50;816;1;1;0;-0.10;0.28;0.27;-0.00;-0.00;0.01;0.00;-0.01;-0.54;-2.16;180.00;0.00;0.50;0.043
161161.785;177;-0.58;-2.24;-182.27;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.09;0.29;0.28;-0.00;-0.00;0.01;0.00;-0.01;-0.57;-2.16;180.00;0.00;0.50;0.023
161161.875;185;-0.60;-2.24;-182.30;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.09;0.30;0.29;-0.00;-0.00;0.01;0.00;-0.01;-0.60;-2.16;180.00;0.00;0.50;0.014
161161.975;194;-0.63;-2.24;-182.33;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.09;0.30;0.30;-0.00;-0.00;0.01;0.00;-0.01;-0.63;-2.16;180.00;0.00;0.50;0.013
161162.065;205;-0.66;-2.24;-182.37;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.08;0.30;0.30;-0.00;-0.00;0.01;0.00;-0.00;-0.66;-2.16;180.00;0.00;0.50;0.009
161162.185;214;-0.69;-2.24;-182.37;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.08;0.30;0.30;-0.00;-0.00;0.01;0.00;-0.00;-0.69;-2.16;180.00;-0.00;0.50;0.015
161162.275;224;-0.72;-2.24;-182.37;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.72;-2.16;180.00;-0.00;0.50;0.017
161162.395;238;-0.76;-2.23;-182.36;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.74;-2.16;180.00;-0.00;0.50;0.025
161162.475;244;-0.78;-2.23;-182.35;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.78;-2.16;180.00;-0.00;0.50;0.011
161162.575;253;-0.80;-2.23;-182.34;-0.73;-2.16;180.00;-0.00;0.50;816;2;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.80;-2.16;180.00;-0.00;0.50;0.011
161162.685;267;-0.85;-2.23;-182.33;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.07;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.84;-2.16;180.00;-0.00;0.50;0.013
161162.775;276;-0.87;-2.23;-182.32;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.87;-2.16;180.00;-0.00;0.50;0.009
161162.875;287;-0.91;-2.23;-182.30;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.91;-2.16;180.00;-0.00;0.50;0.007
161162.975;295;-0.93;-2.23;-182.29;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.93;-2.16;180.00;-0.00;0.50;0.007
161163.075;306;-0.96;-2.23;-182.27;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.06;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.97;-2.16;180.00;-0.00;0.50;0.008
161163.165;316;-0.99;-2.23;-182.26;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-0.99;-2.16;180.00;-0.00;0.50;0.004
161163.275;325;-1.02;-2.22;-182.25;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-1.02;-2.16;180.00;-0.00;0.50;0.007
161163.365;335;-1.05;-2.22;-182.23;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.05;0.30;0.30;-0.00;-0.00;0.01;0.00;0.00;-1.05;-2.16;180.00;-0.00;0.50;0.007
161163.475;346;-1.08;-2.22;-182.20;-1.03;-2.16;180.00;-0.00;0.50;816;3;1;0;-0.05;0.30;0.31;-0.00;0.00;0.04;-0.02;0.01;-1.09;-2.16;180.00;-0.00;0.50;0.004
161163.625;361;-1.13;-2.22;-182.26;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.05;0.30;0.31;0.01;0.00;0.01;0.01;-0.02;-1.11;-2.16;180.00;-0.00;0.50;0.054
161163.685;365;-1.14;-2.22;-182.29;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;0.39;0.30;0.30;0.01;0.00;-0.02;-0.07;-0.02;-1.34;-2.16;180.00;-0.07;0.06;0.018
161163.815;380;-1.19;-2.22;-180.01;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;0.19;0.30;0.30;-0.00;-0.00;-0.01;0.00;0.40;-1.34;-2.16;180.00;-0.07;0.06;0.041
161163.895;389;-1.21;-2.22;-179.13;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;0.09;0.30;0.30;0.00;-0.01;-0.01;0.00;0.08;-1.34;-2.16;180.00;-0.07;0.06;0.035
161163.995;395;-1.23;-2.22;-179.17;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;0.05;0.30;0.30;0.00;-0.01;-0.01;0.00;-0.04;-1.34;-2.16;180.00;-0.07;0.06;0.028
161164.085;403;-1.26;-2.22;-179.39;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;0.01;0.30;0.30;0.00;-0.00;-0.01;-0.00;-0.07;-1.34;-2.16;180.00;-0.07;0.06;0.019
161164.215;418;-1.30;-2.22;-180.08;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.06;0.29;0.30;0.00;-0.00;-0.00;0.00;-0.08;-1.34;-2.16;180.00;-0.07;0.06;0.048
161164.285;426;-1.33;-2.22;-180.57;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.09;0.28;0.30;0.00;-0.00;0.01;0.03;-0.15;-1.34;-2.16;180.00;-0.07;0.06;0.021
161164.405;437;-1.36;-2.22;-181.48;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.17;0.28;0.29;0.00;-0.00;0.02;0.06;-0.15;-1.35;-2.16;179.88;-0.13;0.12;0.035
161164.505;450;-1.39;-2.22;-182.48;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.24;0.27;0.28;0.01;0.00;0.00;-0.01;-0.15;-1.38;-2.16;179.33;-0.21;0.20;0.041
161164.595;456;-1.41;-2.22;-183.22;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.29;0.27;0.27;0.00;0.00;0.01;-0.00;-0.20;-1.40;-2.16;178.66;-0.26;0.24;0.024
161164.715;471;-1.45;-2.22;-184.85;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.34;0.26;0.27;-0.00;-0.01;0.01;0.00;-0.17;-1.42;-2.16;177.65;-0.31;0.29;0.050
161164.805;476;-1.46;-2.22;-185.40;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.42;0.27;0.26;0.00;-0.01;0.01;0.00;-0.20;-1.46;-2.16;175.67;-0.38;0.35;0.034
161164.905;486;-1.49;-2.21;-186.64;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.46;0.27;0.25;0.04;-0.01;0.01;0.01;-0.27;-1.49;-2.15;174.36;-0.41;0.38;0.036
161164.995;496;-1.52;-2.21;-187.84;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.52;0.28;0.27;0.01;-0.01;0.04;0.05;-0.28;-1.51;-2.15;172.80;-0.44;0.41;0.024
161165.075;505;-1.54;-2.21;-189.13;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.57;0.28;0.27;-0.00;-0.01;-0.03;-0.03;-0.24;-1.53;-2.15;170.99;-0.48;0.44;0.022
161165.185;515;-1.57;-2.21;-191.01;-1.59;-2.13;166.50;-0.54;0.50;694;1;1;6;-0.58;0.29;0.27;0.03;-0.01;0.03;0.03;-0.32;-1.55;-2.14;169.98;-0.49;0.45;0.023
161165.275;524;-1.59;-2.20;-192.32;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.65;0.30;0.29;0.01;-0.00;-0.10;-0.10;-0.24;-1.58;-2.14;167.73;-0.53;0.48;0.017
161165.375;534;-1.62;-2.20;-194.96;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.56;0.30;0.29;0.01;-0.01;0.06;0.04;-0.46;-1.61;-2.13;165.22;-0.54;0.50;0.011
161165.495;544;-1.65;-2.19;-196.82;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.58;0.30;0.30;-0.00;-0.00;-0.13;-0.11;-0.19;-1.62;-2.13;163.94;-0.54;0.50;0.022
161165.595;555;-1.68;-2.18;-198.64;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.61;0.30;0.29;0.01;-0.01;0.02;0.01;-0.32;-1.65;-2.12;161.39;-0.54;0.50;0.022
161165.695;568;-1.72;-2.17;-201.34;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.63;0.30;0.28;0.01;-0.01;0.11;0.07;-0.44;-1.68;-2.11;158.85;-0.54;0.50;0.027
161165.795;578;-1.74;-2.16;-203.48;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.64;0.30;0.30;0.00;-0.01;-0.07;-0.05;-0.31;-1.71;-2.09;156.31;-0.54;0.50;0.024
161165.885;586;-1.77;-2.15;-204.67;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.67;0.30;0.33;0.08;-0.08;-0.25;0.24;-0.23;-1.72;-2.09;155.04;-0.54;0.50;0.021
161165.985;597;-1.80;-2.14;-207.30;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.69;0.30;0.30;0.01;-0.01;-0.01;-0.00;-0.39;-1.76;-2.07;151.24;-0.54;0.50;0.021
161166.095;606;-1.82;-2.12;-208.91;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.69;0.30;0.33;0.03;-0.00;0.03;0.01;-0.31;-1.76;-2.07;151.24;-0.54;0.50;0.027
161166.185;617;-1.85;-2.11;-211.36;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.73;0.30;0.33;0.04;-0.01;-0.08;-0.02;-0.32;-1.80;-2.04;147.44;-0.54;0.50;0.014
161166.275;626;-1.88;-2.10;-213.60;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.72;0.30;0.33;0.06;-0.01;0.06;0.04;-0.35;-1.82;-2.03;146.18;-0.54;0.50;0.016
161166.375;636;-1.91;-2.09;-215.71;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.76;0.30;0.33;0.08;-0.01;0.07;0.03;-0.53;-1.84;-2.02;143.66;-0.54;0.50;0.018
161166.475;647;-1.95;-2.07;-218.64;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.78;0.30;0.34;0.08;-0.01;-0.08;-0.02;-0.43;-1.88;-1.99;139.88;-0.54;0.50;0.020
161166.575;655;-1.97;-2.06;-221.31;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.76;0.30;0.32;0.09;-0.01;0.08;0.03;-0.72;-1.89;-1.98;138.62;-0.54;0.50;0.011
161166.685;666;-2.00;-2.04;-224.48;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.76;0.30;0.34;0.07;-0.01;-0.10;0.00;-0.44;-1.91;-1.96;136.11;-0.54;0.50;0.012
161166.775;674;-2.03;-2.03;-227.37;-2.00;-1.85;124.86;-0.53;0.50;694;2;1;6;-0.74;0.30;0.30;0.09;-0.01;0.08;0.01;-0.75;-1.94;-1.93;133.61;-0.53;0.50;0.008
161166.895;689;-2.06;-2.00;-231.48;-2.15;-1.37;90.57;-0.38;0.50;694;3;1;6;-0.70;0.30;0.31;0.02;-0.08;0.30;-0.36;-0.60;-1.95;-1.92;132.35;-0.53;0.50;0.023
161166.985;697;-2.08;-1.98;-233.69;-2.15;-1.37;90.57;-0.38;0.50;694;3;1;6;-0.55;0.30;0.31;0.02;-0.01;0.02;0.01;-0.40;-1.97;-1.90;129.85;-0.53;0.50;0.016
161167.095;707;-2.10;-1.95;-234.95;-2.15;-1.37;90.57;-0.38;0.50;694;3;1;6;-0.61;0.30;0.31;0.01;-0.00;0.03;-0.01;-0.24;-1.99;-1.88;127.35;-0.53;0.50;0.031
161167.185;718;-2.12;-1.93;-236.80;-2.15;-1.37;90.57;-0.38;0.50;694;3;1;6;-0.61;0.30;0.30;0.00;-0.01;-0.06;0.00;-0.26;-2.00;-1.86;126.11;-0.53;0.50;0.015
161167.285;727;-2.13;-1.91;-238.41;-2.15;-1.37;90.57;-0.38;0.50;694;3;1;6;-0.64;0.30;0.29;0.02;-0.01;0.15;-0.01;-0.40;-2.01;-1.84;123.62;-0.53;0.50;0.029
161167.395;736;-2.15;-1.88;-240.16;-2.15;-1.37;90.57;-0.38;0.50;694;3;1;6;-0.63;0.30;0.30;0.00;-0.01;-0.07;0.01;-0.30;-2.02;-1.82;122.39;-0.52;0.50;0.026
