t;frame;x;y;z;x_ref;y_ref;z_ref;delta_ref;u_ref;state;ellipse;control;action;delta;u;vx;vy;vz;wx;wy;wz;xr;yr;zr;delr;ur
64530.745;16;17.53;55.42;93.45;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.45;0.03;-0.01;-0.00;0.01;-0.04;-0.00;0.01;17.28;55.43;90.00;0.00;0.50;0.088
64530.795;21;17.53;55.42;93.45;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.45;0.05;0.00;0.00;0.00;-0.00;-0.00;-0.00;17.28;55.43;90.00;0.00;0.50;0.043
64530.915;35;17.53;55.43;93.86;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.43;0.07;0.05;0.00;0.00;0.00;-0.00;0.08;17.28;55.43;90.00;0.00;0.50;0.054
64531.015;45;17.53;55.43;94.38;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.40;0.09;0.07;0.00;0.00;-0.00;-0.00;0.08;17.28;55.43;90.00;0.00;0.50;0.054
64531.105;54;17.53;55.44;94.86;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.37;0.11;0.09;-0.00;0.00;-0.00;-0.00;0.09;17.28;55.43;90.00;0.00;0.50;0.053
64531.305;72;17.53;55.46;95.67;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.33;0.13;0.11;-0.00;-0.00;0.00;0.00;0.06;17.28;55.43;90.00;0.00;0.50;0.080
64531.355;76;17.53;55.47;95.80;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.32;0.15;0.12;0.00;-0.00;0.01;0.00;0.06;17.28;55.48;90.00;0.00;0.50;0.045
64531.395;80;17.53;55.47;95.92;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.31;0.17;0.13;0.00;-0.00;-0.00;0.00;0.05;17.28;55.48;90.00;0.00;0.50;0.040
64531.515;91;17.53;55.49;96.37;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.29;0.18;0.17;-0.00;-0.01;-0.00;0.00;0.07;17.28;55.48;90.00;0.00;0.50;0.060
64531.595;102;17.53;55.51;96.75;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.26;0.19;0.18;0.00;-0.01;-0.00;0.00;0.05;17.28;55.48;90.00;0.00;0.50;0.044
64531.695;110;17.52;55.52;96.95;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.25;0.21;0.20;0.00;-0.01;-0.00;0.00;0.04;17.28;55.54;90.00;0.00;0.50;0.039
64531.795;121;17.52;55.54;97.19;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.23;0.22;0.21;0.00;-0.01;-0.00;0.01;0.04;17.28;55.54;90.00;0.00;0.50;0.038
64531.885;129;17.52;55.56;97.33;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.22;0.23;0.22;0.00;-0.01;-0.00;0.01;0.03;17.28;55.54;90.00;0.00;0.50;0.034
64531.985;140;17.52;55.59;97.48;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.20;0.25;0.23;0.00;-0.01;-0.00;0.01;0.02;17.28;55.59;90.00;0.00;0.50;0.031
64532.095;150;17.51;55.61;97.58;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.19;0.25;0.25;0.00;-0.01;-0.00;0.01;0.02;17.28;55.59;90.00;0.00;0.50;0.040
64532.175;158;17.51;55.63;97.64;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.18;0.27;0.26;0.00;-0.01;-0.00;0.01;0.01;17.28;55.64;90.00;0.00;0.50;0.023
64532.305;173;17.51;55.67;97.74;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.16;0.27;0.27;0.00;-0.01;-0.00;0.01;0.01;17.28;55.64;90.00;0.00;0.50;0.059
64532.375;177;17.50;55.68;97.76;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.16;0.29;0.27;0.00;-0.01;0.00;0.01;0.00;17.28;55.69;90.00;0.00;0.50;0.025
64532.665;210;17.49;55.77;97.78;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.13;0.29;0.16;-0.02;-0.00;-0.07;-0.02;-0.06;17.28;55.69;90.00;0.00;0.50;0.212
64532.715;214;17.49;55.78;97.66;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.14;0.30;0.15;-0.03;-0.01;0.17;0.14;-0.08;17.28;55.79;90.00;-0.00;0.50;0.040
64532.765;217;17.49;55.78;97.59;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.14;0.30;0.25;-0.02;-0.01;0.00;-0.01;0.02;17.28;55.79;90.00;-0.00;0.50;0.056
64532.805;220;17.49;55.79;97.64;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.14;0.30;0.30;-0.00;-0.01;-0.06;-0.06;0.01;17.28;55.79;90.00;-0.00;0.50;0.031
64532.915;231;17.49;55.82;97.81;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.12;0.30;0.29;-0.01;-0.01;0.03;0.02;0.04;17.28;55.79;90.00;-0.00;0.50;0.060
64533.035;246;17.48;55.86;97.92;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.10;0.30;0.29;-0.00;-0.00;0.01;0.01;0.00;17.28;55.84;90.00;-0.00;0.50;0.078
64533.105;250;17.48;55.88;97.91;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.10;0.30;0.29;-0.00;-0.00;0.01;0.01;-0.01;17.28;55.89;90.00;-0.00;0.50;0.050
64533.185;261;17.48;55.91;97.85;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.09;0.30;0.29;-0.00;-0.00;0.01;0.01;-0.01;17.28;55.89;90.00;-0.00;0.50;0.038
64533.305;274;17.47;55.94;97.80;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.08;0.30;0.29;-0.00;-0.00;0.01;0.01;-0.00;17.28;55.94;90.00;-0.00;0.50;0.044
64533.405;280;17.47;55.96;97.76;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.08;0.30;0.29;-0.00;-0.00;0.01;0.01;-0.01;17.28;55.94;90.00;-0.00;0.50;0.050
64533.485;291;17.47;55.99;97.61;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.07;0.30;0.29;0.00;-0.00;0.01;0.01;-0.02;17.28;55.99;90.00;-0.00;0.50;0.033
64533.585;299;17.46;56.02;97.52;17.28;54.93;90.00;-0.00;0.50;7132;0;1;0;0.07;0.30;0.29;-0.00;-0.00;0.01;0.01;-0.02;17.28;55.99;90.00;-0.00;0.50;0.028
